date,wind_offshore_tenn_actual,wind_offshore_tenn_fitted,wind_offshore_tenn_lower,wind_offshore_tenn_upper
2025-11-24 00:00:00+00:00,,4006.5518790794417,3399.4078582903394,4613.695899868544
2025-11-24 01:00:00+00:00,,3748.525657580116,3141.381636791013,4355.669678369218
2025-11-24 02:00:00+00:00,,3799.7738370588213,3192.629816269719,4406.917857847924
2025-11-24 03:00:00+00:00,,3977.6265305959155,3370.482509806813,4584.770551385018
2025-11-24 04:00:00+00:00,,3749.751078678475,3142.6070578893723,4356.895099467577
2025-11-24 05:00:00+00:00,,3207.154426931226,2600.010406142124,3814.2984477203286
2025-11-24 06:00:00+00:00,,3611.8218568401153,3004.6778360510134,4218.965877629218
2025-11-24 07:00:00+00:00,,3194.6171480862663,2587.473127297164,3801.7611688753686
2025-11-24 08:00:00+00:00,,3085.108897038864,2477.964876249762,3692.2529178279665
2025-11-24 09:00:00+00:00,,3369.6705459407385,2762.526525151636,3976.8145667298404
2025-11-24 10:00:00+00:00,,2942.0328811283334,2334.888860339231,3549.1769019174353
2025-11-24 11:00:00+00:00,,2940.4303943272,2333.286373538098,3547.5744151163026
2025-11-24 12:00:00+00:00,,2729.9797704578164,2122.835749668714,3337.1237912469187
2025-11-24 13:00:00+00:00,,2451.859813027834,1844.7157922387319,3059.0038338169365
2025-11-24 14:00:00+00:00,,2025.498255305429,1418.3542345163269,2632.6422760945316
2025-11-24 15:00:00+00:00,,1696.8438935564036,1089.6998727673013,2303.987914345506
2025-11-24 16:00:00+00:00,,1687.1725740750426,1080.0285532859402,2294.316594864145
2025-11-24 17:00:00+00:00,,1577.809964630178,970.6659438410757,2184.9539854192803
2025-11-24 18:00:00+00:00,,825.5481202511121,218.40409946200998,1432.6921410402144
2025-11-24 19:00:00+00:00,,1271.2998691377006,664.1558483485983,1878.443889926803
2025-11-24 20:00:00+00:00,,980.300512576983,373.15649178788067,1587.4445333660854
2025-11-24 21:00:00+00:00,,1093.1199637686825,485.97594297958017,1700.2639845577849
2025-11-24 22:00:00+00:00,,2278.2709892339158,1671.1269684448134,2885.415010023018
2025-11-24 23:00:00+00:00,,2728.403332466024,2121.2593116769217,3335.547353255126
2025-11-25 00:00:00+00:00,,2974.099093816201,2366.9550730270985,3581.243114605303
2025-11-25 01:00:00+00:00,,3299.7247364316154,2692.5807156425126,3906.8687572207173
2025-11-25 02:00:00+00:00,,3966.496817793322,3359.3527970042196,4573.640838582424
2025-11-25 03:00:00+00:00,,5311.566760654754,4704.422739865652,5918.710781443857
2025-11-25 04:00:00+00:00,,5195.629050745435,4588.485029956333,5802.773071534537
2025-11-25 05:00:00+00:00,,5438.8004653273565,4831.656444538254,6045.944486116459
2025-11-25 06:00:00+00:00,,5240.964960538073,4633.820939748971,5848.108981327176
2025-11-25 07:00:00+00:00,,5326.643009382642,4719.498988593539,5933.787030171743
2025-11-25 08:00:00+00:00,,4928.529659376825,4321.385638587723,5535.673680165928
2025-11-25 09:00:00+00:00,,5185.169175161197,4578.025154372095,5792.313195950299
2025-11-25 10:00:00+00:00,,2321.8251058684014,1714.681085079299,2928.9691266575037
2025-11-25 11:00:00+00:00,,3531.058876607883,2923.914855818781,4138.2028973969855
2025-11-25 12:00:00+00:00,,3500.460637201473,2893.316616412371,4107.604657990575
2025-11-25 13:00:00+00:00,,3343.3190869529726,2736.1750661638703,3950.4631077420745
2025-11-25 14:00:00+00:00,,3154.1011430294793,2546.9571222403774,3761.245163818582
2025-11-25 15:00:00+00:00,,2356.3524896288964,1749.208468839794,2963.4965104179987
2025-11-25 16:00:00+00:00,,2064.599734937258,1457.4557141481555,2671.74375572636
2025-11-25 17:00:00+00:00,,1947.4268551156563,1340.2828343265542,2554.570875904759
2025-11-25 18:00:00+00:00,,1320.5992586345474,713.4552378454453,1927.7432794236497
2025-11-25 19:00:00+00:00,,2087.2053104431234,1480.061289654021,2694.3493312322257
2025-11-25 20:00:00+00:00,,1678.4125989364209,1071.2685781473185,2285.556619725523
2025-11-25 21:00:00+00:00,,1243.157141809269,636.0131210201666,1850.3011625983713
2025-11-25 22:00:00+00:00,,1530.4958153329385,923.3517945438361,2137.639836122041
2025-11-25 23:00:00+00:00,,702.6851441055735,95.54112331647093,1309.8291648946756
2025-11-26 00:00:00+00:00,,636.781108061977,29.637087272874396,1243.9251288510793
2025-11-26 01:00:00+00:00,,772.368547683335,165.2245268942329,1379.5125684724376
2025-11-26 02:00:00+00:00,,748.0376708798055,140.89365009070343,1355.1816916689077
2025-11-26 03:00:00+00:00,,333.72020151005563,-273.4238192790467,940.864222299158
2025-11-26 04:00:00+00:00,,459.5739534852669,-147.57006730383546,1066.717974274369
2025-11-26 05:00:00+00:00,,355.31930311029714,-251.82471767880543,962.4633238993993
2025-11-26 06:00:00+00:00,,221.37373656780937,-385.77028422129297,828.5177573569117
2025-11-26 07:00:00+00:00,,93.40404800569331,-513.739972783409,700.5480687947959
2025-11-26 08:00:00+00:00,,71.49590583265672,-535.6481149564456,678.6399266217591
2025-11-26 09:00:00+00:00,,108.59494504282156,-498.5490757462808,715.7389658319237
2025-11-26 10:00:00+00:00,,41.09123849509797,-566.0527822940044,648.2352592842001
2025-11-26 11:00:00+00:00,,39.51660129934044,-567.6274194897619,646.6606220884428
2025-11-26 12:00:00+00:00,,25.335529459515783,-581.8084913295866,632.4795502486179
2025-11-26 13:00:00+00:00,,67.27160724105306,-539.8724135480493,674.4156280301554
2025-11-26 14:00:00+00:00,,118.4966301785289,-488.64739061057344,725.640650967631
2025-11-26 15:00:00+00:00,,92.0763903528532,-515.0676304362491,699.2204111419553
2025-11-26 16:00:00+00:00,,169.08540100147047,-438.05861978763187,776.2294217905726
2025-11-26 17:00:00+00:00,,135.45507640762025,-471.6889443814821,742.5990971967224
2025-11-26 18:00:00+00:00,,148.53402311176706,-458.6099976773353,755.6780439008696
