date,wind_offshore_tenn_actual,wind_offshore_tenn_fitted,wind_offshore_tenn_lower,wind_offshore_tenn_upper
2025-06-05 00:00:00+00:00,2243.5,2405.9420841915585,1798.7980634024561,3013.086104980661
2025-06-05 01:00:00+00:00,2525.0,2650.3030637047164,2043.1590429156142,3257.4470844938187
2025-06-05 02:00:00+00:00,2822.0,3031.4316326558464,2424.287611866744,3638.5756534449492
2025-06-05 03:00:00+00:00,3583.25,3329.685001655162,2722.5409808660597,3936.8290224442644
2025-06-05 04:00:00+00:00,3585.25,2822.0746260705414,2214.930605281439,3429.2186468596437
2025-06-05 05:00:00+00:00,4129.25,2879.2059748486417,2272.0619540595394,3486.349995637744
2025-06-05 06:00:00+00:00,4309.0,3317.1732322618277,2710.0292114727254,3924.31725305093
2025-06-05 07:00:00+00:00,4363.5,3190.7001640109715,2583.556143221869,3797.844184800074
2025-06-05 08:00:00+00:00,4258.5,3261.4288009724805,2654.284780183378,3868.572821761583
2025-06-05 09:00:00+00:00,4400.0,3503.504171425223,2896.3601506361206,4110.648192214325
2025-06-05 10:00:00+00:00,4061.0,3088.7501844967305,2481.606163707628,3695.894205285833
2025-06-05 11:00:00+00:00,3657.0,3315.775452414521,2708.631431625419,3922.9194732036235
2025-06-05 12:00:00+00:00,2938.5,2808.0564344476343,2200.912413658532,3415.2004552367366
2025-06-05 13:00:00+00:00,1842.0,2259.317450617692,1652.1734298285899,2866.4614714067943
2025-06-05 14:00:00+00:00,1412.0,2122.2842789815186,1515.1402581924162,2729.428299770621
2025-06-05 15:00:00+00:00,1251.5,2656.417705025675,2049.2736842365725,3263.561725814777
2025-06-05 16:00:00+00:00,1397.5,3118.384023483597,2511.2400026944947,3725.528044272699
2025-06-05 17:00:00+00:00,1954.75,2981.1910021407966,2374.0469813516947,3588.3350229298994
2025-06-05 18:00:00+00:00,2939.0,2647.203167351231,2040.0591465621287,3254.3471881403334
2025-06-05 19:00:00+00:00,2550.0,3301.015919942991,2693.8718991538885,3908.159940732093
2025-06-05 20:00:00+00:00,2767.0,3202.5497341491737,2595.4057133600713,3809.6937549382756
2025-06-05 21:00:00+00:00,3464.0,3471.2510857567568,2864.1070649676544,4078.395106545859
2025-06-05 22:00:00+00:00,2953.0,2925.025346212608,2317.8813254235056,3532.1693670017103
2025-06-05 23:00:00+00:00,3082.5,3044.072993317855,2436.9289725287526,3651.2170141069573
2025-06-06 00:00:00+00:00,3866.0,3496.557157834558,2889.4131370454556,4103.70117862366
2025-06-06 01:00:00+00:00,4708.5,3280.3620371647676,2673.218016375665,3887.5060579538695
2025-06-06 02:00:00+00:00,4757.0,3226.629962891767,2619.4859421026645,3833.773983680869
2025-06-06 03:00:00+00:00,4848.75,3741.4597389916744,3134.315718202572,4348.603759780777
2025-06-06 04:00:00+00:00,5334.0,4181.683412920427,3574.5393921313243,4788.827433709529
2025-06-06 05:00:00+00:00,5171.5,3903.7497156935524,3296.6056949044496,4510.893736482654
2025-06-06 06:00:00+00:00,4730.0,3388.727403814735,2781.583383025633,3995.8714246038376
2025-06-06 07:00:00+00:00,4270.0,3161.4088239555663,2554.264803166464,3768.5528447446686
2025-06-06 08:00:00+00:00,2635.5,2848.3272717928917,2241.1832510037893,3455.471292581994
2025-06-06 09:00:00+00:00,1679.25,3174.033934480031,2566.8899136909286,3781.1779552691332
2025-06-06 10:00:00+00:00,2004.75,3219.8776796601023,2612.733658871,3827.021700449204
2025-06-06 11:00:00+00:00,1275.75,3300.2960832201593,2693.152062431057,3907.4401040092616
2025-06-06 12:00:00+00:00,1465.75,3666.0244355075934,3058.880414718491,4273.168456296696
2025-06-06 13:00:00+00:00,1827.0,3572.483973140028,2965.339952350926,4179.627993929131
2025-06-06 14:00:00+00:00,1667.25,3190.0991168758856,2582.9550960867837,3797.2431376649884
2025-06-06 15:00:00+00:00,2794.25,3343.110627727742,2735.96660693864,3950.2546485168446
2025-06-06 16:00:00+00:00,3218.25,2968.421983432412,2361.27796264331,3575.5660042215145
2025-06-06 17:00:00+00:00,2813.0,2273.6684143910784,1666.524393601976,2880.8124351801807
2025-06-06 18:00:00+00:00,2621.25,1947.298465791685,1340.1544450025826,2554.4424865807873
2025-06-06 19:00:00+00:00,1789.5,1702.3390095881632,1095.1949887990609,2309.4830303772655
2025-06-06 20:00:00+00:00,1485.25,1193.5225150104307,586.3784942213285,1800.666535799533
2025-06-06 21:00:00+00:00,1223.75,1085.469194730284,478.3251739411817,1692.6132155193864
2025-06-06 22:00:00+00:00,1044.0,670.028029246524,62.88400845742217,1277.1720500356264
2025-06-06 23:00:00+00:00,782.5,506.1437843617773,-101.00023642732504,1113.2878051508796
2025-06-07 00:00:00+00:00,473.5,344.89994737149345,-262.2440734176089,952.0439681605958
2025-06-07 01:00:00+00:00,299.7499999999998,201.8218666435787,-405.32215414552365,808.9658874326808
