date,load_rte_actual,load_rte_fitted,load_rte_lower,load_rte_upper
2025-01-20 00:00:00+00:00,66351.0,67822.11104859484,65953.7855765132,69690.4365206765
2025-01-20 01:00:00+00:00,65466.0,66016.10528482287,64147.77981274121,67884.43075690452
2025-01-20 02:00:00+00:00,63722.0,64091.87119917957,62223.54572709791,65960.19667126122
2025-01-20 03:00:00+00:00,63234.5,63601.04201592746,61732.7165438458,65469.36748800911
2025-01-20 04:00:00+00:00,65950.0,66110.64897481169,64242.32350273004,67978.97444689335
2025-01-20 05:00:00+00:00,71228.25,68640.3022370672,66771.97676498555,70508.62770914886
2025-01-20 06:00:00+00:00,76907.5,74165.7436800944,72297.41820801274,76034.06915217605
2025-01-20 07:00:00+00:00,77172.16666666667,76983.55194951718,75115.22647743553,78851.87742159882
2025-01-20 08:00:00+00:00,77436.83333333333,77093.14451865709,75224.81904657545,78961.46999073875
2025-01-20 09:00:00+00:00,77701.5,75628.76995611674,73760.44448403508,77497.09542819839
2025-01-20 10:00:00+00:00,77966.16666666667,75982.19861049503,74113.87313841339,77850.52408257668
2025-01-20 11:00:00+00:00,78230.83333333333,76312.91809476573,74444.59262268408,78181.24356684738
2025-01-20 12:00:00+00:00,78495.5,75712.35572271352,73844.03025063185,77580.68119479516
2025-01-20 13:00:00+00:00,75833.0,75575.689359955,73707.36388787335,77444.01483203666
2025-01-20 14:00:00+00:00,73907.25,74314.02006338692,72445.69459130528,76182.34553546857
2025-01-20 15:00:00+00:00,73245.25,72573.87731804622,70705.55184596457,74442.20279012786
2025-01-20 16:00:00+00:00,74980.75,75576.61202235622,73708.28655027457,77444.93749443788
2025-01-20 17:00:00+00:00,79133.75,75663.35725110392,73795.03177902228,77531.68272318557
2025-01-20 18:00:00+00:00,77567.875,75575.86186383216,73707.53639175052,77444.18733591383
2025-01-20 19:00:00+00:00,76002.0,74118.45185171961,72250.12637963795,75986.77732380126
2025-01-20 20:00:00+00:00,72689.5,73428.97616357426,71560.6506914926,75297.30163565591
2025-01-20 21:00:00+00:00,72650.5,74749.54513075546,72881.21965867381,76617.87060283712
2025-01-20 22:00:00+00:00,71896.25,75452.75556169974,73584.4300896181,77321.0810337814
2025-01-20 23:00:00+00:00,69410.75,72926.8323196911,71058.50684760945,74795.15779177274
2025-01-21 00:00:00+00:00,68001.75,70133.78615722815,68265.46068514649,72002.1116293098
2025-01-21 01:00:00+00:00,67143.75,66422.40696970889,64554.08149762724,68290.73244179055
2025-01-21 02:00:00+00:00,65264.75,66158.85949795441,64290.53402587277,68027.18497003608
2025-01-21 03:00:00+00:00,64728.25,64801.0393402967,62932.71386821505,66669.36481237835
2025-01-21 04:00:00+00:00,67257.5,65715.17688127261,63846.851409190946,67583.50235335426
2025-01-21 05:00:00+00:00,72665.5,68358.68585614118,66490.36038405953,70227.01132822284
2025-01-21 06:00:00+00:00,77907.0,74158.30185053566,72289.97637845401,76026.6273226173
2025-01-21 07:00:00+00:00,78059.25,75788.56311834302,73920.23764626138,77656.88859042467
2025-01-21 08:00:00+00:00,78211.5,75905.11499692511,74036.78952484345,77773.44046900676
2025-01-21 09:00:00+00:00,78363.75,75933.46867709808,74065.14320501641,77801.79414917972
2025-01-21 10:00:00+00:00,78516.0,75734.03201360571,73865.70654152406,77602.35748568737
2025-01-21 11:00:00+00:00,78668.25,76031.16830044058,74162.84282835892,77899.49377252223
2025-01-21 12:00:00+00:00,76354.25,75826.39546216198,73958.06999008033,77694.72093424364
2025-01-21 13:00:00+00:00,73309.5,75033.66178425409,73165.33631217243,76901.98725633573
2025-01-21 14:00:00+00:00,71680.25,73864.43773304584,71996.11226096418,75732.76320512748
2025-01-21 15:00:00+00:00,70481.5,72402.06227714955,70533.73680506789,74270.3877492312
2025-01-21 16:00:00+00:00,72571.25,74451.92016653472,72583.59469445307,76320.24563861638
2025-01-21 17:00:00+00:00,76970.0,76146.40691594886,74278.0814438672,78014.7323880305
2025-01-21 18:00:00+00:00,77321.5,75552.04965119585,73683.7241791142,77420.37512327751
2025-01-21 19:00:00+00:00,73650.75,73443.6979649596,71575.37249287794,75312.02343704125
2025-01-21 20:00:00+00:00,70021.25,72326.15587425808,70457.83040217642,74194.48134633973
2025-01-21 21:00:00+00:00,69805.5,72679.84322130149,70811.51774921983,74548.16869338314
2025-01-21 22:00:00+00:00,68711.0,68953.14378423576,67084.8183121541,70821.4692563174
2025-01-21 23:00:00+00:00,66144.25,64924.14916817105,63055.82369608939,66792.47464025271
2025-01-22 00:00:00+00:00,64107.0,64568.34334180545,62700.0178697238,66436.66881388711
2025-01-22 01:00:00+00:00,62718.25,62915.029770768524,61046.70429868688,64783.35524285018
2025-01-22 02:00:00+00:00,60378.0,61341.93669878076,59473.61122669911,63210.262170862414
2025-01-22 03:00:00+00:00,59542.25,60448.381983553925,58580.05651147227,62316.70745563558
2025-01-22 04:00:00+00:00,61591.75,62144.567679693384,60276.24220761173,64012.89315177504
2025-01-22 05:00:00+00:00,66220.5,65899.11788260125,64030.7924105196,67767.44335468291
2025-01-22 06:00:00+00:00,70523.5,69524.5256088505,67656.20013676885,71392.85108093216
2025-01-22 07:00:00+00:00,73178.75,72670.9223624136,70802.59689033194,74539.24783449525
2025-01-22 08:00:00+00:00,73951.0,74864.07719278315,72995.7517207015,76732.40266486481
2025-01-22 09:00:00+00:00,73853.0,75099.38524171339,73231.05976963174,76967.71071379504
2025-01-22 10:00:00+00:00,73898.0,75365.10686707878,73496.78139499713,77233.43233916044
2025-01-22 11:00:00+00:00,73719.75,75894.3894811325,74026.06400905084,77762.71495321415
2025-01-22 12:00:00+00:00,71973.0,74996.90445736496,73128.57898528331,76865.22992944662
2025-01-22 13:00:00+00:00,69705.25,70776.09426552364,68907.768793442,72644.41973760529
