date,wind_onshore_rte_actual,wind_onshore_rte_fitted,wind_onshore_rte_lower,wind_onshore_rte_upper
2025-03-07 00:00:00+00:00,9196.5,9234.524176985442,7819.823357382224,10649.224996588659
2025-03-07 01:00:00+00:00,9272.5,9026.52960828286,7611.8287886796425,10441.23042788608
2025-03-07 02:00:00+00:00,9191.75,8730.234567560758,7315.53374795754,10144.935387163976
2025-03-07 03:00:00+00:00,8804.25,8623.854386243556,7209.153566640338,10038.555205846773
2025-03-07 04:00:00+00:00,8354.75,8560.250822254422,7145.550002651204,9974.951641857639
2025-03-07 05:00:00+00:00,8155.75,8021.262074769031,6606.561255165813,9435.96289437225
2025-03-07 06:00:00+00:00,8353.5,6541.685516488589,5126.984696885371,7956.386336091806
2025-03-07 07:00:00+00:00,7976.25,6276.223736206275,4861.522916603058,7690.9245558094935
2025-03-07 08:00:00+00:00,6731.0,6455.386114519027,5040.685294915809,7870.086934122244
2025-03-07 09:00:00+00:00,5982.0,5087.470198664829,3672.7693790616113,6502.171018268047
2025-03-07 10:00:00+00:00,6069.75,3610.990949259298,2196.2901296560804,5025.691768862515
2025-03-07 11:00:00+00:00,6269.5,3686.7089499169097,2272.0081303136917,5101.409769520127
2025-03-07 12:00:00+00:00,6783.75,4439.481653360551,3024.7808337573333,5854.182472963768
2025-03-07 13:00:00+00:00,7028.25,5440.654398868345,4025.953579265127,6855.355218471563
2025-03-07 14:00:00+00:00,6889.75,5864.119616533829,4449.418796930611,7278.820436137046
2025-03-07 15:00:00+00:00,6000.75,5837.914955971124,4423.214136367907,7252.6157755743425
2025-03-07 16:00:00+00:00,4995.75,4729.871798149492,3315.1709785462745,6144.572617752709
2025-03-07 17:00:00+00:00,4979.25,4852.759749803492,3438.0589302002745,6267.46056940671
2025-03-07 18:00:00+00:00,6279.5,5189.242614586001,3774.5417949827834,6603.943434189219
2025-03-07 19:00:00+00:00,7812.25,6466.451415285839,5051.750595682622,7881.152234889058
2025-03-07 20:00:00+00:00,8879.0,8423.337247538631,7008.636427935415,9838.03806714185
2025-03-07 21:00:00+00:00,9296.0,8319.454049645487,6904.753230042268,9734.154869248705
2025-03-07 22:00:00+00:00,9580.0,7820.741981400804,6406.041161797586,9235.442801004021
2025-03-07 23:00:00+00:00,9348.5,7156.903202103356,5742.202382500138,8571.604021706575
2025-03-08 00:00:00+00:00,9101.5,6413.830159579949,4999.129339976732,7828.530979183167
2025-03-08 01:00:00+00:00,9162.0,6901.404637347625,5486.703817744407,8316.105456950843
2025-03-08 02:00:00+00:00,9378.5,6618.581287176094,5203.880467572876,8033.282106779312
2025-03-08 03:00:00+00:00,9371.75,6654.5882778340365,5239.887458230819,8069.289097437255
2025-03-08 04:00:00+00:00,9426.0,6786.530950959822,5371.830131356604,8201.23177056304
2025-03-08 05:00:00+00:00,9440.25,6898.895144274738,5484.194324671521,8313.595963877957
2025-03-08 06:00:00+00:00,9613.75,7024.117202223952,5609.416382620733,8438.818021827168
2025-03-08 07:00:00+00:00,9323.5,7649.754151782681,6235.053332179463,9064.454971385898
2025-03-08 08:00:00+00:00,7825.75,7197.992107081354,5783.291287478136,8612.692926684571
2025-03-08 09:00:00+00:00,6969.0,6086.09675532519,4671.395935721973,7500.797574928409
2025-03-08 10:00:00+00:00,7094.5,4322.764209222836,2908.063389619619,5737.465028826055
2025-03-08 11:00:00+00:00,7529.0,4842.4838273630485,3427.783007759831,6257.184646966266
2025-03-08 12:00:00+00:00,7773.75,5276.411926390921,3861.711106787703,6691.112745994138
2025-03-08 13:00:00+00:00,8328.5,6708.112154623083,5293.411335019865,8122.812974226301
2025-03-08 14:00:00+00:00,8918.0,7750.988683936641,6336.287864333423,9165.68950353986
2025-03-08 15:00:00+00:00,9263.75,6309.010393093429,4894.309573490212,7723.711212696648
2025-03-08 16:00:00+00:00,8825.75,5618.926924974057,4204.22610537084,7033.627744577276
2025-03-08 17:00:00+00:00,8857.75,7201.634210707812,5786.933391104594,8616.33503031103
2025-03-08 18:00:00+00:00,9890.25,8786.919992094228,7372.21917249101,10201.620811697445
2025-03-08 19:00:00+00:00,11017.0,9661.538966679884,8246.838147076667,11076.239786283102
2025-03-08 20:00:00+00:00,11427.0,8264.157080368032,6849.456260764814,9678.857899971248
2025-03-08 21:00:00+00:00,10928.25,7403.987864408307,5989.287044805089,8818.688684011524
2025-03-08 22:00:00+00:00,10229.25,7127.495759018016,5712.794939414798,8542.196578621233
2025-03-08 23:00:00+00:00,9801.0,7579.462448430082,6164.761628826865,8994.1632680333
2025-03-09 00:00:00+00:00,9208.0,6815.351877093317,5400.6510574900985,8230.052696696534
2025-03-09 01:00:00+00:00,8882.25,6118.773517620073,4704.072698016855,7533.47433722329
2025-03-09 02:00:00+00:00,8702.25,6034.7379300561715,4620.037110452953,7449.43874965939
2025-03-09 03:00:00+00:00,8497.25,6003.340585038017,4588.639765434799,7418.041404641235
2025-03-09 04:00:00+00:00,8321.25,6193.943239959316,4779.242420356099,7608.644059562534
2025-03-09 05:00:00+00:00,7803.5,6121.993442086671,4707.292622483454,7536.694261689889
2025-03-09 06:00:00+00:00,7304.5,5600.799947653801,4186.099128050583,7015.500767257019
2025-03-09 07:00:00+00:00,6478.5,5248.242131166722,3833.541311563504,6662.94295076994
2025-03-09 08:00:00+00:00,5415.0,4409.855665792325,2995.154846189108,5824.556485395543
2025-03-09 09:00:00+00:00,4388.25,4543.753116769161,3129.0522971659434,5958.453936372379
2025-03-09 10:00:00+00:00,4052.75,3536.7527562460045,2122.051936642787,4951.453575849222
2025-03-09 11:00:00+00:00,3872.25,3176.0162192952957,1761.3153996920778,4590.717038898513
