date,wind_offshore_actual,wind_offshore_fitted,wind_offshore_lower,wind_offshore_upper
2024-12-21 08:00:00+00:00,,4573.563620723398,2804.164434934742,7466.263652792978
2024-12-21 09:00:00+00:00,,4836.248699054822,2966.5859204837343,7899.5090605151145
2024-12-21 10:00:00+00:00,,5534.687581873307,3395.9484512882773,9055.767898163669
2024-12-21 11:00:00+00:00,,6276.089474765148,3843.6696684500616,10244.266050741044
2024-12-21 12:00:00+00:00,,6763.394185505539,4146.97317160955,11031.426484517051
2024-12-21 13:00:00+00:00,,6837.12066699255,4196.148889895394,11161.165918410099
2024-12-21 14:00:00+00:00,,6984.764615463366,4285.751003105573,11400.500153733916
2024-12-21 15:00:00+00:00,,6436.988941487844,3942.1186251077784,10536.804457265047
2024-12-21 16:00:00+00:00,,5884.454142882271,3605.892200801585,9593.512260317804
2024-12-21 17:00:00+00:00,,5515.864496403155,3381.5140751802182,9003.452045227186
2024-12-21 18:00:00+00:00,,5322.86546298942,3254.556902254037,8697.641140220701
2024-12-21 19:00:00+00:00,,5422.472920681452,3321.2782901878177,8853.099835310455
2024-12-21 20:00:00+00:00,,5460.021765058188,3342.126070866115,8924.817725735149
2024-12-21 21:00:00+00:00,,5605.09589745149,3434.7701101701537,9163.404913497394
2024-12-21 22:00:00+00:00,,5595.897603584531,3434.4258418090963,9162.33724912439
2024-12-21 23:00:00+00:00,,5454.6453459923505,3344.895417676527,8919.114416757753
2024-12-22 00:00:00+00:00,,5555.2861158512005,3406.051685645573,9067.02710005163
2024-12-22 01:00:00+00:00,,5364.892994839727,3290.2800254866197,8752.400676237068
2024-12-22 02:00:00+00:00,,5247.865324717196,3222.567309464995,8569.013029713444
2024-12-22 03:00:00+00:00,,4993.441246275729,3066.488035013774,8161.41432289917
2024-12-22 04:00:00+00:00,,4847.778716940868,2969.3481460069265,7931.194638328727
2024-12-22 05:00:00+00:00,,4744.298183797974,2908.3893016650704,7751.622163007322
2024-12-22 06:00:00+00:00,,4549.060823914602,2784.9918662390887,7422.936163260108
2024-12-22 07:00:00+00:00,,4647.881578712449,2847.4029317501845,7590.42748258984
2024-12-22 08:00:00+00:00,,4460.655681723619,2731.5980963383877,7282.384028995166
2024-12-22 09:00:00+00:00,,4741.353422307846,2906.460083806177,7752.454767584101
2024-12-22 10:00:00+00:00,,5044.781163053476,3097.012203936884,8245.717928432618
2024-12-22 11:00:00+00:00,,4901.477537772191,2999.323960172633,8006.242219034327
2024-12-22 12:00:00+00:00,,5284.652635374974,3242.2839631737606,8633.12970206907
2024-12-22 13:00:00+00:00,,5414.968837430548,3316.2856070301186,8834.18203473608
2024-12-22 14:00:00+00:00,,5506.576017584611,3374.8238617427373,8987.393956657275
2024-12-22 15:00:00+00:00,,5679.71549615357,3483.0423808118644,9270.924708090548
2024-12-22 16:00:00+00:00,,5746.857114201985,3513.7335452566235,9371.061133472525
2024-12-22 17:00:00+00:00,,7269.789841272478,4451.614355030957,11890.82855256684
2024-12-22 18:00:00+00:00,,6445.946305908892,3924.336181922601,10588.506778352299
2024-12-22 19:00:00+00:00,,6090.516996871936,3737.6863041846746,9957.562385864567
2024-12-22 20:00:00+00:00,,6679.668881820661,4088.5192656004724,10992.74114135187
2024-12-22 21:00:00+00:00,,7033.075809097976,4311.70822808713,11494.97040552125
2024-12-22 22:00:00+00:00,,7214.1381494342295,4435.688605234488,11832.032397764942
2024-12-22 23:00:00+00:00,,6421.724677769415,3931.1305902739423,10485.512907473367
2024-12-23 00:00:00+00:00,,5342.079907640522,3255.9709762964026,8822.841844757615
2024-12-23 01:00:00+00:00,,3991.1969882274884,2426.908027606571,6627.861495478729
2024-12-23 02:00:00+00:00,,2260.7628202329743,1363.3954321932247,3770.8591067151206
2024-12-23 03:00:00+00:00,,1658.5759479276726,1010.2418682182278,2734.124699611882
2024-12-23 04:00:00+00:00,,1125.6143550453887,685.4780129978391,1847.93537909219
2024-12-23 05:00:00+00:00,,1072.0419762112651,651.4285255779695,1766.1134698400012
2024-12-23 06:00:00+00:00,,1203.597778494895,729.5555495556493,1996.2702249069482
2024-12-23 07:00:00+00:00,,1387.0755034885099,838.5435725696437,2286.993974549989
2024-12-23 08:00:00+00:00,,1648.4666637775506,1012.7118190880905,2721.9919814503983
2024-12-23 09:00:00+00:00,,1795.861194531837,1096.320458457477,2922.6390835088505
2024-12-23 10:00:00+00:00,,1825.7250031529784,1118.8136684406848,2994.629361242631
2024-12-23 11:00:00+00:00,,1956.8534341436844,1192.477430918493,3212.870784019949
2024-12-23 12:00:00+00:00,,2172.128717254604,1322.477003323528,3554.0590098837947
2024-12-23 13:00:00+00:00,,2409.5711479850434,1473.619831313026,3953.2877696451656
2024-12-23 14:00:00+00:00,,2727.1312063702144,1647.3083219980685,4497.069207999678
2024-12-23 15:00:00+00:00,,3115.2776371063965,1873.4356678430483,5146.458298215854
2024-12-23 16:00:00+00:00,,3567.1649661162587,2131.693315065483,5909.003723604974
2024-12-23 17:00:00+00:00,,4048.396162379778,2428.4247666344804,6629.790625346466
2024-12-23 18:00:00+00:00,,4514.661265433165,2742.070431285296,7355.107214262845
2024-12-23 19:00:00+00:00,,4754.313551286089,2900.3980808773185,7734.102468036193
2024-12-23 20:00:00+00:00,,5055.690469918751,3099.730829503083,8249.810352871895
2024-12-23 21:00:00+00:00,,5131.396781529967,3147.774802801764,8375.636346238354
2024-12-23 22:00:00+00:00,,4909.601872502272,3010.284213415214,8016.221617325656
2024-12-23 23:00:00+00:00,,4407.632409028675,2702.4000330217023,7211.453842369751
2024-12-24 00:00:00+00:00,,4026.706158042102,2452.4383362806293,6590.0964904898065
2024-12-24 01:00:00+00:00,,3427.8677696453515,2085.2079614600166,5608.118200481089
2024-12-24 02:00:00+00:00,,2777.583252066751,1690.7773812676774,4549.7069472524945
2024-12-24 03:00:00+00:00,,2151.982747026093,1310.4239822639295,3526.368409968985
2024-12-24 04:00:00+00:00,,1718.0726918582357,1047.7156023126872,2816.194510837916
2024-12-24 05:00:00+00:00,,1439.6328679856665,878.6627743348428,2360.7508886412124
2024-12-24 06:00:00+00:00,,1401.0149456149345,858.9833666881253,2287.4093907581305
2024-12-24 07:00:00+00:00,,1409.6698435499568,866.0368787067878,2306.446293896057
2024-12-24 08:00:00+00:00,,1446.0745873073997,887.6211451802401,2368.232104702184
2024-12-24 09:00:00+00:00,,1628.0671971296988,1000.3179154840859,2669.523399941628
2024-12-24 10:00:00+00:00,,1893.0155432272788,1161.4225076781322,3101.253556760507
2024-12-24 11:00:00+00:00,,2277.2770868886214,1396.6566113227634,3726.0896509641843
2024-12-24 12:00:00+00:00,,2549.7919062918495,1561.8673867560963,4164.954825743456
2024-12-24 13:00:00+00:00,,2831.1179067528533,1735.485793911417,4622.898980976895
2024-12-24 14:00:00+00:00,,3100.9671221015215,1904.4804599663628,5062.131402038517
2024-12-24 15:00:00+00:00,,3406.38846978579,2089.280963229245,5558.479227182752
2024-12-24 16:00:00+00:00,,3664.631161378215,2250.0929089954197,5977.935412975542
2024-12-24 17:00:00+00:00,,3569.2635129722507,2182.6129977894802,5816.074892047802
2024-12-24 18:00:00+00:00,,3571.389701423732,2184.8880915191908,5819.743089098533
2024-12-24 19:00:00+00:00,,3492.009357636774,2136.469686504735,5687.427632576809
2024-12-24 20:00:00+00:00,,3287.206164316238,2010.8699406892013,5348.43263360907
2024-12-24 21:00:00+00:00,,3051.8856484406524,1865.3282262723537,4973.212466874908
2024-12-24 22:00:00+00:00,,2737.228529120869,1675.3639823580347,4463.134053349417
2024-12-24 23:00:00+00:00,,2399.544743820579,1469.4517809795561,3914.6061257519405
2024-12-25 00:00:00+00:00,,2360.713346850639,1442.142109068261,3836.7060606951277
2024-12-25 01:00:00+00:00,,2168.974564382114,1323.9873301014813,3530.1235955059487
2024-12-25 02:00:00+00:00,,1958.2303666619403,1196.8971668947045,3185.825030380047
2024-12-25 03:00:00+00:00,,1776.9704514411765,1084.6392699369321,2889.7499920846876
2024-12-25 04:00:00+00:00,,1660.6283175242934,1014.9698745905227,2703.6364823966696
2024-12-25 05:00:00+00:00,,1650.654579591579,1010.8493591753127,2689.0297713295276
2024-12-25 06:00:00+00:00,,1642.424655563861,1002.8206451830774,2676.3159313699643
2024-12-25 07:00:00+00:00,,1649.2080110380962,1009.535069863255,2691.8055486358817
2024-12-25 08:00:00+00:00,,1652.501423551013,1011.4167922825587,2697.554603305839
2024-12-25 09:00:00+00:00,,1708.934953683635,1047.4002718885738,2787.9899019208897
2024-12-25 10:00:00+00:00,,1827.7704733260166,1119.8500760995832,2984.516614129555
2024-12-25 11:00:00+00:00,,1961.1244628824163,1198.6579258169372,3195.2858162719326
2024-12-25 12:00:00+00:00,,2100.84961960446,1285.5045753865713,3425.8401979462146
2024-12-25 13:00:00+00:00,,2171.736749940777,1329.096778376407,3534.2203701815015
2024-12-25 14:00:00+00:00,,2221.538744093361,1358.0838247893494,3617.22845912925
2024-12-25 15:00:00+00:00,,2282.8278054054485,1397.6295247587416,3721.8880618487883
2024-12-25 16:00:00+00:00,,2275.809762394958,1390.7375288232004,3705.995295546764
2024-12-25 17:00:00+00:00,,2236.425209426265,1366.3349420653947,3642.0466286757214
2024-12-25 18:00:00+00:00,,2179.573842686233,1332.6853247688202,3545.956449223149
2024-12-25 19:00:00+00:00,,2136.858210559039,1307.1824669524901,3478.776385870543
2024-12-25 20:00:00+00:00,,2111.0691256488376,1292.0216750401553,3441.1130622559135
2024-12-25 21:00:00+00:00,,2056.7341205399866,1259.0234710547827,3348.5815690604177
2024-12-25 22:00:00+00:00,,1991.7925988252694,1220.2651947272968,3244.7457613332103
2024-12-25 23:00:00+00:00,,1889.33286836545,1157.3672771497606,3076.418928618568
2024-12-26 00:00:00+00:00,,1860.830172458226,1138.5378964777858,3025.3446874584547
2024-12-26 01:00:00+00:00,,1767.8477420240097,1082.1970597687618,2876.447520519798
2024-12-26 02:00:00+00:00,,1660.4507203497699,1017.6226679043523,2701.355897703766
2024-12-26 03:00:00+00:00,,1554.968381796347,953.1692223927522,2533.9135360998907
2024-12-26 04:00:00+00:00,,1483.5044797605499,908.8643636300347,2417.385615041873
2024-12-26 05:00:00+00:00,,1469.5902803518436,900.6756738615985,2399.1803142401245
2024-12-26 06:00:00+00:00,,1462.4616815690358,894.9552839414325,2384.7374796938516
2024-12-26 07:00:00+00:00,,1412.4708437422812,864.9431128969981,2305.757712648481
2024-12-26 08:00:00+00:00,,1357.2907121698584,831.2930755894181,2211.695339283829
2024-12-26 09:00:00+00:00,,1296.705676743771,793.6033274324401,2115.350237908063
2024-12-26 10:00:00+00:00,,1243.589289495646,760.5616552258709,2028.3227453270663
2024-12-26 11:00:00+00:00,,1183.9313526066603,723.4617163460008,1928.8223957908604
2024-12-26 12:00:00+00:00,,1132.1605096286085,691.7401129878677,1842.649473742468
2024-12-26 13:00:00+00:00,,1091.8374952938295,667.5961338524821,1777.7198732795534
2024-12-26 14:00:00+00:00,,1053.955437195089,644.9730974285711,1716.9715909618337
2024-12-26 15:00:00+00:00,,1026.8508511144735,628.7952536708377,1673.2552712544034
2024-12-26 16:00:00+00:00,,977.6948248171993,598.0386764935423,1591.5722732894615
2024-12-26 17:00:00+00:00,,922.9958169761369,564.7093085605098,1500.7250151441158
2024-12-26 18:00:00+00:00,,863.4562975033626,528.2640823243044,1404.842923103431
2024-12-26 19:00:00+00:00,,812.0762134922975,496.3912294938113,1322.1592286696725
2024-12-26 20:00:00+00:00,,771.736886229932,473.05455235890645,1256.7995783326583
2024-12-26 21:00:00+00:00,,737.3912177042871,451.8739825614922,1202.1319018100871
2024-12-26 22:00:00+00:00,,704.048582384049,431.27092707574786,1148.7915217432662
2024-12-26 23:00:00+00:00,,683.1527652301054,418.20285129797594,1113.4253254516727
