date,solar_50hz_actual,solar_50hz_fitted,solar_50hz_lower,solar_50hz_upper
2025-02-09 00:00:00+00:00,,99.24588582668457,-1528.1233284980576,1732.6119125962798
2025-02-09 01:00:00+00:00,,-1.3069983001298624,-1633.2642890317024,1635.4273984219942
2025-02-09 02:00:00+00:00,,291.38740811941557,-1342.7566203528363,1924.3362698512792
2025-02-09 03:00:00+00:00,,324.2589363302643,-1311.2248517473754,1956.7301527719671
2025-02-09 04:00:00+00:00,,447.7350307749514,-1186.6405013838457,2074.775696448175
2025-02-09 05:00:00+00:00,,442.98203286757825,-1192.0343392605664,2074.0897343214315
2025-02-09 06:00:00+00:00,,386.72437994103325,-1245.0011488541536,2016.2788217618602
2025-02-09 07:00:00+00:00,,764.6233181281193,-866.7111551774187,2393.0232179951527
2025-02-09 08:00:00+00:00,,1592.000244192791,-39.93590211415176,3222.0875220836497
2025-02-09 09:00:00+00:00,,2898.078636998792,1261.383124072871,4531.385994799191
2025-02-09 10:00:00+00:00,,4192.3160520594065,2558.2508669538283,5826.428108653954
2025-02-09 11:00:00+00:00,,4898.297014013917,3264.3611766154154,6533.609455087128
2025-02-09 12:00:00+00:00,,5110.550270791862,3475.0547778780337,6742.590737188406
2025-02-09 13:00:00+00:00,,3963.1281829249306,2325.6726278144984,5602.09789750351
2025-02-09 14:00:00+00:00,,2583.590132188873,941.9654013922467,4218.820491206931
2025-02-09 15:00:00+00:00,,927.2506964360871,-707.4287591677285,2553.900070839938
2025-02-09 16:00:00+00:00,,-410.73757470010423,-2043.2047718229232,1222.4387164720915
2025-02-09 17:00:00+00:00,,-258.7079657583704,-1891.8728744097998,1375.2851569080403
2025-02-09 18:00:00+00:00,,-373.00636076583714,-2002.8155312044782,1259.0193548369145
2025-02-09 19:00:00+00:00,,-76.15742916043723,-1706.5653851078132,1555.9444991356559
2025-02-09 20:00:00+00:00,,28.244397185340176,-1601.3735002685075,1661.6082873667533
2025-02-09 21:00:00+00:00,,74.38230798461404,-1557.7736570388838,1703.8676974784034
2025-02-09 22:00:00+00:00,,82.59014459676632,-1546.975172841795,1718.084067356242
2025-02-09 23:00:00+00:00,,106.54535610165226,-1524.2243155574547,1737.3148239040702
2025-02-10 00:00:00+00:00,,-202.55443283917748,-1836.9097319051166,1436.79689988846
2025-02-10 01:00:00+00:00,,-100.59986988909395,-1736.0000417992887,1538.0403371261912
2025-02-10 02:00:00+00:00,,-2.963874528453971,-1634.3654136226514,1628.2670890608877
2025-02-10 03:00:00+00:00,,104.05030878286448,-1527.1380945065494,1734.8888927904868
2025-02-10 04:00:00+00:00,,194.9093772940139,-1437.56375990595,1827.052896375481
2025-02-10 05:00:00+00:00,,263.7803757531135,-1370.3457222326556,1896.4531710588412
2025-02-10 06:00:00+00:00,,288.88332526703425,-1346.6639809487106,1923.5099861249714
2025-02-10 07:00:00+00:00,,750.285438242805,-882.0382112816683,2384.9941145322064
2025-02-10 08:00:00+00:00,,1306.090438118035,-325.4095660515236,2942.953284529464
2025-02-10 09:00:00+00:00,,2106.909842279861,477.1186810375459,3738.7332748546223
2025-02-10 10:00:00+00:00,,3151.38203660644,1516.262752568509,4787.864047381299
2025-02-10 11:00:00+00:00,,4230.16062557993,2595.7086773606543,5870.714825082345
2025-02-10 12:00:00+00:00,,4457.200183525979,2824.8699508456375,6090.14756981997
2025-02-10 13:00:00+00:00,,4154.901455433246,2527.9185488439534,5787.29243976386
2025-02-10 14:00:00+00:00,,2759.0511766261207,1129.6201229074545,4389.8054271400615
2025-02-10 15:00:00+00:00,,1049.6961795464501,-582.290964709614,2689.236639103628
2025-02-10 16:00:00+00:00,,-153.62976889343827,-1784.8452038910923,1482.6918746123424
2025-02-10 17:00:00+00:00,,2.1455110665799566,-1629.0192289275733,1631.6923731369836
2025-02-10 18:00:00+00:00,,-196.3069545072126,-1829.5781692282362,1441.7145659777489
2025-02-10 19:00:00+00:00,,108.59214714332074,-1520.2692986194602,1746.5879376993544
2025-02-10 20:00:00+00:00,,191.10258706302784,-1443.427915107634,1827.889289061911
2025-02-10 21:00:00+00:00,,232.30550464549606,-1400.2222907871978,1868.0803493706926
2025-02-10 22:00:00+00:00,,221.84562244469726,-1409.7397795035022,1856.0710978943785
2025-02-10 23:00:00+00:00,,282.25014781885557,-1349.4540721503918,1922.0256219288856
2025-02-11 00:00:00+00:00,,16.586288094016254,-1610.1781949481892,1654.7711536665586
2025-02-11 01:00:00+00:00,,64.21518020001508,-1563.8573914885878,1698.8427488901018
2025-02-11 02:00:00+00:00,,111.1201127048389,-1521.5287924142594,1743.9588620627828
2025-02-11 03:00:00+00:00,,255.49790436369994,-1374.794904754417,1890.363019316791
2025-02-11 04:00:00+00:00,,375.3147706011307,-1258.0974284797762,2012.0969761498197
2025-02-11 05:00:00+00:00,,316.96080613203367,-1311.8731069971136,1949.2957875859584
2025-02-11 06:00:00+00:00,,346.6545407677436,-1282.9067002435636,1980.6365097554865
2025-02-11 07:00:00+00:00,,728.7328166829516,-901.1080438557083,2361.3265479147767
2025-02-11 08:00:00+00:00,,1744.6844810898199,112.21850238037018,3379.3188218628816
2025-02-11 09:00:00+00:00,,3171.2229630007328,1540.853543568012,4808.433614647054
2025-02-11 10:00:00+00:00,,4585.587026696319,2956.955707848487,6215.664862107435
2025-02-11 11:00:00+00:00,,5059.155989395888,3422.056000911637,6699.65596766801
2025-02-11 12:00:00+00:00,,4801.392064804051,3166.0420093018333,6439.5844374282005
2025-02-11 13:00:00+00:00,,3690.698361654358,2058.974873706533,5331.25319771062
