date,gas_tenn_actual,hard_coal_tenn_actual,renewables_tenn_actual,gas_tenn_fitted,hard_coal_tenn_fitted,renewables_tenn_fitted,gas_tenn_lower,hard_coal_tenn_lower,renewables_tenn_lower,gas_tenn_upper,hard_coal_tenn_upper,renewables_tenn_upper
2024-12-26 00:00:00+00:00,1833.25,940.25,520.75,1772.9464501648524,523.667501654225,695.5841567553886,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
2024-12-26 01:00:00+00:00,1813.25,937.0,510.25,1719.6667573209825,467.9803323400505,726.896302726513,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
2024-12-26 02:00:00+00:00,1815.5,942.0,508.25,1483.6369185110636,643.0890828309011,726.896302726513,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
2024-12-26 03:00:00+00:00,1848.0,954.5,512.0,1467.5038885117017,613.410242980767,723.8308702982943,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
2024-12-26 04:00:00+00:00,1863.75,984.25,515.0,1569.8471457329476,628.6475433037323,741.8594414443887,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
2024-12-26 05:00:00+00:00,1879.75,998.5,510.25,1572.0156685461911,681.8844355024423,750.9183940954335,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
2024-12-26 06:00:00+00:00,1911.25,1004.25,522.25,1606.2875095782583,708.9403627347824,740.0607456555448,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
2024-12-26 07:00:00+00:00,1953.5,1016.0,516.75,1543.6828743662536,876.0197146434481,827.8902980943187,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
2024-12-26 08:00:00+00:00,1966.75,1018.0,636.25,1423.105371104849,950.9425202924826,809.0721274237901,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
2024-12-26 09:00:00+00:00,1958.75,1008.5,547.75,1446.5057499015459,869.5179611089393,787.429639649988,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
2024-12-26 10:00:00+00:00,1944.0,1001.5,556.25,1559.5761372518284,915.9371091191331,721.609043365701,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
2024-12-26 11:00:00+00:00,1957.5,1007.25,565.5,1458.4588547950682,890.7725898018359,756.4481450474229,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
2024-12-26 12:00:00+00:00,2058.75,1010.5,558.25,1439.8721631888964,841.5037794946775,751.4798004422316,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
2024-12-26 13:00:00+00:00,2232.5,1012.0,557.0,1635.587232038356,776.1584469513184,728.7175925863552,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
2024-12-26 14:00:00+00:00,2637.5,1041.0,796.75,2291.2902934168233,1073.8170357336448,1037.8735788214744,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
2024-12-26 15:00:00+00:00,3373.0,1088.5,1313.75,3385.9829537102223,1001.3003941996112,1301.86382180891,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
2024-12-26 16:00:00+00:00,3730.5,1091.5,1574.5,3001.2651602776236,1175.153060164725,1873.9171887395094,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
2024-12-26 17:00:00+00:00,3758.75,1087.0,1669.25,3786.974427996536,1084.3418479795255,1741.3706759232314,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
2024-12-26 18:00:00+00:00,3763.0,1077.5,1395.25,4298.301083045892,1134.868387567912,1584.3879762536053,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
2024-12-26 19:00:00+00:00,3746.0,1068.0,843.5,3546.2477636267154,1033.5526484328661,1120.6108425477555,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
2024-12-26 20:00:00+00:00,3667.25,1016.5,555.0,3330.600152846087,1054.4022880306218,952.8837482532048,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
2024-12-26 21:00:00+00:00,3647.75,978.0,524.25,2696.977482965189,1058.4648576963498,862.1554384640616,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
2024-12-26 22:00:00+00:00,3190.5,961.5,524.5,2258.1792068319564,996.4803560320885,805.5283240179433,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
2024-12-26 23:00:00+00:00,2804.75,975.75,524.75,2294.5628248264247,910.3330712705962,791.9070189163165,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
2024-12-27 00:00:00+00:00,2627.25,983.75,525.0,2038.6024511235455,512.6991359363299,779.0282010000843,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
2024-12-27 01:00:00+00:00,2655.25,969.5,525.5,1868.0216210108274,701.9242755516439,782.0365692033088,1503.2225620039683,784.6424503968254,1269.855394345238,1503.2225620039683,784.6424503968254,1269.855394345238
