date,wind_onshore_50hz_actual,wind_onshore_50hz_fitted,wind_onshore_50hz_lower,wind_onshore_50hz_upper
2025-02-06 00:00:00+00:00,,1461.8039761835257,122.10280875354283,2801.505143613508
2025-02-06 01:00:00+00:00,,1157.4773010833414,-182.22386634664144,2497.1784685133243
2025-02-06 02:00:00+00:00,,1082.7895879553512,-256.91157947463125,2422.490755385334
2025-02-06 03:00:00+00:00,,817.7287143818953,-521.9724530480871,2157.4298818118777
2025-02-06 04:00:00+00:00,,696.4237311486195,-643.2774362813634,2036.124898578602
2025-02-06 05:00:00+00:00,,346.90128907709277,-992.7998783528901,1686.6024565070757
2025-02-06 06:00:00+00:00,,73.67156292025902,-1266.029604509723,1413.372730350242
2025-02-06 07:00:00+00:00,,61.97512548380746,-1277.7260419461754,1401.67629291379
2025-02-06 08:00:00+00:00,,351.1506681683022,-988.5504992616807,1690.851835598285
2025-02-06 09:00:00+00:00,,217.29748589594828,-1122.4036815340341,1556.9986533259312
2025-02-06 10:00:00+00:00,,315.63734573164993,-1024.0638216983325,1655.3385131616324
2025-02-06 11:00:00+00:00,,424.7305840566014,-914.9705833733815,1764.4317514865843
2025-02-06 12:00:00+00:00,,887.3539199467823,-452.3472474832006,2227.055087376765
2025-02-06 13:00:00+00:00,,1191.618658895592,-148.0825085343904,2531.319826325575
2025-02-06 14:00:00+00:00,,1094.6147316052952,-245.08643582468721,2434.315899035278
2025-02-06 15:00:00+00:00,,1500.4841648672468,160.78299743726438,2840.1853322972297
2025-02-06 16:00:00+00:00,,2471.2013634700347,1131.5001960400518,3810.9025309000176
2025-02-06 17:00:00+00:00,,3084.7446292881814,1745.0434618581985,4424.445796718164
2025-02-06 18:00:00+00:00,,3299.9154408132426,1960.2142733832598,4639.6166082432255
2025-02-06 19:00:00+00:00,,3978.013942240688,2638.3127748107045,5317.71510967067
2025-02-06 20:00:00+00:00,,4168.452346566484,2828.7511791365014,5508.153513996467
2025-02-06 21:00:00+00:00,,3867.8294357138825,2528.1282682838996,5207.530603143865
2025-02-06 22:00:00+00:00,,3597.1075106808403,2257.4063432508574,4936.808678110823
2025-02-06 23:00:00+00:00,,3981.7342047338907,2642.033037303908,5321.435372163874
2025-02-07 00:00:00+00:00,,4474.823212790405,3135.122045360422,5814.524380220388
2025-02-07 01:00:00+00:00,,4495.715663628592,3156.014496198609,5835.416831058575
2025-02-07 02:00:00+00:00,,4434.950488956566,3095.249321526583,5774.651656386549
2025-02-07 03:00:00+00:00,,4524.997553626836,3185.296386196853,5864.698721056819
2025-02-07 04:00:00+00:00,,4457.259269748475,3117.5581023184923,5796.960437178457
2025-02-07 05:00:00+00:00,,4871.961009721032,3532.2598422910487,6211.6621771510145
2025-02-07 06:00:00+00:00,,3655.274553498258,2315.573386068275,4994.975720928241
2025-02-07 07:00:00+00:00,,4170.5895293974845,2830.8883619675016,5510.290696827467
2025-02-07 08:00:00+00:00,,4319.916812805567,2980.215645375584,5659.617980235549
2025-02-07 09:00:00+00:00,,4753.41451440739,3413.713346977407,6093.115681837373
2025-02-07 10:00:00+00:00,,5726.513122668283,4386.8119552383005,7066.214290098266
2025-02-07 11:00:00+00:00,,5333.367074666819,3993.6659072368357,6673.068242096801
2025-02-07 12:00:00+00:00,,4925.054674755435,3585.353507325452,6264.755842185417
2025-02-07 13:00:00+00:00,,5080.313154051838,3740.611986621855,6420.01432148182
2025-02-07 14:00:00+00:00,,5475.8828382883985,4136.181670858415,6815.5840057183805
2025-02-07 15:00:00+00:00,,5891.822460907746,4552.121293477763,7231.523628337729
2025-02-07 16:00:00+00:00,,6975.079567028219,5635.378399598237,8314.780734458203
2025-02-07 17:00:00+00:00,,8332.212371433918,6992.511204003937,9671.9135388639
2025-02-07 18:00:00+00:00,,9306.95089376709,7967.249726337108,10646.652061197074
2025-02-07 19:00:00+00:00,,9237.130492454555,7897.429325024574,10576.831659884538
2025-02-07 20:00:00+00:00,,9200.548163016396,7860.846995586412,10540.249330446379
2025-02-07 21:00:00+00:00,,9054.961621400853,7715.260453970871,10394.662788830836
2025-02-07 22:00:00+00:00,,8542.135466792457,7202.434299362474,9881.83663422244
2025-02-07 23:00:00+00:00,,8500.837531604617,7161.136364174634,9840.5386990346
2025-02-08 00:00:00+00:00,,8088.65939519747,6748.958227767487,9428.360562627451
2025-02-08 01:00:00+00:00,,7446.841774444457,6107.140607014474,8786.542941874439
2025-02-08 02:00:00+00:00,,7431.673982857915,6091.972815427932,8771.375150287899
2025-02-08 03:00:00+00:00,,7350.520337896714,6010.8191704667315,8690.2215053267
2025-02-08 04:00:00+00:00,,7423.084251076017,6083.383083646034,8762.785418505999
2025-02-08 05:00:00+00:00,,7424.854935541954,6085.153768111971,8764.556102971936
2025-02-08 06:00:00+00:00,,6760.433263371167,5420.732095941184,8100.134430801149
2025-02-08 07:00:00+00:00,,6850.755746636833,5511.05457920685,8190.456914066815
2025-02-08 08:00:00+00:00,,6356.746798082341,5017.045630652358,7696.447965512324
2025-02-08 09:00:00+00:00,,6948.756958007838,5609.055790577855,8288.45812543782
2025-02-08 10:00:00+00:00,,7041.971208968662,5702.270041538679,8381.672376398645
2025-02-08 11:00:00+00:00,,6346.227979332238,5006.526811902255,7685.929146762221
2025-02-08 12:00:00+00:00,,5948.8567292402,4609.1555618102175,7288.557896670183
2025-02-08 13:00:00+00:00,,5121.9012119484305,3782.2000445184476,6461.602379378413
2025-02-08 14:00:00+00:00,,4535.929420192083,3196.2282527621005,5875.630587622066
