date,load_tenn_actual,load_tenn_fitted,load_tenn_lower,load_tenn_upper
2025-03-23 00:00:00+00:00,11612.5,11746.513055483214,11207.232766248591,12285.793344717837
2025-03-23 01:00:00+00:00,11385.0,11593.51844491411,11054.23815567949,12132.798734148733
2025-03-23 02:00:00+00:00,11280.5,11397.59045764801,10858.310168413387,11936.870746882632
2025-03-23 03:00:00+00:00,11223.5,11517.140683297803,10977.860394063182,12056.420972532425
2025-03-23 04:00:00+00:00,11143.0,11675.886387337267,11136.606098102644,12215.16667657189
2025-03-23 05:00:00+00:00,11170.75,12561.383850765027,12022.103561530404,13100.664139999648
2025-03-23 06:00:00+00:00,11578.5,13127.23470955163,12587.954420317008,13666.514998786253
2025-03-23 07:00:00+00:00,12132.25,13544.790037532175,13005.509748297553,14084.070326766798
2025-03-23 08:00:00+00:00,12238.5,15065.126872912813,14525.84658367819,15604.407162147436
2025-03-23 09:00:00+00:00,11975.25,15528.891213330135,14989.610924095512,16068.171502564757
2025-03-23 10:00:00+00:00,11728.25,15304.009865246104,14764.729576011481,15843.290154480726
2025-03-23 11:00:00+00:00,11503.75,14998.009851336325,14458.729562101704,15537.290140570947
2025-03-23 12:00:00+00:00,11207.25,14633.605017220743,14094.32472798612,15172.885306455366
2025-03-23 13:00:00+00:00,11147.0,14065.74940220728,13526.469112972658,14605.029691441901
2025-03-23 14:00:00+00:00,11767.0,13929.172186752454,13389.891897517831,14468.452475987076
2025-03-23 15:00:00+00:00,12376.0,14209.260839444049,13669.980550209426,14748.541128678671
2025-03-23 16:00:00+00:00,13809.25,14761.287059779628,14222.006770545006,15300.56734901425
2025-03-23 17:00:00+00:00,14608.5,15099.348783572766,14560.068494338144,15638.62907280739
2025-03-23 18:00:00+00:00,14522.75,14339.477663627335,13800.197374392712,14878.757952861957
2025-03-23 19:00:00+00:00,13885.0,13439.405832103646,12900.125542869024,13978.686121338267
2025-03-23 20:00:00+00:00,13325.25,13024.072696652986,12484.792407418363,13563.352985887608
2025-03-23 21:00:00+00:00,13080.0,12172.562214381642,11633.28192514702,12711.842503616264
2025-03-23 22:00:00+00:00,12411.0,11903.67168668673,11364.391397452107,12442.951975921353
2025-03-23 23:00:00+00:00,12118.0,11498.468265713778,10959.187976479156,12037.7485549484
2025-03-24 00:00:00+00:00,11745.75,11382.917791345102,10843.63750211048,11922.198080579723
2025-03-24 01:00:00+00:00,11666.0,11538.05565627244,10998.775367037817,12077.33594550706
2025-03-24 02:00:00+00:00,11819.5,11248.48892598078,10709.208636746158,11787.769215215403
2025-03-24 03:00:00+00:00,12154.25,11713.220780567019,11173.940491332398,12252.501069801641
2025-03-24 04:00:00+00:00,13310.75,12295.903584929023,11756.6232956944,12835.183874163646
2025-03-24 05:00:00+00:00,15924.25,13689.528053895961,13150.247764661339,14228.808343130584
2025-03-24 06:00:00+00:00,17485.0,15357.452590209221,14818.172300974598,15896.732879443844
2025-03-24 07:00:00+00:00,18163.5,17429.59377474865,16890.313485514027,17968.874063983272
2025-03-24 08:00:00+00:00,18260.0,17970.46063129572,17431.180342061096,18509.74092053034
2025-03-24 09:00:00+00:00,18275.25,18187.138958886266,17647.858669651643,18726.41924812089
2025-03-24 10:00:00+00:00,17885.25,17931.72030114143,17392.44001190681,18471.000590376054
2025-03-24 11:00:00+00:00,16908.25,17611.373436351132,17072.09314711651,18150.653725585755
2025-03-24 12:00:00+00:00,16553.5,17168.210901374754,16628.93061214013,17707.491190609377
2025-03-24 13:00:00+00:00,16512.25,16795.735324458827,16256.455035224202,17335.01561369345
2025-03-24 14:00:00+00:00,16685.25,16382.818333575262,15843.53804434064,16922.098622809885
2025-03-24 15:00:00+00:00,17218.25,16399.530265018257,15860.249975783636,16938.81055425288
2025-03-24 16:00:00+00:00,17547.75,16696.669299728957,16157.389010494337,17235.94958896358
2025-03-24 17:00:00+00:00,18134.0,17069.907412190812,16530.62712295619,17609.187701425435
2025-03-24 18:00:00+00:00,17994.5,15845.71504206271,15306.434752828087,16384.99533129733
2025-03-24 19:00:00+00:00,16851.25,14733.965530990674,14194.685241756051,15273.245820225295
2025-03-24 20:00:00+00:00,15928.5,13610.688459909932,13071.40817067531,14149.968749144553
2025-03-24 21:00:00+00:00,15266.75,13558.614083731198,13019.333794496575,14097.89437296582
2025-03-24 22:00:00+00:00,14414.75,12475.419428454621,11936.139139219998,13014.699717689244
2025-03-24 23:00:00+00:00,13427.0,12370.126243245093,11830.84595401047,12909.406532479716
