date,load_tenn_actual,load_tenn_fitted,load_tenn_lower,load_tenn_upper
2025-01-07 00:00:00+00:00,13839.0,13786.427843614725,13257.992663034885,14314.863024194563
2025-01-07 01:00:00+00:00,13425.0,13739.401039351267,13210.965858771428,14267.836219931105
2025-01-07 02:00:00+00:00,13522.5,13471.359852228336,12942.924671648496,13999.795032808175
2025-01-07 03:00:00+00:00,13959.5,13811.252244250425,13282.817063670585,14339.687424830263
2025-01-07 04:00:00+00:00,15091.0,15280.683531989553,14752.248351409715,15809.118712569392
2025-01-07 05:00:00+00:00,16937.25,16997.52806427515,16469.09288369531,17525.96324485499
2025-01-07 06:00:00+00:00,18655.5,18843.30758541671,18314.872404836875,19371.74276599655
2025-01-07 07:00:00+00:00,19699.25,19570.417623143505,19041.98244256367,20098.85280372335
2025-01-07 08:00:00+00:00,20105.75,19904.640814204293,19376.205633624453,20433.075994784132
2025-01-07 09:00:00+00:00,20567.75,20562.10180908117,20033.66662850133,21090.53698966101
2025-01-07 10:00:00+00:00,20900.25,20647.15804732846,20118.72286674862,21175.5932279083
2025-01-07 11:00:00+00:00,20715.75,20586.370962237303,20057.935781657463,21114.806142817142
2025-01-07 12:00:00+00:00,20397.25,19624.63739769446,19096.20221711462,20153.072578274296
2025-01-07 13:00:00+00:00,19935.0,19366.899674193333,18838.464493613494,19895.334854773173
2025-01-07 14:00:00+00:00,19711.0,19385.872408390627,18857.437227810788,19914.307588970463
2025-01-07 15:00:00+00:00,19880.0,19796.77064467255,19268.33546409271,20325.20582525239
2025-01-07 16:00:00+00:00,20843.75,20798.062917988278,20269.62773740844,21326.498098568118
2025-01-07 17:00:00+00:00,20913.5,20509.24875380924,19980.8135732294,21037.683934389075
2025-01-07 18:00:00+00:00,20100.5,19513.145720240194,18984.710539660355,20041.580900820034
2025-01-07 19:00:00+00:00,19193.25,18883.530869923285,18355.095689343445,19411.966050503124
2025-01-07 20:00:00+00:00,18171.75,17602.27960601773,17073.844425437892,18130.71478659757
2025-01-07 21:00:00+00:00,17465.5,16917.878684444357,16389.443503864517,17446.313865024196
2025-01-07 22:00:00+00:00,16241.25,16155.910700726352,15627.475520146512,16684.34588130619
2025-01-07 23:00:00+00:00,15178.5,15067.89906617683,14539.46388559699,15596.334246756669
2025-01-08 00:00:00+00:00,14808.25,14735.42878768756,14206.99360710772,15263.8639682674
2025-01-08 01:00:00+00:00,14824.25,14522.762053534347,13994.326872954507,15051.197234114185
2025-01-08 02:00:00+00:00,15113.75,14642.794809944331,14114.359629364491,15171.22999052417
2025-01-08 03:00:00+00:00,15495.0,14930.4638954769,14402.02871489706,15458.89907605674
2025-01-08 04:00:00+00:00,16445.25,16077.087380244564,15548.652199664726,16605.522560824404
2025-01-08 05:00:00+00:00,18687.75,17836.233943089297,17307.798762509457,18364.669123669137
2025-01-08 06:00:00+00:00,20767.75,20186.117543017273,19657.682362437434,20714.55272359711
2025-01-08 07:00:00+00:00,21853.5,21344.945315279358,20816.510134699518,21873.380495859197
2025-01-08 08:00:00+00:00,21857.75,21231.738038959717,20703.30285837988,21760.173219539556
2025-01-08 09:00:00+00:00,21983.5,21455.457277296737,20927.022096716897,21983.892457876573
2025-01-08 10:00:00+00:00,22245.75,21723.29190967388,21194.85672909404,22251.72709025372
2025-01-08 11:00:00+00:00,21993.5,21510.40859059224,20981.9734100124,22038.843771172076
2025-01-08 12:00:00+00:00,21652.5,21289.40794293509,20760.97276235525,21817.84312351493
2025-01-08 13:00:00+00:00,20957.5,20490.319698281695,19961.884517701856,21018.754878861535
2025-01-08 14:00:00+00:00,20415.0,20093.294282977113,19564.859102397277,20621.729463556956
2025-01-08 15:00:00+00:00,20631.5,20618.95680420162,20090.521623621782,21147.39198478146
2025-01-08 16:00:00+00:00,21186.0,21072.434891892146,20543.999711312306,21600.870072471986
2025-01-08 17:00:00+00:00,20440.75,20781.177557052193,20252.74237647235,21309.61273763203
2025-01-08 18:00:00+00:00,19705.75,19736.55824944204,19208.1230688622,20264.99343002188
2025-01-08 19:00:00+00:00,18578.75,18952.192313172163,18423.757132592327,19480.627493752003
2025-01-08 20:00:00+00:00,17266.0,17316.054512868242,16787.619332288406,17844.489693448082
2025-01-08 21:00:00+00:00,16234.75,16711.241097192644,16182.805916612806,17239.676277772483
2025-01-08 22:00:00+00:00,15276.75,15215.823337753116,14687.388157173278,15744.258518332956
2025-01-08 23:00:00+00:00,14469.0,14302.572184333376,13774.137003753536,14831.007364913215
2025-01-09 00:00:00+00:00,13754.75,13438.26090108094,12909.825720501101,13966.696081660779
2025-01-09 01:00:00+00:00,13459.25,13419.723758633967,12891.28857805413,13948.158939213807
2025-01-09 02:00:00+00:00,13435.5,13419.338897515025,12890.903716935185,13947.774078094864
2025-01-09 03:00:00+00:00,13795.5,13657.445042412795,13129.009861832958,14185.880222992635
2025-01-09 04:00:00+00:00,14877.25,15067.751372070314,14539.316191490474,15596.186552650151
2025-01-09 05:00:00+00:00,17443.75,17184.74657447954,16656.3113938997,17713.18175505938
2025-01-09 06:00:00+00:00,19476.25,19156.95144130563,18628.51626072579,19685.38662188547
2025-01-09 07:00:00+00:00,20462.75,20728.27238118143,20199.83720060159,21256.707561761268
2025-01-09 08:00:00+00:00,20764.25,20850.14927268841,20321.714092108574,21378.58445326825
2025-01-09 09:00:00+00:00,21122.25,20844.003807944475,20315.568627364635,21372.438988524314
2025-01-09 10:00:00+00:00,21184.5,21279.50091943761,20751.06573885777,21807.936100017447
2025-01-09 11:00:00+00:00,21315.0,21176.663273121103,20648.228092541263,21705.098453700943
