date,load_tenn_actual,load_tenn_fitted,load_tenn_lower,load_tenn_upper
2025-02-18 00:00:00+00:00,,15188.858962415095,14672.934483155968,15704.78344167422
2025-02-18 01:00:00+00:00,,14932.233495677383,14416.309016418258,15448.157974936508
2025-02-18 02:00:00+00:00,,14955.65926420116,14439.734784942035,15471.583743460287
2025-02-18 03:00:00+00:00,,15857.2845447873,15341.360065528175,16373.209024046428
2025-02-18 04:00:00+00:00,,16281.034143592224,15765.109664333098,16796.95862285135
2025-02-18 05:00:00+00:00,,20453.618682387903,19937.694203128776,20969.54316164703
2025-02-18 06:00:00+00:00,,20683.395871669847,20167.47139241072,21199.320350928974
2025-02-18 07:00:00+00:00,,20935.38291666586,20419.458437406734,21451.307395924985
2025-02-18 08:00:00+00:00,,20999.390602036387,20483.46612277726,21515.31508129551
2025-02-18 09:00:00+00:00,,21074.574350499002,20558.64987123988,21590.49882975813
2025-02-18 10:00:00+00:00,,21374.001187433456,20858.07670817433,21889.92566669258
2025-02-18 11:00:00+00:00,,20937.126602089254,20421.202122830127,21453.051081348378
2025-02-18 12:00:00+00:00,,20887.62862479648,20371.704145537355,21403.55310405561
2025-02-18 13:00:00+00:00,,20447.12116405165,19931.196684792525,20963.045643310776
2025-02-18 14:00:00+00:00,,20631.149500376705,20115.225021117578,21147.073979635832
2025-02-18 15:00:00+00:00,,20627.162085780627,20111.2376065215,21143.08656503975
2025-02-18 16:00:00+00:00,,20788.043172161848,20272.118692902724,21303.967651420975
2025-02-18 17:00:00+00:00,,20650.76534447085,20134.84086521172,21166.689823729976
2025-02-18 18:00:00+00:00,,20349.2963952646,19833.37191600547,20865.220874523722
2025-02-18 19:00:00+00:00,,19995.261448083773,19479.33696882465,20511.1859273429
2025-02-18 20:00:00+00:00,,19843.49192248446,19327.567443225336,20359.416401743587
2025-02-18 21:00:00+00:00,,18198.890165207096,17682.965685947973,18714.814644466223
2025-02-18 22:00:00+00:00,,16608.39784424694,16092.473364987814,17124.322323506065
2025-02-18 23:00:00+00:00,,15657.280582460928,15141.356103201802,16173.205061720053
2025-02-19 00:00:00+00:00,,15653.399753540898,15137.475274281773,16169.324232800023
2025-02-19 01:00:00+00:00,,15200.302496866763,14684.378017607636,15716.226976125889
2025-02-19 02:00:00+00:00,,15548.687135287788,15032.762656028663,16064.611614546913
2025-02-19 03:00:00+00:00,,15517.484992569673,15001.560513310547,16033.409471828798
2025-02-19 04:00:00+00:00,,16472.147473182828,15956.222993923702,16988.071952441955
2025-02-19 05:00:00+00:00,,20164.68245179682,19648.757972537693,20680.606931055947
2025-02-19 06:00:00+00:00,,20493.63388793513,19977.709408676004,21009.558367194255
2025-02-19 07:00:00+00:00,,20676.149703434632,20160.22522417551,21192.07418269376
2025-02-19 08:00:00+00:00,,20620.27726223696,20104.352782977836,21136.201741496086
2025-02-19 09:00:00+00:00,,20801.45696193614,20285.532482677016,21317.381441195266
2025-02-19 10:00:00+00:00,,20759.280045512318,20243.35556625319,21275.20452477144
2025-02-19 11:00:00+00:00,,20444.36109521123,19928.436615952105,20960.285574470356
2025-02-19 12:00:00+00:00,,20071.252548265627,19555.3280690065,20587.17702752475
2025-02-19 13:00:00+00:00,,19807.155794678965,19291.23131541984,20323.08027393809
2025-02-19 14:00:00+00:00,,19619.44991013338,19103.52543087425,20135.374389392506
2025-02-19 15:00:00+00:00,,19659.608043331424,19143.6835640723,20175.53252259055
2025-02-19 16:00:00+00:00,,20139.523763920995,19623.59928466187,20655.448243180123
2025-02-19 17:00:00+00:00,,20400.02439831122,19884.099919052092,20915.948877570343
2025-02-19 18:00:00+00:00,,20220.782387019426,19704.8579077603,20736.70686627855
2025-02-19 19:00:00+00:00,,20328.451204674766,19812.52672541564,20844.375683933893
2025-02-19 20:00:00+00:00,,20088.0499824124,19572.125503153275,20603.974461671525
2025-02-19 21:00:00+00:00,,18463.203005768446,17947.278526509323,18979.127485027573
2025-02-19 22:00:00+00:00,,17539.200065106288,17023.275585847165,18055.124544365415
2025-02-19 23:00:00+00:00,,16986.659287404007,16470.73480814488,17502.583766663134
2025-02-20 00:00:00+00:00,,15449.39539001796,14933.470910758835,15965.319869277086
2025-02-20 01:00:00+00:00,,14989.310568661893,14473.386089402768,15505.235047921018
2025-02-20 02:00:00+00:00,,15057.282021299176,14541.35754204005,15573.2065005583
2025-02-20 03:00:00+00:00,,15341.628654365457,14825.704175106332,15857.553133624584
2025-02-20 04:00:00+00:00,,16583.88069160021,16067.956212341085,17099.805170859334
2025-02-20 05:00:00+00:00,,19850.757859210855,19334.833379951728,20366.68233846998
2025-02-20 06:00:00+00:00,,20755.52538800253,20239.600908743407,21271.449867261657
2025-02-20 07:00:00+00:00,,21134.87926288482,20618.954783625693,21650.803742143944
2025-02-20 08:00:00+00:00,,21191.083380086275,20675.15890082715,21707.0078593454
2025-02-20 09:00:00+00:00,,20996.72112467113,20480.796645412007,21512.645603930257
2025-02-20 10:00:00+00:00,,20785.589634507163,20269.66515524804,21301.51411376629
2025-02-20 11:00:00+00:00,,20724.58745110628,20208.662971847152,21240.511930365406
2025-02-20 12:00:00+00:00,,20439.312226609334,19923.387747350207,20955.236705868458
2025-02-20 13:00:00+00:00,,19793.772211644617,19277.847732385493,20309.696690903744
2025-02-20 14:00:00+00:00,,19466.20127688439,18950.27679762526,19982.125756143512
2025-02-20 15:00:00+00:00,,19447.58774485807,18931.66326559894,19963.512224117192
2025-02-20 16:00:00+00:00,,19649.862348633887,19133.937869374764,20165.786827893015
