date,solar_ampr_actual,solar_ampr_fitted,solar_ampr_lower,solar_ampr_upper
2025-05-19 00:00:00+00:00,0.0,1.6636417,-139.4165060165892,142.74377330549942
2025-05-19 01:00:00+00:00,0.0,3.6287296,-137.4514599894735,144.7088193326149
2025-05-19 02:00:00+00:00,0.0,3.6287296,-137.4514599894735,144.7088193326149
2025-05-19 03:00:00+00:00,20.5,11.411811,-129.66837553942264,152.49190378266576
2025-05-19 04:00:00+00:00,645.25,310.28387,169.20373938331886,451.36401870540726
2025-05-19 05:00:00+00:00,2264.25,1316.2346,1175.1545324923945,1457.3148118144832
2025-05-19 06:00:00+00:00,4821.5,2646.5076,2505.427427338185,2787.5877066602734
2025-05-19 07:00:00+00:00,7484.0,4071.929,3930.848964183751,4213.00924350584
2025-05-19 08:00:00+00:00,7571.142857142857,5480.223,5339.143097221799,5621.303376543887
2025-05-19 09:00:00+00:00,7658.285714285714,6355.5586,6214.478211147067,6496.638490469157
2025-05-19 10:00:00+00:00,7745.428571428571,6565.5967,6424.516258890319,6706.676538212407
2025-05-19 11:00:00+00:00,7832.5714285714275,6367.1216,6226.041302085663,6508.201581407753
2025-05-19 12:00:00+00:00,7919.714285714284,5888.2256,5747.145465822086,6029.305745144175
2025-05-19 13:00:00+00:00,8006.857142857143,5100.622,4959.541801069872,5241.70208039196
2025-05-19 14:00:00+00:00,8094.0,4457.4707,4316.3905169778845,4598.550796299973
2025-05-19 15:00:00+00:00,5959.25,3202.3254,3061.2453672058855,3343.4056465279746
2025-05-19 16:00:00+00:00,3589.75,2124.4973,1983.4170905264045,2265.5773698484927
2025-05-19 17:00:00+00:00,1594.5,912.0034,770.9233125455428,1053.0835918676312
2025-05-19 18:00:00+00:00,401.0,234.55817,93.47807385189094,375.63835317397934
2025-05-19 19:00:00+00:00,11.5,25.391668,-115.68852215850893,166.47175716357947
2025-05-19 20:00:00+00:00,1.0,4.220282,-136.85987603560534,145.30040328648306
2025-05-19 21:00:00+00:00,0.25,3.087714,-137.9924846148483,144.1677947072401
2025-05-19 22:00:00+00:00,0.0,1.9041202,-139.17605062753364,142.98422869455476
2025-05-19 23:00:00+00:00,0.0,0.55097073,-140.5292093483938,141.6310699736946
2025-05-20 00:00:00+00:00,0.0,0.9610049,-140.1191612511634,142.041118070925
2025-05-20 01:00:00+00:00,0.0,2.8717716,-138.20839019872983,143.95188912335857
2025-05-20 02:00:00+00:00,0.0,5.3787293,-135.70139063469242,146.45888868739598
2025-05-20 03:00:00+00:00,29.5,12.573066,-128.5071034038683,153.6531759182201
2025-05-20 04:00:00+00:00,626.0,345.8305,204.7503975571044,486.9106768791929
2025-05-20 05:00:00+00:00,2023.5,1025.3854,884.3051943742744,1166.465473696363
2025-05-20 06:00:00+00:00,4319.25,2053.6985,1912.618371840921,2194.7786511630097
2025-05-20 07:00:00+00:00,6896.25,3185.6943,3044.614267567831,3326.7745468899197
2025-05-20 08:00:00+00:00,9032.75,4204.8403,4063.7602823792126,4345.920561701301
2025-05-20 09:00:00+00:00,9023.833333333334,5416.3823,5275.301926024273,5557.462205346361
2025-05-20 10:00:00+00:00,9014.916666666666,5863.6494,5722.568854914884,6004.729134236974
2025-05-20 11:00:00+00:00,9006.0,5862.304,5721.2240563979485,6003.384335720037
2025-05-20 12:00:00+00:00,8485.25,5490.3994,5349.3191905188905,5631.479469840979
2025-05-20 13:00:00+00:00,7876.25,4884.0366,4742.956253935894,5025.116533257982
2025-05-20 14:00:00+00:00,6861.0,4289.2227,4148.142341916638,4430.302621238726
2025-05-20 15:00:00+00:00,5099.25,3155.742,3014.661912835774,3296.8221921578624
2025-05-20 16:00:00+00:00,3182.0,2044.7609,1903.6807166886201,2185.8409960107083
2025-05-20 17:00:00+00:00,1423.25,1035.6646,894.5844632039212,1176.7447425260098
2025-05-20 18:00:00+00:00,397.25,283.8647,142.78456607157136,424.94484539366
2025-05-20 19:00:00+00:00,13.0,7.1928163,-133.8873590848093,148.27292023727932
2025-05-20 20:00:00+00:00,1.0,25.617743,-115.46239854760915,166.69788077447947
2025-05-20 21:00:00+00:00,0.25,4.54267,-136.53741102710387,145.62286829498476
2025-05-20 22:00:00+00:00,0.0,2.9761417,-138.10395400050334,144.0563253215853
2025-05-20 23:00:00+00:00,0.0,1.8223331,-139.25779484368059,142.9024844784078
2025-05-21 00:00:00+00:00,0.0,3.2946231,-137.78547004148936,144.37480928059904
2025-05-21 01:00:00+00:00,0.0,3.7782657,-137.30190523038664,144.85837409170176
2025-05-21 02:00:00+00:00,0.0,3.2946231,-137.78547004148936,144.37480928059904
2025-05-21 03:00:00+00:00,25.0,11.904487,-129.1756543144984,152.98462500759024
2025-05-21 04:00:00+00:00,570.75,384.61823,243.53809446962964,525.6983737917182
2025-05-21 05:00:00+00:00,1692.75,1092.8352,951.7550210553145,1233.9153003774031
2025-05-21 06:00:00+00:00,3452.0,2006.4207,1865.3404897385092,2147.500769060598
2025-05-21 07:00:00+00:00,5463.25,3170.6553,3029.575056918248,3311.7353362403364
2025-05-21 08:00:00+00:00,7376.0,4229.261,4088.1811015497974,4370.341380871886
2025-05-21 09:00:00+00:00,8520.5,4840.5654,4699.485051353595,4981.645330675683
2025-05-21 10:00:00+00:00,8306.75,5405.8228,5264.742590363168,5546.9028696852565
2025-05-21 11:00:00+00:00,7977.25,5652.583,5511.502900193915,5793.663179516003
2025-05-21 12:00:00+00:00,7667.0,5516.261,5375.180884200714,5657.341163522802
2025-05-21 13:00:00+00:00,6948.250000000002,5234.834,5093.753595431307,5375.913874753396
2025-05-21 14:00:00+00:00,5762.75,4475.3047,4334.224557069465,4616.384836391553
2025-05-21 15:00:00+00:00,4046.5000000000005,3298.6584,3157.5782719020067,3439.7385512240953
2025-05-21 16:00:00+00:00,2313.5,2152.3848,2011.30467394168,2293.4649532637686
2025-05-21 17:00:00+00:00,1020.75,899.5449,758.4648172263435,1040.6250965484319
2025-05-21 18:00:00+00:00,319.25,242.57587,101.49577481841538,383.656054140504
2025-05-21 19:00:00+00:00,17.750000000000227,17.711737,-123.36836472517962,158.79191459690878
2025-05-21 20:00:00+00:00,4.000000000000227,5.788031,-135.29213874735956,146.86814057472884
2025-05-21 21:00:00+00:00,1.0,-2.4794247,-143.5595842184107,138.6006951036777
2025-05-21 22:00:00+00:00,0.0,-1.2360165,-142.31616976176088,139.84410956032775
2025-05-21 23:00:00+00:00,0.0,0.5144717,-140.5657023020308,141.5945770200576
2025-05-22 00:00:00+00:00,0.0,-1.3014462,-142.38159167500817,139.77868764708023
2025-05-22 01:00:00+00:00,0.0,1.3288028,-139.75131227850238,142.40896704358602
2025-05-22 02:00:00+00:00,0.0,1.2149112,-139.86517029385004,142.29510902823858
2025-05-22 03:00:00+00:00,9.25,10.081977,-130.99817876995508,151.16210055213332
2025-05-22 04:00:00+00:00,341.5,357.87616,216.7960580444319,498.95633736652053
2025-05-22 05:00:00+00:00,1144.25,864.2507,723.1705575900763,1005.3308369121648
2025-05-22 06:00:00+00:00,2621.0,1493.2634,1352.183235658976,1634.3435149810646
2025-05-22 07:00:00+00:00,4697.5,2293.8499,2152.769675066357,2434.9299543884454
2025-05-22 08:00:00+00:00,6304.5,3554.3372,3413.2571941983388,3695.4174735204274
2025-05-22 09:00:00+00:00,7268.25,4641.567,4500.486719242961,4782.646998565049
2025-05-22 10:00:00+00:00,7477.5,5102.4175,4961.337254388813,5243.497533710901
2025-05-22 11:00:00+00:00,7669.5,5487.887,5346.806882888869,5628.967162210958
2025-05-22 12:00:00+00:00,7427.25,5188.295,5047.214596113808,5329.374875435897
2025-05-22 13:00:00+00:00,6769.0,4657.0225,4515.9422149673055,4798.102494289394
2025-05-22 14:00:00+00:00,5919.75,3741.867,3600.786786243234,3882.9470655653226
2025-05-22 15:00:00+00:00,4586.75,2708.6572,2567.5771833100484,2849.737462632137
2025-05-22 16:00:00+00:00,3189.5,1756.6482,1615.5680515145636,1897.7283308366523
