date,load_50hz_actual,load_50hz_fitted,load_50hz_lower,load_50hz_upper
2025-05-16 00:00:00+00:00,,9366.796224137934,9045.999820885416,9687.59262739045
2025-05-16 01:00:00+00:00,,9453.63588261564,9132.839479363123,9774.432285868155
2025-05-16 02:00:00+00:00,,9798.495191162105,9477.698787909587,10119.29159441462
2025-05-16 03:00:00+00:00,,10395.638410006039,10074.842006753523,10716.434813258555
2025-05-16 04:00:00+00:00,,11276.545059970542,10955.748656718026,11597.341463223058
2025-05-16 05:00:00+00:00,,12075.399685116321,11754.603281863803,12396.196088368837
2025-05-16 06:00:00+00:00,,12404.057760515429,12083.261357262912,12724.854163767945
2025-05-16 07:00:00+00:00,,12351.596563857185,12030.800160604667,12672.392967109701
2025-05-16 08:00:00+00:00,,12355.96255485461,12035.166151602094,12676.758958107126
2025-05-16 09:00:00+00:00,,12381.77293056865,12060.976527316134,12702.569333821168
2025-05-16 10:00:00+00:00,,12260.111871890631,11939.315468638115,12580.908275143147
2025-05-16 11:00:00+00:00,,11934.2090087669,11613.412605514384,12255.005412019416
2025-05-16 12:00:00+00:00,,11635.471310515159,11314.674907262643,11956.267713767675
2025-05-16 13:00:00+00:00,,11359.496653597394,11038.700250344878,11680.29305684991
2025-05-16 14:00:00+00:00,,11244.720392571864,10923.923989319346,11565.51679582438
2025-05-16 15:00:00+00:00,,11364.741325797999,11043.944922545483,11685.537729050517
2025-05-16 16:00:00+00:00,,11486.359101058371,11165.562697805855,11807.15550431089
2025-05-16 17:00:00+00:00,,11372.33375203228,11051.537348779764,11693.130155284796
2025-05-16 18:00:00+00:00,,10878.037769298528,10557.241366046012,11198.834172551044
2025-05-16 19:00:00+00:00,,10385.847806350133,10065.051403097617,10706.644209602651
2025-05-16 20:00:00+00:00,,9922.904199325816,9602.1077960733,10243.700602578334
2025-05-16 21:00:00+00:00,,9499.129492492575,9178.333089240059,9819.925895745091
2025-05-16 22:00:00+00:00,,9157.898899763019,8837.102496510503,9478.695303015535
2025-05-16 23:00:00+00:00,,8813.78807557362,8492.991672321104,9134.584478826138
2025-05-17 00:00:00+00:00,,8579.42989676146,8258.633493508944,8900.226300013976
2025-05-17 01:00:00+00:00,,8442.558362127053,8121.7619588745365,8763.354765379569
2025-05-17 02:00:00+00:00,,8516.766328856496,8195.96992560398,8837.562732109012
2025-05-17 03:00:00+00:00,,8628.41680304585,8307.620399793333,8949.213206298366
2025-05-17 04:00:00+00:00,,9136.38579979384,8815.589396541323,9457.182203046355
2025-05-17 05:00:00+00:00,,9731.295390199353,9410.498986946837,10052.091793451871
2025-05-17 06:00:00+00:00,,10272.792341005681,9951.995937753165,10593.588744258197
2025-05-17 07:00:00+00:00,,10578.611589425363,10257.815186172847,10899.40799267788
2025-05-17 08:00:00+00:00,,10828.507770368273,10507.711367115757,11149.304173620789
2025-05-17 09:00:00+00:00,,10852.757640075955,10531.961236823438,11173.554043328471
2025-05-17 10:00:00+00:00,,10882.219351591613,10561.422948339097,11203.01575484413
2025-05-17 11:00:00+00:00,,10587.181580555136,10266.38517730262,10907.977983807654
2025-05-17 12:00:00+00:00,,10388.22411085253,10067.427707600013,10709.020514105046
2025-05-17 13:00:00+00:00,,10238.677655423358,9917.881252170842,10559.474058675874
2025-05-17 14:00:00+00:00,,10244.803672143544,9924.007268891026,10565.60007539606
2025-05-17 15:00:00+00:00,,10433.050268383502,10112.253865130986,10753.846671636018
2025-05-17 16:00:00+00:00,,10602.875992586336,10282.07958933382,10923.672395838852
2025-05-17 17:00:00+00:00,,10647.102032028848,10326.30562877633,10967.898435281364
2025-05-17 18:00:00+00:00,,10332.81204315236,10012.015639899844,10653.608446404876
2025-05-17 19:00:00+00:00,,10004.32920737835,9683.532804125834,10325.125610630867
2025-05-17 20:00:00+00:00,,9690.6200903104,9369.823687057882,10011.416493562916
2025-05-17 21:00:00+00:00,,9321.005564056628,9000.209160804112,9641.801967309144
2025-05-17 22:00:00+00:00,,9023.285390245284,8702.488986992768,9344.0817934978
2025-05-17 23:00:00+00:00,,8646.282042438055,8325.48563918554,8967.078445690571
2025-05-18 00:00:00+00:00,,8424.772479774947,8103.97607652243,8745.568883027463
2025-05-18 01:00:00+00:00,,8257.610288355403,7936.813885102887,8578.406691607921
2025-05-18 02:00:00+00:00,,8311.443927147338,7990.647523894822,8632.240330399854
2025-05-18 03:00:00+00:00,,8336.401925615159,8015.605522362641,8657.198328867675
2025-05-18 04:00:00+00:00,,8622.995833838348,8302.19943058583,8943.792237090864
2025-05-18 05:00:00+00:00,,9056.791954841847,8735.99555158933,9377.588358094365
2025-05-18 06:00:00+00:00,,9631.42141015166,9310.625006899143,9952.217813404177
2025-05-18 07:00:00+00:00,,10058.484976287771,9737.688573035253,10379.281379540287
2025-05-18 08:00:00+00:00,,10334.305428019528,10013.50902476701,10655.101831272044
2025-05-18 09:00:00+00:00,,10555.936783237279,10235.140379984763,10876.733186489795
2025-05-18 10:00:00+00:00,,10482.530611797938,10161.734208545422,10803.327015050454
2025-05-18 11:00:00+00:00,,10134.94962405677,9814.153220804252,10455.746027309286
2025-05-18 12:00:00+00:00,,9816.360783409276,9495.564380156758,10137.157186661792
2025-05-18 13:00:00+00:00,,9674.390433429005,9353.59403017649,9995.186836681522
2025-05-18 14:00:00+00:00,,9819.328703864181,9498.532300611665,10140.125107116699
2025-05-18 15:00:00+00:00,,10288.485989546625,9967.68958629411,10609.282392799141
2025-05-18 16:00:00+00:00,,10663.343999302524,10342.547596050006,10984.14040255504
