date,biomass_tenn_actual,gas_tenn_actual,hard_coal_tenn_actual,oil_tenn_actual,renewables_tenn_actual,waste_tenn_actual,biomass_tenn_fitted,gas_tenn_fitted,hard_coal_tenn_fitted,oil_tenn_fitted,renewables_tenn_fitted,waste_tenn_fitted,biomass_tenn_lower,gas_tenn_lower,hard_coal_tenn_lower,oil_tenn_lower,renewables_tenn_lower,waste_tenn_lower,biomass_tenn_upper,gas_tenn_upper,hard_coal_tenn_upper,oil_tenn_upper,renewables_tenn_upper,waste_tenn_upper
2025-02-18 00:00:00+00:00,,,,,,,1962.6179865158394,3014.3360775146402,1927.6500582017688,0.5839298744094663,1079.3751716347879,185.29011367786558,1932.4930505952382,1537.0271081349206,777.8300917658731,1.7401339285714286,1269.8913541666666,265.2039880952381,1932.4930505952382,1537.0271081349206,777.8300917658731,1.7401339285714286,1269.8913541666666,265.2039880952381
2025-02-18 01:00:00+00:00,,,,,,,1944.0224818508327,3117.601758909391,1997.0356546019093,0.6844570531298109,1039.1063183034598,180.21809775747226,1932.4930505952382,1537.0271081349206,777.8300917658731,1.7401339285714286,1269.8913541666666,265.2039880952381,1932.4930505952382,1537.0271081349206,777.8300917658731,1.7401339285714286,1269.8913541666666,265.2039880952381
2025-02-18 02:00:00+00:00,,,,,,,1953.599976984493,3062.67388444316,2014.1100609318955,0.4937579672951642,1032.4369922358142,190.19961119280435,1932.4930505952382,1537.0271081349206,777.8300917658731,1.7401339285714286,1269.8913541666666,265.2039880952381,1932.4930505952382,1537.0271081349206,777.8300917658731,1.7401339285714286,1269.8913541666666,265.2039880952381
2025-02-18 03:00:00+00:00,,,,,,,1986.8297553002883,3373.4085705691928,2077.7174658807767,0.3162569015248533,1113.1266525221786,194.01195173968893,1932.4930505952382,1537.0271081349206,777.8300917658731,1.7401339285714286,1269.8913541666666,265.2039880952381,1932.4930505952382,1537.0271081349206,777.8300917658731,1.7401339285714286,1269.8913541666666,265.2039880952381
2025-02-18 04:00:00+00:00,,,,,,,2025.7872466513118,3494.5333200304826,2132.9606105501875,1.0171196255607369,1259.3432776119025,201.18563768944722,1932.4930505952382,1537.0271081349206,777.8300917658731,1.7401339285714286,1269.8913541666666,265.2039880952381,1932.4930505952382,1537.0271081349206,777.8300917658731,1.7401339285714286,1269.8913541666666,265.2039880952381
2025-02-18 05:00:00+00:00,,,,,,,2100.496334577304,3999.060721892454,2303.600485874064,1.204713850886054,1548.537946783246,213.1580242570687,1932.4930505952382,1537.0271081349206,777.8300917658731,1.7401339285714286,1269.8913541666666,265.2039880952381,1932.4930505952382,1537.0271081349206,777.8300917658731,1.7401339285714286,1269.8913541666666,265.2039880952381
2025-02-18 06:00:00+00:00,,,,,,,1994.8322124743447,4299.460342079133,1892.7550441536855,10.332978780779474,1859.054544632002,220.98457356658133,1932.4930505952382,1537.0271081349206,777.8300917658731,1.7401339285714286,1269.8913541666666,265.2039880952381,1932.4930505952382,1537.0271081349206,777.8300917658731,1.7401339285714286,1269.8913541666666,265.2039880952381
2025-02-18 07:00:00+00:00,,,,,,,2002.5176915837667,4308.106850355916,1968.2093409001363,3.5182090091457434,1770.3835843678173,214.75549371281411,1932.4930505952382,1537.0271081349206,777.8300917658731,1.7401339285714286,1269.8913541666666,265.2039880952381,1932.4930505952382,1537.0271081349206,777.8300917658731,1.7401339285714286,1269.8913541666666,265.2039880952381
2025-02-18 08:00:00+00:00,,,,,,,1993.4547315243515,4110.381672485799,2094.0100763190508,3.564738410001281,1351.2536886825412,195.19752830642494,1932.4930505952382,1537.0271081349206,777.8300917658731,1.7401339285714286,1269.8913541666666,265.2039880952381,1932.4930505952382,1537.0271081349206,777.8300917658731,1.7401339285714286,1269.8913541666666,265.2039880952381
2025-02-18 09:00:00+00:00,,,,,,,1951.7063162468705,3929.219171277348,1799.8815921307362,1.5650072151792855,1077.3668104936485,194.70008887358006,1932.4930505952382,1537.0271081349206,777.8300917658731,1.7401339285714286,1269.8913541666666,265.2039880952381,1932.4930505952382,1537.0271081349206,777.8300917658731,1.7401339285714286,1269.8913541666666,265.2039880952381
