date,load_tran_actual,load_tran_fitted,load_tran_lower,load_tran_upper
2025-07-10 00:00:00+00:00,5263.25,5245.8403,5134.25040703468,5357.430357729689
2025-07-10 01:00:00+00:00,5289.75,5122.52,5010.930062458823,5234.110013153832
2025-07-10 02:00:00+00:00,5320.75,5228.0176,5116.427498355534,5339.607449050543
2025-07-10 03:00:00+00:00,5727.0,5629.305,5517.715235596116,5740.895186291125
2025-07-10 04:00:00+00:00,6735.5,6572.172,6460.582036607656,6683.761987302665
2025-07-10 05:00:00+00:00,7471.0,7330.6787,7219.088784444142,7442.268735139151
2025-07-10 06:00:00+00:00,7761.25,7650.9443,7539.354262511997,7762.534213207006
2025-07-10 07:00:00+00:00,7559.0,7647.4517,7535.861668839314,7759.041619534323
2025-07-10 08:00:00+00:00,7529.25,7598.0034,7486.413635875474,7709.593586570483
2025-07-10 09:00:00+00:00,7443.0,7560.535,7448.945089595383,7672.125040290393
2025-07-10 10:00:00+00:00,7172.25,7416.053,7304.4632964430575,7527.643247138067
2025-07-10 11:00:00+00:00,7093.5,7325.2793,7213.689424792942,7436.869375487951
2025-07-10 12:00:00+00:00,6931.75,7163.687,7052.097126079291,7275.2770767743
2025-07-10 13:00:00+00:00,6861.5,7089.2583,6977.668504446715,7200.848455141724
2025-07-10 14:00:00+00:00,6756.0,6998.756,6887.165820123713,7110.3457708187225
2025-07-10 15:00:00+00:00,6834.5,7034.309,6922.719273194186,7145.899223889195
2025-07-10 16:00:00+00:00,6969.0,7041.6196,6930.0296474112,7153.209598106208
2025-07-10 17:00:00+00:00,7185.25,6981.1924,6869.602372670744,7092.782323365754
2025-07-10 18:00:00+00:00,7210.75,6810.1133,6698.523233440002,6921.703184135011
2025-07-10 19:00:00+00:00,6959.0,6556.3237,6444.733730569313,6667.913681264322
2025-07-10 20:00:00+00:00,6564.25,6304.8164,6193.226552861919,6416.406503556928
2025-07-10 21:00:00+00:00,6061.25,5823.745,5712.155019645441,5935.33497034045
2025-07-10 22:00:00+00:00,5665.75,5411.4287,5299.838757015609,5523.018707710618
2025-07-10 23:00:00+00:00,5439.5,5148.6235,5037.033637721681,5260.213588416689
2025-07-11 00:00:00+00:00,5376.25,4980.3794,4868.789325878429,5091.969276573438
2025-07-11 01:00:00+00:00,5371.0,4968.1147,4856.52467401536,5079.704624710369
2025-07-11 02:00:00+00:00,5481.5,5039.2427,4927.652823092785,5150.832773787794
2025-07-11 03:00:00+00:00,5895.5,5431.869,5320.279390271411,5543.459340966421
2025-07-11 04:00:00+00:00,6890.75,6421.4614,6309.8714321063,6533.051382801309
2025-07-11 05:00:00+00:00,7586.0,7153.438,7041.847791600157,7265.027742295166
2025-07-11 06:00:00+00:00,7891.25,7568.5586,7456.968716647678,7680.148667342686
2025-07-11 07:00:00+00:00,7876.0,7583.6675,7472.077372846797,7695.257323541806
2025-07-11 08:00:00+00:00,7758.75,7606.916,7495.325897446633,7718.505848141642
2025-07-11 09:00:00+00:00,7764.25,7594.7773,7483.187173711022,7706.3671244060315
2025-07-11 10:00:00+00:00,7482.5,7466.7305,7355.140275768186,7578.320226463195
2025-07-11 11:00:00+00:00,6805.0,7275.3267,7163.736574686572,7386.916525381581
2025-07-11 12:00:00+00:00,6756.5,7071.9844,6960.394555732107,7183.574506427116
2025-07-11 13:00:00+00:00,6571.0,6961.91,6850.32024419886,7073.500194893869
2025-07-11 14:00:00+00:00,6394.75,6944.245,6832.654915622529,7055.834866317538
2025-07-11 15:00:00+00:00,6511.5,7026.111,6914.521029204019,7137.700979899029
