date,biomass_tran_actual,gas_tran_actual,hard_coal_tran_actual,oil_tran_actual,renewables_tran_actual,biomass_tran_fitted,gas_tran_fitted,hard_coal_tran_fitted,oil_tran_fitted,renewables_tran_fitted,biomass_tran_lower,gas_tran_lower,hard_coal_tran_lower,oil_tran_lower,renewables_tran_lower,biomass_tran_upper,gas_tran_upper,hard_coal_tran_upper,oil_tran_upper,renewables_tran_upper
2025-02-13 00:00:00+00:00,,,,,,492.420951352019,305.07239503830715,1663.2089855680479,0.38142361225257115,830.8284615529835,493.9915277777777,283.9975446428571,931.8649355158731,4.992127976190476,925.8529489087302,493.9915277777777,283.9975446428571,931.8649355158731,4.992127976190476,925.8529489087302
2025-02-13 01:00:00+00:00,,,,,,489.1395107343014,305.6498287242383,1655.4954966108166,0.20593537526152694,818.8969321214364,493.9915277777777,283.9975446428571,931.8649355158731,4.992127976190476,925.8529489087302,493.9915277777777,283.9975446428571,931.8649355158731,4.992127976190476,925.8529489087302
2025-02-13 02:00:00+00:00,,,,,,466.0524645309136,318.8555577241664,1708.9166514025496,1.6726590916385295,761.9116090282943,493.9915277777777,283.9975446428571,931.8649355158731,4.992127976190476,925.8529489087302,493.9915277777777,283.9975446428571,931.8649355158731,4.992127976190476,925.8529489087302
2025-02-13 03:00:00+00:00,,,,,,545.3427239311158,284.7257077443823,1605.501803070275,2.5866372556546326,792.1282361905171,493.9915277777777,283.9975446428571,931.8649355158731,4.992127976190476,925.8529489087302,493.9915277777777,283.9975446428571,931.8649355158731,4.992127976190476,925.8529489087302
2025-02-13 04:00:00+00:00,,,,,,492.9110162313737,315.2742959327924,1981.3544622781637,1.2752666502332208,862.865355227436,493.9915277777777,283.9975446428571,931.8649355158731,4.992127976190476,925.8529489087302,493.9915277777777,283.9975446428571,931.8649355158731,4.992127976190476,925.8529489087302
2025-02-13 05:00:00+00:00,,,,,,504.77511866168504,322.26408371644266,2126.916658426389,-1.572941991445493,1212.354318359104,493.9915277777777,283.9975446428571,931.8649355158731,4.992127976190476,925.8529489087302,493.9915277777777,283.9975446428571,931.8649355158731,4.992127976190476,925.8529489087302
2025-02-13 06:00:00+00:00,,,,,,513.3424876932419,356.27180728716036,2003.9523243179192,26.313961057894687,1548.3850601872368,493.9915277777777,283.9975446428571,931.8649355158731,4.992127976190476,925.8529489087302,493.9915277777777,283.9975446428571,931.8649355158731,4.992127976190476,925.8529489087302
2025-02-13 07:00:00+00:00,,,,,,537.5441703346239,355.2798851776172,1997.9615400481516,25.977017065771236,1551.8099759940615,493.9915277777777,283.9975446428571,931.8649355158731,4.992127976190476,925.8529489087302,493.9915277777777,283.9975446428571,931.8649355158731,4.992127976190476,925.8529489087302
2025-02-13 08:00:00+00:00,,,,,,507.70159921390695,420.4257614164652,2166.521521492792,59.66211395013979,1693.4152024779683,493.9915277777777,283.9975446428571,931.8649355158731,4.992127976190476,925.8529489087302,493.9915277777777,283.9975446428571,931.8649355158731,4.992127976190476,925.8529489087302
2025-02-13 09:00:00+00:00,,,,,,502.65660926661775,383.2886919887601,2142.3416952940515,33.595901265492394,1349.8930898010149,493.9915277777777,283.9975446428571,931.8649355158731,4.992127976190476,925.8529489087302,493.9915277777777,283.9975446428571,931.8649355158731,4.992127976190476,925.8529489087302
