date,solar_tenn_actual,solar_tenn_fitted,solar_tenn_lower,solar_tenn_upper
2025-05-21 01:00:00+00:00,0.0,13.085975,-187.76779352408812,213.93978592329495
2025-05-21 02:00:00+00:00,0.0,27.19535,-173.6584159199224,228.04916352746068
2025-05-21 03:00:00+00:00,108.75,52.895546,-147.9581414052791,253.74943804210398
2025-05-21 04:00:00+00:00,1210.0,1238.6428,1037.7890710385884,1439.4966504859713
2025-05-21 05:00:00+00:00,3423.25,2661.6047,2460.7508294445543,2862.458408891937
2025-05-21 06:00:00+00:00,6562.5,5784.043,5583.189295302569,5984.896874749952
2025-05-21 07:00:00+00:00,9954.75,7430.882,7230.028095058911,7631.735674506293
2025-05-21 08:00:00+00:00,12002.25,9770.124,9569.270411951584,9970.977991398966
2025-05-21 09:00:00+00:00,12735.0,10695.069,10494.214969980174,10895.922549427556
2025-05-21 10:00:00+00:00,12471.25,9621.839,9420.984847212898,9822.69242666028
2025-05-21 11:00:00+00:00,12014.75,10006.523,9805.669401846748,10207.37698129413
2025-05-21 12:00:00+00:00,10822.75,9990.611,9789.756938741768,10191.464518189152
2025-05-21 13:00:00+00:00,9663.75,8881.364,8680.510416656036,9082.217996103418
2025-05-21 14:00:00+00:00,7838.75,7713.6875,7512.8336476908225,7914.541227138205
2025-05-21 15:00:00+00:00,5259.5,6161.4956,5960.64188886813,6362.349468315513
2025-05-21 16:00:00+00:00,3166.75,3392.9463,3192.092621721532,3593.8002011689146
2025-05-21 17:00:00+00:00,1484.75,1474.2325,1273.3787745010686,1675.0863539484512
2025-05-21 18:00:00+00:00,328.0,368.3206,167.4669095704994,569.1744890178825
2025-05-21 19:00:00+00:00,11.0,14.66825,-186.18542250491555,215.52215694246752
2025-05-21 20:00:00+00:00,2.0,-0.17574404,-201.0295808066926,200.67799864069002
2025-05-21 21:00:00+00:00,0.5,25.869179,-174.98457129215285,226.72300815522976
2025-05-21 22:00:00+00:00,0.0,15.517615,-185.3361972612679,216.37138218611517
2025-05-21 23:00:00+00:00,0.0,10.907508,-189.9462104238405,211.7613690235421
2025-05-22 00:00:00+00:00,0.0,-2.0505,-202.9043693190024,198.80321012838021
2025-05-22 01:00:00+00:00,0.0,-0.5978632,-201.45162426523802,200.2559551821446
2025-05-22 02:00:00+00:00,0.0,-4.8083124,-205.66201575787636,196.04556368950625
2025-05-22 03:00:00+00:00,65.25,31.356728,-169.49707208987047,232.21050735751214
2025-05-22 04:00:00+00:00,703.0,1235.1052,1034.2514499844335,1435.9590294318164
2025-05-22 05:00:00+00:00,1744.25,2553.62,2352.766360536155,2754.4739399835375
2025-05-22 06:00:00+00:00,3120.0,5732.3433,5531.489321971205,5933.196901418588
2025-05-22 07:00:00+00:00,5009.5,6212.9087,6012.055050153511,6413.762629600893
2025-05-22 08:00:00+00:00,6844.5,7700.272,7499.41841129241,7901.1259907397925
2025-05-22 09:00:00+00:00,7992.25,7476.798,7275.944181169789,7677.651760617171
2025-05-22 10:00:00+00:00,8397.5,8663.825,8462.97095370643,8864.678533153812
2025-05-22 11:00:00+00:00,8362.0,8395.289,8194.43546816373,8596.143047611113
2025-05-22 12:00:00+00:00,8145.75,8154.389,7953.535304204877,8355.24288365226
2025-05-22 13:00:00+00:00,7930.0,7345.8,7144.9462825709,7546.653862018282
