date,wind_onshore_rte_actual,wind_onshore_rte_fitted,wind_onshore_rte_lower,wind_onshore_rte_upper
2025-01-22 00:00:00+00:00,6901.25,7527.866486442423,4380.879990098565,10681.631733233595
2025-01-22 01:00:00+00:00,7080.5,7618.8357979750435,4472.210123475167,10769.822280381244
2025-01-22 02:00:00+00:00,7183.5,8021.746031321556,4871.971836573261,11174.911277030613
2025-01-22 03:00:00+00:00,6806.25,7781.474500086404,4630.810269693381,10933.749710150732
2025-01-22 04:00:00+00:00,6385.0,7423.891092043921,4275.654058304098,10578.259350828299
2025-01-22 05:00:00+00:00,5759.5,7216.757142735038,4067.3638831403578,10367.2633854763
2025-01-22 06:00:00+00:00,5390.25,6858.913644735652,3709.6606653345543,10008.801939320132
2025-01-22 07:00:00+00:00,5660.25,6514.830323609265,3365.3924747711085,9664.549708126706
2025-01-22 08:00:00+00:00,5787.5,6183.690567442726,3035.8382574487864,9333.23317494998
2025-01-22 09:00:00+00:00,5436.5,6441.523939140807,3292.216008299016,9589.87921884151
2025-01-22 10:00:00+00:00,4912.25,6571.371990617883,3419.8066404666697,9718.852739189124
2025-01-22 11:00:00+00:00,4437.25,6876.624500703021,3723.216994137791,10026.720346603699
2025-01-22 12:00:00+00:00,3909.75,6617.635198390453,3462.2926998451876,9771.062399652172
2025-01-22 13:00:00+00:00,3729.5,5716.347294708773,2561.951122450877,8869.299976176544
2025-01-22 14:00:00+00:00,3840.5,5816.550711894839,2666.2361135519423,8964.907221493206
2025-01-22 15:00:00+00:00,4272.0,6537.413658078602,3387.650364915431,9686.681012174948
2025-01-22 16:00:00+00:00,4947.25,6854.355313633633,3704.7125611696047,9998.850183999351
2025-01-22 17:00:00+00:00,5768.0,7584.265861338815,4431.833247004555,10730.622666091722
2025-01-22 18:00:00+00:00,6885.0,7711.477923983856,4560.543534037829,10857.296171832822
2025-01-22 19:00:00+00:00,7717.0,7970.421289975266,4824.679272663032,11118.447855877708
2025-01-22 20:00:00+00:00,8503.5,8227.579851385304,5082.3449936559555,11374.367905958472
2025-01-22 21:00:00+00:00,8507.25,10696.79050923802,7543.947563455698,13905.787233416268
2025-01-22 22:00:00+00:00,8564.25,9675.277543529453,6523.551313468741,12826.36762493215
2025-01-22 23:00:00+00:00,7898.75,9427.679194962873,6277.295746638835,12578.968136633233
2025-01-23 00:00:00+00:00,6761.25,7850.512917029945,4701.318285036944,11002.839474500443
2025-01-23 01:00:00+00:00,6608.0,7242.005739335275,4092.6577678065314,10392.51334653941
2025-01-23 02:00:00+00:00,6110.75,6462.993357310468,3315.1688075735424,9612.563725074735
2025-01-23 03:00:00+00:00,6089.75,6785.724786556565,3636.2618897961156,9938.170520307303
2025-01-23 04:00:00+00:00,5701.0,7520.387257439583,4371.620483590423,10673.527171177702
2025-01-23 05:00:00+00:00,5120.0,6389.9797522128,3238.2951036586855,9537.3854022725
2025-01-23 06:00:00+00:00,4714.75,5684.891612795447,2535.2569835925715,8834.135959950567
2025-01-23 07:00:00+00:00,4880.75,5394.219541553523,2240.907440010699,8545.547378605806
2025-01-23 08:00:00+00:00,5471.75,5281.250182344631,2124.310941473242,8432.328216278569
2025-01-23 09:00:00+00:00,5847.5,6153.392672565534,2995.807295987178,9302.372094045873
2025-01-23 10:00:00+00:00,7011.0,6426.294437894375,3269.9094677529692,9575.664177547718
2025-01-23 11:00:00+00:00,8129.5,7239.392559199281,4083.7942765877024,10391.503030908967
2025-01-23 12:00:00+00:00,10072.25,8062.350068220128,4910.008405219345,11207.291867757001
2025-01-23 13:00:00+00:00,11629.25,9644.399302892083,6486.06470474394,12797.019869946858
2025-01-23 14:00:00+00:00,12132.25,8627.819857497241,5471.712078174556,11779.716584602498
2025-01-23 15:00:00+00:00,11981.25,7402.996284420729,4247.300654122829,10551.360247765937
2025-01-23 16:00:00+00:00,12575.75,8235.9622696073,5086.208230489096,11382.958860315819
2025-01-23 17:00:00+00:00,13084.75,8300.90045638846,5153.492668204004,11451.401590337726
2025-01-23 18:00:00+00:00,14143.5,9894.57987130807,6745.002859603869,13044.666799966599
2025-01-23 19:00:00+00:00,14386.75,11471.231017525573,8319.781038876212,14622.395753524652
2025-01-23 20:00:00+00:00,14733.5,11723.215156092712,8576.565041010599,14874.274416689146
2025-01-23 21:00:00+00:00,14692.5,10942.529882338107,7792.996427949814,14095.410034192748
2025-01-23 22:00:00+00:00,14549.5,10617.736275212927,7469.234810135929,13770.913596840535
2025-01-23 23:00:00+00:00,14110.25,10039.82532428237,6889.0815506067665,13192.434114209747
2025-01-24 00:00:00+00:00,13364.25,8850.235794971137,5699.422612556165,11999.910030498537
2025-01-24 01:00:00+00:00,13619.5,9270.858204420812,6120.995604751106,12423.811916214516
2025-01-24 02:00:00+00:00,14235.75,8478.900562778013,5329.815164783716,11630.324517353387
2025-01-24 03:00:00+00:00,14568.5,8394.15804927211,5243.550165006462,11546.733770058876
2025-01-24 04:00:00+00:00,14767.75,8278.107166808773,5128.90833748734,11430.452487740295
2025-01-24 05:00:00+00:00,15138.0,8551.414847760703,5396.907552541026,11710.491228635827
2025-01-24 06:00:00+00:00,15796.25,9061.134856068169,5911.955972120362,12208.76416211534
2025-01-24 07:00:00+00:00,16038.0,10336.703394129834,7183.918913537866,13496.697619874481
2025-01-24 08:00:00+00:00,16051.75,9864.063173367664,6714.2147784191875,13014.238426553762
2025-01-24 09:00:00+00:00,16065.5,10787.385926858638,7632.47444928659,13939.187773526446
2025-01-24 10:00:00+00:00,16094.25,11334.318235439787,8187.730188479845,14482.773325843562
2025-01-24 11:00:00+00:00,15656.0,10995.37352024272,7841.451967850995,14142.006678692618
2025-01-24 12:00:00+00:00,15048.25,11319.67762551031,8168.926581253767,14464.677592175576
2025-01-24 13:00:00+00:00,14290.5,11640.342745303344,8492.445624529391,14789.330927597177
2025-01-24 14:00:00+00:00,13384.5,11621.161915505774,8473.677288990655,14773.633271019717
2025-01-24 15:00:00+00:00,12490.5,11413.89574315484,8262.850060737515,14562.364055224225
2025-01-24 16:00:00+00:00,11535.0,10815.577363196582,7664.41916272868,13962.057011590216
2025-01-24 17:00:00+00:00,10609.25,10148.665995401632,6998.728448122951,13298.059901111585
2025-01-24 18:00:00+00:00,10458.0,10161.423658427702,7015.00797843502,13313.189719228165
2025-01-24 19:00:00+00:00,10517.5,10848.72508963463,7700.507082442452,13999.35350962507
2025-01-24 20:00:00+00:00,10523.25,10849.029637770487,7700.189193960188,13997.42239856414
2025-01-24 21:00:00+00:00,10420.0,10975.484660422764,7828.718651393734,14126.411103866692
2025-01-24 22:00:00+00:00,10877.0,10128.85751843912,6980.434151274495,13278.663612621345
2025-01-24 23:00:00+00:00,11556.5,9428.486331409964,6276.009538109598,12578.295735916785
2025-01-25 00:00:00+00:00,12640.5,10050.951397476321,6903.222422447183,13202.692681921388
2025-01-25 01:00:00+00:00,13230.0,9481.56403026142,6332.207807666965,12630.819552471
2025-01-25 02:00:00+00:00,13191.75,10076.671680469812,6926.569932331219,13228.988493027638
2025-01-25 03:00:00+00:00,12474.75,10739.68448117024,7589.4331716672405,13889.808507474943
2025-01-25 04:00:00+00:00,11389.25,10390.477360401377,7238.719724754824,13539.333332322785
2025-01-25 05:00:00+00:00,10317.5,10709.88030066567,7560.326462394321,13858.616175210002
2025-01-25 06:00:00+00:00,9629.75,11417.460388875585,8268.599258312079,14566.294050118064
2025-01-25 07:00:00+00:00,8930.0,10928.14223143626,7780.684442833915,14078.37734295422
2025-01-25 08:00:00+00:00,8107.0,11330.931823342042,8180.92818956086,14480.16111742641
2025-01-25 09:00:00+00:00,7458.25,10412.527580906435,7263.88017159053,13565.007987741727
2025-01-25 10:00:00+00:00,6136.5,7685.335530532817,4529.549502380368,10837.473827747326
2025-01-25 11:00:00+00:00,5127.25,7135.196159568053,3982.6946954301134,10287.241857395857
2025-01-25 12:00:00+00:00,4530.0,5472.519839740449,2321.4543478559162,8619.829537068917
2025-01-25 13:00:00+00:00,4138.0,3740.7980581628017,588.72953113939,6891.014836229963
2025-01-25 14:00:00+00:00,3997.5,2592.6775550495945,-555.3813188258582,5743.922008664499
2025-01-25 15:00:00+00:00,4603.0,1779.306011661703,-1371.1678781384953,4936.755015520983
2025-01-25 16:00:00+00:00,5845.25,2320.4598954113044,-838.4801739432451,5470.65375284408
2025-01-25 17:00:00+00:00,6895.75,4442.972176423616,1288.9139987188328,7588.918512148904
2025-01-25 18:00:00+00:00,7871.75,6837.040936487283,3687.641314660834,9985.031796329702
2025-01-25 19:00:00+00:00,8214.25,6888.46513952093,3738.267731988516,10038.134213568539
2025-01-25 20:00:00+00:00,8567.75,7001.7180666846425,3851.274491313132,10164.61512003187
2025-01-25 21:00:00+00:00,9093.0,9694.577378581378,6545.151126574599,12844.515789363046
2025-01-25 22:00:00+00:00,9099.25,9272.676394318707,6123.463505905422,12425.3269541176
2025-01-25 23:00:00+00:00,9701.75,8700.424556207861,5556.38587101831,11851.681114936056
2025-01-26 00:00:00+00:00,9865.25,9063.033385926812,5916.942266084515,12210.700890764983
2025-01-26 01:00:00+00:00,9329.5,9581.820548776985,6438.121605051984,12729.678438873609
2025-01-26 02:00:00+00:00,9091.5,10062.824674982607,6917.015007215705,13210.733799337511
2025-01-26 03:00:00+00:00,8900.5,8645.55045987986,5500.522990165765,11794.64611011012
