date,biomass_50hz_actual,gas_50hz_actual,hard_coal_50hz_actual,lignite_50hz_actual,oil_50hz_actual,other_fossil_50hz_actual,renewables_50hz_actual,waste_50hz_actual,biomass_50hz_fitted,gas_50hz_fitted,hard_coal_50hz_fitted,lignite_50hz_fitted,oil_50hz_fitted,other_fossil_50hz_fitted,renewables_50hz_fitted,waste_50hz_fitted,biomass_50hz_lower,gas_50hz_lower,hard_coal_50hz_lower,lignite_50hz_lower,oil_50hz_lower,other_fossil_50hz_lower,renewables_50hz_lower,waste_50hz_lower,biomass_50hz_upper,gas_50hz_upper,hard_coal_50hz_upper,lignite_50hz_upper,oil_50hz_upper,other_fossil_50hz_upper,renewables_50hz_upper,waste_50hz_upper
2025-02-23 00:00:00+00:00,,,,,,,,,1000.3216161189453,1244.246157564473,329.9813139444494,3197.8394368439094,300.7290543202373,57.26920501759572,218.97858150275454,246.15396771826727,946.4087276785714,1537.0348139880953,461.17035218253966,4648.929097222222,354.898556547619,57.25980654761905,516.8862946428571,349.9269593253968,946.4087276785714,1537.0348139880953,461.17035218253966,4648.929097222222,354.898556547619,57.25980654761905,516.8862946428571,349.9269593253968
2025-02-23 01:00:00+00:00,,,,,,,,,1002.3827827224741,1436.9285398328825,342.82350985268374,3915.7618536038317,336.6912047965011,61.673860946147734,271.9971843879101,253.82650308508954,946.4087276785714,1537.0348139880953,461.17035218253966,4648.929097222222,354.898556547619,57.25980654761905,516.8862946428571,349.9269593253968,946.4087276785714,1537.0348139880953,461.17035218253966,4648.929097222222,354.898556547619,57.25980654761905,516.8862946428571,349.9269593253968
2025-02-23 02:00:00+00:00,,,,,,,,,1003.061849688817,1305.0802894825047,357.0628100499117,5691.582865482329,345.19945666178137,67.28902831685886,252.54511753427948,204.50920904776765,946.4087276785714,1537.0348139880953,461.17035218253966,4648.929097222222,354.898556547619,57.25980654761905,516.8862946428571,349.9269593253968,946.4087276785714,1537.0348139880953,461.17035218253966,4648.929097222222,354.898556547619,57.25980654761905,516.8862946428571,349.9269593253968
2025-02-23 03:00:00+00:00,,,,,,,,,1001.7262056150225,1452.239520418492,410.3270850625371,5376.153772857043,342.74952854410947,62.99167182243647,244.0039902406886,352.0244163982176,946.4087276785714,1537.0348139880953,461.17035218253966,4648.929097222222,354.898556547619,57.25980654761905,516.8862946428571,349.9269593253968,946.4087276785714,1537.0348139880953,461.17035218253966,4648.929097222222,354.898556547619,57.25980654761905,516.8862946428571,349.9269593253968
2025-02-23 04:00:00+00:00,,,,,,,,,1001.9109001499584,1559.1490849284237,511.1582439688457,5138.361176834764,325.0475097612397,70.95745557307171,204.3046402721816,370.1220601019073,946.4087276785714,1537.0348139880953,461.17035218253966,4648.929097222222,354.898556547619,57.25980654761905,516.8862946428571,349.9269593253968,946.4087276785714,1537.0348139880953,461.17035218253966,4648.929097222222,354.898556547619,57.25980654761905,516.8862946428571,349.9269593253968
2025-02-23 05:00:00+00:00,,,,,,,,,969.3522538867575,1790.1111443763477,511.2199041118218,4922.253658015797,327.522477864382,79.88882756016896,444.9544681452793,377.29566131863555,946.4087276785714,1537.0348139880953,461.17035218253966,4648.929097222222,354.898556547619,57.25980654761905,516.8862946428571,349.9269593253968,946.4087276785714,1537.0348139880953,461.17035218253966,4648.929097222222,354.898556547619,57.25980654761905,516.8862946428571,349.9269593253968
2025-02-23 06:00:00+00:00,,,,,,,,,944.9885407327192,2035.8818222334958,645.8526627779976,5246.980044760425,322.68378425322186,87.2097645852956,543.6236150339623,410.4086877458693,946.4087276785714,1537.0348139880953,461.17035218253966,4648.929097222222,354.898556547619,57.25980654761905,516.8862946428571,349.9269593253968,946.4087276785714,1537.0348139880953,461.17035218253966,4648.929097222222,354.898556547619,57.25980654761905,516.8862946428571,349.9269593253968
2025-02-23 07:00:00+00:00,,,,,,,,,950.3695183556038,2067.61676211199,623.6195592685795,5374.917519844821,324.8196274934141,92.11570621125358,344.29513882463357,392.9474967969799,946.4087276785714,1537.0348139880953,461.17035218253966,4648.929097222222,354.898556547619,57.25980654761905,516.8862946428571,349.9269593253968,946.4087276785714,1537.0348139880953,461.17035218253966,4648.929097222222,354.898556547619,57.25980654761905,516.8862946428571,349.9269593253968
2025-02-23 08:00:00+00:00,,,,,,,,,964.7761169356636,2059.411415348306,704.165322335555,5168.58941583332,331.8460198288806,79.97320155116942,447.2680084582816,384.6900122072109,946.4087276785714,1537.0348139880953,461.17035218253966,4648.929097222222,354.898556547619,57.25980654761905,516.8862946428571,349.9269593253968,946.4087276785714,1537.0348139880953,461.17035218253966,4648.929097222222,354.898556547619,57.25980654761905,516.8862946428571,349.9269593253968
2025-02-23 09:00:00+00:00,,,,,,,,,988.0912137151721,2115.012893299717,628.9246899906246,5113.841277219219,343.78734624710086,91.06071518101189,318.21250883130745,381.00701655671077,946.4087276785714,1537.0348139880953,461.17035218253966,4648.929097222222,354.898556547619,57.25980654761905,516.8862946428571,349.9269593253968,946.4087276785714,1537.0348139880953,461.17035218253966,4648.929097222222,354.898556547619,57.25980654761905,516.8862946428571,349.9269593253968
