date,load_ampr_actual,load_ampr_fitted,load_ampr_lower,load_ampr_upper
2025-04-13 00:00:00+00:00,14340.25,13631.825,13237.431137787255,14026.218080152768
2025-04-13 01:00:00+00:00,13828.5,13440.197,13045.803389179475,13834.590331544987
2025-04-13 02:00:00+00:00,13517.25,13318.483,12924.090150002181,13712.877092367693
2025-04-13 03:00:00+00:00,13561.25,13519.578,13125.184275659592,13913.971218025104
2025-04-13 04:00:00+00:00,13846.0,13858.491,13464.097479705097,14252.884422070609
2025-04-13 05:00:00+00:00,14256.5,14538.039,14143.645156001112,14932.432098366626
2025-04-13 06:00:00+00:00,15904.25,15575.728,15181.334440285304,15970.121382650817
2025-04-13 07:00:00+00:00,17145.75,16675.572,16281.177973848484,17069.964916213998
2025-04-13 08:00:00+00:00,18560.0,17677.533,17283.140077796892,18071.927020162406
2025-04-13 09:00:00+00:00,18961.5,18183.422,17789.02850848518,18577.815450850692
2025-04-13 10:00:00+00:00,19387.0,18389.758,17995.363590807105,18784.15053317262
2025-04-13 11:00:00+00:00,18888.0,17799.61,17405.216250581692,18194.003192947206
2025-04-13 12:00:00+00:00,17778.75,17044.408,16650.013812821275,17438.800755186785
2025-04-13 13:00:00+00:00,17264.75,16662.44,16268.045578612397,17056.83252097791
2025-04-13 14:00:00+00:00,17228.0,16553.887,16159.493043691935,16948.27998605745
2025-04-13 15:00:00+00:00,16903.25,16914.645,16520.2516412246,17309.038583590114
2025-04-13 16:00:00+00:00,16941.0,17375.002,16980.60855067242,17769.395493037933
2025-04-13 17:00:00+00:00,17290.75,17502.066,17107.67289252804,17896.459834893554
2025-04-13 18:00:00+00:00,17472.75,17190.602,16796.208174804513,17584.995117170027
2025-04-13 19:00:00+00:00,16939.5,16471.715,16077.322123794042,16866.109066159555
2025-04-13 20:00:00+00:00,16320.75,15690.147,15295.75352135688,16084.540463722395
2025-04-13 21:00:00+00:00,15475.0,14434.215,14039.820825622939,14828.607767988451
2025-04-13 22:00:00+00:00,14864.25,13770.906,13376.512957988009,14165.299900353522
2025-04-13 23:00:00+00:00,14509.25,13263.996,12869.602063284616,13658.38900565013
2025-04-14 00:00:00+00:00,14461.5,13104.222,12709.8279437938,13498.614886159314
2025-04-14 01:00:00+00:00,14757.25,13285.929,12891.535174864228,13680.32211722974
2025-04-14 02:00:00+00:00,15462.75,13867.512,13473.118488076248,14261.905430441762
2025-04-14 03:00:00+00:00,17698.0,15424.843,15030.449153949065,15819.236096314577
2025-04-14 04:00:00+00:00,19902.75,18054.531,17660.138483990642,18448.925426356156
2025-04-14 05:00:00+00:00,21626.0,19560.822,19166.428035300356,19955.214977665866
