date,load_tran_actual,load_tran_fitted,load_tran_lower,load_tran_upper
2025-02-13 00:00:00+00:00,,6927.831,6823.7211301297175,7031.940612016015
2025-02-13 01:00:00+00:00,,6775.891,6671.781363644034,6880.000845530331
2025-02-13 02:00:00+00:00,,6421.4463,6317.336760250156,6525.556242136453
2025-02-13 03:00:00+00:00,,7069.5396,6965.429624428005,7173.649106314302
2025-02-13 04:00:00+00:00,,7772.408,7668.29841485846,7876.517896744757
2025-02-13 05:00:00+00:00,,8223.787,8119.677281216618,8327.896763102915
2025-02-13 06:00:00+00:00,,8964.123,8860.013115763595,9068.23259764989
2025-02-13 07:00:00+00:00,,9162.145,9058.034976273271,9266.254458159568
2025-02-13 08:00:00+00:00,,9865.285,9761.175739185082,9969.39522107138
2025-02-13 09:00:00+00:00,,9888.777,9784.667933455261,9992.887415341556
2025-02-13 10:00:00+00:00,,10194.162,10090.052242608868,10298.271724495165
2025-02-13 11:00:00+00:00,,10085.897,9981.787562914462,10190.00704480076
2025-02-13 12:00:00+00:00,,10011.912,9907.801908897673,10116.021390783972
2025-02-13 13:00:00+00:00,,9383.173,9279.062797737046,9487.282279623345
2025-02-13 14:00:00+00:00,,8970.719,8866.609336958916,9074.828818845213
2025-02-13 15:00:00+00:00,,9049.301,8945.191275137924,9153.410757024221
2025-02-13 16:00:00+00:00,,9277.126,9173.016039242504,9381.235521128801
2025-02-13 17:00:00+00:00,,9367.803,9263.693390798991,9471.912872685289
2025-02-13 18:00:00+00:00,,9010.938,8906.828600423181,9115.048082309479
2025-02-13 19:00:00+00:00,,8442.5,8338.390713332195,8546.610195218493
2025-02-13 20:00:00+00:00,,7994.552,7890.4418819956045,8098.661363881902
2025-02-13 21:00:00+00:00,,7517.6045,7413.494725269694,7621.714207155991
2025-02-13 22:00:00+00:00,,7137.296,7033.186186250831,7241.405668137128
2025-02-13 23:00:00+00:00,,6921.8745,6817.764645075982,7025.984126962278
2025-02-14 00:00:00+00:00,,6634.0063,6529.896698620909,6738.116180507206
2025-02-14 01:00:00+00:00,,6649.537,6545.427414688581,6753.646896574878
2025-02-14 02:00:00+00:00,,6469.0527,6364.943125061367,6573.162606947664
2025-02-14 03:00:00+00:00,,6787.6606,6683.550731604379,6891.770213490676
2025-02-14 04:00:00+00:00,,7225.3335,7121.223568458492,7329.443050344789
2025-02-14 05:00:00+00:00,,7725.71,7621.60013053698,7829.819612423277
2025-02-14 06:00:00+00:00,,8393.222,8289.112075285137,8497.331557171434
2025-02-14 07:00:00+00:00,,9351.193,9247.083098837098,9455.302580723393
2025-02-14 08:00:00+00:00,,9617.149,9513.039691069878,9721.259172956175
2025-02-14 09:00:00+00:00,,9791.234,9687.12408064575,9895.343562532047
2025-02-14 10:00:00+00:00,,9848.45,9744.340524119441,9952.560006005737
2025-02-14 11:00:00+00:00,,9820.866,9716.75638793623,9924.975869822527
2025-02-14 12:00:00+00:00,,9871.969,9767.859120198636,9976.078602084934
2025-02-14 13:00:00+00:00,,9749.521,9645.411591790686,9853.631073676983
2025-02-14 14:00:00+00:00,,9461.185,9357.075066113786,9565.294548000084
2025-02-14 15:00:00+00:00,,9441.423,9337.312973579206,9545.532455465502
2025-02-14 16:00:00+00:00,,8991.473,8887.362851270589,9095.582333156886
2025-02-14 17:00:00+00:00,,8735.92,8631.810433456856,8840.029915343153
2025-02-14 18:00:00+00:00,,8529.127,8425.016741143369,8633.236223029666
2025-02-14 19:00:00+00:00,,8114.432,8010.3221729613015,8218.541654847599
2025-02-14 20:00:00+00:00,,7559.059,7454.949204138554,7663.168686024851
2025-02-14 21:00:00+00:00,,7424.99,7320.880394840071,7529.099876726368
2025-02-14 22:00:00+00:00,,7185.6006,7081.4906229314865,7289.710104817784
2025-02-14 23:00:00+00:00,,6946.61,6842.500220694888,7050.719702581186
2025-02-15 00:00:00+00:00,,6275.586,6171.475989135533,6379.695471021831
2025-02-15 01:00:00+00:00,,5832.6865,5728.576715326561,5936.796197212858
2025-02-15 02:00:00+00:00,,5984.5674,5880.457606624345,6088.6770885106425
2025-02-15 03:00:00+00:00,,6087.8867,5983.777151330648,6191.996633216944
2025-02-15 04:00:00+00:00,,6013.3135,5909.203887820847,6117.423369707144
2025-02-15 05:00:00+00:00,,6174.9663,6070.85649481781,6279.075976704107
2025-02-15 06:00:00+00:00,,6257.555,6153.445394087076,6361.6648759733735
2025-02-15 07:00:00+00:00,,6349.9756,6245.865963163498,6454.085445049795
2025-02-15 08:00:00+00:00,,6920.291,6816.181213504374,7024.400695390671
2025-02-15 09:00:00+00:00,,7290.1973,7186.087397459618,7394.306879345915
2025-02-15 10:00:00+00:00,,7122.4263,7018.316298154545,7226.535780040842
2025-02-15 11:00:00+00:00,,6905.499,6801.3892615174,7009.608743403697
2025-02-15 12:00:00+00:00,,6977.8735,6873.763558972273,7081.98304085857
2025-02-15 13:00:00+00:00,,7129.3745,7025.265008886609,7233.484490772907
2025-02-15 14:00:00+00:00,,7132.017,7027.9074745603275,7236.126956446625
2025-02-15 15:00:00+00:00,,7144.478,7040.3684937578755,7248.587975644172
2025-02-15 16:00:00+00:00,,7317.535,7213.425286001028,7421.6447678873255
2025-02-15 17:00:00+00:00,,7292.469,7188.3593069740755,7396.578788860373
2025-02-15 18:00:00+00:00,,7418.944,7314.834295953804,7523.053777840101
2025-02-15 19:00:00+00:00,,7283.3364,7179.226819689387,7387.446301575685
2025-02-15 20:00:00+00:00,,7113.95,7009.8402596950355,7218.059741581333
2025-02-15 21:00:00+00:00,,7059.827,6955.717608973257,7163.937090859554
