date,wind_offshore_50hz_actual,wind_offshore_50hz_fitted,wind_offshore_50hz_lower,wind_offshore_50hz_upper
2025-03-23 00:00:00+00:00,,1006.7609986607404,535.1471304831675,1480.2922037133103
2025-03-23 01:00:00+00:00,,1044.097654223922,573.8087403678677,1519.0351333948788
2025-03-23 02:00:00+00:00,,991.7781208014812,520.4402086712964,1465.6398980573254
2025-03-23 03:00:00+00:00,,955.4162391063668,483.63848736218404,1429.1930311919816
2025-03-23 04:00:00+00:00,,958.6482611370711,488.4379078503664,1432.9374138669205
2025-03-23 05:00:00+00:00,,965.9790044258533,495.8226207385493,1440.676320064325
2025-03-23 06:00:00+00:00,,970.3937726161698,500.2809516944575,1445.0760570414782
2025-03-23 07:00:00+00:00,,986.2655212112749,516.0228703473998,1461.4119520077647
2025-03-23 08:00:00+00:00,,996.4491532647539,526.2165525527863,1471.1472743722268
2025-03-23 09:00:00+00:00,,943.8562118064362,473.7424971957578,1418.1597874696563
2025-03-23 10:00:00+00:00,,942.723959590676,472.81911541873967,1417.5459503279885
2025-03-23 11:00:00+00:00,,994.7898629806118,524.2207659804092,1469.1184858883682
2025-03-23 12:00:00+00:00,,1022.1630772686815,551.7226777726103,1497.093988517184
2025-03-23 13:00:00+00:00,,1082.7160487931421,612.4097905342015,1557.7445268011274
2025-03-23 14:00:00+00:00,,1081.8312411004895,610.4195980778848,1556.2639683155016
2025-03-23 15:00:00+00:00,,1098.8489133295852,627.9821099760987,1573.7789461907355
2025-03-23 16:00:00+00:00,,1095.085768800419,624.6450856761197,1570.2933256810347
2025-03-23 17:00:00+00:00,,1055.468266636042,584.7159795500311,1530.3259848080006
2025-03-23 18:00:00+00:00,,1031.465122118424,560.228292838837,1505.5860357114034
2025-03-23 19:00:00+00:00,,1038.4852953599243,568.3172159198901,1513.1442875317007
2025-03-23 20:00:00+00:00,,979.7743300887257,507.8780917762755,1453.259999630636
2025-03-23 21:00:00+00:00,,905.7989767287072,435.17397359795166,1379.9464389202217
2025-03-23 22:00:00+00:00,,863.2503979215801,390.707745712411,1336.9071777536133
2025-03-23 23:00:00+00:00,,797.1522206784712,324.6204510360394,1270.8292941686013
2025-03-24 00:00:00+00:00,,703.6953267822954,230.54032838103643,1175.103737408333
2025-03-24 01:00:00+00:00,,632.3561695299155,158.58648966083194,1104.059370218599
2025-03-24 02:00:00+00:00,,564.5864181497025,90.96673485266706,1035.9257895910466
2025-03-24 03:00:00+00:00,,437.09062029013415,-37.53353411776561,908.2986696612211
2025-03-24 04:00:00+00:00,,320.53136785479063,-151.5079610884727,793.9631596191869
2025-03-24 05:00:00+00:00,,356.1323658511987,-117.49769411783916,828.3971980407218
2025-03-24 06:00:00+00:00,,302.0950933833406,-171.37882982725887,774.4286380376968
2025-03-24 07:00:00+00:00,,232.4949735195538,-241.78371364961106,704.3042528435121
2025-03-24 08:00:00+00:00,,194.075210104439,-279.0859971017859,666.658966847176
2025-03-24 09:00:00+00:00,,88.18217355136841,-383.8794216887735,562.4588203458603
2025-03-24 10:00:00+00:00,,52.00921675500069,-421.1550700586439,525.1442579811786
2025-03-24 11:00:00+00:00,,0.7151997117081237,-472.32015094709493,473.29026625112897
2025-03-24 12:00:00+00:00,,-106.39473870795553,-580.246702010536,366.8657830088189
2025-03-24 13:00:00+00:00,,-129.91438478601845,-603.284824605096,343.3019049334625
2025-03-24 14:00:00+00:00,,-143.3737175682196,-616.2887983645039,329.88561685810424
2025-03-24 15:00:00+00:00,,-125.89618083663333,-600.1403060350099,346.76115188757024
2025-03-24 16:00:00+00:00,,-80.03695570792706,-553.3020672659109,392.79255365694326
2025-03-24 17:00:00+00:00,,-121.02640853654816,-593.7059199839732,352.75992084448785
2025-03-24 18:00:00+00:00,,-122.29647909947778,-596.1333922241345,349.7579952340765
2025-03-24 19:00:00+00:00,,-78.47262616607213,-551.6319634946635,393.918809645617
2025-03-24 20:00:00+00:00,,-84.30911653960152,-557.9458163148211,388.94340997033464
2025-03-24 21:00:00+00:00,,-2.902615634764061,-476.84750682534025,469.87370474740516
2025-03-24 22:00:00+00:00,,-6.892650978281608,-479.71513782579507,465.6803317000811
2025-03-24 23:00:00+00:00,,63.799195220581055,-409.50370282538825,536.4443840121086
2025-03-25 00:00:00+00:00,,81.01254156574697,-392.93072161441773,553.9076681357237
2025-03-25 01:00:00+00:00,,136.75676760431185,-337.32159869573525,609.24325180328
2025-03-25 02:00:00+00:00,,126.78452943933519,-347.10812583178927,599.281803898599
2025-03-25 03:00:00+00:00,,136.28796461457512,-336.9152470901381,609.1043499561366
2025-03-25 04:00:00+00:00,,193.6951721342407,-279.78900956154155,665.8502548956807
2025-03-25 05:00:00+00:00,,281.3125157813796,-192.32285357070657,753.1680976492161
2025-03-25 06:00:00+00:00,,373.3217036084015,-100.62973142523037,845.1224770127299
2025-03-25 07:00:00+00:00,,405.13235510905906,-68.53200314360765,876.7373640294784
2025-03-25 08:00:00+00:00,,460.66621749485716,-12.434752311716807,932.4770346643963
2025-03-25 09:00:00+00:00,,481.2714456346521,7.952319285004705,953.7645109764458
2025-03-25 10:00:00+00:00,,512.2470027189011,38.419617499995525,985.0106968850946
2025-03-25 11:00:00+00:00,,610.5899712216259,136.63309366406475,1082.6394983464616
2025-03-25 12:00:00+00:00,,751.3623387076185,277.99376999820913,1223.942703674902
2025-03-25 13:00:00+00:00,,821.8708759324979,348.7619131624665,1294.7258574141488
2025-03-25 14:00:00+00:00,,870.2487696656453,397.0517220018332,1342.6964059641894
