date,wind_onshore_50hz_actual,wind_onshore_50hz_fitted,wind_onshore_50hz_lower,wind_onshore_50hz_upper
2025-03-20 00:00:00+00:00,,1367.6060631326682,-854.5692271008329,3564.2731636702283
2025-03-20 01:00:00+00:00,,859.8651724631682,-1380.0783151200767,3068.5784165035047
2025-03-20 02:00:00+00:00,,700.1019328682501,-1523.3743052044256,2896.559461959353
2025-03-20 03:00:00+00:00,,506.4615649141824,-1734.0570176659758,2714.918296688428
2025-03-20 04:00:00+00:00,,706.1251152142077,-1513.2516659991843,2903.815158988708
2025-03-20 05:00:00+00:00,,899.6070901750554,-1307.333291149388,3089.6402949936214
2025-03-20 06:00:00+00:00,,1012.0846549044345,-1200.4907992776407,3207.6422519416906
2025-03-20 07:00:00+00:00,,1180.8656588939543,-1023.9964677765065,3366.807762614814
2025-03-20 08:00:00+00:00,,987.3657779122286,-1208.2882419335228,3172.9796927308944
2025-03-20 09:00:00+00:00,,988.3407876092601,-1200.2200076510944,3171.3120519792647
2025-03-20 10:00:00+00:00,,859.4468257362028,-1326.639623581068,3043.675403820242
2025-03-20 11:00:00+00:00,,613.7643518309237,-1570.4632898933933,2799.3500772976913
2025-03-20 12:00:00+00:00,,357.0717142340086,-1830.3397354265908,2542.8104108719217
2025-03-20 13:00:00+00:00,,24.74787127260197,-2158.135612695479,2208.655098213805
2025-03-20 14:00:00+00:00,,-184.5051108478956,-2374.950793549334,2008.6593683811993
2025-03-20 15:00:00+00:00,,-595.5812285975844,-2781.0197686801876,1588.2065065393504
2025-03-20 16:00:00+00:00,,-756.5873965437031,-2936.5853116515264,1430.6493910593613
2025-03-20 17:00:00+00:00,,-623.2254537207409,-2797.7846171998845,1560.2825955670314
2025-03-20 18:00:00+00:00,,51.94838639176214,-2137.141290965904,2238.511168398439
2025-03-20 19:00:00+00:00,,-15.020187164536765,-2239.624744517979,2180.778891365978
2025-03-20 20:00:00+00:00,,363.0808047892301,-1876.586109175074,2569.071367344653
2025-03-20 21:00:00+00:00,,575.3664210697898,-1664.4625410398958,2780.9689871354276
2025-03-20 22:00:00+00:00,,656.9544446619257,-1579.503581812468,2862.344154767885
2025-03-20 23:00:00+00:00,,458.2481133180022,-1763.4898462467972,2656.958201741215
2025-03-21 00:00:00+00:00,,-97.30006374786262,-2309.596668440997,2092.522012296588
2025-03-21 01:00:00+00:00,,-422.8018210273558,-2622.201193591357,1762.2691907467615
2025-03-21 02:00:00+00:00,,-704.6927947842341,-2890.440164258167,1480.1917548808128
2025-03-21 03:00:00+00:00,,-621.3028926165498,-2800.4362826593506,1562.9815656327896
2025-03-21 04:00:00+00:00,,-817.4066566744777,-2996.449821972631,1370.32450445096
2025-03-21 05:00:00+00:00,,-969.7074413701221,-3160.7174001765343,1249.1279546921069
2025-03-21 06:00:00+00:00,,-1213.737894738164,-3400.4935053267445,1001.5904818775766
2025-03-21 07:00:00+00:00,,-1965.330854248402,-4170.303216278524,223.7737002906756
2025-03-21 08:00:00+00:00,,-1586.1020874914866,-3767.6918737319093,597.652494325198
2025-03-21 09:00:00+00:00,,-1251.5990891155843,-3431.6138008571816,931.8153861538513
2025-03-21 10:00:00+00:00,,-500.4063096987902,-2688.2332829400057,1684.5081431879926
2025-03-21 11:00:00+00:00,,215.73516315111692,-1972.4820323999238,2400.4219005750037
2025-03-21 12:00:00+00:00,,934.8268818635829,-1257.7532593427131,3124.686805019149
2025-03-21 13:00:00+00:00,,1767.8005332586213,-434.3063613478271,3957.05783534193
2025-03-21 14:00:00+00:00,,3256.748521444473,1054.8557244300314,5441.027746471972
2025-03-21 15:00:00+00:00,,4574.1995099002515,2370.323161618212,6764.4313774988495
2025-03-21 16:00:00+00:00,,5384.261015144899,3188.069391732189,7571.023298887692
2025-03-21 17:00:00+00:00,,5887.3010045730525,3704.1376782231205,8080.548223456974
2025-03-21 18:00:00+00:00,,6481.761603614275,4297.763156902037,8677.159258548498
2025-03-21 19:00:00+00:00,,6619.146650823459,4429.042275711594,8818.446741676944
2025-03-21 20:00:00+00:00,,6567.915125265508,4382.72933307195,8761.906142610864
2025-03-21 21:00:00+00:00,,6625.870611753098,4437.859205032453,8822.150048567844
2025-03-21 22:00:00+00:00,,6714.759554875671,4523.949992785822,8915.073864913418
2025-03-21 23:00:00+00:00,,6874.131786477136,4689.323324561558,9070.154868930946
2025-03-22 00:00:00+00:00,,7253.402862378027,5072.579199943576,9452.778233443312
2025-03-22 01:00:00+00:00,,7538.250797505842,5352.932824762539,9735.442422181346
2025-03-22 02:00:00+00:00,,7698.267723707184,5516.147021788608,9898.245458670997
2025-03-22 03:00:00+00:00,,7850.659133805394,5670.307361258671,10051.596813677479
2025-03-22 04:00:00+00:00,,7774.805480390929,5590.362114970949,9974.467205916864
2025-03-22 05:00:00+00:00,,7697.866370641086,5511.281613359615,9898.356058718595
2025-03-22 06:00:00+00:00,,7952.345281158927,5765.885262311053,10151.386730005208
2025-03-22 07:00:00+00:00,,8645.393904920315,6459.566149358416,10836.720033811496
2025-03-22 08:00:00+00:00,,9605.954457028252,7414.914657653745,11806.357678244072
2025-03-22 09:00:00+00:00,,10641.244307621251,8454.548636984713,12839.776040464672
2025-03-22 10:00:00+00:00,,11110.009485579669,8927.691385149432,13317.368504455504
2025-03-22 11:00:00+00:00,,11662.110034235555,9474.428444778889,13864.050352312219
2025-03-22 12:00:00+00:00,,11864.116435876542,9674.954336928662,14064.894832945947
2025-03-22 13:00:00+00:00,,11331.934911771856,9139.794549265487,13529.971414362204
