date,wind_onshore_ampr_actual,wind_onshore_ampr_fitted,wind_onshore_ampr_lower,wind_onshore_ampr_upper
2025-02-04 00:00:00+00:00,,1802.988498416455,-97.46752414027742,3703.4402334121896
2025-02-04 01:00:00+00:00,,1757.9609801314218,-138.38895181176395,3657.764107795147
2025-02-04 02:00:00+00:00,,2328.2175314092215,429.9996413367767,4226.966933064893
2025-02-04 03:00:00+00:00,,2720.6339172059884,822.7626127812287,4620.226463342847
2025-02-04 04:00:00+00:00,,2636.4583805342045,740.9424052027134,4535.834979715382
2025-02-04 05:00:00+00:00,,1592.1625530202853,-303.8638737543656,3489.3048067883383
2025-02-04 06:00:00+00:00,,1653.7782272813956,-243.45460324996657,3554.1966405205208
2025-02-04 07:00:00+00:00,,1717.687485326027,-180.61536218105493,3615.26231646235
2025-02-04 08:00:00+00:00,,1908.677834555396,12.343194931005655,3810.5426264297203
2025-02-04 09:00:00+00:00,,1720.020822175754,-174.92579967059646,3622.0343355081736
2025-02-04 10:00:00+00:00,,2228.0672671366,331.1616653747865,4128.183452363787
2025-02-04 11:00:00+00:00,,2028.6772439783545,131.99617173196384,3927.830648141835
2025-02-04 12:00:00+00:00,,2163.275577790782,264.73097082182267,4066.739441669988
2025-02-04 13:00:00+00:00,,1791.5057559801407,-105.72107617044185,3691.4712096318763
2025-02-04 14:00:00+00:00,,1519.4900829414341,-378.59946316344895,3419.592955698838
2025-02-04 15:00:00+00:00,,1950.737711733394,54.1989256263264,3852.3620926106782
2025-02-04 16:00:00+00:00,,2419.60535197594,521.9813638110263,4323.046125074104
2025-02-04 17:00:00+00:00,,2329.390738309516,431.19611076554884,4232.3786615073905
2025-02-04 18:00:00+00:00,,2500.174567990015,603.0645773858864,4403.200105725295
2025-02-04 19:00:00+00:00,,2401.739136361518,504.452786446594,4300.818288986766
2025-02-04 20:00:00+00:00,,2646.2119659512696,751.3633642845286,4543.837945712148
2025-02-04 21:00:00+00:00,,3144.0540372865316,1249.6220371755444,5041.930355340774
2025-02-04 22:00:00+00:00,,3163.725661086097,1264.0043195557257,5062.052230188749
2025-02-04 23:00:00+00:00,,3007.106524468515,1108.859469390001,4904.88129399567
2025-02-05 00:00:00+00:00,,2919.462399687974,1019.7052900991807,4818.679188158569
2025-02-05 01:00:00+00:00,,3197.7449510772026,1297.3929533539817,5095.6946934853295
2025-02-05 02:00:00+00:00,,3223.3149020971455,1325.7881280897875,5122.061586145038
2025-02-05 03:00:00+00:00,,3042.776350576171,1146.7081944519596,4940.242667862858
2025-02-05 04:00:00+00:00,,2527.048141878593,630.7638035717182,4426.591356181385
2025-02-05 05:00:00+00:00,,2096.9020644445654,202.05916943064858,3997.156896626797
2025-02-05 06:00:00+00:00,,1918.4304144455223,23.603373985819417,3819.272449287705
2025-02-05 07:00:00+00:00,,1933.0766485470326,38.101146594927286,3835.8555178958286
2025-02-05 08:00:00+00:00,,1975.5826883178747,79.1017492514311,3877.5010649861943
2025-02-05 09:00:00+00:00,,1773.2593831196057,-123.4174315834357,3673.0093413002483
2025-02-05 10:00:00+00:00,,1484.6203191248,-411.27724228463967,3385.405044256488
2025-02-05 11:00:00+00:00,,1554.9575488175165,-341.5857066896792,3456.5982114027856
2025-02-05 12:00:00+00:00,,1498.6723680028279,-397.1545858910399,3399.4487696879314
2025-02-05 13:00:00+00:00,,1532.2354179880977,-364.6082727609514,3432.6242898498153
2025-02-05 14:00:00+00:00,,1546.7866804478995,-350.4347608040039,3446.849435870693
2025-02-05 15:00:00+00:00,,1330.1896810066146,-565.8778977625661,3229.0731966630206
2025-02-05 16:00:00+00:00,,1160.3359610148086,-735.4096261194231,3058.2121098116377
2025-02-05 17:00:00+00:00,,964.2413648978159,-931.406240852782,2862.169017011321
2025-02-05 18:00:00+00:00,,885.1410726611618,-1012.4772814087355,2780.8097826845637
2025-02-05 19:00:00+00:00,,718.8623256412334,-1179.5042082445525,2613.3911582487062
2025-02-05 20:00:00+00:00,,810.7210470732114,-1091.6105740555254,2704.039166355731
2025-02-05 21:00:00+00:00,,991.5063358660027,-910.0862223667973,2887.308299559694
2025-02-05 22:00:00+00:00,,596.6750896494436,-1307.9491574458384,2495.396680748759
2025-02-05 23:00:00+00:00,,-1.241634173626153,-1904.7291092686019,1895.1226270558734
2025-02-06 00:00:00+00:00,,-228.2254374488234,-2130.0392188474025,1669.0613297698605
2025-02-06 01:00:00+00:00,,959.039792515468,-941.3123811110622,2859.6591618883103
2025-02-06 02:00:00+00:00,,1163.9334729704842,-735.033908077502,3060.398633886139
2025-02-06 03:00:00+00:00,,1259.2765559697648,-636.2499441298346,3162.310316502637
2025-02-06 04:00:00+00:00,,1998.8895339625446,100.22136397377699,3900.2723583399265
2025-02-06 05:00:00+00:00,,1548.094081209705,-349.68905896813476,3447.109292472264
2025-02-06 06:00:00+00:00,,789.4110221083242,-1109.1158748616822,2693.013459688731
2025-02-06 07:00:00+00:00,,900.1371203083152,-996.9541837852667,2804.4623674747077
2025-02-06 08:00:00+00:00,,1268.6011563540274,-628.2085358216164,3170.3177847283578
2025-02-06 09:00:00+00:00,,988.4691444942714,-907.7507881168112,2889.2943337674606
2025-02-06 10:00:00+00:00,,537.8681260177782,-1358.010377829377,2441.2026886462204
2025-02-06 11:00:00+00:00,,366.0511306874655,-1529.4123961174855,2270.999101031565
2025-02-06 12:00:00+00:00,,313.37215876214395,-1584.6802992331804,2217.711127413517
2025-02-06 13:00:00+00:00,,617.0816137674328,-1279.6927451289334,2520.74658989511
