,wind_offshore_actual,wind_offshore_fitted,wind_offshore_lower,wind_offshore_upper
2024-11-18 11:00:00+00:00,4439.749999999998,4100.91,3373.083158194901,4985.784555757937
2024-11-18 12:00:00+00:00,4689.499999999998,4025.0686,3310.7020720105656,4893.578511174266
2024-11-18 13:00:00+00:00,5571.749999999997,4134.254,3400.5097563569843,5026.324057193336
2024-11-18 14:00:00+00:00,5917.999999999997,4213.2856,3465.5140485685893,5122.40748620068
2024-11-18 15:00:00+00:00,5843.75,4262.1167,3505.6787460234573,5181.775286775197
2024-11-18 16:00:00+00:00,6469.750000000001,4276.817,3517.770408270371,5199.648081502353
2024-11-18 17:00:00+00:00,6212.249999999997,4215.157,3467.0529701328355,5124.682180006818
2024-11-18 18:00:00+00:00,5905.250000000003,4068.6926,3346.58339159297,4946.615012388109
2024-11-18 19:00:00+00:00,5032.75,3863.7686,3178.0292839198814,4697.473669755162
2024-11-18 20:00:00+00:00,3579.999999999999,3611.4814,2970.517996926536,4390.749369963647
2024-11-18 21:00:00+00:00,2963.2499999999986,3295.0432,2710.2402964292855,4006.030559757796
2024-11-18 22:00:00+00:00,2394.75,2921.4124,2402.9219166589164,3551.7804984049826
2024-11-18 23:00:00+00:00,2219.75,2416.13,1987.3164692983858,2937.4703484453476
2024-11-19 00:00:00+00:00,3090.7499999999995,2107.1973,1733.212939256787,2561.8776351243564
2024-11-19 01:00:00+00:00,2275.250000000001,1764.0475,1450.9652673171324,2144.6848125177867
2024-11-19 02:00:00+00:00,1737.75,1534.5415,1262.1918660254069,1865.6571501221313
2024-11-19 03:00:00+00:00,1057.75,1545.1174,1270.8907759205733,1878.5150870816278
2024-11-19 04:00:00+00:00,721.0,1558.9647,1282.2804201784922,1895.3502227048607
2024-11-19 05:00:00+00:00,646.7499999999998,1684.2316,1385.3148876075747,2047.6463957684055
2024-11-19 06:00:00+00:00,612.0,1996.074,1641.8114917187927,2426.7763333965077
2024-11-19 07:00:00+00:00,900.9999999999997,2154.6519,1772.2457532096212,2619.5723885136476
2024-11-19 08:00:00+00:00,791.5000000000003,2134.7764,1755.8970562314116,2595.407232459723
2024-11-19 09:00:00+00:00,1020.7499999999998,2256.372,1855.9128152742767,2743.241425505444
2024-11-19 10:00:00+00:00,1329.7499999999993,2395.837,1970.6247902426849,2912.79822749769
2024-11-19 11:00:00+00:00,1836.7499999999993,2696.9412,2218.290110093276,3278.8745644260493
2024-11-19 12:00:00+00:00,2100.75,2859.7253,2352.18366070692,3476.7838259106425
2024-11-19 13:00:00+00:00,3046.5000000000014,3211.8948,2641.8490782980175,3904.940885084467
2024-11-19 14:00:00+00:00,2860.7499999999986,3085.8623,2538.185760541907,3751.71520269627
2024-11-19 15:00:00+00:00,3598.75,3229.4873,2656.3197300497427,3926.330085596809
2024-11-19 16:00:00+00:00,3395.9999999999995,3457.8713,2844.1705135510592,4203.994018337854
2024-11-19 17:00:00+00:00,2860.7499999999986,3435.5532,2825.8126639637458,4176.859115740834
2024-11-19 18:00:00+00:00,3005.500000000001,3839.8003,3158.3153221077214,4668.334285480877
2024-11-19 19:00:00+00:00,3353.749999999999,3464.208,2849.3817358648157,4211.696772912824
2024-11-19 20:00:00+00:00,2127.250000000001,3090.2395,2541.7862618894483,3757.0371361232383
2024-11-19 21:00:00+00:00,2148.750000000001,2760.4065,2270.491111235799,3356.0333337433576
2024-11-19 22:00:00+00:00,2752.7500000000005,2344.5127,1928.4093673538755,2850.399231213753
2024-11-19 23:00:00+00:00,2301.999999999999,2137.01,1757.7351408730112,2598.1241219013573
2024-11-20 00:00:00+00:00,1874.249999999999,2020.6117,1661.9946162855308,2456.6091913582827
2024-11-20 01:00:00+00:00,2468.499999999999,1942.0886,1597.4074803715737,2361.1423648266586
2024-11-20 02:00:00+00:00,2183.75,1783.4307,1466.9080036193886,2168.24991444512
2024-11-20 03:00:00+00:00,2229.499999999999,1841.9147,1515.0123504357018,2239.3533821549754
2024-11-20 04:00:00+00:00,2837.7500000000005,1875.3733,1542.5332505528736,2280.032272158404
2024-11-20 05:00:00+00:00,2211.0,1811.7952,1490.2389432185325,2202.735586119719
2024-11-20 06:00:00+00:00,1764.9999999999995,1513.1204,1244.5722816908217,1839.6134840355896
2024-11-20 07:00:00+00:00,1743.4999999999998,1642.601,1351.072826301285,1997.032896957003
2024-11-20 08:00:00+00:00,2280.0000000000005,1381.8419,1136.5930912222045,1680.008471371371
2024-11-20 09:00:00+00:00,1908.5000000000002,1134.3812,933.0516658073968,1379.1520596865178
2024-11-20 10:00:00+00:00,3105.25,986.0255,811.0261665836096,1198.7850717099723
2024-11-20 11:00:00+00:00,3279.0000000000005,836.97424,688.4286072213716,1017.5725164973164
2024-11-20 12:00:00+00:00,2771.750000000001,977.08704,803.6740510170456,1187.917843561496
2024-11-20 13:00:00+00:00,2328.499999999999,1478.0339,1215.713447001695,1796.9569809071343
2024-11-20 14:00:00+00:00,3772.4999999999986,2262.7356,1861.1464205493573,2750.9772645368657
2024-11-20 15:00:00+00:00,4488.75,2994.7712,2463.2609385554583,3640.9681493972603
2024-11-20 16:00:00+00:00,4118.749999999998,3756.058,3089.434773384378,4566.521326858051
2024-11-20 17:00:00+00:00,3689.7500000000005,4178.715,3437.0786719948896,5080.376900321485
2024-11-20 18:00:00+00:00,2930.7500000000014,4149.5474,3413.0889524221266,5044.917480042406
2024-11-20 19:00:00+00:00,1661.2500000000002,3854.745,3170.606683118289,4686.502256746802
2024-11-20 20:00:00+00:00,1495.0000000000005,3179.1724,2614.9348049639416,3865.158655585513
2024-11-20 21:00:00+00:00,1132.0000000000002,2433.0488,2001.2326849741037,2958.040032006797
2024-11-20 22:00:00+00:00,1673.0000000000007,2358.6047,1940.0003815651733,2867.53201357632
2024-11-20 23:00:00+00:00,2045.7499999999998,2346.529,1930.0687353125531,2852.8519579188674
2024-11-21 00:00:00+00:00,3343.2499999999995,2245.0837,1846.6272218782585,2729.5163063863365
2024-11-21 01:00:00+00:00,3725.2499999999995,2132.9219,1754.3718378414417,2593.1527934387404
2024-11-21 02:00:00+00:00,4443.750000000002,1988.1407,1635.2870473821997,2417.1324935376456
2024-11-21 03:00:00+00:00,5260.749999999997,2323.9072,1911.4611204707128,2825.347875052586
2024-11-21 04:00:00+00:00,6243.500000000002,2338.6135,1923.5578045450575,2843.2280925880405
2024-11-21 05:00:00+00:00,5296.249999999999,2567.4995,2111.8212895453494,3121.5020431268217
2024-11-21 06:00:00+00:00,5088.749999999998,2746.9312,2259.407058793848,3339.649896131988
2024-11-21 07:00:00+00:00,4328.499999999999,2923.697,2404.8006608469145,3554.557487087866
2024-11-21 08:00:00+00:00,4771.500000000001,3189.1904,2623.174719308121,3877.338147092605
2024-11-21 09:00:00+00:00,5194.0,3193.7932,2626.9607118594013,3882.9342567362396
2024-11-21 10:00:00+00:00,4826.999999999999,3108.5305,2556.83088720794,3779.274732127292
2024-11-21 11:00:00+00:00,5797.749999999997,3173.4583,2610.2350477821174,3858.2119022224983
2024-11-21 12:00:00+00:00,4966.750000000002,3196.8086,2629.4415702204697,3886.6012357941345
2024-11-21 13:00:00+00:00,5043.0,3252.8767,2675.558367786711,3954.766889080191
2024-11-21 14:00:00+00:00,4167.249999999999,3401.835,2798.079831385057,4135.86696645979
2024-11-21 15:00:00+00:00,3720.7500000000005,3154.967,2595.024994908638,3835.7297862614546
2024-11-21 16:00:00+00:00,3282.7500000000005,2771.969,2280.0011174807364,3370.0901595129594
2024-11-21 17:00:00+00:00,2711.75,2523.0317,2075.245688121108,3067.4393176777535
2024-11-21 18:00:00+00:00,1664.5000000000005,2232.2935,1836.1071498890155,2713.9664933549116
2024-11-21 19:00:00+00:00,836.7499999999998,1835.5997,1509.8188828129184,2231.6768709484368
2024-11-21 20:00:00+00:00,233.99999999999994,1547.062,1272.490626073877,1880.8798399832833
2024-11-21 21:00:00+00:00,211.25000000000003,1697.2837,1396.050869219905,2063.5153467557425
2024-11-21 22:00:00+00:00,730.2500000000001,2083.3354,1713.586122677402,2532.8670610024733
2024-11-21 23:00:00+00:00,1389.0000000000002,2501.647,2057.6555709307527,3041.439207242144
2024-11-22 00:00:00+00:00,2258.0000000000005,2008.9791,1651.8204706709823,2443.3639941934352
2024-11-22 01:00:00+00:00,3909.9999999999986,2256.848,1855.622435772074,2744.8267695461473
2024-11-22 02:00:00+00:00,3909.25,3135.1187,2577.7537089090274,3812.999481525986
2024-11-22 03:00:00+00:00,4394.499999999999,4081.3994,3355.803696331153,4963.88685621382
2024-11-22 04:00:00+00:00,4037.7500000000005,4039.4727,3321.3305819093116,4912.8944099756045
2024-11-22 05:00:00+00:00,4224.75,4522.157,3718.201517089641,5499.94377192333
2024-11-22 06:00:00+00:00,4326.750000000001,4594.07,3777.3299277621504,5587.406200338528
2024-11-22 07:00:00+00:00,4787.999999999997,4693.7554,3859.2930873014056,5708.6456669900135
2024-11-22 08:00:00+00:00,4544.500000000001,4496.0444,3696.732324523292,5468.186657253597
2024-11-22 09:00:00+00:00,3638.7500000000014,4843.895,3982.7401368242845,5891.2478815457525
2024-11-22 10:00:00+00:00,3881.999999999999,5012.3325,4121.234386658106,6096.107834218854
2024-11-22 11:00:00+00:00,5003.000000000002,4822.7344,3965.3421573637766,5865.512883499518
2024-11-22 12:00:00+00:00,5343.499999999999,4839.0845,3978.784809886095,5885.397183120819
2024-11-22 13:00:00+00:00,7045.500000000003,4796.439,3943.7212494239943,5833.531352261882
2024-11-22 14:00:00+00:00,7398.000000000001,4263.4224,3505.464612865236,5185.2644824688805
2024-11-22 15:00:00+00:00,7332.249999999997,4288.184,3525.8252275299023,5215.381794643234
2024-11-22 16:00:00+00:00,7349.749999999997,4329.321,3559.6484221315495,5265.412882963946
2024-11-22 17:00:00+00:00,6529.249999999998,4554.0737,3744.445080056533,5538.763109721269
2024-11-22 18:00:00+00:00,6157.000000000001,2776.026,2282.499878094428,3376.261596163896
2024-11-22 19:00:00+00:00,6137.000000000003,2543.7136,2091.4890387407904,3093.7193855162404
2024-11-22 20:00:00+00:00,5685.25,2799.9758,2302.192371393158,3405.390626791766
2024-11-22 21:00:00+00:00,5697.000000000003,3186.1753,2619.7324826378085,3875.094258815819
2024-11-22 22:00:00+00:00,4990.249999999999,3560.6707,2927.6506761153337,4330.565201607185
2024-11-22 23:00:00+00:00,4505.500000000001,3793.6538,3119.2127341834857,4613.9227720253975
2024-11-23 00:00:00+00:00,3805.2500000000005,3889.5686,3198.075419425464,4730.576033700384
2024-11-23 01:00:00+00:00,3964.0000000000005,3993.0676,3283.174870888969,4856.454686570372
2024-11-23 02:00:00+00:00,3685.499999999998,3883.795,3193.3284204191004,4723.554298191872
2024-11-23 03:00:00+00:00,3355.749999999999,3629.8972,2984.5691041163604,4414.758635489886
2024-11-23 04:00:00+00:00,3109.4999999999995,3921.9888,3224.73294733564,4770.007706225513
2024-11-23 05:00:00+00:00,2985.999999999999,3410.6724,2804.3192652538733,4148.1340391401345
2024-11-23 06:00:00+00:00,2721.9999999999995,3314.7886,2725.480839253025,4031.516661604716
2024-11-23 07:00:00+00:00,2847.7499999999995,2920.2466,2401.081528061282,3551.6669377521366
2024-11-23 08:00:00+00:00,4443.000000000002,2591.7268,2130.965919722093,3152.113376452437
2024-11-23 09:00:00+00:00,5508.250000000002,2481.3289,2040.194416312512,3017.8446547194694
2024-11-23 10:00:00+00:00,5568.249999999997,2629.2651,2161.83133052286,3197.7693268147673
2024-11-23 11:00:00+00:00,5889.500000000001,2967.796,2440.1775943008115,3609.4976295616907
2024-11-23 12:00:00+00:00,5673.749999999999,3117.4531,2563.2287875729326,3791.514295671242
2024-11-23 13:00:00+00:00,5601.25,3157.7551,2596.3652065709593,3840.5295091969824
2024-11-23 14:00:00+00:00,5217.0,3434.2595,2823.713042868677,4176.821211128064
2024-11-23 15:00:00+00:00,4687.749999999999,3598.1116,2958.43380393056,4376.099439417955
2024-11-23 16:00:00+00:00,3790.5,3967.0776,3261.8061952604958,4824.846256016839
2024-11-23 17:00:00+00:00,3866.5000000000005,4250.6763,3494.984529635769,5169.762399480051
2024-11-23 18:00:00+00:00,3829.9999999999995,4451.3853,3660.0119893373367,5413.870134095692
2024-11-23 19:00:00+00:00,3688.5,4442.2017,3652.46080647734,5402.70046484819
2024-11-23 20:00:00+00:00,3967.2499999999995,4334.172,3563.6372038315244,5271.313067493345
2024-11-23 21:00:00+00:00,3616.500000000002,4057.4238,3336.088979260541,4934.724952301596
2024-11-23 22:00:00+00:00,3508.5000000000014,4062.8335,3340.5371470728624,4941.304658308219
2024-11-23 23:00:00+00:00,4447.000000000002,4008.4111,3295.7902638547425,4875.115308285873
2024-11-24 00:00:00+00:00,5336.000000000001,3810.454,3133.026180211501,4634.355547414608
2024-11-24 01:00:00+00:00,6176.750000000001,3601.038,2960.8405550292437,4379.6594927542055
2024-11-24 02:00:00+00:00,5818.250000000002,3581.9504,2945.1473871426992,4356.446242858376
2024-11-24 03:00:00+00:00,5551.999999999999,3402.2607,2797.4031731083114,4137.9037926763085
2024-11-24 04:00:00+00:00,5573.500000000002,3361.1458,2763.5962807003184,4087.8968184731466
2024-11-24 05:00:00+00:00,5459.250000000002,3591.2205,2952.768669001921,4367.71960217013
2024-11-24 06:00:00+00:00,5481.000000000001,4232.4624,3480.008994275386,5147.610667773768
2024-11-24 07:00:00+00:00,5952.0,4833.1826,3973.933398685413,5878.221001653633
2024-11-24 08:00:00+00:00,6368.75,4859.1562,3995.2882429539545,5909.808972933626
2024-11-24 09:00:00+00:00,6309.749999999998,4855.6123,3992.375661645063,5905.5006982593195
2024-11-24 10:00:00+00:00,6172.249999999999,4768.8027,3920.999199443205,5799.921017614156
2024-11-24 11:00:00+00:00,6144.000000000001,4548.055,3739.4948688311547,5531.4407837866565
2024-11-24 12:00:00+00:00,5982.499999999998,4347.4834,3574.5815616521704,5287.501902971102
2024-11-24 13:00:00+00:00,5830.75,4094.2896,3366.401592470405,4979.563207427872
2024-11-24 14:00:00+00:00,5218.999999999998,3772.2798,3101.6383146198073,4587.926784723452
2024-11-24 15:00:00+00:00,4627.999999999998,3760.591,3092.0282487462723,4573.711626748302
2024-11-24 16:00:00+00:00,3609.499999999998,3628.8909,2983.7427408787876,4413.536283414308
2024-11-24 17:00:00+00:00,3604.7500000000014,3590.848,2952.462495946738,4367.266712626553
2024-11-24 18:00:00+00:00,3835.0000000000014,3868.784,3180.987218712967,4705.299258719249
2024-11-24 19:00:00+00:00,4050.9999999999986,4194.6265,3448.9011854781634,5101.5961635931935
2024-11-24 20:00:00+00:00,3998.7499999999986,4341.55,3569.7034396271983,5280.286210995675
2024-11-24 21:00:00+00:00,3869.2499999999986,4386.915,3607.0041226854296,5335.461181618301
2024-11-24 22:00:00+00:00,4371.0,4211.556,3462.8196986284297,5122.184353706975
2024-11-24 23:00:00+00:00,2156.2499999999995,3933.1123,3233.878243459221,4783.535379275529
2024-11-25 00:00:00+00:00,2428.9999999999995,3915.0662,3219.039823290386,4761.586467626277
2024-11-25 01:00:00+00:00,2482.25,4011.0264,3297.9408388154184,4878.296427250686
2024-11-25 02:00:00+00:00,2524.500000000001,4066.0957,3343.22063510047,4945.274059427723
2024-11-25 03:00:00+00:00,2621.0000000000005,4158.683,3419.3480457983496,5057.881317645345
2024-11-25 04:00:00+00:00,2035.0,4286.1436,3524.1476027976014,5212.900261123433
2024-11-25 05:00:00+00:00,2817.9999999999995,5061.352,4161.53818758213,6155.725000705902
2024-11-25 06:00:00+00:00,1139.7500000000005,5601.922,4606.003738086281,6813.176062756211
2024-11-25 07:00:00+00:00,993.2499999999997,6118.513,5030.755829136415,7441.467081154034
2024-11-25 08:00:00+00:00,694.5000000000002,6018.2036,4948.278689083513,7319.467337279293
2024-11-25 09:00:00+00:00,441.5000000000001,5813.028,4779.579782480588,7069.9288180689355
2024-11-25 10:00:00+00:00,615.7499999999999,5760.0376,4736.009929984674,7005.480525587508
2024-11-25 11:00:00+00:00,786.7500000000002,5804.864,4772.866208797494,7059.998135830242
2024-11-25 12:00:00+00:00,1787.7499999999995,5791.5396,4761.912303596177,7043.795177918126
2024-11-25 13:00:00+00:00,2749.7500000000005,5972.861,4910.997323163669,7264.3209404643185
2024-11-25 14:00:00+00:00,3546.7500000000014,6170.9443,5073.8665977937535,7505.236299279992
2024-11-25 15:00:00+00:00,4406.750000000001,6304.7876,5183.914127478212,7668.018015849461
2024-11-25 16:00:00+00:00,4940.750000000001,6383.95,5249.002339713502,7764.29615081967
2024-11-25 17:00:00+00:00,5552.749999999998,6281.254,5164.563725325341,7639.395004612529
2024-11-25 18:00:00+00:00,5143.250000000002,6374.7637,5241.449052263823,7753.12336847438
2024-11-25 19:00:00+00:00,5089.000000000001,6379.126,5245.037229282676,7758.43098070483
2024-11-25 20:00:00+00:00,4884.499999999999,6282.892,5165.911948010379,7641.389288388073
2024-11-25 21:00:00+00:00,4802.000000000002,6110.1484,5023.878192143286,7431.293717345748
2024-11-25 22:00:00+00:00,4702.749999999998,5844.1904,4805.203140358773,7107.830751821056
2024-11-25 23:00:00+00:00,4939.500000000002,5724.0957,4706.458763553527,6961.768598458512
2024-11-26 00:00:00+00:00,5772.249999999997,5707.158,4692.53251829469,6941.168971051146
2024-11-26 01:00:00+00:00,5578.249999999999,5227.8716,4298.453936175628,6358.250042797702
2024-11-26 02:00:00+00:00,5435.0,4867.441,4002.1012898620884,5919.8867954340885
2024-11-26 03:00:00+00:00,5235.750000000002,4708.533,3871.4439906326747,5726.6192181256465
2024-11-26 04:00:00+00:00,5147.500000000002,4495.578,3696.3487173894464,5467.619227635547
2024-11-26 05:00:00+00:00,4326.5,4623.6753,3801.6717306062483,5623.412464747364
2024-11-26 06:00:00+00:00,3724.000000000002,4651.852,3824.840841607437,5657.68408966231
2024-11-26 07:00:00+00:00,3778.4999999999986,4700.398,3864.7543260762545,5716.723902139087
2024-11-26 08:00:00+00:00,4016.0,4813.117,3957.43428653063,5853.815603312309
2024-11-26 09:00:00+00:00,4340.75,4886.6777,4017.9173391949184,5943.281810907199
2024-11-26 10:00:00+00:00,4078.25,4956.7373,4075.521418740838,6028.48945688322
2024-11-26 11:00:00+00:00,4344.499999999998,4961.597,4079.517088693532,6034.399830479152
2024-11-26 12:00:00+00:00,4155.999999999999,4969.494,4086.0109353584717,6044.005493689301
2024-11-26 13:00:00+00:00,4349.499999999999,5054.6904,4156.0608991061545,6147.62302492488
2024-11-26 14:00:00+00:00,4798.000000000002,5145.7583,4230.93920551452,6258.382614766812
2024-11-26 15:00:00+00:00,4812.0,5313.147,4368.568203002144,6461.962690803127
2024-11-26 16:00:00+00:00,4873.750000000001,5203.405,4278.337545468463,6328.493985393381
2024-11-26 17:00:00+00:00,5298.499999999999,5211.289,4284.820474212884,6338.083498873968
2024-11-26 18:00:00+00:00,5191.000000000002,5200.321,4275.801638885788,6324.74288595688
2024-11-26 19:00:00+00:00,5084.25,5029.4053,4135.27028186275,6116.869655238847
2024-11-26 20:00:00+00:00,5035.500000000002,5017.153,4125.197216476289,6101.969630863693
2024-11-26 21:00:00+00:00,5059.750000000001,4907.386,4034.9459458595165,5968.470434691828
2024-11-26 22:00:00+00:00,4738.249999999999,4867.9434,4002.513778738028,5920.496946770374
2024-11-26 23:00:00+00:00,4652.749999999998,4645.86,3819.9118476897147,5650.393148255556
2024-11-27 00:00:00+00:00,4286.000000000002,4350.365,3576.952248608954,5291.008610421788
2024-11-27 01:00:00+00:00,3432.2500000000005,3866.6394,3179.2226991103926,4702.689190772693
2024-11-27 02:00:00+00:00,2377.7499999999995,3019.98,2483.0838646340044,3672.964354861721
2024-11-27 03:00:00+00:00,2001.5,2318.4636,1906.2841034790865,2819.7652371089002
2024-11-27 04:00:00+00:00,1837.5000000000007,1855.8527,1525.9165637692859,2257.1276093602078
2024-11-27 05:00:00+00:00,1508.9999999999993,1602.2025,1317.3606719174697,1948.6328510166268
