date,load_rte_actual,load_rte_fitted,load_rte_lower,load_rte_upper
2025-04-16 19:00:00+00:00,49732.75,48244.451962031955,46959.254054918936,49529.649869144974
2025-04-16 20:00:00+00:00,50221.0,48030.239989172114,46745.0420820591,49315.43789628513
2025-04-16 21:00:00+00:00,49949.25,47307.758176602976,46022.56026948996,48592.956083715995
2025-04-16 22:00:00+00:00,47490.75,46007.36023863413,44722.16233152112,47292.55814574715
2025-04-16 23:00:00+00:00,45184.0,43966.179331408995,42680.98142429598,45251.377238522015
2025-04-17 00:00:00+00:00,43834.75,41939.411014798454,40654.213107685435,43224.60892191147
2025-04-17 01:00:00+00:00,42115.25,40329.42550802986,39044.22760091684,41614.62341514288
2025-04-17 02:00:00+00:00,41579.5,38880.17997537865,37594.98206826563,40165.37788249166
2025-04-17 03:00:00+00:00,43621.75,39572.9888264365,38287.79091932348,40858.18673354951
2025-04-17 04:00:00+00:00,48002.0,42389.73688327309,41104.538976160075,43674.934790386105
2025-04-17 05:00:00+00:00,52151.0,46268.70982338091,44983.5119162679,47553.90773049393
2025-04-17 06:00:00+00:00,54741.25,48468.279121203865,47183.081214090846,49753.477028316884
2025-04-17 07:00:00+00:00,54944.0,50172.285811482,48887.087904368986,51457.48371859502
2025-04-17 08:00:00+00:00,54649.5,51107.88087450694,49822.68296739393,52393.07878161996
2025-04-17 09:00:00+00:00,55135.0,52136.22576225816,50851.02785514514,53421.42366937117
2025-04-17 10:00:00+00:00,55433.75,52503.87397769791,51218.6760705849,53789.07188481093
2025-04-17 11:00:00+00:00,53657.75,51819.734408426964,50534.53650131395,53104.93231553998
2025-04-17 12:00:00+00:00,51803.5,51027.50738916233,49742.30948204931,52312.705296275344
2025-04-17 13:00:00+00:00,50361.5,49770.06808109668,48484.87017398367,51055.2659882097
2025-04-17 14:00:00+00:00,48672.0,48383.583636624266,47098.38572951125,49668.78154373728
2025-04-17 15:00:00+00:00,48585.5,47225.828396487486,45940.63048937447,48511.0263036005
2025-04-17 16:00:00+00:00,50022.75,47417.34747463373,46132.14956752071,48702.54538174675
2025-04-17 17:00:00+00:00,51592.0,48434.0223835347,47148.82447642168,49719.22029064771
2025-04-17 18:00:00+00:00,50978.75,48816.66078439433,47531.46287728131,50101.85869150734
2025-04-17 19:00:00+00:00,50369.0,48823.749162892294,47538.551255779275,50108.947070005306
2025-04-17 20:00:00+00:00,50571.25,48195.85665316929,46910.65874605627,49481.05456028231
