date,solar_ampr_actual,solar_ampr_fitted,solar_ampr_lower,solar_ampr_upper
2025-02-07 00:00:00+00:00,0.0,-52.30792274644523,-1532.990574034196,1426.0123239732056
2025-02-07 01:00:00+00:00,0.0,29.829989397595227,-1450.1667443656893,1508.8587309649627
2025-02-07 02:00:00+00:00,0.0,-240.80729821210525,-1721.3855245315472,1237.3417659224629
2025-02-07 03:00:00+00:00,0.0,-341.58088318768296,-1821.793594887225,1137.263394084186
2025-02-07 04:00:00+00:00,0.0,-131.7737911809561,-1613.41799364092,1346.354501475825
2025-02-07 05:00:00+00:00,0.0,188.2394787565181,-1293.068484495347,1667.7637266843915
2025-02-07 06:00:00+00:00,2.5,537.8096589507819,-943.9619031155612,2019.5742597048734
2025-02-07 07:00:00+00:00,149.5,986.6956405712901,-495.2589129653288,2469.9286143211775
2025-02-07 08:00:00+00:00,649.0,979.7708895565773,-501.92326109143437,2459.803519446947
2025-02-07 09:00:00+00:00,1260.25,1373.654424192319,-109.21899397728725,2856.4572954974783
2025-02-07 10:00:00+00:00,1882.0,2257.4589030731045,775.11481648556,3737.9329194355323
2025-02-07 11:00:00+00:00,2309.25,2744.502340653676,1263.5704435853022,4230.439164442237
2025-02-07 12:00:00+00:00,2364.5,2645.317140378482,1164.322070423848,4130.770732573535
2025-02-07 13:00:00+00:00,2138.0,1838.2868004339832,357.10758654084725,3322.951439795517
2025-02-07 14:00:00+00:00,1452.25,1398.9217238147462,-79.81881903741532,2878.855975698395
2025-02-07 15:00:00+00:00,580.25,1043.7071191708878,-435.4652577028662,2523.822216022119
2025-02-07 16:00:00+00:00,30.5,405.36556612063487,-1074.163294691588,1885.5777947624492
2025-02-07 17:00:00+00:00,1.0,-260.29526303753937,-1738.626525811073,1221.157324519034
2025-02-07 18:00:00+00:00,0.75,-100.37026254459852,-1581.5580509228598,1379.6674904291092
2025-02-07 19:00:00+00:00,0.0,-64.40662666685353,-1545.2369545097658,1416.9567432366607
2025-02-07 20:00:00+00:00,0.0,-21.118948763141816,-1499.9783659052564,1460.9749468065215
2025-02-07 21:00:00+00:00,0.0,-57.19659855567261,-1537.3562751146092,1422.8521788990936
2025-02-07 22:00:00+00:00,0.0,-167.88064846106022,-1649.6776970165188,1311.07178663263
2025-02-07 23:00:00+00:00,0.0,42.51099349183869,-1437.6582862148493,1521.7626942385305
2025-02-08 00:00:00+00:00,0.0,-13.813270425624978,-1496.3827824110303,1462.6675308637539
2025-02-08 01:00:00+00:00,0.0,109.11969725829476,-1371.8310672820676,1587.8158196185566
2025-02-08 02:00:00+00:00,0.0,-208.47230190577557,-1688.0385047113168,1272.5130629874536
2025-02-08 03:00:00+00:00,0.0,-301.55741298986914,-1782.650283125186,1176.685811944207
2025-02-08 04:00:00+00:00,0.0,-122.57817385579983,-1602.857557614242,1357.169931269478
2025-02-08 05:00:00+00:00,0.0,215.08550040694013,-1265.6240835143994,1695.2444878933493
2025-02-08 06:00:00+00:00,15.75,618.0918070495362,-865.0957215141539,2098.829851315286
2025-02-08 07:00:00+00:00,671.75,937.0227154568,-546.431547029312,2419.263917517152
2025-02-08 08:00:00+00:00,2307.75,1421.0704782815426,-59.50972728618899,2899.814419660702
2025-02-08 09:00:00+00:00,3814.25,1496.4518352425064,14.864931097524732,2979.0085764539335
2025-02-08 10:00:00+00:00,5098.25,1963.4714494187747,483.2273205646511,3446.282495654822
2025-02-08 11:00:00+00:00,5577.75,2404.0214888643877,923.2146279415546,3886.8032162391014
2025-02-08 12:00:00+00:00,5067.75,2885.945778596302,1406.3741915358046,4368.873459960865
2025-02-08 13:00:00+00:00,3893.25,2453.5856670867906,973.440235147564,3935.6974555633947
2025-02-08 14:00:00+00:00,2368.5,1448.2098538327318,-30.29337957303119,2930.0364171764127
2025-02-08 15:00:00+00:00,907.5,1200.3221356422557,-282.75253417657245,2680.892940704123
2025-02-08 16:00:00+00:00,45.0,1236.8902014203138,-243.1048085521868,2717.365238330156
2025-02-08 17:00:00+00:00,2.0,467.9810328580842,-1014.0555395530978,1947.9742315956119
2025-02-08 18:00:00+00:00,1.5,-212.7656796083793,-1692.5894457360137,1265.3832323490603
2025-02-08 19:00:00+00:00,0.0,-175.27812449408907,-1655.2876662763088,1303.1567321087093
2025-02-08 20:00:00+00:00,0.0,-16.614901652575554,-1496.626083665381,1462.954309652004
2025-02-08 21:00:00+00:00,0.0,-40.66868757554016,-1521.6790900099631,1437.8940603819603
2025-02-08 22:00:00+00:00,0.0,-36.97107938097497,-1518.5409176860758,1439.803673213821
2025-02-08 23:00:00+00:00,0.0,82.18664009520194,-1398.462174066794,1560.4994449539831
2025-02-09 00:00:00+00:00,0.0,-89.1914051706749,-1573.0064386479326,1392.1202395153473
2025-02-09 01:00:00+00:00,0.0,123.38524028609322,-1358.6274258075532,1603.109291913563
2025-02-09 02:00:00+00:00,0.0,-147.28264520753055,-1629.7698947428653,1331.7473700425608
2025-02-09 03:00:00+00:00,0.0,-393.2121561923809,-1876.3639644148075,1084.5046069929415
2025-02-09 04:00:00+00:00,0.0,-247.59904648409133,-1729.3093420159048,1229.3966193503597
2025-02-09 05:00:00+00:00,0.0,89.21433390158245,-1390.0131597164923,1567.046042227214
2025-02-09 06:00:00+00:00,6.75,456.31330988869433,-1022.8556793489524,1935.0417409564425
2025-02-09 07:00:00+00:00,474.0,765.2176455384695,-714.6867414820163,2243.432497695828
2025-02-09 08:00:00+00:00,1693.0,1119.3587339210596,-363.3594235004273,2599.911369278435
2025-02-09 09:00:00+00:00,2960.25,1640.3558060420787,158.2196982708831,3117.8665851715073
2025-02-09 10:00:00+00:00,3994.7499999999995,2459.8734358230367,978.0395086932956,3937.8288529291463
2025-02-09 11:00:00+00:00,4528.25,2837.5811700428244,1356.8070480142965,4315.49392733151
2025-02-09 12:00:00+00:00,4291.5,2693.645615262259,1211.4430055433568,4173.486947919519
2025-02-09 13:00:00+00:00,3332.75,2187.3544484438603,707.2587231309416,3667.536305290219
2025-02-09 14:00:00+00:00,1802.25,1499.952103286573,20.14267412550589,2980.5926194071967
2025-02-09 15:00:00+00:00,639.5,841.8641335420353,-639.2324500704658,2321.9221998795974
2025-02-09 16:00:00+00:00,43.49999999999977,659.1648794508916,-824.9356954848217,2139.607741514765
2025-02-09 17:00:00+00:00,2.0,205.05357877533106,-1277.001270939727,1684.6596370118227
2025-02-09 18:00:00+00:00,1.5,-161.36000417693367,-1642.8491556474369,1316.6563288294176
2025-02-09 19:00:00+00:00,0.0,-169.10891316528682,-1650.3710582676053,1309.642925968243
2025-02-09 20:00:00+00:00,0.0,-29.614901194979666,-1510.8541813553957,1450.4797677036258
2025-02-09 21:00:00+00:00,0.0,-52.80494276231889,-1533.5331141171705,1426.9984553316613
2025-02-09 22:00:00+00:00,0.0,-90.42938532904827,-1571.9321752974051,1388.7649333911709
2025-02-09 23:00:00+00:00,0.0,100.71284632738275,-1383.437328883846,1579.3052660319474
2025-02-10 00:00:00+00:00,0.0,-117.92737337451672,-1598.587267958298,1361.1723873744063
2025-02-10 01:00:00+00:00,0.0,-36.270850970125366,-1514.7932754406675,1443.7736272503428
2025-02-10 02:00:00+00:00,0.0,-321.18080299289954,-1802.036545343159,1157.9578893386176
2025-02-10 03:00:00+00:00,0.0,-420.3905939062247,-1898.7342857112612,1059.1622196159158
2025-02-10 04:00:00+00:00,0.0,-287.26837556829605,-1767.4717564081711,1193.1196185578758
2025-02-10 05:00:00+00:00,0.0,33.46201008900243,-1448.1457113002248,1517.226312586675
2025-02-10 06:00:00+00:00,8.0,409.7533360089419,-1070.0486183929033,1892.2902914630206
2025-02-10 07:00:00+00:00,275.0,745.1135131320012,-739.5169710706964,2228.549999715068
2025-02-10 08:00:00+00:00,1016.0,1116.0601661326361,-364.06484415484715,2594.6921009173934
2025-02-10 09:00:00+00:00,1944.0,1662.0803968639812,180.63323711422822,3140.422581350079
2025-02-10 10:00:00+00:00,2705.0,2010.4282149327637,527.9379437432027,3496.541160760764
2025-02-10 11:00:00+00:00,3035.75,2301.566134560947,819.0116259914464,3786.904588923394
2025-02-10 12:00:00+00:00,3135.25,2121.272565953089,638.8064495040517,3608.6467548576347
2025-02-10 13:00:00+00:00,2402.25,2128.8935163478204,648.6105243190439,3609.30763300762
2025-02-10 14:00:00+00:00,1253.5,1478.0887422666915,-2.6316168004339033,2964.0027354922104
2025-02-10 15:00:00+00:00,359.25,457.6775052307578,-1021.3704411500162,1936.6022369350576
2025-02-10 16:00:00+00:00,20.5,-249.82479402748368,-1728.830716870771,1230.1559654295295
2025-02-10 17:00:00+00:00,1.0,-263.7257369686324,-1739.647879467931,1217.7476265104451
2025-02-10 18:00:00+00:00,0.75,-6.47375040520501,-1489.7392724969532,1477.4967910034018
2025-02-10 19:00:00+00:00,0.0,-37.97712072122158,-1520.630618594254,1446.4303967793603
2025-02-10 20:00:00+00:00,0.0,-19.542255429783154,-1500.9803889017608,1464.1257464153525
2025-02-10 21:00:00+00:00,0.0,-91.95860485718117,-1571.2743814933428,1390.253564950317
2025-02-10 22:00:00+00:00,0.0,-214.3712433873311,-1693.8499425705936,1266.6211815724178
