date,solar_ampr_actual,solar_ampr_fitted,solar_ampr_lower,solar_ampr_upper
2025-03-27 00:00:00+00:00,,-67.58543628064922,-1548.3041069449796,1413.1804598808487
2025-03-27 01:00:00+00:00,,75.22422888147344,-1404.8975447310659,1555.6143142870885
2025-03-27 02:00:00+00:00,,16.002437853199126,-1464.4349708580535,1495.2744474172262
2025-03-27 03:00:00+00:00,,205.33764349267062,-1276.7195166924216,1686.9802421129748
2025-03-27 04:00:00+00:00,,536.4294084216623,-945.0299435856118,2022.0860804707627
2025-03-27 05:00:00+00:00,,822.6928511776317,-660.8704915924582,2306.8809772526347
2025-03-27 06:00:00+00:00,,1087.2772540438189,-393.2149129165623,2567.764516368369
2025-03-27 07:00:00+00:00,,2271.662145567995,791.8184968907852,3752.7343948031503
2025-03-27 08:00:00+00:00,,3580.7908437803912,2102.7801022969365,5061.899570072106
2025-03-27 09:00:00+00:00,,4889.7947247030515,3409.8800757021318,6372.394234558544
2025-03-27 10:00:00+00:00,,5712.6569839686035,4230.336991125222,7193.021639465591
2025-03-27 11:00:00+00:00,,6174.743851813275,4690.221792210791,7656.244238313902
2025-03-27 12:00:00+00:00,,6129.50843203494,4642.214897883792,7617.177699884533
2025-03-27 13:00:00+00:00,,5512.209858557377,4026.640091882904,7000.824046250189
2025-03-27 14:00:00+00:00,,4561.141237021617,3074.058816177143,6047.777970770412
2025-03-27 15:00:00+00:00,,3501.11855671011,2014.3785540621857,4989.379491364881
2025-03-27 16:00:00+00:00,,2455.290185308841,968.3939349030888,3941.0196109090216
2025-03-27 17:00:00+00:00,,1364.0808781727671,-117.28929712778245,2841.7604377075045
2025-03-27 18:00:00+00:00,,274.5871651191014,-1204.1304034509972,1754.5285634270563
2025-03-27 19:00:00+00:00,,-320.0343461875648,-1801.811867801729,1162.9857473947914
2025-03-27 20:00:00+00:00,,-398.2035214113116,-1878.4499541287132,1084.022704499917
2025-03-27 21:00:00+00:00,,-229.79660710072403,-1710.149419800306,1253.8561499255486
2025-03-27 22:00:00+00:00,,-170.99730737609002,-1650.1797907329296,1309.417291371079
2025-03-27 23:00:00+00:00,,-85.30939309062865,-1564.0885505026513,1396.1571828427445
2025-03-28 00:00:00+00:00,,-524.7006472415767,-2005.2895206462053,955.4075880423704
2025-03-28 01:00:00+00:00,,-390.98882595454165,-1871.7087477705331,1087.9116295718147
2025-03-28 02:00:00+00:00,,-276.0937291410198,-1755.3183840591405,1203.9771584032155
2025-03-28 03:00:00+00:00,,-82.18019301400864,-1563.5159284398974,1395.603539335273
2025-03-28 04:00:00+00:00,,254.59798958002716,-1225.9902407710156,1734.666462245882
2025-03-28 05:00:00+00:00,,769.0335704108358,-713.7759753593045,2254.784524678729
2025-03-28 06:00:00+00:00,,1138.4494005688564,-340.1588166177896,2622.453411783309
2025-03-28 07:00:00+00:00,,2297.748377768798,818.4983151579676,3777.5510131353026
2025-03-28 08:00:00+00:00,,3687.882915472978,2207.8510250715035,5171.042012137672
2025-03-28 09:00:00+00:00,,4977.463091869906,3495.6673034784344,6460.487023094602
2025-03-28 10:00:00+00:00,,5815.64901650058,4334.78950650634,7298.425593360424
2025-03-28 11:00:00+00:00,,6215.234345061037,4733.433929997467,7696.954193594558
2025-03-28 12:00:00+00:00,,6101.310933855546,4618.827981107408,7585.004494812973
2025-03-28 13:00:00+00:00,,5456.085920704952,3972.578054215521,6938.222400017115
2025-03-28 14:00:00+00:00,,4391.7141551730565,2910.1885884911326,5869.329638916794
2025-03-28 15:00:00+00:00,,3056.5342856395628,1573.095298994875,4533.319424789198
2025-03-28 16:00:00+00:00,,1750.985447837147,269.2047816020506,3229.2235443354566
2025-03-28 17:00:00+00:00,,889.9534000755201,-589.7140927857808,2369.2010600997255
2025-03-28 18:00:00+00:00,,83.32616370882215,-1397.4773284822827,1561.5793893352143
2025-03-28 19:00:00+00:00,,-579.2419766763633,-2061.560591086467,900.3444245140316
2025-03-28 20:00:00+00:00,,-621.8397298493555,-2102.5370765177686,858.2293710602881
2025-03-28 21:00:00+00:00,,-457.17137848698553,-1937.9605608003621,1020.2254108945283
2025-03-28 22:00:00+00:00,,-422.1241817576413,-1903.0369593099963,1056.074570983384
2025-03-28 23:00:00+00:00,,-294.3415237769077,-1777.4310968602786,1184.3426884974006
2025-03-29 00:00:00+00:00,,-655.9105560069524,-2139.341026894983,824.1079178734022
2025-03-29 01:00:00+00:00,,-516.1368355578456,-2001.2956281559696,963.9587619708268
2025-03-29 02:00:00+00:00,,-342.08636376173104,-1826.2252402387726,1137.487308696491
2025-03-29 03:00:00+00:00,,-49.15032857539927,-1530.0237633138026,1429.5218439870996
2025-03-29 04:00:00+00:00,,268.9515583284931,-1212.119597934483,1748.123743650425
2025-03-29 05:00:00+00:00,,747.3096669713394,-734.8980520860564,2224.974264998169
2025-03-29 06:00:00+00:00,,3332.1504557722824,1848.7919683467358,4820.674649752775
2025-03-29 07:00:00+00:00,,1937.5151910254754,457.69321946585035,3415.6405206884283
2025-03-29 08:00:00+00:00,,3399.6701721149,1920.8586337921909,4880.005849615161
2025-03-29 09:00:00+00:00,,4904.586532275586,3423.702579090049,6387.810549288863
2025-03-29 10:00:00+00:00,,5938.818052008184,4457.912805382051,7420.403209340211
2025-03-29 11:00:00+00:00,,6279.740171917245,4796.420643633024,7762.246129061261
2025-03-29 12:00:00+00:00,,6077.382860561787,4592.925761729844,7564.226382317591
2025-03-29 13:00:00+00:00,,5521.8039450040515,4034.440522649053,7009.840334498569
2025-03-29 14:00:00+00:00,,4719.306582476704,3233.562957858928,6207.444645289304
2025-03-29 15:00:00+00:00,,3669.372724965485,2182.631472324415,5155.561166183218
2025-03-29 16:00:00+00:00,,2519.840219821999,1033.9069470224226,4003.5273680999235
2025-03-29 17:00:00+00:00,,1422.067206644257,-61.273889509295714,2904.6395582181517
2025-03-29 18:00:00+00:00,,168.21734874921617,-1317.1426798949383,1651.6812202830217
2025-03-29 19:00:00+00:00,,-90.74468953723726,-1573.2755157659135,1390.8540719377972
2025-03-29 20:00:00+00:00,,-195.02403683996204,-1675.259176722313,1284.9649490720099
2025-03-29 21:00:00+00:00,,-62.48644138222858,-1542.5240443243847,1420.2741088862501
2025-03-29 22:00:00+00:00,,-22.800005525842607,-1503.0093405717962,1461.6142999077779
2025-03-29 23:00:00+00:00,,-202.37734322718143,-1683.7498747047885,1276.9472339837878
2025-03-30 00:00:00+00:00,,-651.9187537368966,-2136.4593174309707,829.0059281657667
2025-03-30 01:00:00+00:00,,-534.6024406996039,-2018.4585616550648,944.4771824402208
2025-03-30 02:00:00+00:00,,-395.20682266350445,-1879.9063253505938,1085.0279842060554
2025-03-30 03:00:00+00:00,,-128.48186494331412,-1613.085853950386,1351.0383099122414
2025-03-30 04:00:00+00:00,,313.8292440091218,-1167.8919324102117,1792.2868766639306
2025-03-30 05:00:00+00:00,,893.0329121570021,-588.4153055205811,2371.9245155735907
2025-03-30 06:00:00+00:00,,1163.0324142632917,-315.6422842987031,2642.421435171131
2025-03-30 07:00:00+00:00,,1697.5730606034913,217.83397601037018,3176.859451341022
2025-03-30 08:00:00+00:00,,2306.1662534063826,825.4953800971548,3785.6854844710756
2025-03-30 09:00:00+00:00,,2832.1154715685443,1350.6137388545085,4313.936172690794
2025-03-30 10:00:00+00:00,,3100.863197702749,1618.4059142494923,4580.961952241982
2025-03-30 11:00:00+00:00,,3136.232940473051,1654.5572013535639,4619.868462405862
2025-03-30 12:00:00+00:00,,3101.69115662094,1621.5294392350565,4585.021692573903
2025-03-30 13:00:00+00:00,,3074.947363958609,1594.920996249386,4555.580509140113
2025-03-30 14:00:00+00:00,,2890.041746951715,1411.0302502364557,4369.835594777932
2025-03-30 15:00:00+00:00,,2308.0790165305793,829.0301734085183,3788.1217950645605
2025-03-30 16:00:00+00:00,,1415.6735440504724,-61.88967842972511,2896.948947715539
2025-03-30 17:00:00+00:00,,621.0474456959178,-857.7343608266319,2102.022567140828
2025-03-30 18:00:00+00:00,,-205.86676966814025,-1684.2494328431817,1275.6022685974588
2025-03-30 19:00:00+00:00,,20.728209362096095,-1459.6319938251322,1501.5225182272486
2025-03-30 20:00:00+00:00,,-48.177567506308606,-1528.3772537027785,1432.174313995992
2025-03-30 21:00:00+00:00,,82.76454590446019,-1396.7202889761288,1564.2241273251668
2025-03-30 22:00:00+00:00,,209.13383876586568,-1269.3288476623002,1690.868559066374
2025-03-30 23:00:00+00:00,,341.0225299388567,-1137.3504815274782,1821.9233602216532
2025-03-31 00:00:00+00:00,,-170.05416655451427,-1651.3261656435234,1315.4028949411327
2025-03-31 01:00:00+00:00,,-122.0137405528892,-1602.2004093973956,1360.3061002897523
2025-03-31 02:00:00+00:00,,-75.68964546148345,-1555.4424566321445,1406.1864779822527
2025-03-31 03:00:00+00:00,,102.28366031573933,-1378.4070746529983,1585.8988670347057
2025-03-31 04:00:00+00:00,,407.82323115252575,-1075.837458556196,1892.9723718001949
2025-03-31 05:00:00+00:00,,820.6241678705107,-660.3774084439565,2305.1829792676526
2025-03-31 06:00:00+00:00,,1052.1571107000307,-427.98199458291447,2536.816771821109
2025-03-31 07:00:00+00:00,,2142.5443339330495,662.3383135728426,3626.375678538923
2025-03-31 08:00:00+00:00,,3551.8976059284,2071.371455419784,5037.528244397973
2025-03-31 09:00:00+00:00,,4922.807612371662,3443.475086073623,6407.818307273841
2025-03-31 10:00:00+00:00,,5675.714143671046,4195.043605974849,7157.666189792304
2025-03-31 11:00:00+00:00,,5812.1328355872465,4330.591812288661,7292.667936488166
2025-03-31 12:00:00+00:00,,5644.176972783816,4160.961046635583,7126.288233755109
2025-03-31 13:00:00+00:00,,5179.2545889243465,3693.6312428703586,6662.079529494014
2025-03-31 14:00:00+00:00,,4351.574417325313,2866.07496213791,5833.467992071552
2025-03-31 15:00:00+00:00,,3292.157282859548,1807.7272179595955,4777.846292088534
2025-03-31 16:00:00+00:00,,2151.958793220963,667.9732663610564,3632.689975252965
2025-03-31 17:00:00+00:00,,1124.577570283082,-356.971379915404,2601.797244788173
2025-03-31 18:00:00+00:00,,51.19698841995046,-1429.1313449944105,1528.6928276324554
2025-03-31 19:00:00+00:00,,-325.3607707730919,-1807.8283725590659,1156.7305811551062
2025-03-31 20:00:00+00:00,,-534.5097424481567,-2017.0631781437346,951.3262239798437
2025-03-31 21:00:00+00:00,,-380.3471471574244,-1862.8496636273062,1105.4642988931678
2025-03-31 22:00:00+00:00,,-246.4475406777151,-1728.1531092923933,1238.2926130787082
2025-03-31 23:00:00+00:00,,-126.53527869610525,-1605.3807771257816,1353.4764646734466
2025-04-01 00:00:00+00:00,,-551.5698165194176,-2031.9203704786091,928.1155437528257
2025-04-01 01:00:00+00:00,,-446.4174403128093,-1928.0595934063585,1034.187958385216
2025-04-01 02:00:00+00:00,,-340.0441662571154,-1820.5639877304516,1139.9875799683186
2025-04-01 03:00:00+00:00,,-112.60255175738666,-1592.2392058272303,1367.052325928782
2025-04-01 04:00:00+00:00,,239.32943314196405,-1241.4710596141545,1718.1861365122415
2025-04-01 05:00:00+00:00,,722.345175183801,-757.8982833981499,2203.154041957664
2025-04-01 06:00:00+00:00,,1010.628362889611,-467.99206738703947,2490.7192073020296
2025-04-01 07:00:00+00:00,,2169.639322852028,689.3920514494736,3649.2271462557205
2025-04-01 08:00:00+00:00,,3647.6825877012857,2168.5557690732358,5128.237840869715
2025-04-01 09:00:00+00:00,,5117.990221031516,3637.9993497233972,6603.1232216594435
2025-04-01 10:00:00+00:00,,6073.1901181556605,4592.715147813551,7554.808802665992
2025-04-01 11:00:00+00:00,,6487.413991648651,5002.777568075302,7971.777264951514
2025-04-01 12:00:00+00:00,,6423.230481084016,4939.801452230827,7915.130498055058
2025-04-01 13:00:00+00:00,,5787.800936109408,4303.553900661416,7279.009853639984
2025-04-01 14:00:00+00:00,,4704.28719569388,3216.425344537897,6192.0500184723915
2025-04-01 15:00:00+00:00,,3508.9647953178555,2021.9964443438485,4992.552234306388
2025-04-01 16:00:00+00:00,,2336.638946941154,852.7073379568931,3817.6816800713787
2025-04-01 17:00:00+00:00,,1331.985748456082,-151.0192880747545,2810.6200298848894
2025-04-01 18:00:00+00:00,,278.51583229850803,-1203.7718256338453,1757.1224708410132
2025-04-01 19:00:00+00:00,,-110.59171758610773,-1591.3123192773965,1371.608888369829
2025-04-01 20:00:00+00:00,,-302.93333729348547,-1781.7958782606183,1181.1260138347338
2025-04-01 21:00:00+00:00,,-148.08588323614072,-1627.78435406907,1336.395241135877
2025-04-01 22:00:00+00:00,,-37.52087291175735,-1515.9725644688242,1444.5557416908416
2025-04-01 23:00:00+00:00,,57.7387714831234,-1421.1548331068107,1537.4669639929716
2025-04-02 00:00:00+00:00,,-379.0905441127404,-1858.9476132014292,1102.6654085821149
2025-04-02 01:00:00+00:00,,-243.14572262172396,-1722.25902964966,1238.5741950522993
2025-04-02 02:00:00+00:00,,-107.48840295706918,-1586.4495583269122,1374.0144474976341
2025-04-02 03:00:00+00:00,,139.85263868646825,-1339.5923703682965,1620.959197330474
2025-04-02 04:00:00+00:00,,518.0717583733988,-961.1669846696727,1998.7521818563325
2025-04-02 05:00:00+00:00,,1351.5147777498792,-128.63333007297797,2831.8943972873303
2025-04-02 06:00:00+00:00,,1412.087997646107,-66.94655909182552,2893.7556903199156
2025-04-02 07:00:00+00:00,,2470.6641304840978,991.9423556619214,3952.4676735434
2025-04-02 08:00:00+00:00,,3808.929260941777,2331.790114981184,5290.909582756354
2025-04-02 09:00:00+00:00,,5135.304976917982,3655.6831458125507,6617.4520044042
2025-04-02 10:00:00+00:00,,6127.196062096731,4645.967183051074,7609.7039235511365
2025-04-02 11:00:00+00:00,,6733.916365759236,5248.32764832115,8214.897758526797
2025-04-02 12:00:00+00:00,,6785.566202525455,5299.420802706658,8269.689518127994
2025-04-02 13:00:00+00:00,,6055.057612413122,4568.328970546438,7538.247475899707
2025-04-02 14:00:00+00:00,,4853.944883807837,3369.197613011862,6334.995486995014
2025-04-02 15:00:00+00:00,,3648.661097634088,2163.002135092498,5131.863877404861
2025-04-02 16:00:00+00:00,,2600.463108797743,1114.1801609207891,4080.951291738149
2025-04-02 17:00:00+00:00,,1604.1670841288226,121.48154774967315,3083.625873759511
2025-04-02 18:00:00+00:00,,367.85456084497514,-1117.9196237760207,1847.204248160025
2025-04-02 19:00:00+00:00,,-257.21835584085034,-1742.2470603173083,1222.4847569305596
2025-04-02 20:00:00+00:00,,-521.7981620473004,-2002.0488637855883,955.1732629045541
2025-04-02 21:00:00+00:00,,-278.631930075898,-1758.7165464902,1200.2591757313494
2025-04-02 22:00:00+00:00,,-139.89768271424236,-1619.9796546026787,1340.6972661982868
2025-04-02 23:00:00+00:00,,-82.62727014070197,-1561.8798011889753,1398.4367596014827
