date,wind_onshore_tenn_actual,wind_onshore_tenn_fitted,wind_onshore_tenn_lower,wind_onshore_tenn_upper
2025-08-04 00:00:00+00:00,,8628.839,7530.608959347297,9727.069257885865
2025-08-04 01:00:00+00:00,,5927.742,4829.512126428726,7025.9724249672945
2025-08-04 02:00:00+00:00,,5086.453,3988.22284326342,6184.683141801988
2025-08-04 03:00:00+00:00,,5227.2866,4129.056467530785,6325.516766069353
2025-08-04 04:00:00+00:00,,4284.4053,3186.1751339148736,5382.635432453441
2025-08-04 05:00:00+00:00,,2903.277,1805.0468691210012,4001.507167659569
2025-08-04 06:00:00+00:00,,2905.9343,1807.704094971954,4004.164393510522
2025-08-04 07:00:00+00:00,,1148.3154,50.08539211041352,2246.5456906489817
2025-08-04 08:00:00+00:00,,2861.8733,1763.643077528477,3960.1033760670452
2025-08-04 09:00:00+00:00,,3719.3335,2621.1033004557144,4817.563598994282
2025-08-04 10:00:00+00:00,,3212.2463,2114.016164732299,4310.476463270867
2025-08-04 11:00:00+00:00,,3754.786,2656.5557434757065,4853.016042014275
2025-08-04 12:00:00+00:00,,4796.1934,3697.9631782270462,5894.423476765614
2025-08-04 13:00:00+00:00,,5305.7485,4207.518550990893,6403.978849529461
2025-08-04 14:00:00+00:00,,6281.6304,5183.399986841456,7379.860285380024
2025-08-04 15:00:00+00:00,,5442.254,4344.023512153292,6540.4838106918605
2025-08-04 16:00:00+00:00,,3511.2263,2412.9962013112927,4609.456499849861
2025-08-04 17:00:00+00:00,,5887.863,4789.632576365993,6986.0928749045615
2025-08-04 18:00:00+00:00,,6947.006,5848.775619922002,8045.23591846057
2025-08-04 19:00:00+00:00,,8599.427,7501.196831594994,9697.657130133563
2025-08-04 20:00:00+00:00,,10192.192,9093.962864997287,11290.423163535856
2025-08-04 21:00:00+00:00,,10382.282,9284.052769205198,11480.513067743766
2025-08-04 22:00:00+00:00,,9337.385,8239.154372919242,10435.61467145781
2025-08-04 23:00:00+00:00,,6727.0444,5628.814231981351,7825.274530519919
2025-08-05 00:00:00+00:00,,6075.9883,4977.758017444803,7174.218315983371
2025-08-05 01:00:00+00:00,,8590.254,7492.02358032401,9688.483878862578
2025-08-05 02:00:00+00:00,,8283.953,7185.723023900686,9382.183322439254
2025-08-05 03:00:00+00:00,,7054.8145,5956.584152780046,8153.044451318614
2025-08-05 04:00:00+00:00,,6471.747,5373.51671189129,7569.977010429857
2025-08-05 05:00:00+00:00,,6263.2866,5165.05642805043,7361.516726588998
2025-08-05 06:00:00+00:00,,6199.3765,5101.146155917075,7297.606454455643
2025-08-05 07:00:00+00:00,,8347.866,7249.636436035046,9446.096734573614
2025-08-05 08:00:00+00:00,,8890.852,7792.621371587742,9989.08167012631
2025-08-05 09:00:00+00:00,,10127.805,9029.575051044338,11226.035349582904
2025-08-05 10:00:00+00:00,,11108.135,10009.904821652774,12206.365120191342
2025-08-05 11:00:00+00:00,,11706.612,10608.382733309927,12804.843031848495
2025-08-05 12:00:00+00:00,,11091.875,9993.645373112497,12190.105671651065
2025-08-05 13:00:00+00:00,,10941.694,9843.464881685217,12039.925180223785
2025-08-05 14:00:00+00:00,,10662.381,9564.1508022374,11760.611100775968
2025-08-05 15:00:00+00:00,,11263.722,10165.49134814462,12361.951646683188
2025-08-05 16:00:00+00:00,,12327.121,11228.89141535557,13425.351713894139
2025-08-05 17:00:00+00:00,,11127.595,10029.364977884712,12225.82527642328
2025-08-05 18:00:00+00:00,,10817.864,9719.634755363068,11916.095053901636
2025-08-05 19:00:00+00:00,,8485.879,7387.648376898793,9584.108675437361
2025-08-05 20:00:00+00:00,,7678.639,6580.409330054434,8776.869628593002
2025-08-05 21:00:00+00:00,,7083.7524,5985.522271213884,8181.982569752452
2025-08-05 22:00:00+00:00,,9277.044,8178.814281929206,10375.274580467772
2025-08-05 23:00:00+00:00,,9226.524,8128.294282417299,10324.754580955865
2025-08-06 00:00:00+00:00,,8867.696,7769.465957505763,9965.926256044331
2025-08-06 01:00:00+00:00,,8303.919,7205.689243628021,9402.14954216659
2025-08-06 02:00:00+00:00,,7707.947,6609.716791106551,8806.177089645118
2025-08-06 03:00:00+00:00,,7596.9316,6498.701663054957,8695.161961593525
2025-08-06 04:00:00+00:00,,9966.87,8868.640056173022,11065.10035471159
2025-08-06 05:00:00+00:00,,8012.146,6913.916163523656,9110.376462062224
2025-08-06 06:00:00+00:00,,6173.219,5074.9890971238465,7271.449395662414
2025-08-06 07:00:00+00:00,,6863.294,5765.063847280729,7961.524145819297
2025-08-06 08:00:00+00:00,,8628.492,7530.261989236183,9726.722287774752
2025-08-06 09:00:00+00:00,,8889.207,7790.976796061082,9987.437094599649
2025-08-06 10:00:00+00:00,,7999.8545,6901.624629587403,9098.084928125973
2025-08-06 11:00:00+00:00,,8094.6973,6996.467313293251,9192.92761183182
2025-08-06 12:00:00+00:00,,7734.1553,6635.9250711661825,8832.38536970475
2025-08-06 13:00:00+00:00,,6645.104,5546.873812407338,7743.334110945905
2025-08-06 14:00:00+00:00,,7382.8813,6284.651065340517,8481.111363879085
2025-08-06 15:00:00+00:00,,6295.3354,5197.105240813773,7393.565539352341
2025-08-06 16:00:00+00:00,,6341.7095,5243.4795231647195,7439.939821703287
2025-08-06 17:00:00+00:00,,3505.739,2407.5087878873314,4603.969086425899
2025-08-06 18:00:00+00:00,,3078.9412,1980.7110853758827,4177.17138391445
2025-08-06 19:00:00+00:00,,2620.6235,1522.3933986037764,3718.853697142344
2025-08-06 20:00:00+00:00,,1922.4299,824.1997833469004,3020.660081885468
2025-08-06 21:00:00+00:00,,1582.947,484.7167429638512,2681.1770415024193
2025-08-06 22:00:00+00:00,,1712.7766,614.5463645406171,2811.006663079185
2025-08-06 23:00:00+00:00,,1655.5405,557.3104262113238,2753.7707247498915
2025-08-07 00:00:00+00:00,,1390.4897,292.25953966450106,2488.719838203069
2025-08-07 01:00:00+00:00,,1951.6687,853.4384260436454,3049.898724582213
