date,wind_offshore_actual,wind_offshore_fitted,wind_offshore_lower,wind_offshore_upper
2024-12-21 13:00:00+00:00,,4276.3545,3514.6097623748983,5203.2003953373105
2024-12-21 14:00:00+00:00,,4285.172,3521.8558919155603,5213.927920337168
2024-12-21 15:00:00+00:00,,4392.5347,3610.0943695095675,5344.560483421617
2024-12-21 16:00:00+00:00,,4417.622,3630.711753114222,5375.083467700239
2024-12-21 17:00:00+00:00,,4298.6377,3532.923423107449,5230.312835467564
2024-12-21 18:00:00+00:00,,4093.5547,3364.3718581001017,4980.780845011949
2024-12-21 19:00:00+00:00,,4132.5,3396.3789236132407,5028.165672116869
2024-12-21 20:00:00+00:00,,4132.8174,3396.6395161064725,5028.5514660045255
2024-12-21 21:00:00+00:00,,4191.949,3445.2389007388333,5100.500374824812
2024-12-21 22:00:00+00:00,,4121.4346,3387.2849707502246,5014.702538986553
2024-12-21 23:00:00+00:00,,4368.7266,3590.5265927330256,5315.591388488391
2024-12-22 00:00:00+00:00,,4255.5376,3497.4990786897747,5177.868901335346
2024-12-22 01:00:00+00:00,,4024.779,3307.8470397933615,4897.098736088144
2024-12-22 02:00:00+00:00,,4031.495,3313.366208172741,4905.269583219151
2024-12-22 03:00:00+00:00,,4049.3552,3328.044465128438,4926.999993580005
2024-12-22 04:00:00+00:00,,4045.5334,3324.903691221061,4922.350238090369
2024-12-22 05:00:00+00:00,,4127.1763,3392.003421256461,5021.687964168665
2024-12-22 06:00:00+00:00,,3680.9805,3025.2886393831727,4478.785443825122
2024-12-22 07:00:00+00:00,,3057.8499,2513.1555848671187,3720.598591831584
2024-12-22 08:00:00+00:00,,2678.93,2201.732403526952,3259.552464431675
2024-12-22 09:00:00+00:00,,2606.3118,2142.0496962664706,3171.1952620655115
2024-12-22 10:00:00+00:00,,2607.01,2142.623882270623,3172.0453151427505
2024-12-22 11:00:00+00:00,,2808.3489,2308.0984370486194,3417.021948980058
2024-12-22 12:00:00+00:00,,3130.2446,2572.6553319490504,3808.684930990244
2024-12-22 13:00:00+00:00,,3471.0496,2852.7527887995557,4223.354921900235
2024-12-22 14:00:00+00:00,,3823.0217,3142.027176391912,4651.610890455637
2024-12-22 15:00:00+00:00,,3930.8132,3230.6195744804495,4782.767414770938
2024-12-22 16:00:00+00:00,,4609.657,3788.5403467700353,5608.740646285496
2024-12-22 17:00:00+00:00,,4642.6396,3815.647950729611,5648.872070590098
2024-12-22 18:00:00+00:00,,4035.3435,3316.5286117791775,4909.951360374431
2024-12-22 19:00:00+00:00,,3895.736,3201.7891755186934,4740.085480383424
2024-12-22 20:00:00+00:00,,3824.1992,3142.9960700052757,4653.045288005556
2024-12-22 21:00:00+00:00,,3793.633,3117.8747876428693,4615.854511459431
2024-12-22 22:00:00+00:00,,3889.9788,3197.057146970782,4733.079953603523
2024-12-22 23:00:00+00:00,,4053.1895,3331.196373933973,4931.666233718118
2024-12-23 00:00:00+00:00,,3850.2043,3164.3684605045955,4684.686021462159
2024-12-23 01:00:00+00:00,,3583.5713,2945.2302901014987,4360.263143258076
2024-12-23 02:00:00+00:00,,3486.8557,2865.743199399889,4242.586561866293
2024-12-23 03:00:00+00:00,,3501.5264,2877.8001519887075,4260.436264882612
2024-12-23 04:00:00+00:00,,3268.6328,2686.392626576983,3977.0671914356267
2024-12-23 05:00:00+00:00,,3068.6697,2522.0486814634774,3733.7643675092336
2024-12-23 06:00:00+00:00,,2955.7866,2429.272651029483,3596.414189005956
2024-12-23 07:00:00+00:00,,2907.5518,2389.630019849669,3537.725296590359
2024-12-23 08:00:00+00:00,,2755.92,2265.0093718085777,3353.230786817005
2024-12-23 09:00:00+00:00,,2816.1653,2314.5227003340956,3426.532742930653
2024-12-23 10:00:00+00:00,,2814.6213,2313.2541851384703,3424.6547709185083
2024-12-23 11:00:00+00:00,,2922.0107,2401.5131302389273,3555.3176351017582
2024-12-23 12:00:00+00:00,,2863.9014,2353.7553942761956,3484.614744185767
2024-12-23 13:00:00+00:00,,2897.1536,2381.084253955185,3525.0737262918287
2024-12-23 14:00:00+00:00,,3090.255,2539.7880649010986,3760.026619410911
2024-12-23 15:00:00+00:00,,3342.682,2747.2514498525993,4067.1655735425447
2024-12-23 16:00:00+00:00,,3556.445,2922.93696388478,4327.2590114691375
2024-12-23 17:00:00+00:00,,3709.468,3048.7016311981706,4513.447183393437
2024-12-23 18:00:00+00:00,,3336.357,2742.052630645106,4059.468987012438
2024-12-23 19:00:00+00:00,,3088.0247,2537.9560211597964,3757.3143721449246
2024-12-23 20:00:00+00:00,,3169.2224,2604.689556151521,3856.1099651487552
2024-12-23 21:00:00+00:00,,3369.626,2769.3961909625486,4099.949732663518
2024-12-23 22:00:00+00:00,,3016.7505,2479.3774350881163,3670.5917648531763
2024-12-23 23:00:00+00:00,,2836.2344,2331.016454074037,3450.9509036319964
2024-12-24 00:00:00+00:00,,2613.2131,2147.7218713126263,3179.5926277584267
2024-12-24 01:00:00+00:00,,2224.6584,1828.3805121029845,2706.8240421038845
2024-12-24 02:00:00+00:00,,1856.3274,1525.6601338235894,2258.6619705132603
2024-12-24 03:00:00+00:00,,1666.7554,1369.8568533900273,2028.0031647975952
2024-12-24 04:00:00+00:00,,1424.2404,1170.5406199977203,1732.9256527832167
2024-12-24 05:00:00+00:00,,1262.547,1037.6495943770472,1536.1872710579023
2024-12-24 06:00:00+00:00,,1356.3162,1114.7158233794235,1650.2798902455845
2024-12-24 07:00:00+00:00,,1341.7452,1102.7405388758186,1632.5510926617305
2024-12-24 08:00:00+00:00,,1076.2196,884.5126871500606,1309.475894803987
2024-12-24 09:00:00+00:00,,948.5549,779.5889081260508,1154.1415944381336
2024-12-24 10:00:00+00:00,,944.2172,776.0240038960794,1148.8639356501549
2024-12-24 11:00:00+00:00,,1057.147,868.8377312949062,1286.269922586108
2024-12-24 12:00:00+00:00,,1200.6489,986.7775803599375,1460.8738504105063
2024-12-24 13:00:00+00:00,,1637.3647,1345.7013871662773,1992.2422297571347
2024-12-24 14:00:00+00:00,,2268.4246,1864.3503138239043,2760.0754979377307
2024-12-24 15:00:00+00:00,,2935.9097,2412.936342569228,3572.2291180064276
2024-12-24 16:00:00+00:00,,3640.1624,2991.7414299183392,4429.12051219647
2024-12-24 17:00:00+00:00,,4064.5469,3340.5305088705963,4945.484944151428
2024-12-24 18:00:00+00:00,,4116.3516,3383.1068877272655,5008.517100287344
2024-12-24 19:00:00+00:00,,4023.5508,3306.837005135126,4895.603431320805
2024-12-24 20:00:00+00:00,,3770.8428,3099.143803531968,4588.124245364412
2024-12-24 21:00:00+00:00,,3281.0127,2696.5673212120687,3992.1303076069953
2024-12-24 22:00:00+00:00,,2820.0237,2317.6934576949366,3431.226887393023
2024-12-24 23:00:00+00:00,,2354.797,1935.3374545016907,2865.1683370894084
2024-12-25 00:00:00+00:00,,1996.6438,1640.9821759343074,2429.3903687339453
2024-12-25 01:00:00+00:00,,1826.4283,1501.0875249433414,2222.2834770575137
2024-12-25 02:00:00+00:00,,1602.0107,1316.6450739419713,1949.225840832793
2024-12-25 03:00:00+00:00,,1425.7705,1171.798655485276,1734.7881101223693
2024-12-25 04:00:00+00:00,,1388.2662,1140.9746023898174,1689.1546725302348
2024-12-25 05:00:00+00:00,,1426.5879,1172.4700739437164,1735.782110886205
2024-12-25 06:00:00+00:00,,1502.2289,1234.6375390867368,1827.8178704950915
2024-12-25 07:00:00+00:00,,1575.6481,1294.9783071607567,1917.1492983134851
2024-12-25 08:00:00+00:00,,1579.9556,1298.5183336802088,1922.3901269206003
2024-12-25 09:00:00+00:00,,1634.14,1343.0512551460802,1988.3188445429969
2024-12-25 10:00:00+00:00,,1607.8567,1321.4493113274375,1956.338269111726
2024-12-25 11:00:00+00:00,,1502.9796,1235.2545832183378,1828.7313728428803
2024-12-25 12:00:00+00:00,,1361.6915,1119.1337675265197,1656.8204310984586
2024-12-25 13:00:00+00:00,,1567.2136,1288.0466036163905,1906.887264955334
2024-12-25 14:00:00+00:00,,1804.5667,1483.119694095785,2195.683020423577
2024-12-25 15:00:00+00:00,,2166.3157,1780.4304263461156,2635.8363871336805
2024-12-25 16:00:00+00:00,,2473.005,2032.4889346524399,3008.9961456100195
2024-12-25 17:00:00+00:00,,2596.4648,2133.957181596927,3159.214707075144
2024-12-25 18:00:00+00:00,,2440.4893,2005.7652533954147,2969.4330992741625
2024-12-25 19:00:00+00:00,,2180.1863,1791.8302157062647,2652.7131935263665
2024-12-25 20:00:00+00:00,,2042.9642,1679.0518727755516,2485.7506121314086
2024-12-25 21:00:00+00:00,,1857.774,1526.8491851491176,2260.422300320939
2024-12-25 22:00:00+00:00,,1718.3466,1412.2582953412252,2090.7763357723634
2024-12-25 23:00:00+00:00,,1580.5029,1298.9686848554104,1923.056848853125
2024-12-26 00:00:00+00:00,,1511.8956,1242.5822938204478,1839.579674440953
2024-12-26 01:00:00+00:00,,1398.4795,1149.3685739907617,1701.5815191235604
2024-12-26 02:00:00+00:00,,1361.4098,1118.902202122814,1656.4776103355393
2024-12-26 03:00:00+00:00,,1381.914,1135.7540094233332,1681.4258510610982
2024-12-26 04:00:00+00:00,,1409.6003,1158.508396330168,1715.112559672864
2024-12-26 05:00:00+00:00,,1495.8995,1229.435603206699,1820.1166698903287
2024-12-26 06:00:00+00:00,,1592.461,1308.7965410823579,1937.6064884611283
2024-12-26 07:00:00+00:00,,1545.6393,1270.3151716048324,1880.636784734165
2024-12-26 08:00:00+00:00,,1474.6729,1211.9896090917846,1794.2887659086514
2024-12-26 09:00:00+00:00,,1371.9639,1127.576385137298,1669.3192956268397
2024-12-26 10:00:00+00:00,,1336.6724,1098.5711816472224,1626.3785720557873
2024-12-26 11:00:00+00:00,,1288.6425,1059.0970462410587,1567.939129034387
2024-12-26 12:00:00+00:00,,1255.2689,1031.6681596509754,1527.3320621910375
2024-12-26 13:00:00+00:00,,1187.601,976.0537327982126,1444.997741355671
2024-12-26 14:00:00+00:00,,1275.6016,1048.3790049485515,1552.0716158648224
2024-12-26 15:00:00+00:00,,1344.6151,1105.0990798888593,1636.042792270274
2024-12-26 16:00:00+00:00,,1385.3252,1138.5575731714623,1685.5763841184985
2024-12-26 17:00:00+00:00,,1284.9473,1056.0601066277538,1563.4430949182504
2024-12-26 18:00:00+00:00,,1165.0261,957.5001684552187,1417.5301361729364
2024-12-26 19:00:00+00:00,,1067.9224,877.6938272336869,1299.380920678435
2024-12-26 20:00:00+00:00,,1004.86145,825.8659988951903,1222.6524657054229
2024-12-26 21:00:00+00:00,,960.7343,789.5990189390958,1168.9610526600213
2024-12-26 22:00:00+00:00,,922.8878,758.4940541878618,1122.9117396970191
2024-12-26 23:00:00+00:00,,813.0079,668.1868429189149,989.2165219786091
