date,wind_offshore_rte_actual,wind_offshore_rte_fitted,wind_offshore_rte_lower,wind_offshore_rte_upper
2025-01-22 09:00:00+00:00,30.75,43.48461895772152,-207.71193940445409,294.6811773198972
2025-01-22 10:00:00+00:00,21.5,43.2096220302717,-207.9869363319039,294.40618039244737
2025-01-22 11:00:00+00:00,26.25,49.462412007907346,-201.73414635426826,300.65897037008295
2025-01-22 12:00:00+00:00,7.4444444444444,45.65454249254458,-205.54201586963103,296.85110085472024
2025-01-22 13:00:00+00:00,6.555555555555543,49.22520836825072,-201.9713499939249,300.4217667304264
2025-01-22 14:00:00+00:00,60.25,92.47628413123294,-158.7202742309426,343.6728424934086
2025-01-22 15:00:00+00:00,143.25,165.68871287221808,-85.50784548995762,416.8852712343937
2025-01-22 16:00:00+00:00,159.75,185.4486641674863,-65.74789419468931,436.64522252966196
2025-01-22 17:00:00+00:00,278.75,194.19310846342606,-57.00344989874958,445.3896668256017
2025-01-22 18:00:00+00:00,500.75,240.25971545763292,-10.936842904542686,491.4562738198086
2025-01-22 19:00:00+00:00,522.25,310.0448290761524,58.848270713976774,561.241387438328
2025-01-22 20:00:00+00:00,605.0,354.9351671495624,103.73860878738674,606.1317255117381
2025-01-22 21:00:00+00:00,558.5,422.7845614576646,171.58800309548894,673.9811198198402
2025-01-22 22:00:00+00:00,460.0,432.6749157341453,181.47835737196968,683.871474096321
2025-01-22 23:00:00+00:00,381.25,351.9570605653936,100.76050220321792,603.1536189275693
2025-01-23 00:00:00+00:00,252.0,327.5238180561314,76.3272596939558,578.7203764183071
2025-01-23 01:00:00+00:00,202.49999999999997,283.85424642770795,32.65768806553234,535.0508047898836
2025-01-23 02:00:00+00:00,240.75,261.83570417383925,10.639145811663582,513.0322625360149
2025-01-23 03:00:00+00:00,251.0,263.9801669522742,12.783608590098595,515.1767253144499
2025-01-23 04:00:00+00:00,408.25,282.6864471229857,31.489888760810118,533.8830054851613
2025-01-23 05:00:00+00:00,587.25,297.6792072182185,46.48264885604283,548.8757655803942
2025-01-23 06:00:00+00:00,546.0,463.0007786051635,211.80422024298787,714.1973369673392
2025-01-23 07:00:00+00:00,945.5,448.95483255779783,197.7582741956222,700.1513909199734
2025-01-23 08:00:00+00:00,1185.5,530.1121298912353,278.91557152905966,781.308688253411
2025-01-23 09:00:00+00:00,1349.75,663.489414841778,412.2928564796024,914.6859732039536
2025-01-23 10:00:00+00:00,1430.5,676.353017970109,425.1564596079334,927.5495763322847
2025-01-23 11:00:00+00:00,1439.0,879.3769326783465,628.1803743161709,1130.5734910405222
2025-01-23 12:00:00+00:00,1422.875,860.3511667302004,609.1546083680247,1111.5477250923761
2025-01-23 13:00:00+00:00,1406.75,878.5047687204693,627.3082103582936,1129.7013270826449
2025-01-23 14:00:00+00:00,1390.625,934.9742919950606,683.7777336328851,1186.1708503572363
2025-01-23 15:00:00+00:00,1374.5000000000002,869.719587387346,618.5230290251703,1120.9161457495215
2025-01-23 16:00:00+00:00,1144.0000000000002,738.6461538078986,487.4495954457229,989.842712170074
2025-01-23 17:00:00+00:00,1115.5,550.9480177533742,299.7514593911986,802.1445761155499
2025-01-23 18:00:00+00:00,1348.25,560.0394356533177,308.84287729114203,811.2359940154934
2025-01-23 19:00:00+00:00,1363.5,578.4951278160877,327.29856945391197,829.6916861782632
2025-01-23 20:00:00+00:00,1398.0,626.8014116354341,375.60485327325847,877.9979699976097
2025-01-23 21:00:00+00:00,1444.75,683.0344470282055,431.83788866602987,934.2310053903811
2025-01-23 22:00:00+00:00,1422.5,689.084548005044,437.8879896428683,940.2811063672198
2025-01-23 23:00:00+00:00,1436.75,813.9120932985265,562.7155349363509,1065.1086516607022
2025-01-24 00:00:00+00:00,1438.0,802.2455186218929,551.0489602597172,1053.4420769840683
2025-01-24 01:00:00+00:00,1437.0,691.1878622543461,439.99130389217044,942.3844206165218
2025-01-24 02:00:00+00:00,1436.5,737.6380306606743,486.4414722984987,988.83458902285
