date,biomass_rte_actual,gas_rte_actual,hard_coal_rte_actual,nuclear_rte_actual,oil_rte_actual,renewables_rte_actual,waste_rte_actual,biomass_rte_fitted,gas_rte_fitted,hard_coal_rte_fitted,nuclear_rte_fitted,oil_rte_fitted,renewables_rte_fitted,waste_rte_fitted,biomass_rte_lower,gas_rte_lower,hard_coal_rte_lower,nuclear_rte_lower,oil_rte_lower,renewables_rte_lower,waste_rte_lower,biomass_rte_upper,gas_rte_upper,hard_coal_rte_upper,nuclear_rte_upper,oil_rte_upper,renewables_rte_upper,waste_rte_upper
2025-08-24 15:00:00+00:00,225.75,251.25,7.105427357601002e-15,33528.75,68.0,3099.0,368.0,357.7115411490683,1615.2750695434424,64.76969787413869,37179.23578029484,148.11964546783625,7623.322403086816,172.19135860484545,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-08-24 16:00:00+00:00,225.5,610.75,7.105427357601002e-15,38060.75,68.0,3697.7499999999995,368.25,357.7115411490683,1851.4637933136592,64.76969787413869,37918.414737087944,148.11964546783625,7820.36801616909,172.19135860484545,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-08-24 17:00:00+00:00,226.75,1371.5,7.105427357601002e-15,39040.5,68.0,4875.25,369.25,357.7115411490683,2053.4760003387714,64.76969787413869,38552.94984303303,148.11964546783625,7999.384247217121,172.19135860484545,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-08-24 18:00:00+00:00,227.0,1881.75,7.105427357601002e-15,39620.0,69.0,7219.75,373.0,357.7115411490683,2094.662642124004,64.76969787413869,38678.70235186608,148.11964546783625,8090.984831982773,172.19135860484545,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-08-24 19:00:00+00:00,226.5,1922.25,7.105427357601002e-15,40076.25,69.0,7245.75,380.25,357.7115411490683,2078.886809822041,64.76969787413869,38657.51666062983,148.11964546783625,8146.389836121503,172.19135860484545,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-08-24 20:00:00+00:00,226.75,2073.25,7.105427357601002e-15,40063.5,69.0,6425.25,377.0,357.7115411490683,2067.17340722302,64.76969787413869,38652.72685966027,148.11964546783625,8202.458653932657,172.19135860484545,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-08-24 21:00:00+00:00,226.75,2264.25,7.105427357601002e-15,40671.25,69.0,5488.75,379.5,357.7115411490683,2022.93080595341,64.76969787413869,38514.78665935867,148.11964546783625,8245.762993569484,172.19135860484545,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-08-24 22:00:00+00:00,226.25,1696.5,7.105427357601002e-15,41330.25,69.0,4495.75,378.75,357.7115411490683,1901.3498717396876,64.76969787413869,38101.54115888055,148.11964546783625,8251.93937307003,172.19135860484545,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-08-24 23:00:00+00:00,226.0,798.0,7.105427357601002e-15,41574.25,69.0,3840.25,379.25,357.7115411490683,1818.1078703071837,64.76969787413869,37807.52250797913,148.11964546783625,8278.769985614861,172.19135860484545,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
2025-08-25 00:00:00+00:00,227.0,581.25,7.105427357601002e-15,41637.75,69.5,3668.75,378.25,357.7115411490683,1745.215834221994,64.76969787413869,37645.314854794065,148.11964546783625,6747.852901432516,172.19135860484545,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745,359.21792410714284,2305.4280927579366,62.79329631376507,39566.12500992063,147.7467361111111,7679.840427295919,170.51812996031745
