date,load_50hz_actual,load_50hz_fitted,load_50hz_lower,load_50hz_upper
2025-07-10 00:00:00+00:00,9165.0,10302.97,10089.23629338866,10516.702843126028
2025-07-10 01:00:00+00:00,9192.0,10010.727,9796.993725661023,10224.460275398389
2025-07-10 02:00:00+00:00,9393.75,10168.126,9954.39243924439,10381.858988981756
2025-07-10 03:00:00+00:00,9812.25,9988.175,9774.441707571403,10201.908257308769
2025-07-10 04:00:00+00:00,11246.25,11227.177,11013.443770287195,11440.910320024563
2025-07-10 05:00:00+00:00,12235.25,12053.815,11840.082204396807,12267.548754134174
2025-07-10 06:00:00+00:00,13044.0,12548.904,12335.171438827483,12762.63798856485
2025-07-10 07:00:00+00:00,13142.5,12473.141,12259.40742335125,12686.873973088615
2025-07-10 08:00:00+00:00,13031.75,12143.941,11930.208218582455,12357.674768319823
2025-07-10 09:00:00+00:00,13000.5,11727.604,11513.870195571377,11941.336745308745
2025-07-10 10:00:00+00:00,12439.5,11488.513,11274.779744678093,11702.246294415461
2025-07-10 11:00:00+00:00,11985.75,11264.2705,11050.537360373039,11478.003910110405
2025-07-10 12:00:00+00:00,11506.0,11259.844,11046.110253756318,11473.576803493685
2025-07-10 13:00:00+00:00,11238.25,11183.238,10969.504545325159,11396.971095062525
2025-07-10 14:00:00+00:00,12056.75,11357.723,11143.989088878481,11571.45563861585
2025-07-10 15:00:00+00:00,12473.75,11944.277,11730.543721223743,12158.01027096111
2025-07-10 16:00:00+00:00,12515.25,11809.048,11595.31483581214,12022.781385549506
2025-07-10 17:00:00+00:00,12149.0,11624.019,11410.285731809308,11837.752281546675
2025-07-10 18:00:00+00:00,11713.75,11423.416,11209.682892993284,11637.14944273065
2025-07-10 19:00:00+00:00,11296.75,11010.412,10796.67886683572,11224.145416573087
2025-07-10 20:00:00+00:00,10825.25,10427.402,10213.669443057184,10641.13599279455
2025-07-10 21:00:00+00:00,10107.0,9859.873,9646.139776457961,10073.606326195328
2025-07-10 22:00:00+00:00,9449.5,10128.368,9914.634572582994,10342.101122320362
2025-07-10 23:00:00+00:00,9189.0,9847.035,9633.301991260822,10060.768540998188
2025-07-11 00:00:00+00:00,9022.5,10047.926,9834.192104715497,10261.658654452865
2025-07-11 01:00:00+00:00,9193.0,9837.761,9624.027371959086,10051.493921696452
2025-07-11 02:00:00+00:00,9421.25,10058.916,9845.18233083013,10272.648880567496
2025-07-11 03:00:00+00:00,9846.0,10314.256,10100.522815426528,10527.989365163894
2025-07-11 04:00:00+00:00,11015.25,11296.815,11083.082361945366,11510.548911682732
2025-07-11 05:00:00+00:00,11918.75,12153.54,11939.80680855131,12367.273358288676
2025-07-11 06:00:00+00:00,12640.5,12869.668,12655.934336043594,13083.40088578096
2025-07-11 07:00:00+00:00,12920.25,12989.634,12775.900429721782,13203.366979459148
2025-07-11 08:00:00+00:00,12465.0,12823.862,12610.128713852031,13037.595263589397
2025-07-11 09:00:00+00:00,12676.25,12392.496,12178.762992363083,12606.22954210045
2025-07-11 10:00:00+00:00,12466.0,12488.0625,12274.329395215162,12701.795944952528
