date,load_ampr_actual,load_ampr_fitted,load_ampr_lower,load_ampr_upper
2024-12-31 00:00:00+00:00,15247.5,15941.738207121161,14803.506639267707,17079.423876649864
2024-12-31 01:00:00+00:00,15045.5,16228.708373425463,15092.179398899687,17366.292665718604
2024-12-31 02:00:00+00:00,15175.5,16709.99680812494,15573.284993770052,17844.77102140371
2024-12-31 03:00:00+00:00,15155.0,17454.166402020677,16318.114432066646,18592.065865583936
2024-12-31 04:00:00+00:00,15222.0,18387.4248324182,17251.52513259714,19526.739215811827
2024-12-31 05:00:00+00:00,15615.5,19581.27711885639,18444.796577335932,20718.970886230847
2024-12-31 06:00:00+00:00,16015.0,20905.414049812927,19771.693669050474,22044.029284531818
2024-12-31 07:00:00+00:00,16994.25,22273.71731878878,21140.441884716212,23411.612572213504
2024-12-31 08:00:00+00:00,18038.5,23451.563064940066,22317.791045928796,24591.441920657016
2024-12-31 09:00:00+00:00,18956.0,24311.052084870018,23179.17702126409,25450.31890390638
2024-12-31 10:00:00+00:00,19937.0,24897.771461453198,23758.705170839363,26031.173305817883
2024-12-31 11:00:00+00:00,20204.25,25314.862126873908,24177.32256115675,26450.315537293594
2024-12-31 12:00:00+00:00,19786.5,25603.549071511952,24468.337829958196,26741.302339127535
2024-12-31 13:00:00+00:00,19522.0,25810.220023805843,24675.797255185556,26947.897132038885
2024-12-31 14:00:00+00:00,18804.75,25742.85821733947,24604.51277532769,26875.635773390142
2024-12-31 15:00:00+00:00,19358.75,25568.54222746592,24429.5726570289,26702.483564119422
2024-12-31 16:00:00+00:00,20234.75,25164.99585980139,24026.352785143637,26297.74415425326
2024-12-31 17:00:00+00:00,19937.5,24372.84972306448,23236.699894714933,25508.17571523328
2024-12-31 18:00:00+00:00,19361.0,23439.794567077777,22301.610294774157,24571.83546430885
2024-12-31 19:00:00+00:00,18434.5,22349.010063452733,21212.16206491739,23484.816308163383
2024-12-31 20:00:00+00:00,18115.25,21165.925510412297,20032.47620667749,22303.63299750243
2024-12-31 21:00:00+00:00,17165.75,19983.55076097454,18846.202734508683,21119.798604612944
2024-12-31 22:00:00+00:00,17887.75,18845.48451272605,17709.530721527753,19980.29707304943
2024-12-31 23:00:00+00:00,17243.5,17956.987344517274,16818.42126394948,19091.375406847834
2025-01-01 00:00:00+00:00,16912.5,17306.545163809285,16168.94324123681,18441.95592433491
2025-01-01 01:00:00+00:00,16319.25,17050.675517375163,15913.795273868567,18187.32579890329
2025-01-01 02:00:00+00:00,15984.0,17053.9589448066,15919.313323824455,18191.844158893215
2025-01-01 03:00:00+00:00,16069.0,17297.159627584035,16163.019934701657,18435.3952494832
2025-01-01 04:00:00+00:00,16057.75,17792.357120685978,16659.67827489939,18930.312109655908
2025-01-01 05:00:00+00:00,15599.75,18557.755699463454,17425.541473840334,19697.791170714936
2025-01-01 06:00:00+00:00,15894.5,19472.127223818956,18338.941047886154,20611.312213863708
2025-01-01 07:00:00+00:00,16635.75,20506.330085062662,19372.592802195366,21648.56691172699
2025-01-01 08:00:00+00:00,17270.25,21408.396514606142,20273.867052598463,22550.100941779805
2025-01-01 09:00:00+00:00,18453.75,21961.56147690995,20828.63496752166,23103.893808639135
2025-01-01 10:00:00+00:00,19284.25,22510.453851264614,21377.66805874245,23649.69475935999
2025-01-01 11:00:00+00:00,20009.25,22783.29866996299,21646.282527979685,23920.604887892645
2025-01-01 12:00:00+00:00,19367.5,22681.806351355634,21544.622811711513,23822.296664280646
2025-01-01 13:00:00+00:00,18679.75,22552.2759327709,21419.682937651916,23689.30208741919
2025-01-01 14:00:00+00:00,18835.0,22374.57584332525,21236.552177427468,23512.087914770444
2025-01-01 15:00:00+00:00,19144.25,22050.495906117416,20914.890466214652,23186.896062499145
2025-01-01 16:00:00+00:00,19847.5,21490.834078805434,20355.73574020584,22628.66994506887
2025-01-01 17:00:00+00:00,19992.75,20737.845627769468,19604.739343472265,21876.810200667995
2025-01-01 18:00:00+00:00,19792.75,19536.525054362814,18398.932681998787,20672.31264187217
2025-01-01 19:00:00+00:00,19086.75,18263.22048387557,17126.90228083609,19399.587903368356
2025-01-01 20:00:00+00:00,18621.5,17001.011650322474,15861.916911140223,18135.9175067329
2025-01-01 21:00:00+00:00,17555.25,15670.551303489055,14529.001658114743,16801.22324111021
2025-01-01 22:00:00+00:00,16812.5,14452.37779214528,13313.471774857382,15587.084791655348
2025-01-01 23:00:00+00:00,15814.25,13377.57706353728,12238.396914967114,14508.37848572859
2025-01-02 00:00:00+00:00,15193.5,13197.096521854912,12060.483611653895,14337.61898197942
2025-01-02 01:00:00+00:00,15067.25,13280.55947786489,12143.805898751121,14420.508512029992
2025-01-02 02:00:00+00:00,15482.25,13561.842536653447,12424.925677429976,14696.627775592879
2025-01-02 03:00:00+00:00,15406.5,14222.200700066645,13083.342376801043,15360.596643195551
2025-01-02 04:00:00+00:00,15863.25,15210.435733539243,14074.843796940966,16345.949719854012
2025-01-02 05:00:00+00:00,17617.0,16328.541330701428,15189.986667532557,17462.545723059873
2025-01-02 06:00:00+00:00,18870.25,17580.928132564633,16441.129416951582,18713.91646155122
2025-01-02 07:00:00+00:00,20586.0,18988.084720735704,17852.914448565272,20124.244335939162
2025-01-02 08:00:00+00:00,21547.75,20428.097052803307,19291.26491694578,21564.98855149011
2025-01-02 09:00:00+00:00,21425.5,21643.493998782404,20506.311378230606,22779.089788588662
2025-01-02 10:00:00+00:00,21775.25,22551.1395522115,21410.284095058418,23686.77258494934
2025-01-02 11:00:00+00:00,22278.5,23165.871826114806,22027.179603399632,24301.269041411702
2025-01-02 12:00:00+00:00,22406.25,23537.30276499433,22397.28217952158,24671.24602533829
2025-01-02 13:00:00+00:00,22024.75,23926.40623822168,22789.174115302594,25060.487898795254
2025-01-02 14:00:00+00:00,21893.5,24054.913914932615,22919.198824318024,25190.49812589863
2025-01-02 15:00:00+00:00,21795.25,24042.022275049465,22905.820485805434,25176.67425966544
2025-01-02 16:00:00+00:00,22389.0,23675.61045325875,22538.068608426314,24810.876679344707
2025-01-02 17:00:00+00:00,22432.5,23105.768476474972,21972.355680394397,24244.57824886607
2025-01-02 18:00:00+00:00,22191.75,22388.197133954098,21252.408135897378,23524.66384454457
2025-01-02 19:00:00+00:00,21065.0,21338.238723663562,20200.89972654519,22475.21891208105
2025-01-02 20:00:00+00:00,20247.0,20260.566782298156,19123.120800841098,21396.456483248745
2025-01-02 21:00:00+00:00,19396.5,19141.48983202898,18002.845951629533,20275.03025748351
2025-01-02 22:00:00+00:00,18122.5,18161.120316694316,17026.198312512934,19295.480137089893
2025-01-02 23:00:00+00:00,16806.75,17439.753570167377,16300.65655058168,18573.18209291731
2025-01-03 00:00:00+00:00,16249.75,17157.288437511765,16019.412259543567,18290.37763190432
2025-01-03 01:00:00+00:00,16338.5,17122.98695137373,15982.78162272054,18258.036410336703
2025-01-03 02:00:00+00:00,16322.5,17376.589162400796,16240.304076923612,18513.62886248643
2025-01-03 03:00:00+00:00,17018.5,18005.25068601711,16870.833868670445,19143.916629974363
2025-01-03 04:00:00+00:00,17837.0,18848.93435863848,17712.660687796717,19983.989727505766
2025-01-03 05:00:00+00:00,19000.75,19897.870225759172,18757.57384759136,21030.875002645058
2025-01-03 06:00:00+00:00,20237.0,21078.44413049278,19943.65231996476,22215.072218501162
2025-01-03 07:00:00+00:00,21283.75,22358.958987213984,21221.032544823058,23497.254400496975
2025-01-03 08:00:00+00:00,21940.25,23506.712851815122,22371.724307452867,24642.180341612948
2025-01-03 09:00:00+00:00,22112.5,24362.2448269983,23223.908187666515,25497.77222193315
2025-01-03 10:00:00+00:00,22057.5,24728.035130690423,23591.59487407985,25863.345304437018
2025-01-03 11:00:00+00:00,22455.25,24866.329978877486,23733.142619144422,26005.232565255203
2025-01-03 12:00:00+00:00,22402.0,24895.318530507007,23761.261322078317,26032.645573127473
