date,wind_offshore_50hz_actual,wind_offshore_50hz_fitted,wind_offshore_50hz_lower,wind_offshore_50hz_upper
2024-11-26 00:00:00+00:00,1189.7500000000007,1134.5568427881908,166.83718322370993,7861.2398896679915
2024-11-26 01:00:00+00:00,1258.5,1390.5907680238831,200.04150024364586,9583.994886862078
2024-11-26 02:00:00+00:00,1258.9999999999993,1484.7509192051461,215.72298515944794,10249.464470381794
2024-11-26 03:00:00+00:00,1257.4999999999998,1358.4761792170534,197.22048614681674,9392.11139506682
2024-11-26 04:00:00+00:00,1271.9999999999998,1223.3481553256388,178.35303242371572,8463.895044501083
2024-11-26 05:00:00+00:00,1225.0,1277.9067683128294,185.34978789661355,8806.299091627097
2024-11-26 06:00:00+00:00,1188.5,1085.1576440247752,158.05301380398552,7527.915157711117
2024-11-26 07:00:00+00:00,1164.2499999999995,968.3143996486884,140.33630490936775,6666.35150546034
2024-11-26 08:00:00+00:00,1188.5,1008.243140338741,145.8497255081769,6926.50507444846
2024-11-26 09:00:00+00:00,1166.2499999999995,971.3853572196653,139.90095347454042,6659.008270535322
2024-11-26 10:00:00+00:00,1212.5,983.2577122865571,144.41029600048685,6819.714442964111
2024-11-26 11:00:00+00:00,1267.2499999999993,727.3185679621381,107.11588092152996,5089.135069667499
2024-11-26 12:00:00+00:00,1225.9999999999993,746.6728009925275,108.45498157946281,5175.284645729826
2024-11-26 13:00:00+00:00,1151.0000000000002,732.3121626877689,106.49060699730289,5091.174298392419
2024-11-26 14:00:00+00:00,1165.5000000000002,707.9525728778189,103.25946222616841,4885.639360830038
2024-11-26 15:00:00+00:00,1170.5000000000002,640.0946049397294,93.22940600337812,4430.838707122893
2024-11-26 16:00:00+00:00,1242.4999999999995,584.9450899599893,85.55324331665841,4094.248329137854
2024-11-26 17:00:00+00:00,1291.7500000000002,682.3716690268484,99.83670368060362,4764.164585792507
2024-11-26 18:00:00+00:00,1294.2499999999995,766.8428419406127,112.8004162504102,5370.526795974759
2024-11-26 19:00:00+00:00,1235.2499999999995,923.1430383009447,136.0012514422424,6410.805350076751
2024-11-26 20:00:00+00:00,1172.0000000000005,1008.599199335983,147.97510575149272,7013.383730315384
2024-11-26 21:00:00+00:00,1095.75,954.8447408380792,139.70644201997916,6645.781773088968
2024-11-26 22:00:00+00:00,1032.4999999999995,699.9545332107953,103.1080979635334,4881.014957462717
2024-11-26 23:00:00+00:00,1202.25,733.77725676089,107.4089262101693,5152.917963220648
2024-11-27 00:00:00+00:00,1167.4999999999995,884.9775626970599,129.69879731075088,6181.153790564026
2024-11-27 01:00:00+00:00,1086.2500000000005,968.587402644495,141.15215756716347,6736.481327042303
2024-11-27 02:00:00+00:00,912.7500000000005,1116.145879809938,160.41300501177358,7703.165235754065
2024-11-27 03:00:00+00:00,982.75,1131.912061594511,167.13749941095472,7968.695256505122
2024-11-27 04:00:00+00:00,1146.7499999999995,916.8462457963444,133.62145189260184,6351.068964345226
2024-11-27 05:00:00+00:00,1025.5000000000002,1033.0062276232393,150.81078752984877,7161.267511225261
2024-11-27 06:00:00+00:00,877.2500000000003,693.7021755896138,99.92886790760495,4763.8179908117345
2024-11-27 07:00:00+00:00,940.5,744.1222119742828,107.6552893488649,5101.746410965525
2024-11-27 08:00:00+00:00,820.4999999999997,839.699077600788,120.93977408192178,5757.517162204837
2024-11-27 09:00:00+00:00,727.5000000000002,840.6379755637922,122.68489395644866,5780.8179424682385
2024-11-27 10:00:00+00:00,773.7499999999999,848.0922213105678,124.0600722711518,5863.647503270876
2024-11-27 11:00:00+00:00,595.75,640.2573987337607,92.66220545815106,4420.580764649138
2024-11-27 12:00:00+00:00,465.4999999999998,486.26593984336506,70.51640140546617,3379.770194935506
2024-11-27 13:00:00+00:00,380.50000000000006,400.17283954562276,58.08769349911814,2779.853023044865
2024-11-27 14:00:00+00:00,183.99999999999994,225.83603286657302,33.11763498839882,1570.8072643902885
2024-11-27 15:00:00+00:00,143.00000000000006,148.81510558272075,21.81811773655145,1039.9295464245088
2024-11-27 16:00:00+00:00,199.50000000000009,131.8313518676283,18.935001648570292,912.7836959600693
2024-11-27 17:00:00+00:00,461.00000000000006,184.35450003000466,26.525514914338704,1267.4255464401992
2024-11-27 18:00:00+00:00,696.4999999999998,234.04679718485056,33.374172446997036,1619.571426828881
2024-11-27 19:00:00+00:00,1029.7500000000002,355.0002522759191,51.34620832701598,2439.818194226884
2024-11-27 20:00:00+00:00,1265.25,458.7959935555482,66.52948985001116,3153.0638080504095
2024-11-27 21:00:00+00:00,1397.75,808.806871600014,115.85423783687604,5531.591848820557
2024-11-27 22:00:00+00:00,1415.9999999999993,1063.2638152215427,153.03109419325335,7292.580318308445
2024-11-27 23:00:00+00:00,1417.2499999999998,1359.8713192021012,195.58700367508294,9250.089683938735
2024-11-28 00:00:00+00:00,1416.4999999999998,1643.8330080052283,235.56757038224708,11190.520495260222
2024-11-28 01:00:00+00:00,1382.9999999999998,1332.3554462705542,193.51266654999262,9260.35306926243
2024-11-28 02:00:00+00:00,1114.2499999999995,1327.5499011965494,191.55126418320364,9166.904875527407
2024-11-28 03:00:00+00:00,883.2500000000003,656.2759394384323,95.45331157319475,4569.941143469623
2024-11-28 04:00:00+00:00,434.0,307.9210530934916,44.97624622273614,2145.733260984153
2024-11-28 05:00:00+00:00,1.9999999999999991,170.34029955421485,25.085017421304137,1188.6579052703987
2024-11-28 06:00:00+00:00,0.0,140.24725830788813,20.217687864346026,970.1916574511935
