date,wind_onshore_ampr_actual,wind_onshore_ampr_fitted,wind_onshore_ampr_lower,wind_onshore_ampr_upper
2025-02-04 00:00:00+00:00,,2041.8549,1749.5797090347296,2334.1299672102687
2025-02-04 01:00:00+00:00,,2065.393,1773.1179501642378,2357.6682083397773
2025-02-04 02:00:00+00:00,,1411.7585,1119.483440300788,1704.0336984763276
2025-02-04 03:00:00+00:00,,1790.9729,1498.6977734341804,2083.24803160972
2025-02-04 04:00:00+00:00,,1737.6348,1445.3595762987552,2029.9098344742947
2025-02-04 05:00:00+00:00,,820.8932,528.6180708507372,1113.1683290262768
2025-02-04 06:00:00+00:00,,1026.0576,733.7824958112906,1318.33275398683
2025-02-04 07:00:00+00:00,,847.7528,555.4777452031408,1140.0280033786803
2025-02-04 08:00:00+00:00,,1882.5953,1590.320172918583,2174.8704310941225
2025-02-04 09:00:00+00:00,,1827.7404,1535.4652568703218,2120.0155150458613
2025-02-04 10:00:00+00:00,,1879.8198,1587.5446732355015,2172.0949314110408
2025-02-04 11:00:00+00:00,,1578.2219,1285.9468405585246,1870.497098734064
2025-02-04 12:00:00+00:00,,1901.2102,1608.9350641622316,2193.485322337771
2025-02-04 13:00:00+00:00,,941.0867,648.8115607107648,1233.3618188863043
2025-02-04 14:00:00+00:00,,862.81335,570.5382062074877,1155.0884643830273
2025-02-04 15:00:00+00:00,,1494.7683,1202.4931928295512,1787.0434510050907
2025-02-04 16:00:00+00:00,,2098.5278,1806.252769230226,2390.8030274057655
2025-02-04 17:00:00+00:00,,2162.7793,1870.5040946894364,2455.0543528649755
2025-02-04 18:00:00+00:00,,2671.3813,2379.1063110774458,2963.656569252985
2025-02-04 19:00:00+00:00,,3082.6274,2790.35222702287,3374.902485198409
2025-02-04 20:00:00+00:00,,1836.084,1543.8088807384,2128.359138913939
2025-02-04 21:00:00+00:00,,1870.515,1578.2399277925804,2162.7901859681197
2025-02-04 22:00:00+00:00,,1976.4323,1684.157074390268,2268.707332565807
2025-02-04 23:00:00+00:00,,1752.1825,1459.9073585982012,2044.4576167737407
2025-02-05 00:00:00+00:00,,1543.4905,1251.215363072699,1835.7656212482384
2025-02-05 01:00:00+00:00,,1987.3795,1695.10438129438,2279.6546394699194
2025-02-05 02:00:00+00:00,,2845.2263,2552.9512365899986,3137.5014947655377
2025-02-05 03:00:00+00:00,,1476.5314,1184.256326632344,1768.8065848078836
2025-02-05 04:00:00+00:00,,1462.1854,1169.9102761198992,1754.4605342954387
2025-02-05 05:00:00+00:00,,1412.282,1120.0068486639623,1704.5571068395016
2025-02-05 06:00:00+00:00,,1572.095,1279.8198503979152,1864.3701085734547
2025-02-05 07:00:00+00:00,,1378.3547,1086.079669204578,1670.6299273801174
2025-02-05 08:00:00+00:00,,1578.9067,1286.6316201398317,1871.1818783153713
2025-02-05 09:00:00+00:00,,1368.7151,1076.4400305203264,1660.990288695866
2025-02-05 10:00:00+00:00,,1164.6467,872.3715939650947,1456.9218521406342
2025-02-05 11:00:00+00:00,,1082.9594,790.6842185254802,1375.2344767010197
2025-02-05 12:00:00+00:00,,1305.4279,1013.1528110442205,1597.70306921976
2025-02-05 13:00:00+00:00,,1123.0027,830.7275874298612,1415.2778456054007
2025-02-05 14:00:00+00:00,,1130.872,838.596903556399,1423.1471617319385
2025-02-05 15:00:00+00:00,,1007.43274,715.1576565401042,1299.7079147156437
2025-02-05 16:00:00+00:00,,998.56604,706.2909795955497,1290.8412377710893
2025-02-05 17:00:00+00:00,,722.5343,430.25922240434784,1014.8094805798876
2025-02-05 18:00:00+00:00,,781.40845,489.1333547499503,1073.68361292549
2025-02-05 19:00:00+00:00,,815.3491,523.0740351038503,1107.62429327939
2025-02-05 20:00:00+00:00,,675.8727,383.59757289366325,968.1478310692028
2025-02-05 21:00:00+00:00,,947.17334,654.898190302506,1239.4484484780453
2025-02-05 22:00:00+00:00,,472.5082,180.23317245875842,764.7834306342979
2025-02-05 23:00:00+00:00,,761.3987,469.1236079308055,1053.673866106345
2025-02-06 00:00:00+00:00,,812.58765,520.3126047740011,1104.8628629495406
2025-02-06 01:00:00+00:00,,1061.9365,769.661478273616,1354.2117364491555
2025-02-06 02:00:00+00:00,,1152.43,860.1549898044827,1444.7052479800222
2025-02-06 03:00:00+00:00,,2461.8105,2169.535442847637,2754.0857010231766
2025-02-06 04:00:00+00:00,,3338.8286,3046.553372947949,3631.103631123488
2025-02-06 05:00:00+00:00,,1876.8195,1584.544277072723,2169.094535248262
2025-02-06 06:00:00+00:00,,1775.0629,1482.7877508780941,2067.338009053634
2025-02-06 07:00:00+00:00,,1534.1304,1241.8552639622633,1826.4055221378026
2025-02-06 08:00:00+00:00,,2009.4502,1717.1750751900252,2301.7253333655644
2025-02-06 09:00:00+00:00,,1245.6097,953.3346108852688,1537.8848690608083
2025-02-06 10:00:00+00:00,,839.88806,547.6129767463344,1132.1632349218742
2025-02-06 11:00:00+00:00,,827.96765,535.6925395769945,1120.2427977525342
2025-02-06 12:00:00+00:00,,707.411,415.13594671183273,999.6862048873725
2025-02-06 13:00:00+00:00,,862.84924,570.5741612213033,1155.124419396843
2025-02-06 14:00:00+00:00,,1103.1521,810.8770090513231,1395.4272672268626
2025-02-06 15:00:00+00:00,,1726.0043,1433.7291951894854,2018.279453365025
2025-02-06 16:00:00+00:00,,2451.1733,2158.8981946446806,2743.4484528202197
2025-02-06 17:00:00+00:00,,3738.5425,3446.2672511420496,4030.817509317589
2025-02-06 18:00:00+00:00,,3394.3457,3102.0706855155568,3686.620943691096
