date,wind_onshore_tenn_actual,wind_onshore_tenn_fitted,wind_onshore_tenn_lower,wind_onshore_tenn_upper
2025-01-24 05:00:00+00:00,12608.75,11791.145750393362,10092.021270232903,13490.27023055382
2025-01-24 06:00:00+00:00,12949.5,12072.859152974563,10373.734672814104,13771.983633135022
2025-01-24 07:00:00+00:00,13178.25,12387.978035880824,10688.853555720365,14087.102516041281
2025-01-24 08:00:00+00:00,13801.25,13258.437032575308,11559.31255241485,14957.561512735767
2025-01-24 09:00:00+00:00,14381.5,14564.456684621982,12865.332204461523,16263.581164782441
2025-01-24 10:00:00+00:00,15516.5,15712.30136329488,14013.176883134422,17411.42584345534
2025-01-24 11:00:00+00:00,16176.5,16840.27529555513,15141.15081539467,18539.39977571559
2025-01-24 12:00:00+00:00,16322.5,17073.489367341637,15374.364887181175,18772.613847502093
2025-01-24 13:00:00+00:00,17493.5,17242.61357884387,15543.48909868341,18941.738059004332
2025-01-24 14:00:00+00:00,17159.5,17436.174216597516,15737.049736437055,19135.29869675797
2025-01-24 15:00:00+00:00,17090.25,17376.464283219204,15677.339803058747,19075.588763379666
2025-01-24 16:00:00+00:00,16916.25,17223.9534437518,15524.82896359134,18923.077923912257
2025-01-24 17:00:00+00:00,16485.75,16807.323822889266,15108.199342728807,18506.44830304973
2025-01-24 18:00:00+00:00,16136.25,16213.752673700772,14514.628193540311,17912.87715386123
2025-01-24 19:00:00+00:00,15109.75,15337.595088834629,13638.470608674172,17036.71956899509
2025-01-24 20:00:00+00:00,13964.25,14174.602657964642,12475.478177804183,15873.727138125101
2025-01-24 21:00:00+00:00,12407.5,12680.608553782746,10981.484073622287,14379.733033943205
2025-01-24 22:00:00+00:00,10968.25,10968.981892409274,9269.857412248815,12668.106372569731
2025-01-24 23:00:00+00:00,10311.25,10374.08139809058,8674.956917930123,12073.20587825104
2025-01-25 00:00:00+00:00,9566.0,9577.230053647672,7878.105573487214,11276.354533808131
2025-01-25 01:00:00+00:00,8739.5,8955.017179337096,7255.892699176637,10654.141659497553
2025-01-25 02:00:00+00:00,8347.0,8387.878614487774,6688.754134327317,10087.003094648233
2025-01-25 03:00:00+00:00,8135.75,8061.29852759092,6362.174047430461,9760.423007751378
2025-01-25 04:00:00+00:00,7561.75,6832.195187562644,5133.070707402185,8531.319667723103
2025-01-25 05:00:00+00:00,7168.75,6742.196332622991,5043.071852462532,8441.32081278345
2025-01-25 06:00:00+00:00,7029.25,6716.555241777856,5017.430761617397,8415.679721938315
2025-01-25 07:00:00+00:00,7438.0,6417.774917559376,4718.650437398917,8116.899397719835
2025-01-25 08:00:00+00:00,7268.0,6387.630227131337,4688.505746970878,8086.754707291796
2025-01-25 09:00:00+00:00,6518.75,5763.615293123248,4064.4908129627893,7462.739773283706
2025-01-25 10:00:00+00:00,6698.0,5648.222564545797,3949.098084385338,7347.3470447062555
2025-01-25 11:00:00+00:00,7469.25,5442.016333535709,3742.8918533752503,7141.140813696167
2025-01-25 12:00:00+00:00,8017.75,5927.262642644662,4228.138162484203,7626.387122805121
2025-01-25 13:00:00+00:00,8317.75,6452.00785604241,4752.883375881952,8151.132336202869
2025-01-25 14:00:00+00:00,6756.25,7577.946918431679,5878.82243827122,9277.071398592137
2025-01-25 15:00:00+00:00,5285.25,7546.692397438046,5847.567917277588,9245.816877598505
2025-01-25 16:00:00+00:00,4777.75,6511.743795508663,4812.6193153482045,8210.868275669121
2025-01-25 17:00:00+00:00,4087.0,6045.4859881755765,4346.361508015118,7744.610468336035
2025-01-25 18:00:00+00:00,2909.75,5865.4557386283595,4166.331258467901,7564.5802187888185
2025-01-25 19:00:00+00:00,2650.25,4575.597774724725,2876.473294564267,6274.722254885184
2025-01-25 20:00:00+00:00,2380.25,3696.4157961873334,1997.291316026875,5395.540276347792
2025-01-25 21:00:00+00:00,2292.25,2994.142483342743,1295.0180031822838,4693.266963503202
