date,wind_onshore_50hz_actual,wind_onshore_50hz_fitted,wind_onshore_50hz_lower,wind_onshore_50hz_upper
2025-02-18 11:00:00+00:00,556.25,436.3699631767986,-366.25758697307265,1238.9975133266698
2025-02-18 12:00:00+00:00,477.25,291.98838621520144,-510.63916393467025,1094.6159363650727
2025-02-18 13:00:00+00:00,457.25,320.8732970875981,-481.75425306227316,1123.5008472374693
2025-02-18 14:00:00+00:00,457.00000000000045,258.098481330303,-544.5290688195682,1060.7260314801742
2025-02-18 15:00:00+00:00,524.75,423.5097077037408,-379.11784244613045,1226.137257853612
2025-02-18 16:00:00+00:00,619.25,505.18432191334387,-297.4432282365269,1307.8118720632156
2025-02-18 17:00:00+00:00,826.25,612.9913424677802,-189.63620768209057,1415.6188926176515
2025-02-18 18:00:00+00:00,979.5,753.2008454571437,-49.42670469272798,1555.8283956070154
2025-02-18 19:00:00+00:00,1159.75,943.3555717383206,140.72802158844888,1745.9831218881918
2025-02-18 20:00:00+00:00,1486.5,960.680617281273,158.0530671314018,1763.3081674311443
2025-02-18 21:00:00+00:00,1642.25,1145.046057294915,342.4185071450438,1947.6736074447863
2025-02-18 22:00:00+00:00,1349.5,1124.342532750586,321.71498260071485,1926.9700829004573
2025-02-18 23:00:00+00:00,1062.75,934.2921769888494,131.6646268389777,1736.9197271387206
2025-02-19 00:00:00+00:00,1306.0,640.9705563776574,-161.65699377221335,1443.5981065275287
2025-02-19 01:00:00+00:00,1711.0,766.253797766246,-36.3737523836262,1568.8813479161172
2025-02-19 02:00:00+00:00,1747.25,1361.6468255013674,559.0192753514962,2164.2743756512386
2025-02-19 03:00:00+00:00,1763.25,1623.2926803442883,820.6651301944166,2425.9202304941596
2025-02-19 04:00:00+00:00,1989.75,1535.8207477023084,733.1931975524371,2338.4482978521796
2025-02-19 05:00:00+00:00,2289.75,2068.0483323384587,1265.4207821885875,2870.67588248833
2025-02-19 06:00:00+00:00,2794.5,2362.9520457724775,1560.3244956226063,3165.5795959223487
2025-02-19 07:00:00+00:00,2916.5,2602.2976831879314,1799.6701330380602,3404.925233337803
2025-02-19 08:00:00+00:00,2445.0,2618.0752299113974,1815.4476797615262,3420.702780061269
2025-02-19 09:00:00+00:00,1452.25,1450.3910906963465,647.7635405464753,2253.0186408462177
2025-02-19 10:00:00+00:00,1240.5,763.8718642358763,-38.755685913995876,1566.4994143857475
2025-02-19 11:00:00+00:00,1426.5,1152.9413540573623,350.3138039074911,1955.5689042072336
2025-02-19 12:00:00+00:00,1791.0,1165.9007595672201,363.2732094173489,1968.5283097170918
2025-02-19 13:00:00+00:00,2318.5,1334.558726478279,531.9311763284072,2137.18627662815
2025-02-19 14:00:00+00:00,2915.5,1744.5419139683436,941.9143638184723,2547.169464118215
2025-02-19 15:00:00+00:00,3488.5,2403.9991861110684,1601.3716359611972,3206.62673626094
2025-02-19 16:00:00+00:00,4560.75,3542.294149748344,2739.6665995984727,4344.921699898216
2025-02-19 17:00:00+00:00,6552.25,5250.031481603292,4447.403931453421,6052.659031753164
2025-02-19 18:00:00+00:00,8017.5,6338.583961635779,5535.956411485907,7141.21151178565
2025-02-19 19:00:00+00:00,8151.75,6497.889612988954,5695.262062839082,7300.517163138825
2025-02-19 20:00:00+00:00,8039.25,6636.421202841631,5833.79365269176,7439.048752991503
2025-02-19 21:00:00+00:00,7473.75,6578.133974693684,5775.5064245438125,7380.761524843555
2025-02-19 22:00:00+00:00,7390.0,5943.656747386921,5141.02919723705,6746.284297536793
2025-02-19 23:00:00+00:00,7428.25,5752.879272911972,4950.2517227621,6555.5068230618435
2025-02-20 00:00:00+00:00,7739.75,5945.4006456145025,5142.773095464631,6748.028195764374
2025-02-20 01:00:00+00:00,7878.5,6238.077990310536,5435.450440160665,7040.705540460407
2025-02-20 02:00:00+00:00,8038.5,5782.58344177035,4979.955891620479,6585.210991920221
2025-02-20 03:00:00+00:00,7934.25,5653.545746703921,4850.918196554049,6456.173296853793
2025-02-20 04:00:00+00:00,7874.25,5582.483293695495,4779.855743545624,6385.110843845367
2025-02-20 05:00:00+00:00,7913.5,5486.138270823566,4683.510720673695,6288.765820973437
2025-02-20 06:00:00+00:00,7845.25,5102.081236143576,4299.453685993703,5904.708786293446
2025-02-20 07:00:00+00:00,6759.5,5292.655990099056,4490.028439949185,6095.283540248927
2025-02-20 08:00:00+00:00,5096.25,5477.714716286933,4675.087166137061,6280.3422664368045
2025-02-20 09:00:00+00:00,3820.75,3490.6330353621674,2688.0054852122958,4293.260585512039
2025-02-20 10:00:00+00:00,3496.5,2932.0624708138157,2129.4349206639445,3734.690020963687
2025-02-20 11:00:00+00:00,3687.0,3407.0202358083466,2604.3926856584753,4209.647785958218
2025-02-20 12:00:00+00:00,4018.0,3791.970725169871,2989.3431750199998,4594.598275319742
2025-02-20 13:00:00+00:00,4320.25,3655.330631974552,2852.7030818246803,4457.958182124424
2025-02-20 14:00:00+00:00,4536.25,3748.5352560830443,2945.9077059331726,4551.1628062329155
2025-02-20 15:00:00+00:00,4756.25,3430.3891156511927,2627.7615655013215,4233.016665801064
2025-02-20 16:00:00+00:00,5692.5,4261.898266710869,3459.270716560998,5064.525816860741
2025-02-20 17:00:00+00:00,6974.5,5425.478714215317,4622.851164065446,6228.106264365189
2025-02-20 18:00:00+00:00,7198.75,6627.299614763234,5824.672064613363,7429.927164913105
2025-02-20 19:00:00+00:00,7087.25,5615.392686308913,4812.7651361590415,6418.020236458784
2025-02-20 20:00:00+00:00,6829.75,5460.049534018879,4657.421983869008,6262.67708416875
2025-02-20 21:00:00+00:00,6309.5,5443.397418124101,4640.76986797423,6246.024968273972
2025-02-20 22:00:00+00:00,6198.0,5353.231377536091,4550.60382738622,6155.858927685962
2025-02-20 23:00:00+00:00,5855.5,5374.839257751923,4572.211707602051,6177.466807901794
2025-02-21 00:00:00+00:00,5109.5,5308.874393145577,4506.246842995705,6111.501943295448
2025-02-21 01:00:00+00:00,4185.75,3331.1434595234005,2528.515909373529,4133.771009673272
2025-02-21 02:00:00+00:00,4077.75,3215.988786872671,2413.3612367227997,4018.6163370225427
2025-02-21 03:00:00+00:00,4285.25,3019.0753700006376,2216.447819850766,3821.702920150509
2025-02-21 04:00:00+00:00,4225.0,3710.7566303033495,2908.129080153478,4513.38418045322
2025-02-21 05:00:00+00:00,3910.75,5454.503783356247,4651.876233206376,6257.131333506119
2025-02-21 06:00:00+00:00,3644.75,3964.1698218526576,3161.542271702786,4766.797372002529
2025-02-21 07:00:00+00:00,3528.5,3548.6437452294217,2746.01619507955,4351.271295379293
2025-02-21 08:00:00+00:00,2764.75,3173.0410629150415,2370.4135127651703,3975.668613064913
2025-02-21 09:00:00+00:00,1977.0,2016.656390147426,1214.0288399975543,2819.2839402972972
2025-02-21 10:00:00+00:00,1581.25,1611.1129285767802,808.4853784269089,2413.7404787266514
2025-02-21 11:00:00+00:00,1474.0,1045.6936419116555,243.06609176178426,1848.3211920615272
2025-02-21 12:00:00+00:00,1624.75,804.3984981366093,1.770947986738065,1607.026048286481
2025-02-21 13:00:00+00:00,1979.0,1520.7167340956944,718.0891839458232,2323.3442842455656
2025-02-21 14:00:00+00:00,2555.25,2041.5771998862265,1238.9496497363548,2844.2047500360977
2025-02-21 15:00:00+00:00,3756.0,3853.7199883914423,3051.0924382415706,4656.347538541313
2025-02-21 16:00:00+00:00,5345.25,6068.611527865862,5265.9839777159905,6871.239078015733
2025-02-21 17:00:00+00:00,6829.75,7743.795620758725,6941.168070608854,8546.423170908596
2025-02-21 18:00:00+00:00,7764.0,7598.593941097262,6795.966390947391,8401.221491247134
2025-02-21 19:00:00+00:00,8195.0,7575.318066211814,6772.690516061943,8377.945616361685
2025-02-21 20:00:00+00:00,8297.5,8603.199977556884,7800.572427407013,9405.827527706755
2025-02-21 21:00:00+00:00,7857.0,8541.930930402461,7739.303380252591,9344.558480552332
2025-02-21 22:00:00+00:00,7794.25,8474.384257140706,7671.756706990835,9277.011807290577
2025-02-21 23:00:00+00:00,8311.75,8338.715288877102,7536.087738727229,9141.342839026973
2025-02-22 00:00:00+00:00,8268.75,8559.023669600443,7756.396119450571,9361.651219750314
2025-02-22 01:00:00+00:00,8261.25,8857.60356380757,8054.976013657699,9660.231113957441
2025-02-22 02:00:00+00:00,8477.25,8704.399547359792,7901.77199720992,9507.027097509665
2025-02-22 03:00:00+00:00,8649.5,9203.424702401837,8400.797152251966,10006.052252551708
2025-02-22 04:00:00+00:00,8635.0,9152.831456678861,8350.20390652899,9955.459006828733
2025-02-22 05:00:00+00:00,8750.75,9283.99629333345,8481.368743183579,10086.623843483321
2025-02-22 06:00:00+00:00,8508.25,9370.119942217803,8567.492392067932,10172.747492367675
2025-02-22 07:00:00+00:00,7687.5,9820.007467798358,9017.379917648486,10622.635017948229
2025-02-22 08:00:00+00:00,6116.75,9044.908962872709,8242.281412722838,9847.53651302258
2025-02-22 09:00:00+00:00,4504.75,8063.48398293208,7260.856432782209,8866.111533081952
2025-02-22 10:00:00+00:00,3692.0,4822.193756324478,4019.566206174607,5624.82130647435
2025-02-22 11:00:00+00:00,3402.0,3313.779929546967,2511.1523793970955,4116.407479696839
2025-02-22 12:00:00+00:00,3516.5,3049.8651475918978,2247.237597442026,3852.492697741769
2025-02-22 13:00:00+00:00,3923.0,3569.8791878367324,2767.2516376868607,4372.506737986604
2025-02-22 14:00:00+00:00,4783.75,4186.176353030335,3383.548802880464,4988.803903180207
2025-02-22 15:00:00+00:00,5919.25,6345.465245538879,5542.837695389007,7148.09279568875
2025-02-22 16:00:00+00:00,7472.25,8912.267921856965,8109.640371707093,9714.895472006836
2025-02-22 17:00:00+00:00,8493.75,9112.314671771648,8309.687121621777,9914.94222192152
2025-02-22 18:00:00+00:00,8556.0,9040.144544554212,8237.516994404341,9842.772094704083
2025-02-22 19:00:00+00:00,8362.25,9242.988242038668,8440.360691888796,10045.615792188539
2025-02-22 20:00:00+00:00,7672.25,8777.606579844036,7974.979029694164,9580.234129993907
2025-02-22 21:00:00+00:00,6934.25,7737.683529890575,6935.055979740704,8540.311080040447
2025-02-22 22:00:00+00:00,6718.5,6333.638536018906,5531.010985869035,7136.266086168777
2025-02-22 23:00:00+00:00,6702.5,6206.334748113202,5403.707197963331,7008.9622982630735
2025-02-23 00:00:00+00:00,6556.75,5931.019611280162,5128.392061130291,6733.6471614300335
2025-02-23 01:00:00+00:00,6425.25,5490.390632874454,4687.763082724583,6293.0181830243255
2025-02-23 02:00:00+00:00,6294.0,6099.700094183189,5297.072544033318,6902.327644333061
2025-02-23 03:00:00+00:00,6451.5,5944.745878475977,5142.118328326106,6747.37342862585
2025-02-23 04:00:00+00:00,6324.0,5742.393430874322,4939.765880724451,6545.020981024193
2025-02-23 05:00:00+00:00,6249.75,5851.908761266102,5049.281211116231,6654.536311415974
2025-02-23 06:00:00+00:00,5900.25,5089.525342678243,4286.897792528372,5892.152892828115
2025-02-23 07:00:00+00:00,4808.5,4771.772601782548,3969.1450516326763,5574.400151932419
2025-02-23 08:00:00+00:00,3474.0,3682.8142303365776,2880.1866801867063,4485.441780486449
2025-02-23 09:00:00+00:00,2916.0,3033.9989015780875,2231.3713514282163,3836.6264517279587
2025-02-23 10:00:00+00:00,2892.0,2702.2274556024213,1899.59990545255,3504.855005752293
2025-02-23 11:00:00+00:00,2517.5,2338.5421519747197,1535.9146018248484,3141.1697021245914
2025-02-23 12:00:00+00:00,1811.75,2149.282080055461,1346.6545299055892,2951.909630205332
2025-02-23 13:00:00+00:00,1417.25,1673.793059551112,871.1655094012408,2476.4206097009837
2025-02-23 14:00:00+00:00,1123.5,1353.3107140786956,550.6831639288243,2155.9382642285673
2025-02-23 15:00:00+00:00,817.5,1325.2094091569138,522.5818590070426,2127.8369593067855
2025-02-23 16:00:00+00:00,597.0,675.7949570230971,-126.83259312677455,1478.4225071729684
2025-02-23 17:00:00+00:00,513.7500000000005,720.9621919148208,-81.66535823505092,1523.589742064692
2025-02-23 18:00:00+00:00,503.25,517.9693277967731,-284.6582223530986,1320.5968779466443
2025-02-23 19:00:00+00:00,723.5,244.5057556633301,-558.1217944865411,1047.1333058132013
2025-02-23 20:00:00+00:00,1272.75,513.9824788071755,-288.6450713426957,1316.6100289570468
2025-02-23 21:00:00+00:00,1943.0,1252.309880236564,449.6823300866922,2054.937430386435
2025-02-23 22:00:00+00:00,2483.25,1718.0602391805087,915.4326890306374,2520.68778933038
2025-02-23 23:00:00+00:00,2973.5,3450.619328413525,2647.991778263654,4253.246878563396
2025-02-24 00:00:00+00:00,3156.0,3630.2294989901297,2827.601948840258,4432.857049140001
2025-02-24 01:00:00+00:00,3558.25,3708.234209794666,2905.6066596447954,4510.861759944538
2025-02-24 02:00:00+00:00,4057.25,3810.28688303185,3007.659332881978,4612.914433181721
2025-02-24 03:00:00+00:00,4621.25,4429.024323572961,3626.3967734230896,5231.6518737228325
2025-02-24 04:00:00+00:00,5283.75,4856.967053589678,4054.339503439806,5659.594603739549
2025-02-24 05:00:00+00:00,6025.5,5310.6193968188945,4507.991846669023,6113.246946968766
2025-02-24 06:00:00+00:00,6455.0,6180.840194588442,5378.21264443857,6983.467744738313
2025-02-24 07:00:00+00:00,6815.0,7147.414388255735,6344.786838105863,7950.041938405606
2025-02-24 08:00:00+00:00,6436.25,7703.705500563323,6901.077950413452,8506.333050713194
2025-02-24 09:00:00+00:00,4896.0,9531.594226661104,8728.966676511232,10334.221776810975
2025-02-24 10:00:00+00:00,4095.25,6751.716151083077,5949.088600933205,7554.343701232949
2025-02-24 11:00:00+00:00,4660.5,5024.68933412685,4222.061783976978,5827.316884276721
2025-02-24 12:00:00+00:00,5376.5,5039.067853739556,4236.440303589685,5841.695403889427
2025-02-24 13:00:00+00:00,5808.75,4536.966820816789,3734.3392706669174,5339.594370966661
2025-02-24 14:00:00+00:00,6109.0,6087.495621623227,5284.868071473355,6890.123171773098
2025-02-24 15:00:00+00:00,6534.75,6532.944440914907,5730.316890765035,7335.571991064779
2025-02-24 16:00:00+00:00,7476.25,7318.456562513405,6515.829012363533,8121.084112663277
2025-02-24 17:00:00+00:00,8413.5,8481.068727248525,7678.4411770986535,9283.696277398398
2025-02-24 18:00:00+00:00,9081.75,8211.112673341151,7408.485123191279,9013.740223491022
2025-02-24 19:00:00+00:00,9044.5,9415.332199213764,8612.704649063893,10217.959749363636
2025-02-24 20:00:00+00:00,8387.75,9086.844918476138,8284.217368326266,9889.472468626009
2025-02-24 21:00:00+00:00,7684.5,8818.799935866478,8016.172385716609,9621.427486016351
2025-02-24 22:00:00+00:00,7268.25,7940.3491624845865,7137.721612334715,8742.97671263446
2025-02-24 23:00:00+00:00,6709.5,8071.9630102047695,7269.335460054897,8874.590560354642
2025-02-25 00:00:00+00:00,6211.0,7420.499053157704,6617.871503007833,8223.126603307574
2025-02-25 01:00:00+00:00,5421.25,5902.189101020444,5099.561550870572,6704.816651170315
2025-02-25 02:00:00+00:00,4596.0,5985.686802089754,5183.059251939882,6788.314352239625
2025-02-25 03:00:00+00:00,3815.25,5609.482789299548,4806.855239149677,6412.11033944942
2025-02-25 04:00:00+00:00,3139.0,5017.261657999184,4214.634107849312,5819.889208149055
2025-02-25 05:00:00+00:00,2702.5,3741.6561139937708,2939.028563843899,4544.283664143642
2025-02-25 06:00:00+00:00,2323.5,3375.929601608024,2573.3020514581526,4178.557151757896
2025-02-25 07:00:00+00:00,1697.75,2925.734753164574,2123.107203014703,3728.3623033144454
2025-02-25 08:00:00+00:00,1091.5,2178.6303292782504,1376.0027791283787,2981.2578794281217
2025-02-25 09:00:00+00:00,499.75,1155.1210263804483,352.493476230577,1957.7485765303195
2025-02-25 10:00:00+00:00,345.25,746.6814176917428,-55.94613245812798,1549.308967841614
2025-02-25 11:00:00+00:00,314.5,425.0083754048919,-377.6191747449793,1227.6359255547636
2025-02-25 12:00:00+00:00,223.00000000000045,348.8187742410637,-453.80877590880755,1151.446324390935
2025-02-25 13:00:00+00:00,171.24999999999955,491.7651820464903,-310.8623681033814,1294.3927321963615
2025-02-25 14:00:00+00:00,116.0,446.9388377025398,-355.68871244733145,1249.566387852411
