date,wind_onshore_50hz_actual,wind_onshore_50hz_fitted,wind_onshore_50hz_lower,wind_onshore_50hz_upper
2025-05-08 00:00:00+00:00,,3402.6778639489903,2600.050313799119,4205.305414098862
2025-05-08 01:00:00+00:00,,3392.3037414202577,2589.676191270386,4194.931291570129
2025-05-08 02:00:00+00:00,,2020.0071922963252,1217.379642146454,2822.6347424461965
2025-05-08 03:00:00+00:00,,1299.9249081169064,497.29735796703517,2102.5524582667776
2025-05-08 04:00:00+00:00,,1053.9882621251586,251.36071197528736,1856.6158122750303
2025-05-08 05:00:00+00:00,,805.6744670300372,3.0469168801664637,1608.302017179909
2025-05-08 06:00:00+00:00,,421.0843919605036,-381.5431581893681,1223.7119421103748
2025-05-08 07:00:00+00:00,,362.69339512378247,-439.9341550260888,1165.3209452736542
2025-05-08 08:00:00+00:00,,452.95513130882455,-349.67241884104715,1255.5826814586958
2025-05-08 09:00:00+00:00,,1266.3584759138648,463.7309257639931,2068.986026063736
2025-05-08 10:00:00+00:00,,1410.8086922931366,608.1811421432649,2213.436242443008
2025-05-08 11:00:00+00:00,,987.982150325031,185.3546001751597,1790.6097004749022
2025-05-08 12:00:00+00:00,,1363.130021766396,560.5024716165244,2165.7575719162674
2025-05-08 13:00:00+00:00,,1352.5649371270515,549.9373869771803,2155.192487276923
2025-05-08 14:00:00+00:00,,1878.6393423267205,1076.0117921768492,2681.266892476592
2025-05-08 15:00:00+00:00,,1674.3506731902417,871.7231230403704,2476.978223340113
2025-05-08 16:00:00+00:00,,1857.0285180827145,1054.4009679328428,2659.6560682325858
2025-05-08 17:00:00+00:00,,1821.2192585431203,1018.5917083932491,2623.8468086929915
2025-05-08 18:00:00+00:00,,1563.4645517833014,760.8370016334302,2366.0921019331727
2025-05-08 19:00:00+00:00,,1291.5975710178545,488.9700208679833,2094.225121167726
2025-05-08 20:00:00+00:00,,1288.5306355061812,485.90308535630993,2091.1581856560524
2025-05-08 21:00:00+00:00,,1061.711097514246,259.08354736437377,1864.3386476641172
2025-05-08 22:00:00+00:00,,837.3581370281927,34.730586878321446,1639.9856871780644
2025-05-08 23:00:00+00:00,,649.0572308185747,-153.57031933129656,1451.684780968446
2025-05-09 00:00:00+00:00,,577.0905445205917,-225.53700562927952,1379.7180946704634
2025-05-09 01:00:00+00:00,,662.8535879097731,-139.77396224009863,1465.4811380596443
2025-05-09 02:00:00+00:00,,551.493329985462,-251.13422016440927,1354.1208801353332
2025-05-09 03:00:00+00:00,,505.98287827382137,-296.64467187604987,1308.6104284236926
2025-05-09 04:00:00+00:00,,477.0183489752544,-325.6092011746168,1279.6458991251257
2025-05-09 05:00:00+00:00,,524.0101738194462,-278.61737633042503,1326.6377239693174
2025-05-09 06:00:00+00:00,,336.32757292104225,-466.29997722882945,1138.9551230709135
2025-05-09 07:00:00+00:00,,336.0574118277641,-466.5701383221076,1138.6849619776353
2025-05-09 08:00:00+00:00,,353.824959318501,-448.80259083137025,1156.4525094683722
2025-05-09 09:00:00+00:00,,403.67500082676133,-398.95254932311036,1206.3025509766326
2025-05-09 10:00:00+00:00,,395.09653271062416,-407.5310174392471,1197.7240828604954
2025-05-09 11:00:00+00:00,,563.8150644967805,-238.81248565309033,1366.4426146466517
2025-05-09 12:00:00+00:00,,872.5919925677217,69.96444241785002,1675.219542717593
2025-05-09 13:00:00+00:00,,630.166335167215,-172.4612149826562,1432.7938853170863
2025-05-09 14:00:00+00:00,,1116.2049967895118,313.5774466396406,1918.832546939383
2025-05-09 15:00:00+00:00,,944.9661202648035,142.33857011493228,1747.5936704146748
2025-05-09 16:00:00+00:00,,939.8479715392873,137.2204213894156,1742.4755216891585
2025-05-09 17:00:00+00:00,,1081.655415422018,279.0278652721463,1884.2829655718897
2025-05-09 18:00:00+00:00,,839.0579474703763,36.43039732050511,1641.685497620248
2025-05-09 19:00:00+00:00,,825.8612031590674,23.233653009195677,1628.4887533089386
2025-05-09 20:00:00+00:00,,926.9926757289863,124.36512557911465,1729.6202258788576
2025-05-09 21:00:00+00:00,,1780.593608073143,977.9660579232718,2583.2211582230148
2025-05-09 22:00:00+00:00,,1755.6994240207441,953.0718738708729,2558.3269741706154
2025-05-09 23:00:00+00:00,,1870.4789828505895,1067.8514327007183,2673.1065330004612
2025-05-10 00:00:00+00:00,,2568.3929316315716,1765.7653814817008,3371.0204817814433
2025-05-10 01:00:00+00:00,,2180.271121403991,1377.6435712541197,2982.898671553862
2025-05-10 02:00:00+00:00,,1845.0511120863484,1042.4235619364772,2647.6786622362197
2025-05-10 03:00:00+00:00,,1882.3074904478062,1079.679940297935,2684.9350405976775
2025-05-10 04:00:00+00:00,,1839.6055343974235,1036.9779842475523,2642.2330845472948
2025-05-10 05:00:00+00:00,,1564.8509838411674,762.2234336912961,2367.4785339910386
2025-05-10 06:00:00+00:00,,1537.6096457009176,734.9820955510463,2340.2371958507892
2025-05-10 07:00:00+00:00,,1488.9203067775293,686.292756627658,2291.547856927401
2025-05-10 08:00:00+00:00,,1452.1433017962136,649.5157516463423,2254.770851946085
2025-05-10 09:00:00+00:00,,2072.201390691708,1269.5738405418365,2874.8289408415794
2025-05-10 10:00:00+00:00,,2474.3547184512954,1671.7271683014237,3276.9822686011667
2025-05-10 11:00:00+00:00,,2361.393395137319,1558.765844987448,3164.0209452871904
2025-05-10 12:00:00+00:00,,2591.3189591022997,1788.6914089524284,3393.9465092521714
2025-05-10 13:00:00+00:00,,3033.8359975619483,2231.2084474120766,3836.4635477118195
