date,wind_offshore_tenn_actual,wind_offshore_tenn_fitted,wind_offshore_tenn_lower,wind_offshore_tenn_upper
2025-01-02 00:00:00+00:00,,2945.3357,2285.0338603646605,3796.4419507825855
2025-01-02 01:00:00+00:00,,2986.177,2316.7196017266538,3849.0858436520416
2025-01-02 02:00:00+00:00,,3117.9666,2418.9633842212406,4018.9575430615714
2025-01-02 03:00:00+00:00,,3069.197,2381.1279139658823,3956.0962572853227
2025-01-02 04:00:00+00:00,,3036.0264,2355.3940657338967,3913.3410654794466
2025-01-02 05:00:00+00:00,,3157.483,2449.6211909765075,4069.8935863751285
2025-01-02 06:00:00+00:00,,3203.1873,2485.0796366024056,4128.805593246652
2025-01-02 07:00:00+00:00,,3282.7747,2546.82402396154,4231.390061013696
2025-01-02 08:00:00+00:00,,3292.5823,2554.432820639737,4244.031604495862
2025-01-02 09:00:00+00:00,,3279.968,2544.6464729827753,4227.772195200356
2025-01-02 10:00:00+00:00,,3336.553,2588.547104320444,4300.710369713568
2025-01-02 11:00:00+00:00,,3364.0718,2609.8958430149237,4336.179974160893
2025-01-02 12:00:00+00:00,,3070.5757,2382.1977589997095,3957.8737384149035
2025-01-02 13:00:00+00:00,,3099.9229,2404.964773834784,3995.699720652222
2025-01-02 14:00:00+00:00,,2888.9504,2241.290262930842,3723.7646783551677
2025-01-02 15:00:00+00:00,,3091.8193,2398.6791154067796,3985.256489259355
2025-01-02 16:00:00+00:00,,3155.7588,2448.2833967745137,4067.6709243314453
2025-01-02 17:00:00+00:00,,3339.586,2590.899266908273,4304.618341879046
2025-01-02 18:00:00+00:00,,3281.589,2545.904843705433,4229.862900062106
2025-01-02 19:00:00+00:00,,3308.7126,2566.9479722039027,4264.824752134792
2025-01-02 20:00:00+00:00,,2949.5735,2288.322663053988,3801.9060923492243
2025-01-02 21:00:00+00:00,,3062.2278,2375.7210162286174,3947.113032244609
2025-01-02 22:00:00+00:00,,3180.5078,2467.484058227663,4099.5716317510505
2025-01-02 23:00:00+00:00,,3303.6414,2563.0125299517126,4258.286259064638
2025-01-03 00:00:00+00:00,,3476.4695,2697.096134868615,4481.057847463142
2025-01-03 01:00:00+00:00,,3656.624,2836.8618850673456,4713.269967615908
2025-01-03 02:00:00+00:00,,3886.8066,3015.4411121064536,5009.968270791259
2025-01-03 03:00:00+00:00,,4027.3076,3124.4436289242285,5191.069187834612
2025-01-03 04:00:00+00:00,,3890.6194,3018.39886141423,5014.882387709477
2025-01-03 05:00:00+00:00,,3931.0767,3049.786813388635,5067.031521992134
2025-01-03 06:00:00+00:00,,3994.2998,3098.8366174685953,5148.524727461214
2025-01-03 07:00:00+00:00,,3311.5674,2569.162432733452,4268.503940876173
2025-01-03 08:00:00+00:00,,2832.0613,2197.1543939462363,3650.4356710903176
2025-01-03 09:00:00+00:00,,2930.7437,2273.713564630302,3777.633981952643
2025-01-03 10:00:00+00:00,,2660.1902,2063.8139777021056,3428.898844549654
2025-01-03 11:00:00+00:00,,2520.7764,1955.65503487713,3249.199473343492
2025-01-03 12:00:00+00:00,,2530.0554,1962.8539535280822,3261.16002992025
2025-01-03 13:00:00+00:00,,2621.6074,2033.881608071459,3379.168069998337
2025-01-03 14:00:00+00:00,,2682.21,2080.89769215207,3457.2823759002886
2025-01-03 15:00:00+00:00,,2644.9626,2052.0007169985533,3409.271845016587
2025-01-03 16:00:00+00:00,,2680.3333,2079.4411875401274,3454.862483877593
2025-01-03 17:00:00+00:00,,2457.599,1906.6412976097401,3167.7661906452067
2025-01-03 18:00:00+00:00,,2422.9387,1879.7510983184675,3123.089793316972
2025-01-03 19:00:00+00:00,,2488.0698,1930.2807509662732,3207.041675342761
2025-01-03 20:00:00+00:00,,2666.3777,2068.614500141798,3436.8746146648423
2025-01-03 21:00:00+00:00,,2759.499,2140.8593486691184,3556.9049470087125
2025-01-03 22:00:00+00:00,,2840.0657,2203.36422747816,3660.752924124007
2025-01-03 23:00:00+00:00,,3010.3066,2335.4397827243165,3880.188262613266
2025-01-04 00:00:00+00:00,,2769.2966,2148.461154229714,3569.534875182854
2025-01-04 01:00:00+00:00,,2462.6028,1910.5228194548274,3174.2150983052406
2025-01-04 02:00:00+00:00,,2023.4113,1569.7921746280342,2608.1122775229887
2025-01-04 03:00:00+00:00,,1960.1002,1520.6745452565292,2526.506384541215
2025-01-04 04:00:00+00:00,,1734.9983,1346.0371750119632,2236.3572318000583
2025-01-04 05:00:00+00:00,,1920.5656,1490.0028647018955,2475.5472907710123
2025-01-04 06:00:00+00:00,,1820.812,1412.6124175869354,2346.967865707416
2025-01-04 07:00:00+00:00,,1629.7018,1264.3465552920695,2100.633336820225
2025-01-04 08:00:00+00:00,,1295.8936,1005.3730123459283,1670.364867002055
2025-01-04 09:00:00+00:00,,977.6574,758.4807335147593,1260.1686677528457
2025-01-04 10:00:00+00:00,,1103.6635,856.2381223582388,1422.5865025347252
2025-01-04 11:00:00+00:00,,777.5541,603.2378401193141,1002.2422346835991
2025-01-04 12:00:00+00:00,,925.32855,717.8832723123544,1192.718505426055
2025-01-04 13:00:00+00:00,,751.95337,583.3762969976594,969.2435133858052
2025-01-04 14:00:00+00:00,,665.01746,515.9303545718088,857.186265711472
2025-01-04 15:00:00+00:00,,528.33594,409.89062400356596,681.0078341524694
2025-01-04 16:00:00+00:00,,331.3224,257.0447354553958,427.0638758798774
2025-01-04 17:00:00+00:00,,442.9276,343.6297097825664,570.9194372981543
2025-01-04 18:00:00+00:00,,379.7961,294.65132068945945,489.5448833977476
2025-01-04 19:00:00+00:00,,626.6691,486.17910154699024,807.7564051607199
2025-01-04 20:00:00+00:00,,866.32666,672.1089939487243,1116.6673826569381
2025-01-04 21:00:00+00:00,,1040.0925,806.91886909633,1340.6456239717363
2025-01-04 22:00:00+00:00,,1402.0233,1087.710050695479,1807.1627464185967
2025-01-04 23:00:00+00:00,,1870.5962,1451.2357724299504,2411.138172830273
2025-01-05 00:00:00+00:00,,2130.6082,1652.9567103469417,2746.2849924645875
2025-01-05 01:00:00+00:00,,2438.5032,1891.8262539467778,3143.151915014441
2025-01-05 02:00:00+00:00,,2845.3936,2207.497798403549,3667.620595688901
2025-01-05 03:00:00+00:00,,2960.7546,2296.9968958469262,3816.3177918155297
2025-01-05 04:00:00+00:00,,3346.9421,2596.6069636120687,4314.101325735192
2025-01-05 05:00:00+00:00,,3552.0022,2755.69461691286,4578.415588783025
2025-01-05 06:00:00+00:00,,3678.4917,2853.828002156987,4741.458118250408
2025-01-05 07:00:00+00:00,,3715.6658,2882.667027400565,4789.372368955088
2025-01-05 08:00:00+00:00,,3848.6787,2985.8602434782824,4960.821493341554
2025-01-05 09:00:00+00:00,,3855.581,2991.21598086479,4969.719718634469
2025-01-05 10:00:00+00:00,,3810.521,2956.2571696415166,4911.637823315816
2025-01-05 11:00:00+00:00,,3910.0593,3033.4802592764986,5039.939194312558
2025-01-05 12:00:00+00:00,,4132.6313,3206.155579484274,5326.8285226815715
2025-01-05 13:00:00+00:00,,5181.1514,4019.6116610696336,6678.3353195006175
2025-01-05 14:00:00+00:00,,5737.3467,4451.1171354497055,7395.254886138713
2025-01-05 15:00:00+00:00,,4478.569,3474.538457837319,5772.7300193390065
2025-01-05 16:00:00+00:00,,3780.56,2933.013406049909,4873.019752606344
