date,wind_offshore_50hz_actual,wind_offshore_50hz_fitted,wind_offshore_50hz_lower,wind_offshore_50hz_upper
2025-01-08 00:00:00+00:00,1092.25,1161.8037241583215,882.5347884926935,1441.0726598239494
2025-01-08 01:00:00+00:00,1087.75,1138.580235236475,859.311299570847,1417.849170902103
2025-01-08 02:00:00+00:00,1086.0,1170.5411154927724,891.2721798271446,1449.8100511584005
2025-01-08 03:00:00+00:00,1109.0,1199.2951966254623,920.0262609598342,1478.5641322910901
2025-01-08 04:00:00+00:00,1376.5,1191.291539418689,912.0226037530608,1470.5604750843167
2025-01-08 05:00:00+00:00,1420.25,1223.8647774379497,944.5958417723216,1503.1337131035775
2025-01-08 06:00:00+00:00,1415.75,1255.172223195469,975.9032875298412,1534.441158861097
2025-01-08 07:00:00+00:00,1411.25,1240.6972036800996,961.4282680144718,1519.9661393457275
2025-01-08 08:00:00+00:00,1402.75,1193.9689371418017,914.7000014761736,1473.2378728074293
2025-01-08 09:00:00+00:00,1288.5,1127.61026693884,848.3413312732121,1406.879202604468
2025-01-08 10:00:00+00:00,445.25,1040.8816271894025,761.6126915237746,1320.1505628550306
2025-01-08 11:00:00+00:00,605.0,962.6602967748456,683.3913611092177,1241.9292324404735
2025-01-08 12:00:00+00:00,889.25,1076.9274279541637,797.6584922885357,1356.1963636197916
2025-01-08 13:00:00+00:00,909.25,1013.1132625926232,733.8443269269952,1292.382198258251
2025-01-08 14:00:00+00:00,1316.0,1086.543437241683,807.2745015760552,1365.812372907311
2025-01-08 15:00:00+00:00,1374.75,1194.347894513353,915.0789588477251,1473.6168301789808
2025-01-08 16:00:00+00:00,1381.25,1216.1153696720091,936.8464340063812,1495.384305337637
2025-01-08 17:00:00+00:00,1374.0,1204.2109271879185,924.9419915222904,1483.4798628535464
2025-01-08 18:00:00+00:00,1421.5,1227.969151357589,948.7002156919611,1507.2380870232168
2025-01-08 19:00:00+00:00,1426.5,1220.6689070507748,941.3999713851468,1499.9378427164029
2025-01-08 20:00:00+00:00,1431.25,1303.0319003967359,1023.762964731108,1582.300836062364
2025-01-08 21:00:00+00:00,1431.75,1273.1890081350793,993.9200724694514,1552.4579438007072
2025-01-08 22:00:00+00:00,1385.5,1242.0652670213076,962.7963313556795,1521.3342026869354
