date,load_rte_actual,load_rte_fitted,load_rte_lower,load_rte_upper
2025-01-22 00:00:00+00:00,64107.0,64786.07,64017.354720509524,65554.78608506438
2025-01-22 01:00:00+00:00,62718.25,62472.93,61704.21211756843,63241.64348212328
2025-01-22 02:00:00+00:00,60378.0,61093.562,60324.84810045645,61862.27946501131
2025-01-22 03:00:00+00:00,59542.25,59316.12,58547.40517595205,60084.836540506905
2025-01-22 04:00:00+00:00,61591.75,59007.227,58238.508849387974,59775.94021394283
2025-01-22 05:00:00+00:00,66220.5,61822.848,61054.131365586116,62591.56273014097
2025-01-22 06:00:00+00:00,70523.5,66943.766,66175.04801159444,67712.47937614929
2025-01-22 07:00:00+00:00,73178.75,70542.71,69773.99889850803,71311.43026306288
2025-01-22 08:00:00+00:00,73951.0,72266.41,71497.68793867754,73035.1193032324
2025-01-22 09:00:00+00:00,73853.0,73464.09,72695.37581393594,74232.8071784908
2025-01-22 10:00:00+00:00,73898.0,74568.984,73800.26923982277,75337.70060437762
2025-01-22 11:00:00+00:00,73719.75,74049.56,73280.84653337582,74818.27789793067
2025-01-22 12:00:00+00:00,71973.0,72305.875,71537.1611062363,73074.59247079115
2025-01-22 13:00:00+00:00,69705.25,70681.62,69912.90539324918,71450.33675780403
2025-01-22 14:00:00+00:00,68119.5,69809.58,69040.86329583544,70578.2946603903
2025-01-22 15:00:00+00:00,66944.25,67918.47,67149.75707962371,68687.18844417855
2025-01-22 16:00:00+00:00,67962.25,67995.19,67226.47514923646,68763.90651379131
2025-01-22 17:00:00+00:00,71508.25,69579.07,68810.35140446495,70347.7827690198
2025-01-22 18:00:00+00:00,71225.5,70585.22,69816.50270049517,71353.93406505001
2025-01-22 19:00:00+00:00,67289.5,69298.76,68530.03947080488,70067.47083535974
2025-01-22 20:00:00+00:00,63614.0,65916.92,65148.20429772072,66685.63566227557
2025-01-22 21:00:00+00:00,63749.75,63239.92,62471.20551372136,64008.636878276215
2025-01-22 22:00:00+00:00,63222.25,63084.902,62316.18759600034,63853.618960555184
2025-01-22 23:00:00+00:00,61058.5,61282.742,60514.027116778045,62051.4584813329
2025-01-23 00:00:00+00:00,59041.0,59023.004,58254.28796596124,59791.71933051609
2025-01-23 01:00:00+00:00,57795.75,57685.36,56916.64229932983,58454.07366388469
2025-01-23 02:00:00+00:00,55761.0,56217.723,55449.00742933058,56986.438793885434
2025-01-23 03:00:00+00:00,54980.25,54303.277,53534.5624278917,55071.993792446556
2025-01-23 04:00:00+00:00,57403.5,55671.645,54902.93072810535,56440.3620926602
2025-01-23 05:00:00+00:00,62799.5,59967.016,59198.29796395345,60735.72932850831
2025-01-23 06:00:00+00:00,68273.75,65383.43,64614.713550597866,66152.14491515272
