date,wind_onshore_tran_actual,wind_onshore_tran_fitted,wind_onshore_tran_lower,wind_onshore_tran_upper
2025-05-09 00:00:00+00:00,,699.91486,631.7866150637509,768.0431178647864
2025-05-09 01:00:00+00:00,,651.52014,583.3919035885696,719.648406389605
2025-05-09 02:00:00+00:00,,589.3497,521.2214327057455,657.477935506781
2025-05-09 03:00:00+00:00,,583.5613,515.4330116628062,651.6895144638416
2025-05-09 04:00:00+00:00,,596.4202,528.2920004529071,664.5485032539427
2025-05-09 05:00:00+00:00,,603.6459,535.5175874115123,671.7740902125478
2025-05-09 06:00:00+00:00,,571.10315,502.97491555243266,639.2314183534681
2025-05-09 07:00:00+00:00,,567.67847,499.5501802437773,635.8066830448128
2025-05-09 08:00:00+00:00,,595.73047,527.6022041431702,663.8587069442057
2025-05-09 09:00:00+00:00,,660.4554,592.3271039945789,728.5836067956144
2025-05-09 10:00:00+00:00,,607.1072,538.9789456055354,675.2354484065709
2025-05-09 11:00:00+00:00,,582.0811,513.9528847286851,650.2093875297206
2025-05-09 12:00:00+00:00,,580.6457,512.5174589186489,648.7739617196844
2025-05-09 13:00:00+00:00,,583.6328,515.5045749473039,651.7610777483394
2025-05-09 14:00:00+00:00,,586.0319,517.9036620358515,654.160164836887
2025-05-09 15:00:00+00:00,,593.4746,525.3463588624015,661.602861663437
2025-05-09 16:00:00+00:00,,638.811,570.6827021691452,706.9392049701808
2025-05-09 17:00:00+00:00,,614.72723,546.5989949197537,682.8554977207892
2025-05-09 18:00:00+00:00,,646.0922,577.9639725078941,714.2204753089296
2025-05-09 19:00:00+00:00,,681.4615,613.33322124646,749.5897240474955
2025-05-09 20:00:00+00:00,,721.9492,653.8209849322448,790.0774877332803
2025-05-09 21:00:00+00:00,,766.07263,697.9443478525691,834.2008506536046
2025-05-09 22:00:00+00:00,,777.5314,709.4031162809656,845.6596190820012
2025-05-09 23:00:00+00:00,,829.3707,761.2424763265756,897.4989791276112
2025-05-10 00:00:00+00:00,,760.4774,692.3491592016519,828.6056620026875
2025-05-10 01:00:00+00:00,,747.1127,678.9844104389201,815.2409132399556
2025-05-10 02:00:00+00:00,,670.77576,602.6474976249358,738.9040004259714
2025-05-10 03:00:00+00:00,,577.2262,509.0979554507603,645.3544582517958
2025-05-10 04:00:00+00:00,,538.26294,470.13468563070944,606.3911884317449
2025-05-10 05:00:00+00:00,,485.80795,417.67971424218285,553.9362170432183
2025-05-10 06:00:00+00:00,,422.52335,354.3950888726224,490.6515916736579
2025-05-10 07:00:00+00:00,,363.80734,295.67907914263435,431.9355819436699
2025-05-10 08:00:00+00:00,,382.5429,314.41465240692276,450.67115520795824
2025-05-10 09:00:00+00:00,,404.01672,335.8884824667282,472.1449852677637
2025-05-10 10:00:00+00:00,,426.14026,358.01201654327974,494.2685193443153
2025-05-10 11:00:00+00:00,,414.50012,346.37187235318896,482.6283751542245
2025-05-10 12:00:00+00:00,,388.819,320.69074453470955,456.94724733574503
2025-05-10 13:00:00+00:00,,367.40353,299.27529264197375,435.5317954430093
2025-05-10 14:00:00+00:00,,365.64456,297.5163137807262,433.77281658176173
2025-05-10 15:00:00+00:00,,378.33945,310.21119101937273,446.4676938204082
2025-05-10 16:00:00+00:00,,379.4114,311.2831623494418,447.53966515047733
2025-05-10 17:00:00+00:00,,377.6066,309.47834294063847,445.73484574167395
2025-05-10 18:00:00+00:00,,385.3923,317.2640652918265,453.520568092862
2025-05-10 19:00:00+00:00,,477.5462,409.4179635244838,545.6744663255193
2025-05-10 20:00:00+00:00,,635.0444,566.916099485625,703.1726022866605
2025-05-10 21:00:00+00:00,,584.337,516.2087300094538,652.4652328104893
2025-05-10 22:00:00+00:00,,568.41187,500.2835829091567,636.5400857101922
2025-05-10 23:00:00+00:00,,459.30713,391.1788677488226,527.4353705498581
2025-05-11 00:00:00+00:00,,410.93604,342.8077802242404,479.0642830252759
2025-05-11 01:00:00+00:00,,347.1762,279.04797061225736,415.3044734132929
2025-05-11 02:00:00+00:00,,309.19415,241.06590141355298,377.32240421458846
2025-05-11 03:00:00+00:00,,311.95847,243.830226302241,380.08672910327647
2025-05-11 04:00:00+00:00,,314.68,246.55175150677044,382.80825430780595
2025-05-11 05:00:00+00:00,,277.16168,209.03341469638715,345.28991749742266
2025-05-11 06:00:00+00:00,,223.05193,154.92367775942049,291.180180560456
2025-05-11 07:00:00+00:00,,212.56499,144.43674103927904,280.69324384031455
2025-05-11 08:00:00+00:00,,218.85268,150.72442258746491,286.9809253885004
2025-05-11 09:00:00+00:00,,261.756,193.6277409839467,329.8842437849822
2025-05-11 10:00:00+00:00,,328.93564,260.8073767324118,397.0638795334473
2025-05-11 11:00:00+00:00,,355.1216,286.9933735836778,423.24987638471333
2025-05-11 12:00:00+00:00,,379.12222,310.9939590985955,447.250461899631
2025-05-11 13:00:00+00:00,,448.0816,379.9533541419266,516.2098569429621
2025-05-11 14:00:00+00:00,,477.09183,408.96356547761894,545.2200682786545
2025-05-11 15:00:00+00:00,,551.27924,483.15096383628713,619.4074666373226
2025-05-11 16:00:00+00:00,,559.1119,490.983617182019,627.2401199830545
2025-05-11 17:00:00+00:00,,515.4416,447.31331553867204,583.5698183397076
2025-05-11 18:00:00+00:00,,572.273,504.1447274905866,640.4012302916221
2025-05-11 19:00:00+00:00,,632.2987,564.1704432798495,700.4269460808849
2025-05-11 20:00:00+00:00,,646.1626,578.0343142612877,714.2908170623232
2025-05-11 21:00:00+00:00,,683.0029,614.8746552133553,751.1311580143907
