date,gas_50hz_actual,hard_coal_50hz_actual,lignite_50hz_actual,renewables_50hz_actual,gas_50hz_fitted,hard_coal_50hz_fitted,lignite_50hz_fitted,renewables_50hz_fitted,gas_50hz_lower,hard_coal_50hz_lower,lignite_50hz_lower,renewables_50hz_lower,gas_50hz_upper,hard_coal_50hz_upper,lignite_50hz_upper,renewables_50hz_upper
2025-02-09 00:00:00+00:00,,,,,2747.5795060697974,743.0746897669143,6619.164388275645,143.36584528860476,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-09 01:00:00+00:00,,,,,2788.2440142870546,796.0459536664166,6540.042450069812,202.74708812248934,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-09 02:00:00+00:00,,,,,2747.3476196537968,820.0680002902575,6267.367139066013,157.32552976606308,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-09 03:00:00+00:00,,,,,2773.399115249149,805.5265595200985,6689.808185511969,163.0426978516702,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-09 04:00:00+00:00,,,,,2837.683223480284,841.2209251914189,6656.56653664797,155.02148890265556,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-09 05:00:00+00:00,,,,,2742.6412039947963,786.3428761188054,6542.263764093768,304.191013318205,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-09 06:00:00+00:00,,,,,3083.351080179764,895.5334547907668,5766.9336232510905,226.22444680981135,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-09 07:00:00+00:00,,,,,3177.2108756656626,972.7020613054602,5875.127567900162,697.898035175495,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-09 08:00:00+00:00,,,,,3278.2165448427045,930.1199396342635,5736.25634030226,441.2246082771163,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-09 09:00:00+00:00,,,,,3315.4913996281794,862.544851015912,5881.2504643261,321.43620758509087,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-09 10:00:00+00:00,,,,,3161.324660054683,802.525536349082,6102.356462282259,289.93402829918193,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-09 11:00:00+00:00,,,,,2750.62334698635,670.6620212896203,6133.035780706141,175.6735608629686,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-09 12:00:00+00:00,,,,,2515.8419549991286,525.0800001152837,5612.77006822616,163.36906054765473,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-09 13:00:00+00:00,,,,,2540.498072392818,539.4357137044285,5738.923321184688,161.50208975185672,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-09 14:00:00+00:00,,,,,2624.406447757952,744.4775523138351,5581.855352908464,228.18039531712145,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-09 15:00:00+00:00,,,,,2795.5409288941455,802.3660510984355,5565.7445530806035,805.1435684933756,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-09 16:00:00+00:00,,,,,2968.6557043215607,636.0819971405772,5590.281497590544,1417.0977881755093,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-09 17:00:00+00:00,,,,,2973.328219992031,858.2589498261057,5621.201138172844,1431.0588827172078,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-09 18:00:00+00:00,,,,,3224.0331832126135,712.854370890049,5707.0815857493135,959.3798625308295,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-09 19:00:00+00:00,,,,,3107.3399516600402,738.0903218382505,5742.439342982909,606.8572875489908,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-09 20:00:00+00:00,,,,,2951.7066621759477,762.5032747843868,5640.750881604917,230.0129060593282,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-09 21:00:00+00:00,,,,,2872.721029140922,734.8257904837028,5617.591344482144,183.79970937443488,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-09 22:00:00+00:00,,,,,2730.335729750735,651.3273918115262,5719.646581273086,187.40381587762454,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-09 23:00:00+00:00,,,,,2759.825504242818,694.5676125728849,5874.963591389249,164.8463062496411,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-10 00:00:00+00:00,,,,,2744.759558546427,596.9501949873197,5850.18978247578,201.24367252574604,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-10 01:00:00+00:00,,,,,2774.744087885625,695.5309865809227,5813.821759878251,207.33111024810722,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-10 02:00:00+00:00,,,,,2808.172239042004,782.685086309727,5868.82738723886,179.45426103390042,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-10 03:00:00+00:00,,,,,2973.3100690431856,864.413595445192,5461.53812245673,176.8089464163528,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-10 04:00:00+00:00,,,,,2898.592128452251,901.4571518006718,5627.436382958795,310.2040288454858,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-10 05:00:00+00:00,,,,,3265.97151493226,927.0643499397975,5586.081658731634,566.261818304838,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-10 06:00:00+00:00,,,,,3714.1942946542613,940.2383484504215,5644.216915036426,915.6367712379795,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-10 07:00:00+00:00,,,,,3365.8058508769045,1010.3362888803669,5665.357533107985,1325.2353334902496,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-10 08:00:00+00:00,,,,,3720.821500784023,1039.5178562007598,5783.089238977178,792.2579105369452,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-10 09:00:00+00:00,,,,,3794.244910570574,1039.80981603262,5861.047824665824,394.1721261257853,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-10 10:00:00+00:00,,,,,3489.742067758337,1028.8640562894811,5781.707487066492,293.95768890355936,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-10 11:00:00+00:00,,,,,2871.4656950811377,867.639808871978,5478.120034527748,166.3909762199117,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-10 12:00:00+00:00,,,,,2677.4537248114934,864.5789373219162,5444.76981253208,168.90724820052736,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-10 13:00:00+00:00,,,,,2558.331462611347,765.5144462688675,5373.049843865122,169.4675180973138,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-10 14:00:00+00:00,,,,,2649.8550885777704,719.5459865275852,5397.174027249163,269.64404994126915,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-10 15:00:00+00:00,,,,,2820.507806551685,820.0000165873284,5505.19043285369,1039.672382903815,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-10 16:00:00+00:00,,,,,2993.9468025200827,880.7229057562099,5902.177855315327,1158.5142211830273,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-10 17:00:00+00:00,,,,,3044.140307467369,886.777378216442,5670.788025687041,1364.5241457658178,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-10 18:00:00+00:00,,,,,3005.63894881734,851.2030672217369,5654.208540981964,913.8501296678751,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-10 19:00:00+00:00,,,,,3018.7363274596964,910.5265508316218,5906.589637490117,700.3074452795033,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-10 20:00:00+00:00,,,,,2993.038480478479,865.0481325740604,5666.646675386344,392.2387511742397,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-10 21:00:00+00:00,,,,,2847.0214013258683,819.3212818783443,5673.55651639307,203.0228042424165,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-10 22:00:00+00:00,,,,,2863.8475568999156,802.8264833798423,5658.809067328672,193.5373017482019,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-10 23:00:00+00:00,,,,,2544.520120730056,663.6890286736354,5323.055415130553,171.24965198894552,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-11 00:00:00+00:00,,,,,2382.621090600366,701.1242161604628,5315.298979173371,197.02413751757535,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-11 01:00:00+00:00,,,,,2360.2068607027377,571.9698871746726,4738.91243493556,210.16271097662326,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-11 02:00:00+00:00,,,,,2364.3626770789424,613.2659317085293,5072.94741009349,194.7762146200459,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-11 03:00:00+00:00,,,,,2290.5673231518854,648.7881105385059,5011.865806350959,161.36700014127769,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-11 04:00:00+00:00,,,,,2376.4641245603207,647.7669623333533,5132.183630904555,267.0620935614504,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-11 05:00:00+00:00,,,,,2881.460471577285,718.753596071012,5490.062107029769,416.20261443230686,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-11 06:00:00+00:00,,,,,3126.761378140819,912.0675142843485,5570.740086933001,543.7180275630484,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-11 07:00:00+00:00,,,,,3243.641860309117,797.1581647778304,5262.35515007534,809.2413257299887,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-11 08:00:00+00:00,,,,,3067.4106265222836,684.6859856135384,5403.144200054354,452.6895933833499,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-11 09:00:00+00:00,,,,,2838.8677032551977,766.9084141476804,5599.352670483316,239.2012786731317,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-11 10:00:00+00:00,,,,,2880.5051565798904,870.7008999125811,5488.807277860476,199.68604838093864,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-11 11:00:00+00:00,,,,,2786.780179848829,838.7542276072015,5438.373800802965,171.19374735305325,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-11 12:00:00+00:00,,,,,2760.6383006582223,840.8209001205284,5540.569988183515,187.8154334331071,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-11 13:00:00+00:00,,,,,2785.8695938969645,932.2995351511915,5717.335640042197,175.4428033175679,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-11 14:00:00+00:00,,,,,3172.1122167217354,964.6119539688415,6030.936880708702,314.34608463016843,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-11 15:00:00+00:00,,,,,3380.630586616346,974.6958654804696,6060.215558147887,676.6807641352104,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-11 16:00:00+00:00,,,,,3688.832804833946,994.9448781524283,5897.668425418664,1421.750851982957,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-11 17:00:00+00:00,,,,,3608.6862373327012,1032.087050018959,5835.950306552235,1524.6689668194408,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-11 18:00:00+00:00,,,,,3521.107161342669,1066.4394492317479,5947.478008244989,1021.8519465225954,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
2025-02-11 19:00:00+00:00,,,,,3363.739847998676,1050.0452217953593,6027.1127098435545,631.8891489742279,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571,1487.619174107143,451.3622569444444,4622.549603174602,516.1400446428571
