date,biomass_tran_actual,gas_tran_actual,hard_coal_tran_actual,oil_tran_actual,renewables_tran_actual,biomass_tran_fitted,gas_tran_fitted,hard_coal_tran_fitted,oil_tran_fitted,renewables_tran_fitted,biomass_tran_lower,gas_tran_lower,hard_coal_tran_lower,oil_tran_lower,renewables_tran_lower,biomass_tran_upper,gas_tran_upper,hard_coal_tran_upper,oil_tran_upper,renewables_tran_upper
2025-06-20 12:00:00+00:00,318.5,317.0,358.5,0.0,698.25,486.7377454051796,289.4298637218045,795.6321666726508,5.19779918546366,923.4222090411525,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921
2025-06-20 13:00:00+00:00,322.75,317.0,352.75,0.0,711.0,486.7377454051796,289.4298637218045,803.3340464486339,5.19779918546366,932.2108910351707,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921
2025-06-20 14:00:00+00:00,332.0,317.0,552.75,0.0,718.25,486.7377454051796,289.4298637218045,827.4727893288637,5.19779918546366,942.4261142566636,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921
2025-06-20 15:00:00+00:00,353.25,317.0,1167.25,0.0,793.25,486.7377454051796,289.4298637218045,862.6849175898242,5.19779918546366,953.945655863891,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921
2025-06-20 16:00:00+00:00,388.0,317.0,1705.25,0.0,1246.0,486.7377454051796,289.4298637218045,902.691388683224,5.19779918546366,966.6009577885427,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921
2025-06-20 17:00:00+00:00,419.0,323.25,1972.0,0.0,1916.75,486.7377454051796,289.4298637218045,935.2186849580185,5.19779918546366,978.3707825881097,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921
2025-06-20 18:00:00+00:00,435.25,327.0,2157.5,0.0,1720.25,486.7377454051796,289.4298637218045,955.0579849110931,5.19779918546366,987.4954861858374,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921
2025-06-20 19:00:00+00:00,424.75,327.0,2243.5,0.0,1778.25,486.7377454051796,289.4298637218045,955.775589773755,5.19779918546366,993.5522140337351,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921
2025-06-20 20:00:00+00:00,407.75,327.0,2264.75,0.0,1843.0,486.7377454051796,289.4298637218045,947.721093815257,5.19779918546366,1000.3962758890218,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921
2025-06-20 21:00:00+00:00,384.5,327.0,2263.25,0.0,1822.25,486.7377454051796,289.4298637218045,937.11167709573,5.19779918546366,1006.0918078762546,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921,491.041617063492,287.06683779761903,951.4911929563492,5.0788392857142854,929.1011483134921
