target,method,model_label,horizon,mse,rmse,mae,mape,smape,bias,variance,std,r2,prediction_interval_coverage,prediction_interval_width
wind_onshore_ampr,trained,XGBoost,2024-12-31T00:00:00+00:00,1116427.7534107899,1056.611448646469,713.0597013443235,19.05664070301356,37.03186752266864,308.22575765942776,1021424.6357260616,1010.6555475165917,0.848408106214571,0.7619047619047619,1632.7924290045783
wind_onshore_ampr,trained,XGBoost,2025-01-07T00:00:00+00:00,861827.0896569558,928.3464276103807,671.2103175208682,26.54721058456444,55.76009709695081,-230.3624912443615,808760.2122846473,899.3109652865617,0.8351116918372222,0.7023809523809523,1625.480793028884
wind_onshore_ampr,trained,XGBoost,2025-01-14T00:00:00+00:00,174533.92320656212,417.77257354517917,327.15951865059986,125.49455436377141,116.44420133378337,71.97347114199684,169353.7426583343,411.52611418758624,0.5209667138816088,0.9642857142857143,1642.6347630186106
wind_onshore_ampr,trained,XGBoost,2025-01-21T00:00:00+00:00,1013838.1354806705,1006.8952951924398,780.3505227225168,32.44428326871526,55.450813907833854,-437.92408389136904,822060.6322285756,906.6755937095559,0.8619002131583036,0.6369047619047619,1571.9315899795115
wind_onshore_ampr,trained,XGBoost,2025-01-28T00:00:00+00:00,905415.3761697372,951.5331713449285,693.9133800324939,85.36957587856703,95.17243996212655,51.291715531122115,902784.5360876118,950.1497440338611,0.8610640027827228,0.6666666666666666,1609.3474379617314
wind_onshore_ampr,trained,LightGBM,2024-12-31T00:00:00+00:00,1161366.1716464802,1077.6670040631661,700.4164484435753,18.53647005995593,32.05294947493867,465.3727954058272,944794.3329426462,972.0053152851821,0.8423062336095075,0.8273809523809523,2240.9092766263993
wind_onshore_ampr,trained,LightGBM,2025-01-07T00:00:00+00:00,527066.5714681544,725.9935064917278,502.8798844169988,20.164829889792095,37.709493862234304,-139.9319096507848,507485.6321296391,712.3802580993097,0.899159452862949,0.8809523809523809,2232.2963585216603
wind_onshore_ampr,trained,LightGBM,2025-01-14T00:00:00+00:00,146053.15771623928,382.16901721128477,305.3934785854029,110.43066104570012,107.63825005587945,94.85461686236067,137055.75937613405,370.2104258069106,0.5991362435257099,0.9880952380952381,2228.629364244319
wind_onshore_ampr,trained,LightGBM,2025-01-21T00:00:00+00:00,630856.665289185,794.2648584000082,638.8809585079476,34.52281242862505,48.77684737303158,-243.46518921168592,571581.3669313029,756.0300039887986,0.9140679680955235,0.8154761904761905,2217.279168772245
wind_onshore_ampr,trained,LightGBM,2025-01-28T00:00:00+00:00,494304.89482528396,703.0682006927094,539.4153917972234,81.1735113607509,88.312418642951,60.42508598588817,490653.70380888204,700.4667756638298,0.9241489096612631,0.875,2202.7111649831522
wind_onshore_ampr,trained,ElasticNet,2024-12-31T00:00:00+00:00,2462558.9191146167,1569.2542557261447,1129.6762140292378,37.063961607801794,53.06773959434695,900.3109524300569,1651999.1080491003,1285.3011740635345,0.6656263972600953,0.8452380952380952,3807.3740373396295
wind_onshore_ampr,trained,ElasticNet,2025-01-07T00:00:00+00:00,1128352.48243032,1062.2393715308806,876.5360491571628,52.821725483264906,116.34069499611093,-392.6172527158563,974204.1753001735,987.0178191401478,0.784118956027174,0.9226190476190477,3797.566143547293
wind_onshore_ampr,trained,ElasticNet,2025-01-14T00:00:00+00:00,599289.6191357216,774.1379845581288,649.8075956434097,180.31889686251017,262.5225484257938,-387.0659308328747,449469.58432420186,670.4249281792868,-0.6448359741015104,1.0,3807.54578470376
wind_onshore_ampr,trained,ElasticNet,2025-01-21T00:00:00+00:00,1397820.0996441855,1182.294421725902,966.4195931618257,53.234616164578426,66.23642598040811,-669.5724725845973,949492.8036011343,974.4192134811045,0.8095961761071657,0.9107142857142857,3793.944669806418
wind_onshore_ampr,trained,ElasticNet,2025-01-28T00:00:00+00:00,883129.1216319265,939.7494994049886,755.2620284144034,88.2126739123186,126.48055287799434,-190.40914957783173,846873.4773889733,920.2572886910341,0.8644838287321644,0.9761904761904762,3792.9000972159693
wind_onshore_ampr,trained,"ensemble[XGBoost](XGBoost,ElasticNet)",2024-12-31T00:00:00+00:00,1609240.256652568,1268.5583378988008,901.2993173750622,24.078058273187068,40.02148751008475,592.8851051936074,1257727.5086921332,1121.4845111244886,0.7814925530860106,0.25595238095238093,578.8461919556245
wind_onshore_ampr,trained,"ensemble[XGBoost](XGBoost,ElasticNet)",2025-01-07T00:00:00+00:00,708670.2667234449,841.8255559933096,612.7194035847982,30.6403427206548,51.33226339939046,258.8427970522926,641670.6731375905,801.0434901661648,0.8644142859656393,0.35714285714285715,585.1758084146792
wind_onshore_ampr,trained,"ensemble[XGBoost](XGBoost,ElasticNet)",2025-01-14T00:00:00+00:00,291174.97322737117,539.6063131833904,435.85549418699173,161.2054055733593,133.8082742116901,148.47555795737676,269129.9819166168,518.7773914856128,0.2008286887846803,0.35714285714285715,598.8989082028723
wind_onshore_ampr,trained,"ensemble[XGBoost](XGBoost,ElasticNet)",2025-01-21T00:00:00+00:00,775584.5063163505,880.6727577916502,677.3017142159598,34.462948099743286,50.59637842844199,-13.155857267833891,775411.429735899,880.5744884652853,0.8943538901806751,0.27380952380952384,587.52328338051
wind_onshore_ampr,trained,"ensemble[XGBoost](XGBoost,ElasticNet)",2025-01-28T00:00:00+00:00,605311.7764274948,778.01785096969,620.6488572983515,85.95580579879157,94.78179739371755,208.79958543323335,561714.5095504047,749.4761567591091,0.9071149027299603,0.24404761904761904,584.5502581755394
