date,wind_offshore_actual,wind_offshore_fitted,wind_offshore_lower,wind_offshore_upper
2024-12-21 15:00:00+00:00,,3848.2666,2178.9608006420885,6796.430759504128
2024-12-21 16:00:00+00:00,,4924.1235,2788.1315224340165,8696.504698485987
2024-12-21 17:00:00+00:00,,6302.0986,3568.366038328079,11130.14639679927
2024-12-21 18:00:00+00:00,,5623.08,3183.8934391820408,9930.931891313681
2024-12-21 19:00:00+00:00,,4877.196,2761.559208249883,8613.62257714701
2024-12-21 20:00:00+00:00,,4599.1294,2604.113907207324,8122.532472806275
2024-12-21 21:00:00+00:00,,4680.404,2650.132755776925,8266.07058411248
2024-12-21 22:00:00+00:00,,4117.459,2331.382112877093,7271.850461671077
2024-12-21 23:00:00+00:00,,4718.5605,2671.7376661104045,8333.45879830296
2024-12-22 00:00:00+00:00,,4544.3286,2573.0845394876114,8025.748285979501
2024-12-22 01:00:00+00:00,,4819.27,2728.7614979222617,8511.322725196682
2024-12-22 02:00:00+00:00,,4797.229,2716.2809463391923,8472.394441287448
2024-12-22 03:00:00+00:00,,4655.2705,2635.9010593843655,8221.680277002086
2024-12-22 04:00:00+00:00,,5008.201,2835.7372596948157,8844.992499162261
2024-12-22 05:00:00+00:00,,5156.612,2919.7700669441565,9107.100544349134
2024-12-22 06:00:00+00:00,,4726.553,2676.264065546577,8347.577161675366
2024-12-22 07:00:00+00:00,,3794.5452,2148.542293464147,6701.551917360297
2024-12-22 08:00:00+00:00,,3113.6167,1762.9881605648422,5498.9639830062515
2024-12-22 09:00:00+00:00,,3254.5093,1842.7640176248974,5747.794108186706
2024-12-22 10:00:00+00:00,,2886.2888,1634.270763824407,5097.4795349016895
2024-12-22 11:00:00+00:00,,2654.1743,1502.843657803238,4687.543190140976
2024-12-22 12:00:00+00:00,,4841.8003,2741.518832098842,8551.114326028217
2024-12-22 13:00:00+00:00,,2606.0156,1475.5753246519157,4602.4901051406105
2024-12-22 14:00:00+00:00,,3546.852,2008.2940581877917,6264.101450185974
2024-12-22 15:00:00+00:00,,3429.333,1941.7528016008785,6056.551574617455
2024-12-22 16:00:00+00:00,,4645.6685,2630.4648597440687,8204.724141563975
2024-12-22 17:00:00+00:00,,5095.6304,2885.2414684990067,8999.401852162786
2024-12-22 18:00:00+00:00,,5658.714,3204.0701465313105,9993.865375208046
2024-12-22 19:00:00+00:00,,5480.39,3103.099702698907,9678.926882482985
2024-12-22 20:00:00+00:00,,5267.532,2982.5765094768003,9303.001102907496
2024-12-22 21:00:00+00:00,,5248.7925,2971.964556685143,9269.901194753964
2024-12-22 22:00:00+00:00,,5138.0156,2909.2407471014203,9074.258377920754
2024-12-22 23:00:00+00:00,,6037.8804,3418.761593862244,10663.512831008018
2024-12-23 00:00:00+00:00,,5610.04,3176.5099043130845,9907.901792065313
2024-12-23 01:00:00+00:00,,4289.0767,2428.5555826885284,7574.94575326032
2024-12-23 02:00:00+00:00,,2910.6228,1648.0488490073394,5140.454976183821
2024-12-23 03:00:00+00:00,,2199.9,1245.6245901706302,3885.2471678037987
2024-12-23 04:00:00+00:00,,2148.1584,1216.3275330272131,3793.866258026448
2024-12-23 05:00:00+00:00,,406.51605,230.17705991395806,717.9488725596897
2024-12-23 06:00:00+00:00,,587.16345,332.46293256450144,1036.990339913235
2024-12-23 07:00:00+00:00,,1681.2118,951.9338859706486,2969.191892641998
2024-12-23 08:00:00+00:00,,2280.1458,1291.0613374352006,4026.9696378127956
2024-12-23 09:00:00+00:00,,1838.1702,1040.8063202341868,3246.395294245576
2024-12-23 10:00:00+00:00,,1947.941,1102.9607181399529,3440.26205019612
2024-12-23 11:00:00+00:00,,1728.8904,978.9301847176318,3053.396470871272
2024-12-23 12:00:00+00:00,,1375.5039,778.8361428117022,2429.2800109524046
2024-12-23 13:00:00+00:00,,2014.7577,1140.7934750584363,3558.2667948253306
2024-12-23 14:00:00+00:00,,2506.5256,1419.242028031726,4426.780037378165
2024-12-23 15:00:00+00:00,,2797.5159,1584.0062545245332,4940.698716717485
2024-12-23 16:00:00+00:00,,3541.0134,2004.9877977852163,6253.788841582682
2024-12-23 17:00:00+00:00,,4405.1743,2494.292476851885,7779.986729395843
2024-12-23 18:00:00+00:00,,4446.415,2517.6442217016206,7852.823522484359
2024-12-23 19:00:00+00:00,,4439.8564,2513.9306704590817,7841.2405266432825
2024-12-23 20:00:00+00:00,,4732.5225,2679.642966697588,8358.116345174773
2024-12-23 21:00:00+00:00,,4916.833,2784.002484211052,8683.625750697038
2024-12-23 22:00:00+00:00,,4779.294,2706.1260464308484,8440.720133940476
2024-12-23 23:00:00+00:00,,5077.889,2875.196419031147,8968.070181045183
2024-12-24 00:00:00+00:00,,5877.2783,3327.824294778327,10379.868877203946
2024-12-24 01:00:00+00:00,,3642.7231,2062.5783416584886,6433.420408942835
2024-12-24 02:00:00+00:00,,3698.5952,2094.2135252877065,6532.0942056610465
2024-12-24 03:00:00+00:00,,3373.1426,1909.9367794203765,5957.313721541698
2024-12-24 04:00:00+00:00,,1808.4662,1023.9874265634837,3193.935219585052
2024-12-24 05:00:00+00:00,,1550.5642,877.958702021313,2738.4547378095144
2024-12-24 06:00:00+00:00,,1650.3273,934.4463076026491,2914.64611306941
2024-12-24 07:00:00+00:00,,1684.5173,953.805411968993,2975.02939869469
2024-12-24 08:00:00+00:00,,1157.6243,655.4686760011994,2044.4826130812187
2024-12-24 09:00:00+00:00,,2440.803,1382.0282563810558,4310.7059793921435
2024-12-24 10:00:00+00:00,,2940.376,1664.8963287612,5193.004214144027
2024-12-24 11:00:00+00:00,,3116.9893,1764.8982133447112,5504.921658546588
2024-12-24 12:00:00+00:00,,4908.766,2779.435441133696,8669.380615106853
2024-12-24 13:00:00+00:00,,4672.994,2645.9372566861307,8252.984337189795
2024-12-24 14:00:00+00:00,,3349.0889,1896.3174943759923,5914.833596258791
2024-12-24 15:00:00+00:00,,4254.484,2408.9689821179177,7513.8528806613285
2024-12-24 16:00:00+00:00,,4148.5,2348.9586926178285,7326.673846819289
2024-12-24 17:00:00+00:00,,3828.0872,2167.5353916861845,6760.793587488591
2024-12-24 18:00:00+00:00,,3813.0593,2159.025348953719,6734.2497799201465
2024-12-24 19:00:00+00:00,,4077.1736,2308.5722492909767,7200.703858918698
2024-12-24 20:00:00+00:00,,3780.253,2140.450645392786,6676.313131132063
2024-12-24 21:00:00+00:00,,3144.561,1780.5098293307774,5553.616094472957
2024-12-24 22:00:00+00:00,,3110.5278,1761.2390483986217,5493.508299854542
2024-12-24 23:00:00+00:00,,2630.6265,1489.5100508646854,4645.954127912164
2024-12-25 00:00:00+00:00,,2487.249,1408.3275265340021,4392.736444817117
2024-12-25 01:00:00+00:00,,2521.4116,1427.6709469040843,4453.070810244015
2024-12-25 02:00:00+00:00,,1583.0151,896.3327183667195,2795.7654199605468
2024-12-25 03:00:00+00:00,,1786.8843,1011.767442550149,3155.8196760635024
2024-12-25 04:00:00+00:00,,1566.4928,886.9777207508987,2766.586100382006
2024-12-25 05:00:00+00:00,,1482.5604,839.4536109229426,2618.3529051099354
2024-12-25 06:00:00+00:00,,1423.3774,805.9431030587383,2513.829755199639
2024-12-25 07:00:00+00:00,,1453.4569,822.9747797770635,2566.9535247965396
2024-12-25 08:00:00+00:00,,1543.1262,873.746968426601,2725.3178535913985
2024-12-25 09:00:00+00:00,,1640.7417,929.0189032879858,2897.717411269241
2024-12-25 10:00:00+00:00,,1276.0071,722.4991717708949,2253.558482247061
2024-12-25 11:00:00+00:00,,1557.1283,881.6752707359306,2750.047145495011
2024-12-25 12:00:00+00:00,,1603.1879,907.7548309461911,2831.392310196719
2024-12-25 13:00:00+00:00,,2042.9138,1156.736173007295,3607.993913687148
2024-12-25 14:00:00+00:00,,1801.7771,1020.1998039373804,3182.1211865314167
2024-12-25 15:00:00+00:00,,2289.366,1296.2818454042786,4043.2530059811043
2024-12-25 16:00:00+00:00,,2740.7734,1551.8774096463833,4840.485133466163
2024-12-25 17:00:00+00:00,,2486.1133,1407.683678321171,4390.728207772727
2024-12-25 18:00:00+00:00,,2245.6926,1271.5535397162755,3966.1225604226875
2024-12-25 19:00:00+00:00,,1778.792,1007.1852693648491,3141.5273479166754
2024-12-25 20:00:00+00:00,,1868.7343,1058.1123204822538,3300.3747106604633
2024-12-25 21:00:00+00:00,,2248.156,1272.9479275401811,3970.4718173226993
2024-12-25 22:00:00+00:00,,2142.397,1213.0652458556574,3783.690807016735
2024-12-25 23:00:00+00:00,,1569.5875,888.7300557882392,2772.0518360414962
2024-12-26 00:00:00+00:00,,1698.1859,961.54448754633,2999.168470534935
2024-12-26 01:00:00+00:00,,1676.5076,949.2698697520293,2960.88251793152
2024-12-26 02:00:00+00:00,,1349.507,764.1160789501282,2383.366429220749
2024-12-26 03:00:00+00:00,,1369.2161,775.2756313112995,2418.1743637678824
2024-12-26 04:00:00+00:00,,1204.2089,681.8455642686878,2126.7551783828853
2024-12-26 05:00:00+00:00,,1280.5825,725.0899437503899,2261.6393997041637
2024-12-26 06:00:00+00:00,,1455.3811,824.0641721321036,2570.351465552869
2024-12-26 07:00:00+00:00,,1503.0209,851.0385755779612,2654.4877498054843
2024-12-26 08:00:00+00:00,,1421.4814,804.8694379031953,2510.480869397578
2024-12-26 09:00:00+00:00,,1668.5314,944.7538540010654,2946.7965424742674
2024-12-26 10:00:00+00:00,,1470.9972,832.9063537108902,2597.931252598735
2024-12-26 11:00:00+00:00,,1449.145,820.5328929324513,2559.3369972954447
2024-12-26 12:00:00+00:00,,1138.8176,644.8200768064575,2011.2684005578785
2024-12-26 13:00:00+00:00,,811.9534,459.7433677410813,1433.9927386987342
2024-12-26 14:00:00+00:00,,740.2178,419.12521831266093,1307.3000326678398
2024-12-26 15:00:00+00:00,,955.53174,541.0400190473239,1687.5663970306719
2024-12-26 16:00:00+00:00,,889.29755,503.53684164824097,1570.5896490421999
2024-12-26 17:00:00+00:00,,857.78174,485.6920153644537,1514.9295719003703
2024-12-26 18:00:00+00:00,,695.708,393.9230256794242,1228.6914789166785
2024-12-26 19:00:00+00:00,,710.4479,402.26886721289577,1254.7231239536816
2024-12-26 20:00:00+00:00,,699.8636,396.27587459093945,1236.030286806167
2024-12-26 21:00:00+00:00,,559.5572,316.8316926136233,988.2346945708765
2024-12-26 22:00:00+00:00,,692.535,392.12630025475113,1223.0872845048323
2024-12-26 23:00:00+00:00,,578.8939,327.7805437627589,1022.3854276676157
