date,biomass_tenn_actual,gas_tenn_actual,hard_coal_tenn_actual,oil_tenn_actual,renewables_tenn_actual,waste_tenn_actual,biomass_tenn_fitted,gas_tenn_fitted,hard_coal_tenn_fitted,oil_tenn_fitted,renewables_tenn_fitted,waste_tenn_fitted,biomass_tenn_lower,gas_tenn_lower,hard_coal_tenn_lower,oil_tenn_lower,renewables_tenn_lower,waste_tenn_lower,biomass_tenn_upper,gas_tenn_upper,hard_coal_tenn_upper,oil_tenn_upper,renewables_tenn_upper,waste_tenn_upper
2025-03-13 00:00:00+00:00,2010.5,2355.5,932.0,0.0,499.5,178.0,1893.9502694899916,1676.0156491762352,789.9969153591668,1.9020285087719302,1201.4304381645466,264.7968561687458,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954
2025-03-13 01:00:00+00:00,1984.5,2340.0,929.0,0.0,500.25,178.0,1897.0186372175779,1660.3913335772584,786.3360755934148,1.9020285087719302,1209.0878743195744,264.89272718416396,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954
2025-03-13 02:00:00+00:00,1942.25,2402.5,929.5,0.0,495.5,178.0,1901.9181998601694,1675.594329674811,789.6427952317739,1.9020285087719302,1216.7453104746025,264.82881317515506,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954
2025-03-13 03:00:00+00:00,1911.25,2366.25,927.0,0.0,495.75,178.0,1907.2553046505939,1708.7404076032894,797.8667598058113,1.9020285087719302,1224.4027466296304,264.80324757021816,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954
2025-03-13 04:00:00+00:00,1871.0,2764.5,956.5,0.0,491.0,172.0,1916.3709370016268,1773.2565295298868,812.6242611643917,1.9020285087719302,1232.0601827846585,264.7201593567923,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954
2025-03-13 05:00:00+00:00,1844.0,3388.75,986.5,0.0,618.5,170.0,1931.479816426991,1920.5283904365306,845.3858921519756,1.9020285087719302,1239.7176189396864,264.67541955505754,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954
2025-03-13 06:00:00+00:00,1836.0,3568.75,1010.5,0.0,1025.75,176.0,1940.3307627873592,1976.1609752694217,857.2466525984001,1.9020285087719302,1247.3750550947145,264.66902816025197,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954
2025-03-13 07:00:00+00:00,1833.5,3543.25,1008.0,0.0,856.0,178.0,1945.0331613756803,1966.298147916923,852.7739834072813,1.9020285087719302,1255.0324912497424,264.86716158208424,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954
2025-03-13 08:00:00+00:00,1826.0,3487.25,992.0,0.0,671.25,178.0,1947.3020693763617,1940.505562209854,843.1918576192521,1.9020285087719302,1262.6899274047705,265.0972520236593,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954
2025-03-13 09:00:00+00:00,1811.5,3219.25,985.0,0.0,523.75,178.0,1949.1145290870195,1944.4139639097789,843.2973797147482,1.9020285087719302,1270.3473635597984,265.2762112305982,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954,1935.4364136904762,1577.5592212301588,782.4866170634922,1.8094866071428573,1269.0157068452381,261.76943452380954
