date,load_rte_actual,load_rte_fitted,load_rte_lower,load_rte_upper
2025-03-19 21:00:00+00:00,54295.25,54745.97504360614,52678.594185891285,56818.94136805623
2025-03-19 22:00:00+00:00,54063.0,53448.07604820162,51379.94027448748,55523.66098038554
2025-03-19 23:00:00+00:00,52104.75,51986.40213475438,49922.33437050412,54058.67608619176
2025-03-20 00:00:00+00:00,50111.75,49894.44778626748,47826.773020646535,51965.652297868786
2025-03-20 01:00:00+00:00,49135.5,48150.659469991624,46085.22649962025,50227.126242312406
2025-03-20 02:00:00+00:00,47473.25,46400.06727500284,44333.56493487122,48468.49932542105
2025-03-20 03:00:00+00:00,47205.5,46041.92175616876,43971.68119104062,48113.18621693244
2025-03-20 04:00:00+00:00,49834.0,48542.19163839468,46474.819487433546,50614.05536189828
2025-03-20 05:00:00+00:00,54758.5,52100.35915998058,50029.46691763105,54169.385083980116
2025-03-20 06:00:00+00:00,58677.5,54472.95856341188,52402.77486742702,56541.90744543052
2025-03-20 07:00:00+00:00,59236.25,55902.825470742806,53836.87767579962,57969.829607672276
2025-03-20 08:00:00+00:00,57970.5,57216.71784652502,55150.421603371906,59294.16284255559
2025-03-20 09:00:00+00:00,56596.25,57731.238971038685,55666.10069121572,59805.880065611214
2025-03-20 10:00:00+00:00,55962.5,57081.50201852554,55015.17318281181,59152.92166056845
2025-03-20 11:00:00+00:00,55941.5,55816.86561256285,53749.52494188899,57889.6734502669
2025-03-20 12:00:00+00:00,53827.0,54308.49002214187,52246.41866134985,56378.50631691043
2025-03-20 13:00:00+00:00,51610.0,52461.60054841393,50396.521302194735,54531.78961919589
2025-03-20 14:00:00+00:00,50433.75,50903.20028954221,48838.601898050736,52972.79224311494
2025-03-20 15:00:00+00:00,49961.5,50531.9308160413,48467.219212167685,52604.270547730426
2025-03-20 16:00:00+00:00,50837.25,51030.92881758806,48964.589600567946,53100.34756315102
2025-03-20 17:00:00+00:00,54489.75,51643.7237996408,49578.5856565101,53715.17243894783
2025-03-20 18:00:00+00:00,56753.0,52221.47164941058,50149.5902030507,54288.92392360798
2025-03-20 19:00:00+00:00,55061.0,52696.19090005359,50625.260394274526,54766.26106218442
2025-03-20 20:00:00+00:00,52015.25,52371.45544763013,50304.76332275027,54447.16010434931
2025-03-20 21:00:00+00:00,52498.5,51165.14530085169,49101.169932900055,53243.35863448425
2025-03-20 22:00:00+00:00,52143.5,49652.60670164332,47587.27097345201,51730.900267749894
2025-03-20 23:00:00+00:00,49825.75,48108.8778047938,46045.07433842649,50183.99077269465
2025-03-21 00:00:00+00:00,47372.75,46040.38058873211,43975.55611642536,48112.55392070948
2025-03-21 01:00:00+00:00,46034.5,44042.86798049908,41977.426901929706,46116.09103347914
2025-03-21 02:00:00+00:00,44466.0,43055.81297369012,40988.826346395814,45129.541289537636
2025-03-21 03:00:00+00:00,43914.0,43247.700344486366,41180.59165751094,45321.44783275102
2025-03-21 04:00:00+00:00,45941.25,44348.78470984683,42280.489012537524,46418.34160312128
2025-03-21 05:00:00+00:00,50314.0,46248.69318152131,44178.42773689844,48319.14254009916
2025-03-21 06:00:00+00:00,54018.75,48756.584446877205,46685.99946898622,50826.4325418818
2025-03-21 07:00:00+00:00,55702.75,51195.03418193726,49123.8208184369,53265.845922458546
2025-03-21 08:00:00+00:00,55664.25,52942.53271720271,50872.92230367727,55017.22467374468
2025-03-21 09:00:00+00:00,54766.75,53782.323469220704,51715.96458456109,55851.97010866373
2025-03-21 10:00:00+00:00,55014.5,53792.778057540345,51725.74386685016,55863.383637224644
2025-03-21 11:00:00+00:00,56165.25,53064.93174942549,50998.09916308486,55134.387265959434
2025-03-21 12:00:00+00:00,54289.75,52054.27919783702,49986.5084069266,54122.17056316542
2025-03-21 13:00:00+00:00,52166.25,51163.267786486394,49091.986178298386,53231.097124428954
2025-03-21 14:00:00+00:00,50744.5,50786.47504380515,48717.11262537617,52857.46139439929
2025-03-21 15:00:00+00:00,49656.0,50250.51754652807,48187.404287394544,52320.534479761074
2025-03-21 16:00:00+00:00,50163.75,49564.98533474835,47501.908740096864,51633.76717746855
2025-03-21 17:00:00+00:00,53136.0,49278.87855229353,47216.223468764605,51347.96725105371
2025-03-21 18:00:00+00:00,55063.25,49395.00400900528,47327.79522056384,51466.01488629747
2025-03-21 19:00:00+00:00,52733.25,49543.51254759115,47477.16141095824,51612.73006920468
2025-03-21 20:00:00+00:00,49936.0,49192.11294946639,47126.10309503571,51262.02750431374
2025-03-21 21:00:00+00:00,50600.75,48280.560788497,46214.934517577414,50351.05018143012
2025-03-21 22:00:00+00:00,50547.25,47067.470181556535,45000.712775707514,49138.65432154049
2025-03-21 23:00:00+00:00,48214.25,45781.40517201797,43714.565071104116,47849.16885836396
2025-03-22 00:00:00+00:00,45690.75,43681.02416902513,41617.838587345264,45749.21581214824
2025-03-22 01:00:00+00:00,43888.0,41518.48097754374,39454.50367101472,43588.94403892786
2025-03-22 02:00:00+00:00,41529.25,40157.58308813166,38094.45949072213,42229.62511076453
2025-03-22 03:00:00+00:00,40176.25,39911.63790967487,37843.76297562297,41981.704521455955
2025-03-22 04:00:00+00:00,40444.75,40670.129656739184,38602.417102082785,42737.31591658557
2025-03-22 05:00:00+00:00,42014.0,42259.21072845351,40188.54638764507,44326.75774714444
2025-03-22 06:00:00+00:00,43446.0,44447.946484911234,42374.378258105,46514.09428924457
2025-03-22 07:00:00+00:00,45559.75,46553.24586623371,44487.206515168786,48622.51569421456
2025-03-22 08:00:00+00:00,47207.75,47911.036311288815,45845.37943717508,49980.52909763901
2025-03-22 09:00:00+00:00,47115.5,48759.72461647717,46692.567301938296,50828.613412957726
2025-03-22 10:00:00+00:00,47493.75,49258.032846849106,47192.68095224157,51326.345691714436
2025-03-22 11:00:00+00:00,50044.5,48930.45442302318,46866.712986218015,51002.481667389315
2025-03-22 12:00:00+00:00,48348.0,47908.59559192304,45841.280197408014,49979.85334062308
2025-03-22 13:00:00+00:00,46382.75,46721.14840692147,44652.06549699374,48791.945211902945
2025-03-22 14:00:00+00:00,45191.0,45739.0345516754,43670.39098358617,47807.39656960773
2025-03-22 15:00:00+00:00,44600.75,45304.1511698769,43237.41050426123,47374.866761976955
2025-03-22 16:00:00+00:00,45149.5,45560.948507814224,43491.79461463717,47626.7827630526
2025-03-22 17:00:00+00:00,48690.5,45919.7859431776,43853.75363945171,47988.226684235044
2025-03-22 18:00:00+00:00,51087.75,46023.830327160686,43956.71005494288,48094.0597058313
2025-03-22 19:00:00+00:00,49381.25,45925.25828560156,43855.06902461651,47988.30891333376
2025-03-22 20:00:00+00:00,47377.5,45727.10208307093,43657.01840388132,47795.91919894718
2025-03-22 21:00:00+00:00,48504.5,45131.004675857206,43066.96080642258,47203.299788595
2025-03-22 22:00:00+00:00,49039.75,44072.06711617308,42007.382609774024,46142.1779236305
2025-03-22 23:00:00+00:00,47207.75,42855.263388802254,40792.46961313807,44923.36385964822
