date,load_50hz_actual,load_50hz_fitted,load_50hz_lower,load_50hz_upper
2024-12-24 00:00:00+00:00,8474.75,7818.77,7677.438117380474,7960.101850462979
2024-12-24 01:00:00+00:00,8248.5,8078.8477,7937.515614643826,8220.17934772633
2024-12-24 02:00:00+00:00,8284.25,8143.163,8001.831137250569,8284.494870333074
2024-12-24 03:00:00+00:00,8377.5,9661.064,9519.732414839684,9802.396147922189
2024-12-24 04:00:00+00:00,8517.0,10977.232,10835.90075678173,11118.564489864235
2024-12-24 05:00:00+00:00,8707.75,11783.34,11642.008450496787,11924.672183579292
2024-12-24 06:00:00+00:00,9257.5,13296.606,13155.274733615399,13437.938466697904
2024-12-24 07:00:00+00:00,10191.0,14119.267,13977.934300369008,14260.598033451515
2024-12-24 08:00:00+00:00,10896.0,14384.836,14243.5044098061,14526.168142888606
2024-12-24 09:00:00+00:00,11470.0,14886.664,14745.332000996768,15027.995734079273
2024-12-24 10:00:00+00:00,11712.0,14826.305,14684.972720652575,14967.63645373508
2024-12-24 11:00:00+00:00,11334.75,15012.971,14871.638972625262,15154.302705707767
2024-12-24 12:00:00+00:00,10862.25,14877.96,14736.627550089295,15019.2912831718
2024-12-24 13:00:00+00:00,10360.5,14678.977,14537.644313869474,14820.30804695198
2024-12-24 14:00:00+00:00,10198.0,14528.366,14387.034743250046,14669.69847633255
2024-12-24 15:00:00+00:00,10464.75,14505.076,14363.743752309572,14646.407485392077
2024-12-24 16:00:00+00:00,10892.0,14610.675,14469.343158746331,14752.006891828836
2024-12-24 17:00:00+00:00,10785.25,14708.772,14567.440198093398,14850.103931175901
2024-12-24 18:00:00+00:00,10275.25,14268.423,14127.090736070975,14409.75446915348
2024-12-24 19:00:00+00:00,9819.75,13181.674,13040.341902403465,13323.00563548597
2024-12-24 20:00:00+00:00,9702.25,12552.777,12411.445773044652,12694.109506127157
2024-12-24 21:00:00+00:00,9650.5,11778.384,11637.051565440699,11919.715298523204
2024-12-24 22:00:00+00:00,9351.5,11423.141,11281.808619013915,11564.47235209642
2024-12-24 23:00:00+00:00,9023.75,11179.749,11038.417610144328,11321.081343226833
2024-12-25 00:00:00+00:00,8500.25,10400.367,10259.035164140963,10541.698897223469
2024-12-25 01:00:00+00:00,8310.75,9894.178,9752.84581249054,10035.509545573044
2024-12-25 02:00:00+00:00,8301.0,9711.63,9570.297785706201,9852.961518788707
2024-12-25 03:00:00+00:00,8256.0,9642.906,9501.574173728099,9784.237906810604
2024-12-25 04:00:00+00:00,8353.25,9686.223,9544.89103301814,9827.554766100646
2024-12-25 05:00:00+00:00,8285.75,9680.583,9539.251245222067,9821.914978304572
2024-12-25 06:00:00+00:00,8645.0,11183.578,11042.245915061396,11324.909648143901
2024-12-25 07:00:00+00:00,9475.75,10799.083,10657.75148067168,10940.415213754186
2024-12-25 08:00:00+00:00,10450.25,12035.237,11893.905781963094,12176.5695150456
2024-12-25 09:00:00+00:00,10988.25,12220.89,12079.557677560055,12362.22141064256
2024-12-25 10:00:00+00:00,11631.5,12445.259,12303.927362513941,12586.591095596446
2024-12-25 11:00:00+00:00,11023.5,11969.083,11827.75140540124,12110.415138483746
2024-12-25 12:00:00+00:00,10261.5,11495.75,11354.418289300329,11637.082022382834
2024-12-25 13:00:00+00:00,10054.0,11352.346,11211.01423859788,11493.677971680385
2024-12-25 14:00:00+00:00,10086.0,11522.009,11380.67729625074,11663.341029333245
2024-12-25 15:00:00+00:00,10395.75,11337.283,11195.951249738331,11478.614982820836
2024-12-25 16:00:00+00:00,10740.5,11559.049,11417.71659502954,11700.380328112045
2024-12-25 17:00:00+00:00,10865.5,11477.077,11335.744968565745,11618.40870164825
2024-12-25 18:00:00+00:00,10540.25,11539.566,11398.234222023117,11680.897955105622
2024-12-25 19:00:00+00:00,10032.5,11050.267,10908.93452801054,11191.598261093046
2024-12-25 20:00:00+00:00,9662.5,10632.182,10490.849781795341,10773.513514877846
2024-12-25 21:00:00+00:00,9391.25,10051.787,9910.454974941049,10193.118708023554
2024-12-25 22:00:00+00:00,8876.75,9653.27,9511.93782785961,9794.601560942116
2024-12-25 23:00:00+00:00,8499.0,9393.242,9251.910585686812,9534.574318769317
2024-12-26 00:00:00+00:00,8117.75,8614.702,8473.369940494345,8756.03367357685
2024-12-26 01:00:00+00:00,8106.0,8620.223,8478.890372450356,8761.554105532861
2024-12-26 02:00:00+00:00,8032.25,8523.97,8382.637739797201,8665.301472879706
2024-12-26 03:00:00+00:00,8139.25,8552.027,8410.695111982306,8693.358845064813
2024-12-26 04:00:00+00:00,8256.0,8609.399,8468.067804087925,8750.73153717043
2024-12-26 05:00:00+00:00,8280.5,8789.111,8647.779110493013,8930.442843575518
2024-12-26 06:00:00+00:00,8773.5,9470.127,9328.795041052701,9611.458774135208
2024-12-26 07:00:00+00:00,9552.5,9627.634,9486.302347203607,9768.966080286113
2024-12-26 08:00:00+00:00,10222.25,10292.571,10151.239453199882,10433.903186282387
2024-12-26 09:00:00+00:00,10923.25,11689.576,11548.244426370742,11830.908159453247
2024-12-26 10:00:00+00:00,11634.0,11887.877,11746.544703762305,12029.20843684481
2024-12-26 11:00:00+00:00,11344.75,11762.833,11621.500699769444,11904.16443285195
2024-12-26 12:00:00+00:00,10727.0,11447.156,11305.824531134735,11588.488264217242
2024-12-26 13:00:00+00:00,10471.0,11492.487,11351.155291052677,11633.819024135182
2024-12-26 14:00:00+00:00,10306.25,11896.583,11755.250949494442,12037.914682576948
2024-12-26 15:00:00+00:00,10603.75,11903.931,11762.599101883829,12045.262834966334
2024-12-26 16:00:00+00:00,10972.5,12260.883,12119.550689839762,12402.214422922269
2024-12-26 17:00:00+00:00,11101.25,12398.136,12256.803567937972,12539.467301020477
2024-12-26 18:00:00+00:00,10766.25,11878.097,11736.764591999225,12019.42832508173
2024-12-26 19:00:00+00:00,10240.25,11477.854,11336.522103106034,11619.185836188539
2024-12-26 20:00:00+00:00,9803.5,11190.078,11048.746012797701,11331.409745880206
2024-12-26 21:00:00+00:00,9479.5,9876.821,9735.489072767348,10018.152805849855
2024-12-26 22:00:00+00:00,9157.0,9433.547,9292.21494395721,9574.878677039716
2024-12-26 23:00:00+00:00,8874.75,9072.025,8930.69373241028,9213.357465492787
2024-12-27 00:00:00+00:00,8486.0,8975.596,8834.263860821695,9116.927593904198
