date,biomass_tran_actual,gas_tran_actual,hard_coal_tran_actual,oil_tran_actual,renewables_tran_actual,biomass_tran_fitted,gas_tran_fitted,hard_coal_tran_fitted,oil_tran_fitted,renewables_tran_fitted,biomass_tran_lower,gas_tran_lower,hard_coal_tran_lower,oil_tran_lower,renewables_tran_lower,biomass_tran_upper,gas_tran_upper,hard_coal_tran_upper,oil_tran_upper,renewables_tran_upper
2025-01-05 00:00:00+00:00,414.25,325.5,610.25,0.0,794.25,421.733704948536,342.91542451658535,1106.1149740608537,6.521719250197844,635.0229730623068,494.58983134920635,284.09618303571426,925.871572420635,4.999732142857143,925.6708506944445,494.58983134920635,284.09618303571426,925.871572420635,4.999732142857143,925.6708506944445
2025-01-05 01:00:00+00:00,406.0,326.0,617.75,0.0,792.75,416.0207849544321,332.53733303491714,1249.8417052055454,13.409401995801204,621.4335896844592,494.58983134920635,284.09618303571426,925.871572420635,4.999732142857143,925.6708506944445,494.58983134920635,284.09618303571426,925.871572420635,4.999732142857143,925.6708506944445
2025-01-05 02:00:00+00:00,407.75,326.0,487.25,0.0,610.5,422.70255848176316,341.2811927302959,881.417228396973,0.19917847258048127,575.9212152798266,494.58983134920635,284.09618303571426,925.871572420635,4.999732142857143,925.6708506944445,494.58983134920635,284.09618303571426,925.871572420635,4.999732142857143,925.6708506944445
2025-01-05 03:00:00+00:00,412.75,325.75,388.0,0.0,607.0,439.5055011842597,323.6302031515729,876.4857490849821,1.0174758680169251,568.7455190191747,494.58983134920635,284.09618303571426,925.871572420635,4.999732142857143,925.6708506944445,494.58983134920635,284.09618303571426,925.871572420635,4.999732142857143,925.6708506944445
2025-01-05 04:00:00+00:00,423.0,325.75,416.0,0.0,549.0,461.6765718049493,322.9854924619527,866.6135559480219,1.019082493528649,600.1183185596469,494.58983134920635,284.09618303571426,925.871572420635,4.999732142857143,925.6708506944445,494.58983134920635,284.09618303571426,925.871572420635,4.999732142857143,925.6708506944445
2025-01-05 05:00:00+00:00,438.75,326.0,417.5,0.0,574.5,468.6123450205243,299.63167240668554,847.7995799927457,-0.1831700710696298,626.7524150249208,494.58983134920635,284.09618303571426,925.871572420635,4.999732142857143,925.6708506944445,494.58983134920635,284.09618303571426,925.871572420635,4.999732142857143,925.6708506944445
2025-01-05 06:00:00+00:00,456.0,325.75,490.75,0.0,555.5,485.21473986050444,312.567415965314,836.0195940054209,-0.29720034602122336,630.1079123120078,494.58983134920635,284.09618303571426,925.871572420635,4.999732142857143,925.6708506944445,494.58983134920635,284.09618303571426,925.871572420635,4.999732142857143,925.6708506944445
2025-01-05 07:00:00+00:00,471.5,325.75,591.5,0.0,529.25,528.8402813410424,325.49466900984805,451.14592018704303,0.3425843230651209,667.3125810893068,494.58983134920635,284.09618303571426,925.871572420635,4.999732142857143,925.6708506944445,494.58983134920635,284.09618303571426,925.871572420635,4.999732142857143,925.6708506944445
2025-01-05 08:00:00+00:00,476.5,325.75,574.25,0.0,602.0,528.5254083703521,285.76305795954124,604.4644514547599,-0.3182919520168692,807.9175731630027,494.58983134920635,284.09618303571426,925.871572420635,4.999732142857143,925.6708506944445,494.58983134920635,284.09618303571426,925.871572420635,4.999732142857143,925.6708506944445
2025-01-05 09:00:00+00:00,471.5,326.0,552.75,0.0,638.5,530.1292751570983,276.4997729027852,668.3399688409822,-0.20206404524118327,772.5804728412875,494.58983134920635,284.09618303571426,925.871572420635,4.999732142857143,925.6708506944445,494.58983134920635,284.09618303571426,925.871572420635,4.999732142857143,925.6708506944445
