date,wind_offshore_rte_actual,wind_offshore_rte_fitted,wind_offshore_rte_lower,wind_offshore_rte_upper
2025-03-26 00:00:00+00:00,,129.63654476159658,19.059974115774367,240.21311540741877
2025-03-26 01:00:00+00:00,,99.44440029461015,-11.13217035121204,210.0209709404324
2025-03-26 02:00:00+00:00,,97.31335207395784,-13.263218571864343,207.88992271978003
2025-03-26 03:00:00+00:00,,53.6691450574333,-56.907425588388946,164.2457157032555
2025-03-26 04:00:00+00:00,,48.25057592206508,-62.325994723757105,158.82714656788727
2025-03-26 05:00:00+00:00,,58.08135024898752,-52.495220396834725,168.65792089480973
2025-03-26 06:00:00+00:00,,44.96300375149758,-65.61356689432466,155.5395743973198
2025-03-26 07:00:00+00:00,,35.98538578558686,-74.59118486023539,146.56195643140907
2025-03-26 08:00:00+00:00,,30.521562818245854,-80.05500782757633,141.0981334640681
2025-03-26 09:00:00+00:00,,49.28141855369199,-61.295152092130195,159.85798919951418
2025-03-26 10:00:00+00:00,,64.4655093334253,-46.111061312396885,175.0420799792475
2025-03-26 11:00:00+00:00,,64.42156544438751,-46.155005201434676,174.99813609020975
2025-03-26 12:00:00+00:00,,38.94453994984218,-71.63203069598,149.5211105956644
2025-03-26 13:00:00+00:00,,49.243907275336994,-61.33266337048519,159.82047792115915
2025-03-26 14:00:00+00:00,,55.58302921213004,-54.993541433692144,166.15959985795223
2025-03-26 15:00:00+00:00,,72.48267326856285,-38.09389737725934,183.0592439143851
2025-03-26 16:00:00+00:00,,60.43270205736229,-50.143868588459895,171.00927270318454
2025-03-26 17:00:00+00:00,,106.15310067828307,-4.423469967539177,216.72967132410525
2025-03-26 18:00:00+00:00,,130.19319140020693,19.616620754384712,240.76976204602914
2025-03-26 19:00:00+00:00,,94.20230788120887,-16.37426276461332,204.7788785270311
2025-03-26 20:00:00+00:00,,88.4038904041899,-22.172680241632293,198.98046105001208
2025-03-26 21:00:00+00:00,,56.52659583555413,-54.04997481026811,167.10316648137635
2025-03-26 22:00:00+00:00,,23.88846849556353,-86.68810215025871,134.46503914138574
2025-03-26 23:00:00+00:00,,32.57339041944749,-78.0031802263747,143.14996106526974
2025-03-27 00:00:00+00:00,,76.17862748757625,-34.39794315824594,186.75519813339844
2025-03-27 01:00:00+00:00,,109.28603712742415,-1.2905335183980355,219.86260777324634
2025-03-27 02:00:00+00:00,,114.13646117974662,3.5598905339243743,224.7130318255688
2025-03-27 03:00:00+00:00,,107.15987036708407,-3.4167002787381193,217.73644101290625
2025-03-27 04:00:00+00:00,,78.5914211135314,-31.985149532290848,189.1679917593536
2025-03-27 05:00:00+00:00,,72.18029084977292,-38.39627979604933,182.7568614955951
2025-03-27 06:00:00+00:00,,81.08733115094668,-29.489239494875562,191.66390179676887
2025-03-27 07:00:00+00:00,,79.56292611873602,-31.01364452708617,190.13949676455823
2025-03-27 08:00:00+00:00,,67.375159664855,-43.20141098096718,177.95173031067725
2025-03-27 09:00:00+00:00,,54.984511657301255,-55.59205898852093,165.56108230312347
2025-03-27 10:00:00+00:00,,57.815023655401774,-52.76154699042041,168.39159430122396
2025-03-27 11:00:00+00:00,,63.507069773172816,-47.06950087264937,174.083640418995
2025-03-27 12:00:00+00:00,,41.41155121247073,-69.16501943335152,151.98812185829294
2025-03-27 13:00:00+00:00,,31.44668055087999,-79.12989009494225,142.0232511967022
2025-03-27 14:00:00+00:00,,70.75645835480947,-39.82011229101278,181.33302900063168
2025-03-27 15:00:00+00:00,,61.089674937755206,-49.48689570806704,171.66624558357742
2025-03-27 16:00:00+00:00,,53.59052500601507,-56.98604563980717,164.1670956518373
2025-03-27 17:00:00+00:00,,39.37203671751024,-71.204533928312,149.94860736333246
2025-03-27 18:00:00+00:00,,50.201552034527026,-60.37501861129516,160.7781226803492
2025-03-27 19:00:00+00:00,,56.94392424481299,-53.6326464010092,167.5204948906352
2025-03-27 20:00:00+00:00,,65.5028221474389,-45.07374849838328,176.0793927932611
2025-03-27 21:00:00+00:00,,60.80575160817733,-49.770819037644856,171.38232225399958
2025-03-27 22:00:00+00:00,,57.37822835273914,-53.1983422930831,167.95479899856133
2025-03-27 23:00:00+00:00,,40.465869838187814,-70.11070080763443,151.04244048401
2025-03-28 00:00:00+00:00,,41.882729000994175,-68.69384164482807,152.4592996468164
2025-03-28 01:00:00+00:00,,138.83346782569183,28.25689717986961,249.410038471514
2025-03-28 02:00:00+00:00,,173.3841470764683,62.807576430646066,283.9607177222905
2025-03-28 03:00:00+00:00,,262.08703672933245,151.51046608351024,372.66360737515464
2025-03-28 04:00:00+00:00,,286.91070365556965,176.33413300974746,397.48727430139184
2025-03-28 05:00:00+00:00,,305.551447811449,194.97487716562682,416.1280184572712
2025-03-28 06:00:00+00:00,,346.1671828226804,235.59061217685817,456.7437534685026
2025-03-28 07:00:00+00:00,,444.86847934846463,334.29190870264244,555.4450499942868
2025-03-28 08:00:00+00:00,,391.86964166643384,281.29307102061165,502.4462123122561
2025-03-28 09:00:00+00:00,,590.2326471367078,479.65607649088565,700.8092177825301
2025-03-28 10:00:00+00:00,,644.4509526238423,533.8743819780201,755.0275232696645
2025-03-28 11:00:00+00:00,,795.5568090651682,684.9802384193459,906.1333797109903
2025-03-28 12:00:00+00:00,,829.6571322354231,719.0805615896008,940.2337028812453
2025-03-28 13:00:00+00:00,,695.7579327188909,585.1813620730686,806.334503364713
2025-03-28 14:00:00+00:00,,718.3843271337444,607.8077564879221,828.9608977795665
2025-03-28 15:00:00+00:00,,764.8602797201802,654.2837090743578,875.4368503660023
