date,solar_tran_actual,solar_tran_fitted,solar_tran_lower,solar_tran_upper
2025-02-21 08:00:00+00:00,2281.5,1568.9429,1218.6872116294721,1919.198513697195
2025-02-21 09:00:00+00:00,3751.5,1980.809,1630.5532563604643,2331.0645584281874
2025-02-21 10:00:00+00:00,4879.75,2322.2861,1972.0304493511678,2672.5417514188907
2025-02-21 11:00:00+00:00,5215.0,2673.97,2323.714297149557,3024.2255992172795
2025-02-21 12:00:00+00:00,4891.75,3263.6062,2913.3506239295352,3613.861925997258
2025-02-21 13:00:00+00:00,4131.75,1910.8688,1560.6131457693173,2261.12444783704
2025-02-21 14:00:00+00:00,2695.75,2356.1091,2005.8533792061114,2706.3646812738343
2025-02-21 15:00:00+00:00,1040.75,876.7745,526.5188211413802,1227.0301232091028
2025-02-21 16:00:00+00:00,97.75,131.15576,-219.09991007822396,481.4113919894987
2025-02-21 17:00:00+00:00,0.0,19.328377,-330.9272854429869,369.5840166247359
2025-02-21 18:00:00+00:00,0.0,1.2352364,-349.02041709837545,351.49088496934723
2025-02-21 19:00:00+00:00,0.0,0.86164016,-349.39403728164484,351.11726478607784
2025-02-21 20:00:00+00:00,0.0,2.2204049,-348.03527255998574,352.47602950773705
2025-02-21 21:00:00+00:00,0.0,-1.6965263,-351.9522038665027,348.55909820121997
2025-02-21 22:00:00+00:00,0.0,-5.48742,-355.743046806469,344.76825526125367
2025-02-21 23:00:00+00:00,0.0,-1.0401542,-351.295834955027,349.2154671126958
2025-02-22 00:00:00+00:00,0.0,-0.14287645,-350.3985215627945,350.1127805049283
2025-02-22 01:00:00+00:00,0.0,-0.92260057,-351.17827634401624,349.33302572370644
2025-02-22 02:00:00+00:00,0.0,1.6674874,-348.58818651565116,351.9231155520715
2025-02-22 03:00:00+00:00,0.0,6.4634466,-343.7921836703342,356.71911839738857
2025-02-22 04:00:00+00:00,0.0,4.7529364,-345.5026952417486,355.0086068259742
2025-02-22 05:00:00+00:00,0.0,16.717476,-333.53815071553913,366.97315135218355
2025-02-22 06:00:00+00:00,106.50000000000011,16.376656,-333.87900312504985,366.63229894267295
2025-02-22 07:00:00+00:00,680.75,653.528,303.27232689206403,1003.7836289597868
2025-02-22 08:00:00+00:00,1607.5,1006.66187,656.4062120190442,1356.917514086767
2025-02-22 09:00:00+00:00,2725.75,2131.023,1780.7674030593466,2481.2787051270698
2025-02-22 10:00:00+00:00,3630.75,2936.8757,2586.6201114726,3287.131413540323
2025-02-22 11:00:00+00:00,3705.25,3030.7434,2680.4877909617135,3380.999093029436
2025-02-22 12:00:00+00:00,3009.0,2486.7478,2136.4922436582,2837.003545725923
2025-02-22 13:00:00+00:00,1913.25,1548.4302,1198.1745430300116,1898.6858450977343
2025-02-22 14:00:00+00:00,1058.0,1240.2123,889.956661517648,1590.4679635853709
2025-02-22 15:00:00+00:00,468.25,766.2368,415.9811912634716,1116.4924933311945
2025-02-22 16:00:00+00:00,67.0,122.166756,-228.08892116927768,472.422380898445
2025-02-22 17:00:00+00:00,0.0,-27.089409,-377.34503275084376,323.1662693168789
2025-02-22 18:00:00+00:00,0.0,-11.79992,-362.0555726244279,338.4557294432949
2025-02-22 19:00:00+00:00,0.0,-18.0877,-368.3433537060175,332.1679483617054
2025-02-22 20:00:00+00:00,0.0,-12.779473,-363.0351432631578,337.476158804565
2025-02-22 21:00:00+00:00,0.0,-12.04992,-362.3055535788758,338.205748488847
2025-02-22 22:00:00+00:00,0.0,2.5883248,-347.6673107294014,352.8439913383213
2025-02-22 23:00:00+00:00,0.0,7.4079657,-342.84766103704214,357.66364103068065
2025-02-23 00:00:00+00:00,0.0,12.280341,-337.9753126569883,362.5359894107345
2025-02-23 01:00:00+00:00,0.0,13.493781,-336.7618915916146,363.7494104761083
2025-02-23 02:00:00+00:00,0.0,9.567451,-340.6881971839234,359.8231048837994
2025-02-23 03:00:00+00:00,0.0,9.819709,-340.4359359977966,360.0753660699263
2025-02-23 04:00:00+00:00,0.0,-4.568475,-354.8241134397979,345.6871886279249
2025-02-23 05:00:00+00:00,0.0,7.5711737,-342.68449779244975,357.82680427527293
2025-02-23 06:00:00+00:00,49.5,67.58112,-282.67454280464244,417.83675926308035
2025-02-23 07:00:00+00:00,644.0,418.1928,67.93717383945057,768.4484759071734
2025-02-23 08:00:00+00:00,1411.5,1145.6991,795.4434653307908,1495.9547673985135
2025-02-23 09:00:00+00:00,2239.25,1856.6111,1506.35537077759,2206.8666728453127
2025-02-23 10:00:00+00:00,2824.0,2127.1582,1776.9025792693478,2477.413881337071
2025-02-23 11:00:00+00:00,2898.0,2489.5076,2139.2518307080436,2839.7631327757663
2025-02-23 12:00:00+00:00,3093.5,2425.4246,2075.1688752232394,2775.680177290962
2025-02-23 13:00:00+00:00,3114.5,1895.4225,1545.1668563751955,2245.678158442918
2025-02-23 14:00:00+00:00,2402.75,2204.647,1854.3913546075935,2554.9026566753164
2025-02-23 15:00:00+00:00,1335.0,762.1278,411.87218210787603,1112.3834841755988
2025-02-23 16:00:00+00:00,226.0,102.571175,-247.684472142108,452.82682992561473
2025-02-23 17:00:00+00:00,0.0,3.5473702,-346.7082621757834,353.8030398919394
2025-02-23 18:00:00+00:00,0.0,-2.2546928,-352.51035390972766,348.000948157995
2025-02-23 19:00:00+00:00,0.0,-7.2779474,-357.5336198457269,342.9776822219959
2025-02-23 20:00:00+00:00,0.0,-7.2779474,-357.5336198457269,342.9776822219959
2025-02-23 21:00:00+00:00,0.0,-7.2779474,-357.5336198457269,342.9776822219959
2025-02-23 22:00:00+00:00,0.0,-11.160333,-361.41600986495723,339.0952922027657
2025-02-23 23:00:00+00:00,0.0,1.6440499,-348.6115800036182,351.8997220641047
2025-02-24 00:00:00+00:00,0.0,5.3623724,-344.89328221225674,355.61801985546595
2025-02-24 01:00:00+00:00,0.0,-1.3705375,-351.6262151894189,348.8850868783039
2025-02-24 02:00:00+00:00,0.0,3.2185128,-347.0371222557226,353.47417981200033
2025-02-24 03:00:00+00:00,0.0,23.201363,-327.0542697095484,373.4570323581744
2025-02-24 04:00:00+00:00,0.0,11.833564,-338.42206916003875,362.08923290768405
