date,wind_onshore_50hz_actual,wind_onshore_50hz_fitted,wind_onshore_50hz_lower,wind_onshore_50hz_upper
2025-01-16 00:00:00+00:00,330.0,163.69210159228942,-955.1752503618436,1282.5594535464224
2025-01-16 01:00:00+00:00,367.99999999999955,255.33824651907116,-863.5291054350619,1374.2055984732046
2025-01-16 02:00:00+00:00,427.25,396.12309968341833,-722.7442522707152,1514.9904516375514
2025-01-16 03:00:00+00:00,569.5,483.76991035300716,-635.0974416011259,1602.6372623071402
2025-01-16 04:00:00+00:00,820.25,751.16378406489,-367.70356788924437,1870.031136019023
2025-01-16 05:00:00+00:00,1120.0,1270.049116229206,151.18176427507296,2388.916468183339
2025-01-16 06:00:00+00:00,1392.5,1386.222342305593,267.35499035145904,2505.0896942597265
2025-01-16 07:00:00+00:00,1796.5,1830.323867727126,711.4565157729926,2949.1912196812596
2025-01-16 08:00:00+00:00,1949.0,2279.999187891878,1161.1318359377447,3398.866539846011
2025-01-16 09:00:00+00:00,1975.0,2279.7173572554357,1160.8500053013022,3398.5847092095687
2025-01-16 10:00:00+00:00,2020.0,2276.6812131367824,1157.813861182649,3395.5485650909154
2025-01-16 11:00:00+00:00,1997.25,2288.773257472418,1169.9059055182847,3407.6406094265512
2025-01-16 12:00:00+00:00,1871.0,1677.0084206375723,558.1410686834388,2795.8757725917053
2025-01-16 13:00:00+00:00,1637.75,1608.4274724907928,489.56012053665927,2727.2948244449262
2025-01-16 14:00:00+00:00,1509.5,1463.5801302819086,344.7127783277756,2582.447482236042
2025-01-16 15:00:00+00:00,1668.0,1247.322123292287,128.4547713381544,2366.1894752464204
2025-01-16 16:00:00+00:00,1719.5,1725.7264091720194,606.859057217886,2844.5937611261525
2025-01-16 17:00:00+00:00,1874.0,1794.079328973476,675.2119770193426,2912.946680927609
2025-01-16 18:00:00+00:00,1834.25,1729.556515097176,610.6891631430431,2848.4238670513096
2025-01-16 19:00:00+00:00,1802.75,1349.271172352741,230.40382039860742,2468.1385243068744
2025-01-16 20:00:00+00:00,1642.0,1351.3407760991145,232.47342414498098,2470.2081280532475
2025-01-16 21:00:00+00:00,1383.5,1002.4827852900808,-116.38456666405273,2121.3501372442142
2025-01-16 22:00:00+00:00,1133.5,883.4848356558123,-235.3825162983212,2002.3521876099458
2025-01-16 23:00:00+00:00,1208.5,818.6519989036788,-300.2153530504547,1937.5193508578122
2025-01-17 00:00:00+00:00,942.25,983.6907574816423,-135.17659447249116,2102.558109435776
2025-01-17 01:00:00+00:00,808.0,1302.0785691723672,183.21121721823374,2420.9459211265007
2025-01-17 02:00:00+00:00,890.25,1560.0298097976129,441.16245784347984,2678.8971617517464
2025-01-17 03:00:00+00:00,761.0,1125.1525946566348,6.285242702501819,2244.0199466107683
2025-01-17 04:00:00+00:00,685.0,1127.371298136195,8.503946182061554,2246.2386500903285
2025-01-17 05:00:00+00:00,619.0,1010.3812962864718,-108.48605566766128,2129.248648240605
2025-01-17 06:00:00+00:00,573.0,878.9123202680471,-239.95503168608593,1997.7796722221801
2025-01-17 07:00:00+00:00,588.0,886.016879826811,-232.85047212732206,2004.884231780944
2025-01-17 08:00:00+00:00,504.25,737.8077166478411,-381.05963530629197,1856.6750686019745
2025-01-17 09:00:00+00:00,416.24999999999955,509.8965059734287,-608.9708459807043,1628.7638579275617
2025-01-17 10:00:00+00:00,403.5,423.4838136741005,-695.3835382800326,1542.351165628234
2025-01-17 11:00:00+00:00,358.25,419.6158688200535,-699.2514831340795,1538.483220774187
2025-01-17 12:00:00+00:00,296.74999999999955,436.6771580551481,-682.190193898985,1555.5445100092816
2025-01-17 13:00:00+00:00,318.25,470.8200184208099,-648.0473335333236,1589.6873703749434
2025-01-17 14:00:00+00:00,462.5,721.0651502518117,-397.8022017023213,1839.9325022059452
2025-01-17 15:00:00+00:00,649.5,1265.5869657606972,146.71961380656376,2384.4543177148307
2025-01-17 16:00:00+00:00,685.5,1133.4102005585714,14.542848604437495,2252.2775525127045
2025-01-17 17:00:00+00:00,695.25,1891.8330637073236,772.9657117531901,3010.7004156614566
2025-01-17 18:00:00+00:00,660.5,1552.6280831623494,433.76073120821593,2671.4954351164824
2025-01-17 19:00:00+00:00,579.5,1214.7309790473473,95.86362709321384,2333.5983310014803
2025-01-17 20:00:00+00:00,601.75,991.7382287804353,-127.12912317369774,2110.605580734569
2025-01-17 21:00:00+00:00,491.75,881.052197952592,-237.8151540015415,1999.9195499067255
2025-01-17 22:00:00+00:00,420.99999999999955,930.5751375178324,-188.29221443630104,2049.442489471966
2025-01-17 23:00:00+00:00,515.25,1012.2836928553561,-106.58365909877648,2131.1510448094896
2025-01-18 00:00:00+00:00,600.5,739.1317917741712,-379.7355601799618,1857.9991437283047
2025-01-18 01:00:00+00:00,559.5,388.99610499864593,-729.8712469554875,1507.8634569527794
2025-01-18 02:00:00+00:00,380.0,91.15846736514732,-1027.7088845889857,1210.0258193192808
2025-01-18 03:00:00+00:00,289.74999999999955,80.00366619238503,-1038.8636857617485,1198.8710181465185
2025-01-18 04:00:00+00:00,231.25,73.6436403761104,-1045.2237115780226,1192.5109923302439
2025-01-18 05:00:00+00:00,219.74999999999955,64.66129062810978,-1054.2060613260237,1183.5286425822433
2025-01-18 06:00:00+00:00,256.5,39.19757588850052,-1079.6697760656325,1158.0649278426336
2025-01-18 07:00:00+00:00,226.5,49.08721252318446,-1069.780139430949,1167.954564477318
2025-01-18 08:00:00+00:00,167.0,89.01737723027009,-1029.849974723863,1207.8847291844036
