method,model_label,horizon,mse,rmse,mae,mape,smape,bias,variance,std,r2,prediction_interval_coverage,prediction_interval_width
forecast,XGBoost,2024-12-26T00:00:00+00:00,140415.87095900418,374.72105753347273,227.940373965672,10.2959598779405,19.72275585276552,79.90474596477695,134031.10253130866,366.1025847099535,0.9731158367757229,0.9940476190476191,2335.9284344854323
forecast,XGBoost,2025-01-02T00:00:00+00:00,811853.1703231101,901.0289508795541,722.6364909580774,21.992347425740743,42.92886530399368,-79.16432952880844,805586.1792533642,897.5445277273792,0.8913196438708169,0.8571428571428571,4781.986849480973
forecast,ElasticNet,2024-12-05T00:00:00+00:00,3513730.203489772,1874.4946528304026,1065.4046178979302,28.333420894373734,47.81020471319965,87.43329650840485,3506085.6221514465,1872.4544379373951,0.5515022921542045,0.9880952380952381,15196.740702800951
forecast,ElasticNet,2024-12-12T00:00:00+00:00,2169919.2853805977,1473.0645896839003,1043.9178008707818,90.59592145123216,71.78825190619614,-833.9715077415234,1474410.809655928,1214.253190095018,0.7782595540159338,0.9523809523809523,9794.362181417036
forecast,ElasticNet,2024-12-19T00:00:00+00:00,1159566.2737873117,1076.8315902625218,825.0136031319153,29.10877903806415,46.055633217846584,-150.5568204739518,1136898.9175960862,1066.2546213715025,0.85524723795473,0.9880952380952381,14817.442113941408
forecast,ElasticNet,2024-12-26T00:00:00+00:00,2221485.097754409,1490.4647254311017,1118.2960251765007,75.28244554182038,128.85845772341523,486.51489205066275,1984788.3575673408,1408.8251692695374,0.5746722392530293,0.8273809523809523,8377.041756853785
forecast,ElasticNet,2025-01-02T00:00:00+00:00,5324979.531528241,2307.591716818259,1517.994504606681,32.68971564295749,56.383037472923846,916.4142351472835,4485164.48114766,2117.8206914532825,0.2871609140396969,0.9940476190476191,17642.627616768197
forecast,"ensemble[XGBoost](XGBoost,ElasticNet)",2024-12-05T00:00:00+00:00,632888.3255579767,795.5427867550411,628.637565612793,23.4409857381011,41.872954770745594,-246.51687240600577,572117.7571771379,756.3846621773461,0.9192172002696158,0.8988095238095238,5200.810500469232
forecast,"ensemble[XGBoost](XGBoost,ElasticNet)",2024-12-12T00:00:00+00:00,499849.1047773029,707.0000740999275,512.6175958315531,94.01651921557628,54.91812924042199,-216.22827418645215,453094.4382196514,673.1228997884795,0.94892125058992,0.8809523809523809,4278.115094700725
forecast,"ensemble[XGBoost](XGBoost,ElasticNet)",2024-12-19T00:00:00+00:00,529086.3149634068,727.3831967837907,512.7213561648414,13.669016636491854,26.779047120747823,-136.6115844363256,510423.58996120346,714.439353592174,0.9339522826917314,0.9821428571428571,5450.08575179756
forecast,"ensemble[XGBoost](XGBoost,ElasticNet)",2024-12-26T00:00:00+00:00,667055.9669143076,816.7349428757824,553.6906466711133,40.24730650373422,63.7387569832577,298.3187051500593,578061.9170718996,760.3038320776107,0.8722847967842036,0.7857142857142857,2863.85262229738
forecast,"ensemble[XGBoost](XGBoost,ElasticNet)",2025-01-02T00:00:00+00:00,1113843.7369640437,1055.3879556656138,847.375946226574,24.528493545407194,46.439115513349414,-98.3073020208448,1104179.411333426,1050.7994153659517,0.8508930697932305,0.8928571428571429,5344.868130190349
