date,solar_tenn_actual,solar_tenn_fitted,solar_tenn_lower,solar_tenn_upper
2025-07-22 00:00:00+00:00,,-8.381183150679135,-1108.2181440872473,1091.4557777858886
2025-07-22 01:00:00+00:00,,-3.4312058406758297,-1103.268166777244,1096.405755095892
2025-07-22 02:00:00+00:00,,4.1255389723419285,-1095.7114219642262,1103.9624999089099
2025-07-22 03:00:00+00:00,,17.144133443230658,-1082.6928274933375,1116.9810943797986
2025-07-22 04:00:00+00:00,,584.6301152315232,-515.206845705045,1684.4670761680914
2025-07-22 05:00:00+00:00,,2486.7058792510384,1386.8689183144704,3586.5428401876065
2025-07-22 06:00:00+00:00,,4453.192337189052,3353.355376252484,5553.02929812562
2025-07-22 07:00:00+00:00,,5529.427505586955,4429.5905446503875,6629.264466523522
2025-07-22 08:00:00+00:00,,7220.746987707798,6120.910026771231,8320.583948644367
2025-07-22 09:00:00+00:00,,6620.202908541663,5520.365947605096,7720.0398694782325
2025-07-22 10:00:00+00:00,,8369.74734222369,7269.910381287122,9469.584303160258
2025-07-22 11:00:00+00:00,,8027.876654379888,6928.039693443321,9127.713615316457
2025-07-22 12:00:00+00:00,,6767.6350682121465,5667.798107275579,7867.472029148716
2025-07-22 13:00:00+00:00,,7722.2961011966145,6622.459140260047,8822.133062133184
2025-07-22 14:00:00+00:00,,6503.078787070349,5403.241826133781,7602.915748006917
2025-07-22 15:00:00+00:00,,3623.1491164933473,2523.312155556779,4722.986077429916
2025-07-22 16:00:00+00:00,,3190.3136391590097,2090.4766782224415,4290.150600095578
2025-07-22 17:00:00+00:00,,1627.2155434455567,527.378582508989,2727.052504382125
2025-07-22 18:00:00+00:00,,335.96156438497565,-763.8753965515925,1435.7985253215436
2025-07-22 19:00:00+00:00,,38.70903189497949,-1061.1279290415887,1138.5459928315472
2025-07-22 20:00:00+00:00,,-15.983535814549214,-1115.8204967511174,1083.8534251220187
2025-07-22 21:00:00+00:00,,3.2686367151409286,-1096.5683242214272,1103.1055976517089
2025-07-22 22:00:00+00:00,,0.011128415249459067,-1099.8258325213183,1099.8480893518176
2025-07-22 23:00:00+00:00,,0.10179676807410942,-1099.7351641684936,1099.9387577046423
2025-07-23 00:00:00+00:00,,4.120682980518268,-1095.71627795605,1103.9576439170862
2025-07-23 01:00:00+00:00,,5.918228437578364,-1093.9187324989894,1105.7551893741465
2025-07-23 02:00:00+00:00,,13.753455796756498,-1086.0835051398117,1113.5904167333242
2025-07-23 03:00:00+00:00,,13.821578441100883,-1086.0153824954673,1113.6585393776688
2025-07-23 04:00:00+00:00,,432.3479258760849,-667.4890350604828,1532.184886812653
2025-07-23 05:00:00+00:00,,2491.305246233766,1391.4682852971982,3591.142207170334
2025-07-23 06:00:00+00:00,,5316.300289740137,4216.4633288035675,6416.137250676704
2025-07-23 07:00:00+00:00,,9400.758833333139,8300.921872396571,10500.595794269706
2025-07-23 08:00:00+00:00,,10824.374869422712,9724.537908486145,11924.21183035928
2025-07-23 09:00:00+00:00,,11708.654816556964,10608.817855620397,12808.491777493533
2025-07-23 10:00:00+00:00,,9600.88466135203,8501.047700415462,10700.721622288596
2025-07-23 11:00:00+00:00,,10297.684181982067,9197.847221045498,11397.521142918635
2025-07-23 12:00:00+00:00,,9117.649366900177,8017.81240596361,10217.486327836745
2025-07-23 13:00:00+00:00,,8138.252384413314,7038.415423476745,9238.089345349881
2025-07-23 14:00:00+00:00,,6863.10578360521,5763.268822668641,7962.942744541777
2025-07-23 15:00:00+00:00,,5190.14800010205,4090.3110391654814,6289.984961038617
2025-07-23 16:00:00+00:00,,3315.0135670114714,2215.1766060749032,4414.85052794804
2025-07-23 17:00:00+00:00,,1888.1678280736974,788.3308671371292,2988.004789010265
2025-07-23 18:00:00+00:00,,354.0045394615763,-745.8324214749919,1453.8415003981443
2025-07-23 19:00:00+00:00,,-1.0362690883007417,-1100.873230024869,1098.8006918482672
2025-07-23 20:00:00+00:00,,1.3184023049229836,-1098.5185586316447,1101.1553632414912
2025-07-23 21:00:00+00:00,,160.0877302922304,-939.7492306443373,1259.9246912287986
2025-07-23 22:00:00+00:00,,2.3890877363332947,-1097.4478732002344,1102.2260486729015
2025-07-23 23:00:00+00:00,,0.4606647639266157,-1099.3762961726416,1100.2976257004946
2025-07-24 00:00:00+00:00,,15.136489894789975,-1084.7004710417782,1114.973450831358
2025-07-24 01:00:00+00:00,,6.996095570629677,-1092.8408653659385,1106.8330565071976
2025-07-24 02:00:00+00:00,,17.261570887756534,-1082.5753900488116,1117.0985318243245
2025-07-24 03:00:00+00:00,,267.68350810780294,-832.1534528287652,1367.5204690443709
2025-07-24 04:00:00+00:00,,296.0025867453983,-803.8343741911699,1395.8395476819662
2025-07-24 05:00:00+00:00,,2133.62551502388,1033.7885540873117,3233.4624759604476
2025-07-24 06:00:00+00:00,,3232.789563530308,2132.9526025937403,4332.626524466876
2025-07-24 07:00:00+00:00,,5826.40799715485,4726.571036218282,6926.244958091418
2025-07-24 08:00:00+00:00,,6892.7910380827925,5792.954077146224,7992.62799901936
2025-07-24 09:00:00+00:00,,8327.004240345435,7227.167279408868,9426.841201282004
2025-07-24 10:00:00+00:00,,9501.712046642226,8401.875085705658,10601.549007578795
2025-07-24 11:00:00+00:00,,8911.284192486197,7811.447231549628,10011.121153422764
2025-07-24 12:00:00+00:00,,9379.753901855982,8279.916940919415,10479.59086279255
2025-07-24 13:00:00+00:00,,8058.8160176172405,6958.979056680673,9158.65297855381
2025-07-24 14:00:00+00:00,,5891.258229693696,4791.421268757127,6991.0951906302635
