date,biomass_ampr_actual,coal_derived_gas_ampr_actual,gas_ampr_actual,hard_coal_ampr_actual,lignite_ampr_actual,other_fossil_ampr_actual,renewables_ampr_actual,waste_ampr_actual,biomass_ampr_fitted,coal_derived_gas_ampr_fitted,gas_ampr_fitted,hard_coal_ampr_fitted,lignite_ampr_fitted,other_fossil_ampr_fitted,renewables_ampr_fitted,waste_ampr_fitted,biomass_ampr_lower,coal_derived_gas_ampr_lower,gas_ampr_lower,hard_coal_ampr_lower,lignite_ampr_lower,other_fossil_ampr_lower,renewables_ampr_lower,waste_ampr_lower,biomass_ampr_upper,coal_derived_gas_ampr_upper,gas_ampr_upper,hard_coal_ampr_upper,lignite_ampr_upper,other_fossil_ampr_upper,renewables_ampr_upper,waste_ampr_upper
2025-05-25 00:00:00+00:00,752.0,471.25,755.5,17.0,1441.75,53.0,142.5,43.0,727.9277482111746,432.89753891570626,1432.9026546237328,248.08171110599608,1489.2952326103914,46.72939859904527,317.2885036271741,67.3643812121823,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
2025-05-25 01:00:00+00:00,752.0,469.75,760.0,17.0,1137.25,53.0,116.0,43.0,724.1726265164114,434.1575328065777,1357.3032716136154,382.4155251146708,1387.4808206662615,48.64683586225949,275.3900864215317,62.36033615595685,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
2025-05-25 02:00:00+00:00,752.0,482.0,761.75,17.0,1089.75,53.0,116.0,45.0,724.2921157914641,433.55205891336334,1245.8957272589107,360.81381774850115,1285.263931566231,47.65636795607249,318.7379623383042,64.76030025197687,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
2025-05-25 03:00:00+00:00,751.25,487.25,687.0,16.5,1070.5,53.0,115.75,45.0,725.2120110815674,464.90609894977393,1313.9776930214755,368.14777577903317,1304.2684334656697,53.39875927615381,362.4886427439274,62.300646932264634,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
2025-05-25 04:00:00+00:00,753.0,459.25,355.25,16.75,1049.5,53.0,116.0,45.0,729.8909590276165,464.06390078479916,1227.3224791088599,341.06038748129276,1237.9585468668129,53.55648475167207,372.48298578845896,65.52400901411278,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
2025-05-25 05:00:00+00:00,756.0,446.5,351.0,17.0,1050.5,53.0,116.0,45.0,748.3822200389833,470.3927041874714,1229.640991651617,322.8175267716605,1336.8666739548926,50.581967271462155,444.8420023317163,63.461019836959494,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
2025-05-25 06:00:00+00:00,758.0,491.5,504.0,16.25,1064.75,53.0,117.25,45.0,747.193487615944,461.7618930044033,1240.8742392394558,530.2032013349873,1351.1456592652216,51.0674059010734,422.7479743418803,68.09615123241738,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
2025-05-25 07:00:00+00:00,758.0,514.5,645.75,16.5,1512.0,53.0,119.0,45.0,740.9702386082195,463.0781483838183,1196.413813651041,496.07683632542,1442.8936287059823,54.436047961768786,325.99464589382666,67.31590132987517,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
2025-05-25 08:00:00+00:00,757.0,509.5,949.0,16.75,1821.25,53.0,163.5,43.0,724.0419835157718,464.821384264849,1353.8083571521368,515.1183717366578,1640.7758245416749,43.271544057419206,239.7747854396492,72.36623204886084,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
2025-05-25 09:00:00+00:00,757.0,525.75,829.25,17.0,1787.5000000000002,53.0,187.0,43.0,708.2606386545709,462.19942180817173,1335.9346416726585,554.413408531899,1545.523251715238,43.50831584514009,202.59039948592653,69.96649126345645,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
2025-05-25 10:00:00+00:00,757.0,483.75,831.0,17.0,1785.7499999999998,53.0,250.0,43.0,677.9567951288057,457.7617517005733,1193.4876129224092,547.3722029890723,1440.7038103475288,48.027517500864235,191.15130321402287,78.68501257840632,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
2025-05-25 11:00:00+00:00,756.5,471.5,487.25,17.0,1786.7499999999998,53.0,243.25,43.0,670.1045490825544,456.6901165892632,1129.077483253677,562.7282900036581,1582.3153376386044,40.57137303074484,186.42128686991,84.71434811983009,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
2025-05-25 12:00:00+00:00,757.0,477.5,507.0,17.0,1781.75,53.0,144.0,44.0,672.1437190396739,456.568759301664,1347.6610181486903,525.046311866275,1629.393381454937,39.76064455562189,189.7567235216134,88.53383948066892,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
2025-05-25 13:00:00+00:00,758.5,470.5,708.0,17.0,1787.5000000000002,53.0,196.25,44.0,659.1872071215508,455.3893390643235,1294.0276996142393,584.0817356915608,1497.60036324471,39.27917817200026,183.39296645309264,90.00874840154728,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
2025-05-25 14:00:00+00:00,761.0,511.5,889.75,17.0,1772.5,53.0,181.5,44.0,658.7017431157035,455.8028939136188,1393.2151453688145,608.5384940746347,1330.2598296899037,40.38998415458948,193.02243508693536,91.4151202948725,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476,779.4234226190476,460.0807316468254,3116.1759350198413,1251.1592435515875,3620.6666666666665,49.688125,387.66572916666667,75.79456101190476
