date,load_ampr_actual,load_ampr_fitted,load_ampr_lower,load_ampr_upper
2025-02-18 00:00:00+00:00,,18519.406,18128.36795387411,18910.446177085785
2025-02-18 01:00:00+00:00,,18157.36,17766.32088026417,18548.399103475847
2025-02-18 02:00:00+00:00,,18590.521,18199.48267013915,18981.560893350827
2025-02-18 03:00:00+00:00,,19220.645,18829.606164194716,19611.684387406392
2025-02-18 04:00:00+00:00,,21163.96,20772.922003360818,21555.000226572494
2025-02-18 05:00:00+00:00,,23698.62,23307.579365617545,24089.65758882922
2025-02-18 06:00:00+00:00,,24872.084,24481.04575146798,25263.123974679656
2025-02-18 07:00:00+00:00,,25747.072,25356.033108804877,26138.111332016553
2025-02-18 08:00:00+00:00,,25778.59,25387.551585198227,26169.629808409903
2025-02-18 09:00:00+00:00,,25790.01,25398.97056509376,26181.048788305437
2025-02-18 10:00:00+00:00,,25673.146,25282.107277958046,26064.185501169723
2025-02-18 11:00:00+00:00,,25293.527,24902.487407742166,25684.565630953843
2025-02-18 12:00:00+00:00,,24638.807,24247.7684563306,25029.846679542276
2025-02-18 13:00:00+00:00,,24416.139,24025.10032931627,24807.178552527945
2025-02-18 14:00:00+00:00,,24950.805,24559.765477836838,25341.843701048514
2025-02-18 15:00:00+00:00,,24012.943,23621.904397874816,24403.982621086492
2025-02-18 16:00:00+00:00,,23902.133,23511.092908598523,24293.1711318102
2025-02-18 17:00:00+00:00,,24566.602,24175.56327740544,24957.641500617116
2025-02-18 18:00:00+00:00,,24207.584,23816.545668432624,24598.6238916443
2025-02-18 19:00:00+00:00,,21470.877,21079.838287993134,21861.916511204807
2025-02-18 20:00:00+00:00,,21212.66,20821.620850449817,21603.699073661493
2025-02-18 21:00:00+00:00,,20733.32,20342.281020055743,21124.35924326742
2025-02-18 22:00:00+00:00,,19205.412,18814.37395736318,19596.452180574855
2025-02-18 23:00:00+00:00,,18668.814,18277.77570018758,19059.853923399252
2025-02-19 00:00:00+00:00,,18660.287,18269.247642339058,19051.325865550734
2025-02-19 01:00:00+00:00,,18573.889,18182.849313627274,18964.92753683895
2025-02-19 02:00:00+00:00,,19139.059,18748.019262399743,19530.09748561142
2025-02-19 03:00:00+00:00,,21321.295,20930.254881065855,21712.33310427753
2025-02-19 04:00:00+00:00,,21701.191,21310.151489795964,22092.22971300764
2025-02-19 05:00:00+00:00,,23000.059,22609.02004156216,23391.098264773835
2025-02-19 06:00:00+00:00,,24444.521,24053.482964134673,24835.56118734635
2025-02-19 07:00:00+00:00,,26174.758,25783.71911113879,26565.797334350467
2025-02-19 08:00:00+00:00,,26352.629,25961.59085973288,26743.669082944558
2025-02-19 09:00:00+00:00,,25809.34,25418.299868790356,26200.378092002033
2025-02-19 10:00:00+00:00,,25094.719,24703.679013787605,25485.75723699928
2025-02-19 11:00:00+00:00,,25053.146,24662.106827248215,25444.18505045989
2025-02-19 12:00:00+00:00,,25177.889,24786.848743007988,25568.926966219664
2025-02-19 13:00:00+00:00,,25416.072,25025.03284773548,25807.111070947158
2025-02-19 14:00:00+00:00,,25200.613,24809.57339254126,25591.651615752937
2025-02-19 15:00:00+00:00,,25301.324,24910.28521366486,25692.363436876538
2025-02-19 16:00:00+00:00,,24290.709,23899.669043456634,24681.74726666831
2025-02-19 17:00:00+00:00,,24370.793,23979.754831954415,24761.83305516609
2025-02-19 18:00:00+00:00,,24524.91,24133.87025300372,24915.948476215395
2025-02-19 19:00:00+00:00,,23993.506,23602.466538196975,24384.54476140865
2025-02-19 20:00:00+00:00,,22234.41,21843.371536339953,22625.44975955163
2025-02-19 21:00:00+00:00,,21515.51,21124.471238156937,21906.549461368613
2025-02-19 22:00:00+00:00,,20359.916,19968.87786166714,20750.956084878817
2025-02-19 23:00:00+00:00,,18682.865,18291.82669215296,19073.904915364637
2025-02-20 00:00:00+00:00,,18598.537,18207.49851659397,18989.576739805645
2025-02-20 01:00:00+00:00,,18087.676,17696.637201240912,18478.71542445259
2025-02-20 02:00:00+00:00,,18964.398,18573.358495235774,19355.436718447447
2025-02-20 03:00:00+00:00,,18614.123,18223.08401322076,19005.162236432432
2025-02-20 04:00:00+00:00,,19714.504,19323.465703745995,20105.54392695767
2025-02-20 05:00:00+00:00,,21810.232,21419.194190100512,22201.27241331219
2025-02-20 06:00:00+00:00,,22765.596,22374.557346804784,23156.63557001646
2025-02-20 07:00:00+00:00,,24383.65,23992.61039574771,24774.688618959386
2025-02-20 08:00:00+00:00,,24314.283,23923.24351992336,24705.321743135035
2025-02-20 09:00:00+00:00,,24513.13,24122.092721418314,24904.17094462999
2025-02-20 10:00:00+00:00,,24036.781,23645.742736690107,24427.820959901783
2025-02-20 11:00:00+00:00,,22569.525,22178.487019953754,22960.56524316543
2025-02-20 12:00:00+00:00,,22511.037,22119.997136498154,22902.07535970983
2025-02-20 13:00:00+00:00,,22376.91,21985.87107120658,22767.949294418253
2025-02-20 14:00:00+00:00,,21572.992,21181.95301688892,21964.031240100598
2025-02-20 15:00:00+00:00,,21578.992,21187.953706275424,21970.0319294871
2025-02-20 16:00:00+00:00,,22604.443,22213.403615511776,22995.48183872345
