date,load_ampr_actual,load_ampr_fitted,load_ampr_lower,load_ampr_upper
2025-01-22 00:00:00+00:00,18059.75,18214.898,17833.49342856935,18596.303214046093
2025-01-22 01:00:00+00:00,17843.75,17838.174,17456.769689652578,18219.57947512932
2025-01-22 02:00:00+00:00,17822.0,17881.662,17500.257728217766,18263.06751369451
2025-01-22 03:00:00+00:00,18062.25,18819.012,18437.606657233508,19200.416442710255
2025-01-22 04:00:00+00:00,19127.0,20177.785,19796.380969706148,20559.19075518289
2025-01-22 05:00:00+00:00,21402.25,22005.951,21624.54622999707,22387.356015473815
2025-01-22 06:00:00+00:00,22751.75,23959.248,23577.84274468128,24340.652530158022
2025-01-22 07:00:00+00:00,23736.25,25387.764,25006.357796918663,25769.167582395406
2025-01-22 08:00:00+00:00,23898.75,25433.107,25051.70286737285,25814.512652849597
2025-01-22 09:00:00+00:00,23855.0,25509.764,25128.35930964523,25891.169095121975
2025-01-22 10:00:00+00:00,24299.25,25370.13,24988.72646033646,25751.536245813204
2025-01-22 11:00:00+00:00,24877.75,25182.16,24800.75416387218,25563.563949348925
2025-01-22 12:00:00+00:00,23901.75,25480.764,25099.357714688656,25862.1675001654
2025-01-22 13:00:00+00:00,23514.25,25475.805,25094.40004759089,25857.209833067638
2025-01-22 14:00:00+00:00,23334.0,24661.566,24280.160841621186,25042.970627097933
2025-01-22 15:00:00+00:00,23361.5,23430.504,23049.098418048783,23811.908203525527
2025-01-22 16:00:00+00:00,24122.0,24095.635,23714.230024569442,24477.03981004619
2025-01-22 17:00:00+00:00,24463.5,24440.615,24059.209732144984,24822.01951762173
2025-01-22 18:00:00+00:00,23474.5,23636.648,23255.24390967544,24018.053695152183
2025-01-22 19:00:00+00:00,22618.5,22686.967,22305.561988185797,23068.37177366254
2025-01-22 20:00:00+00:00,21351.5,22069.502,21688.0965924611,22450.906377937845
2025-01-22 21:00:00+00:00,20153.0,20809.79,20428.38384502052,21191.193630497266
2025-01-22 22:00:00+00:00,18780.0,18651.379,18269.9730496141,19032.782835090842
2025-01-22 23:00:00+00:00,16776.5,17330.871,16949.46545904827,17712.27524452502
2025-01-23 00:00:00+00:00,15897.75,16775.047,16393.641062082086,17156.45084755883
2025-01-23 01:00:00+00:00,16137.0,17114.465,16733.05984131498,17495.869626791722
2025-01-23 02:00:00+00:00,15763.5,17567.117,17185.71211185628,17948.521897333023
2025-01-23 03:00:00+00:00,16285.25,17205.998,16824.593471425967,17587.403256902715
2025-01-23 04:00:00+00:00,17001.75,18711.89,18330.486185587044,19093.295971063788
2025-01-23 05:00:00+00:00,19603.0,19915.682,19534.2759203611,20297.085705837846
2025-01-23 06:00:00+00:00,21532.0,22745.984,22364.579916941137,23127.38970241788
2025-01-23 07:00:00+00:00,22370.25,22474.715,22093.310519887502,22856.12030536425
2025-01-23 08:00:00+00:00,23106.25,22977.828,22596.423619906465,23359.233405383213
2025-01-23 09:00:00+00:00,23768.0,24753.201,24371.796344335,25134.606129811746
2025-01-23 10:00:00+00:00,24336.5,24577.652,24196.246923354476,24959.056708831224
2025-01-23 11:00:00+00:00,24817.25,24861.201,24479.795657195133,25242.605442671877
2025-01-23 12:00:00+00:00,24645.75,24341.826,23960.42201514778,24723.231800624526
