date,load_ampr_actual,load_ampr_fitted,load_ampr_lower,load_ampr_upper
2024-12-29 00:00:00+00:00,15091.0,15047.388,14620.390969269207,15474.384541679621
2024-12-29 01:00:00+00:00,14700.25,14669.09,14242.09339633341,15096.086968743823
2024-12-29 02:00:00+00:00,14575.25,14580.799,14153.801377890428,15007.794950300839
2024-12-29 03:00:00+00:00,14577.75,14567.534,14140.536919290045,14994.530491700458
2024-12-29 04:00:00+00:00,14767.0,14788.852,14361.85446988594,15215.848042296353
2024-12-29 05:00:00+00:00,14741.0,14759.85,14332.853129789597,15186.84670220001
2024-12-29 06:00:00+00:00,15066.25,15180.556,14753.558522540527,15607.552094950941
2024-12-29 07:00:00+00:00,16129.0,16056.571,15629.574597462835,16483.568169873248
2024-12-29 08:00:00+00:00,17496.75,17169.027,16742.029745017826,17596.02331742824
2024-12-29 09:00:00+00:00,18862.5,18087.008,17660.010510326425,18514.004082736836
2024-12-29 10:00:00+00:00,19694.0,18609.055,18182.05754620689,19036.0511186173
2024-12-29 11:00:00+00:00,19702.5,18417.312,17990.316028380446,18844.30960079086
2024-12-29 12:00:00+00:00,19563.75,18153.816,17726.82021627579,18580.813788686206
2024-12-29 13:00:00+00:00,19431.0,18167.484,17740.48832674966,18594.48189916007
2024-12-29 14:00:00+00:00,19337.5,18173.932,17746.934398534147,18600.92797094456
2024-12-29 15:00:00+00:00,19763.25,18697.404,18270.406788714976,19124.400361125387
2024-12-29 16:00:00+00:00,20347.25,19397.465,18970.468794131983,19824.462366542397
2024-12-29 17:00:00+00:00,20548.0,19751.684,19324.686137188943,20178.679709599357
2024-12-29 18:00:00+00:00,20509.25,19352.725,18925.728218598488,19779.7217910089
2024-12-29 19:00:00+00:00,19554.75,18792.861,18365.863741318306,19219.85731372872
2024-12-29 20:00:00+00:00,19154.5,18162.586,17735.588451043295,18589.582023453706
2024-12-29 21:00:00+00:00,18568.25,17179.018,16752.021244556578,17606.014816966992
2024-12-29 22:00:00+00:00,17428.25,16255.422,15828.424564056168,16682.41813646658
2024-12-29 23:00:00+00:00,15583.75,15324.63,14897.633454634912,15751.627027045324
2024-12-30 00:00:00+00:00,15251.75,14931.495,14504.498205737375,15358.491778147785
2024-12-30 01:00:00+00:00,14969.5,14802.571,14375.574808429938,15229.56838084035
2024-12-30 02:00:00+00:00,15192.0,15047.574,14620.576930623145,15474.570503033556
2024-12-30 03:00:00+00:00,15423.75,15550.575,15123.578657446744,15977.572229857156
2024-12-30 04:00:00+00:00,15761.75,15991.706,15564.709394056958,16418.702966467372
2024-12-30 05:00:00+00:00,16626.75,17392.93,16965.932315362847,17819.92588777326
2024-12-30 06:00:00+00:00,18356.75,19077.777,18650.78001672484,19504.77358913525
2024-12-30 07:00:00+00:00,19437.5,20610.785,20183.787379211924,21037.78095162234
2024-12-30 08:00:00+00:00,20102.0,21484.793,21057.796326947024,21911.789899357434
2024-12-30 09:00:00+00:00,20735.5,21789.816,21362.82022238784,22216.81379479825
2024-12-30 10:00:00+00:00,20651.0,21821.996,21394.99938308942,22248.992955499834
2024-12-30 11:00:00+00:00,20861.25,21829.678,21402.68127399817,22256.674846408583
2024-12-30 12:00:00+00:00,21083.0,21849.586,21422.588554634094,22276.582127044505
2024-12-30 13:00:00+00:00,21153.25,21696.834,21269.836799155048,22123.830371565462
2024-12-30 14:00:00+00:00,21048.0,21611.174,21184.177271608503,22038.170844018914
2024-12-30 15:00:00+00:00,21411.0,21922.488,21495.4914863918,22349.48505880221
2024-12-30 16:00:00+00:00,22069.25,22782.13,22355.134527211798,23209.12809962221
2024-12-30 17:00:00+00:00,22372.5,22842.441,22415.445246740364,23269.438819150775
2024-12-30 18:00:00+00:00,21703.25,22328.592,21901.59518578519,22755.588758195605
2024-12-30 19:00:00+00:00,20604.75,21346.023,20919.026589807494,21773.02016221791
2024-12-30 20:00:00+00:00,19628.0,20381.607,19954.61109787545,20808.604670285866
2024-12-30 21:00:00+00:00,18830.0,19293.035,18866.037615451914,19720.031187862325
2024-12-30 22:00:00+00:00,17787.25,18098.143,17671.14484831247,18525.13842072288
2024-12-30 23:00:00+00:00,15893.5,16766.52,16339.523456246621,17193.517028657032
2024-12-31 00:00:00+00:00,15247.5,16390.9,15963.902902928086,16817.896475338497
2024-12-31 01:00:00+00:00,15045.5,15949.857,15522.860831435994,16376.854403846406
2024-12-31 02:00:00+00:00,15175.5,15976.136,15549.13866157659,16403.132233987002
2024-12-31 03:00:00+00:00,15155.0,16349.295,15922.298169381957,16776.291741792367
2024-12-31 04:00:00+00:00,15222.0,17378.805,16951.80837398581,17805.80194639622
2024-12-31 05:00:00+00:00,15615.5,19200.795,18773.797547230453,19627.791119640868
2024-12-31 06:00:00+00:00,16015.0,21093.293,20666.295694043525,21520.28926645394
2024-12-31 07:00:00+00:00,16994.25,22019.807,21592.80930000072,22446.802872411132
2024-12-31 08:00:00+00:00,18038.5,22760.246,22333.248759006463,23187.242331416877
2024-12-31 09:00:00+00:00,18956.0,23334.875,22907.877973786828,23761.87154619724
2024-12-31 10:00:00+00:00,19937.0,23651.182,23224.18489783213,24078.178470242543
2024-12-31 11:00:00+00:00,20204.25,23880.424,23453.427383764545,24307.420956174956
2024-12-31 12:00:00+00:00,19786.5,23632.166,23205.16858393627,24059.16215634668
2024-12-31 13:00:00+00:00,19522.0,23444.105,23017.10751445948,23871.101086869894
2024-12-31 14:00:00+00:00,18804.75,23218.26,22791.263334957013,23645.256907367424
2024-12-31 15:00:00+00:00,19358.75,23277.729,22850.730558892832,23704.724131303243
2024-12-31 16:00:00+00:00,20234.75,23882.648,23455.651465864677,24309.64503827509
2024-12-31 17:00:00+00:00,19937.5,23808.168,23381.17041270147,24235.163985111885
2024-12-31 18:00:00+00:00,19361.0,23272.479,22845.480877717684,23699.4744501281
2024-12-31 19:00:00+00:00,18434.5,22011.691,21584.695460883777,22438.68903329419
2024-12-31 20:00:00+00:00,18115.25,20907.215,20480.21860466559,21334.212177076002
2024-12-31 21:00:00+00:00,17165.75,19639.621,19212.624118699663,20066.617691110077
2024-12-31 22:00:00+00:00,17887.75,18607.535,18180.537599025043,19034.531171435454
2024-12-31 23:00:00+00:00,17243.5,17538.078,17111.081331205623,17965.074903616038
2025-01-01 00:00:00+00:00,16912.5,16940.842,16513.84437484107,17367.83794725148
2025-01-01 01:00:00+00:00,16319.25,16435.473,16008.476152475394,16862.469724885806
2025-01-01 02:00:00+00:00,15984.0,16125.706,15698.708869376846,16552.70244178726
2025-01-01 03:00:00+00:00,16069.0,15956.7295,15529.732966575702,16383.726538986117
2025-01-01 04:00:00+00:00,16057.75,15768.493,15341.496136156802,16195.489708567213
2025-01-01 05:00:00+00:00,15599.75,15820.654,15393.657707450591,16247.651279861004
2025-01-01 06:00:00+00:00,15894.5,16235.685,15808.688140318218,16662.68171272863
2025-01-01 07:00:00+00:00,16635.75,17317.195,16890.19808275911,17744.191655169525
2025-01-01 08:00:00+00:00,17270.25,18628.74,18201.74393643446,19055.73750884487
2025-01-01 09:00:00+00:00,18453.75,19684.473,19257.475525630813,20111.469098041223
2025-01-01 10:00:00+00:00,19284.25,20300.018,19873.021632725682,20727.015205136096
2025-01-01 11:00:00+00:00,20009.25,20672.781,20245.784501440692,21099.778073851106
2025-01-01 12:00:00+00:00,19367.5,20322.695,19895.699207898488,20749.6927803089
2025-01-01 13:00:00+00:00,18679.75,19723.863,19296.86618132686,20150.859753737273
2025-01-01 14:00:00+00:00,18835.0,19763.36,19336.361685486707,20190.355257897118
2025-01-01 15:00:00+00:00,19144.25,20211.328,19784.331700140865,20638.32527255128
2025-01-01 16:00:00+00:00,19847.5,20914.305,20487.308087041758,21341.30165945217
2025-01-01 17:00:00+00:00,19992.75,21119.643,20692.645123228624,21546.638695639034
2025-01-01 18:00:00+00:00,19792.75,20872.186,20445.187840375223,21299.181412785634
2025-01-01 19:00:00+00:00,19086.75,20045.936,19618.938397748596,20472.93197015901
2025-01-01 20:00:00+00:00,18621.5,19275.082,18848.084890649978,19702.078463060392
2025-01-01 21:00:00+00:00,17555.25,18378.262,17951.265811428868,18805.25938383928
2025-01-01 22:00:00+00:00,16812.5,17412.363,16985.366748062417,17839.360320472828
2025-01-01 23:00:00+00:00,15814.25,16269.137,15842.139802394257,16696.133374804667
2025-01-02 00:00:00+00:00,15193.5,15791.432,15364.434312235411,16218.427884645824
2025-01-02 01:00:00+00:00,15067.25,15653.051,15226.054348524438,16080.047920934852
