,wind_offshore_actual,wind_offshore_fitted,wind_offshore_lower,wind_offshore_upper
2024-11-16 01:00:00+00:00,4370.000000000002,6106.024,3543.129080759251,10522.772441050593
2024-11-16 02:00:00+00:00,4706.749999999999,6106.024,3543.129080759251,10522.772441050593
2024-11-16 03:00:00+00:00,4714.500000000001,5856.4717,3398.3211992609217,10092.706149379355
2024-11-16 04:00:00+00:00,4472.249999999997,5921.261,3435.91653436297,10204.360889329824
2024-11-16 05:00:00+00:00,4718.250000000002,5544.3936,3217.2320041848193,9554.88764266355
2024-11-16 06:00:00+00:00,4162.749999999998,5661.9487,3285.4452727125527,9757.47487158338
2024-11-16 07:00:00+00:00,4635.249999999998,5439.593,3156.419202601485,9374.279130250601
2024-11-16 08:00:00+00:00,4604.249999999998,5604.167,3251.9168974491845,9657.898633977518
2024-11-16 09:00:00+00:00,4949.249999999999,3821.169,2217.300483576707,6585.1815980510255
2024-11-16 10:00:00+00:00,4985.249999999998,3709.6267,2152.5768243909256,6392.958192795671
2024-11-16 11:00:00+00:00,4960.5,4769.363,2767.506529455614,8219.243717860243
2024-11-16 12:00:00+00:00,4342.499999999999,3302.4338,1916.295780922217,5691.224895509827
2024-11-16 13:00:00+00:00,4335.75,3440.1582,1996.2130331299466,5928.571895838194
2024-11-16 14:00:00+00:00,4179.749999999999,3288.4475,1908.179796807372,5667.1211578166985
2024-11-16 15:00:00+00:00,4513.75,3192.9167,1852.7463028643988,5502.488701849784
2024-11-16 16:00:00+00:00,4198.25,3100.3892,1799.055795045613,5343.032756795869
2024-11-16 17:00:00+00:00,4883.250000000001,3488.826,2024.452564100854,6012.440744947306
2024-11-16 18:00:00+00:00,5644.750000000001,4393.268,2549.2718736304605,7571.106557273735
2024-11-16 19:00:00+00:00,5517.749999999999,4637.3057,2690.8793455980576,7991.667922524751
2024-11-16 20:00:00+00:00,5705.750000000002,4425.601,2568.0336787136766,7626.827418967929
2024-11-16 21:00:00+00:00,5768.75,5156.054,2991.8912050301146,8885.645880047077
2024-11-16 22:00:00+00:00,5184.749999999999,5364.811,3113.0259368989064,9245.405061580323
2024-11-16 23:00:00+00:00,5730.5,5204.5674,3020.0431543126674,8969.254619474732
2024-11-17 00:00:00+00:00,5037.249999999999,4339.1714,2517.8814730840386,7477.879910924167
2024-11-17 01:00:00+00:00,5259.500000000001,4336.3594,2516.249921298214,7473.034349902633
2024-11-17 02:00:00+00:00,4985.000000000003,4091.9526,2374.428366053496,7051.837176709761
2024-11-17 03:00:00+00:00,5946.250000000003,4243.949,2462.6274207163183,7313.780380182337
2024-11-17 04:00:00+00:00,6028.500000000003,4915.764,2852.4586600226226,8471.543850867482
2024-11-17 05:00:00+00:00,5793.999999999999,4691.867,2722.539446912885,8085.695555727573
2024-11-17 06:00:00+00:00,5658.000000000003,5111.9146,2966.2789882006414,8809.5799159617
2024-11-17 07:00:00+00:00,5383.249999999999,4592.1055,2664.6504340103825,7913.770430866358
2024-11-17 08:00:00+00:00,4800.499999999998,3745.3098,2173.282675568187,6454.4526953017685
2024-11-17 09:00:00+00:00,4463.750000000001,2453.9387,1423.941615926529,4228.9776218278885
2024-11-17 10:00:00+00:00,3044.9999999999995,2090.192,1212.8705173772848,3602.1155774915983
2024-11-17 11:00:00+00:00,2821.75,1996.3184,1158.3991891547832,3440.340666563639
2024-11-17 12:00:00+00:00,2504.2500000000005,1664.156,965.6559944345693,2867.9108364984295
2024-11-17 13:00:00+00:00,3215.5,2282.0781,1324.2164642191144,3932.8029541413416
2024-11-17 14:00:00+00:00,4653.75,2671.4136,1550.1349166366244,4603.7602946257875
2024-11-17 15:00:00+00:00,4884.249999999998,3465.1475,2010.7128536958687,5971.63504955719
2024-11-17 16:00:00+00:00,5209.250000000003,4986.572,2893.547179200007,8593.573031116795
2024-11-17 17:00:00+00:00,4545.250000000002,5364.581,3112.892729581785,9245.009447914097
2024-11-17 18:00:00+00:00,4386.000000000002,6610.587,3835.909756911441,11392.304529794179
2024-11-17 19:00:00+00:00,4102.250000000001,5587.8667,3242.4589815196514,9629.809480343989
2024-11-17 20:00:00+00:00,4446.749999999999,5619.3677,3260.7374336811363,9684.094827641682
2024-11-17 21:00:00+00:00,4250.750000000001,4973.124,2885.7427449289175,8570.394568240115
2024-11-17 22:00:00+00:00,4247.249999999998,4883.066,2833.485168416137,8415.19429937328
2024-11-17 23:00:00+00:00,5317.249999999998,4996.9575,2899.573400413468,8611.470362278935
2024-11-18 00:00:00+00:00,5581.250000000001,4974.7407,2886.6810139925033,8573.181142372621
2024-11-18 01:00:00+00:00,5983.5,4716.3594,2736.7507416465346,8127.901813858761
2024-11-18 02:00:00+00:00,6222.249999999997,4685.6973,2718.9582748894263,8075.059799192578
2024-11-18 03:00:00+00:00,6073.250000000003,4173.5176,2421.7580756333705,7192.402127141195
2024-11-18 04:00:00+00:00,6277.999999999998,4261.2954,2472.6914465616574,7343.669625365712
2024-11-18 05:00:00+00:00,5976.999999999999,4803.045,2787.051423382398,8277.29028248937
2024-11-18 06:00:00+00:00,6202.750000000001,4224.574,2451.3844470297163,7280.389766696909
2024-11-18 07:00:00+00:00,6028.750000000002,4547.2036,2638.5953713780136,7836.389254858385
2024-11-18 08:00:00+00:00,5852.25,3423.8833,1986.7690961346975,5900.524258373305
2024-11-18 09:00:00+00:00,5779.749999999997,3779.8523,2193.3268728074427,6513.982145543143
2024-11-18 10:00:00+00:00,4805.250000000001,2863.348,1661.508805712616,4934.5306571800475
2024-11-18 11:00:00+00:00,4439.749999999998,3300.616,1915.2405976547718,5688.09109678169
2024-11-18 12:00:00+00:00,4689.499999999998,3488.2207,2024.1019160129122,6011.399351887049
2024-11-18 13:00:00+00:00,5571.749999999997,3182.7175,1846.828144756625,5484.912308323415
2024-11-18 14:00:00+00:00,5917.999999999997,3044.3596,1766.5438330941695,5246.475174661949
2024-11-18 15:00:00+00:00,5843.75,3812.2388,2212.119135067495,6569.793462293795
2024-11-18 16:00:00+00:00,6469.750000000001,3816.2905,2214.470768557998,6576.77760075481
2024-11-18 17:00:00+00:00,6212.249999999997,5131.9517,2977.905902203787,8844.110797410794
2024-11-18 18:00:00+00:00,5905.250000000003,5244.544,3043.2403091107976,9038.148068078017
2024-11-18 19:00:00+00:00,5032.75,4871.4,2826.716137951181,8395.09089201622
2024-11-18 20:00:00+00:00,3579.999999999999,4157.455,2412.436911406969,7164.719113679291
2024-11-18 21:00:00+00:00,2963.2499999999986,3744.015,2172.531262660707,6452.221067027878
2024-11-18 22:00:00+00:00,2394.75,2669.9841,1549.3056187281436,4601.297354953581
2024-11-18 23:00:00+00:00,2219.75,1656.9734,961.4881728665486,2855.5327839535007
2024-11-19 00:00:00+00:00,3090.7499999999995,1818.3228,1055.114226102932,3133.5936816239832
2024-11-19 01:00:00+00:00,2275.250000000001,1730.63,1004.2285201538951,2982.467744070451
2024-11-19 02:00:00+00:00,1737.75,1135.2677,658.7593293519735,1956.455539226729
2024-11-19 03:00:00+00:00,1057.75,707.8963,410.76937978729757,1219.9478514027726
2024-11-19 04:00:00+00:00,721.0,531.67645,308.51471302079653,916.2607531086385
2024-11-19 05:00:00+00:00,646.7499999999998,460.66037,267.3063523965212,793.8756546170354
2024-11-19 06:00:00+00:00,612.0,488.2476,283.3142538323833,841.4176719211107
2024-11-19 07:00:00+00:00,900.9999999999997,547.17505,317.50807245596883,942.9702160324223
2024-11-19 08:00:00+00:00,791.5000000000003,821.92303,476.93546723045125,1416.45513793055
2024-11-19 09:00:00+00:00,1020.7499999999998,1236.933,717.7521239751205,2131.658795820142
2024-11-19 10:00:00+00:00,1329.7499999999993,1936.8236,1123.8758809634774,3337.8095682806365
2024-11-19 11:00:00+00:00,1836.7499999999993,2199.6777,1276.401629107631,3790.7972248226297
2024-11-19 12:00:00+00:00,2100.75,1844.813,1070.4856016202866,3179.2452746052063
2024-11-19 13:00:00+00:00,3046.5000000000014,2920.6748,1694.7729915806603,5033.322276211487
2024-11-19 14:00:00+00:00,2860.7499999999986,2203.2117,1278.4522359391863,3796.8873413729016
2024-11-19 15:00:00+00:00,3598.75,1534.5348,890.4410553710186,2644.529280283112
2024-11-19 16:00:00+00:00,3395.9999999999995,2128.803,1235.2757039372198,3668.6569521621805
2024-11-19 17:00:00+00:00,2860.7499999999986,2076.7673,1205.080904965874,3578.9811341956333
2024-11-19 18:00:00+00:00,3005.500000000001,4701.8667,2728.341372361383,8102.926748783998
2024-11-19 19:00:00+00:00,3353.749999999999,3792.065,2200.4124715944367,6535.0257321425925
2024-11-19 20:00:00+00:00,2127.250000000001,2764.3206,1604.046061436975,4763.8715115301375
2024-11-19 21:00:00+00:00,2148.750000000001,2945.0916,1708.9419290303517,5075.402737045942
2024-11-19 22:00:00+00:00,2752.7500000000005,2259.4387,1311.0789771396844,3893.785807480063
2024-11-19 23:00:00+00:00,2301.999999999999,1871.2402,1085.8202050395432,3224.7876577858133
2024-11-20 00:00:00+00:00,1874.249999999999,2028.7045,1177.1918832678882,3496.153265878742
2024-11-20 01:00:00+00:00,2468.499999999999,1955.0472,1134.4510481967359,3369.2168570880713
2024-11-20 02:00:00+00:00,2183.75,1496.3004,868.2547976047903,2578.6381042997496
2024-11-20 03:00:00+00:00,2229.499999999999,1840.2915,1067.861489904667,3171.4519004960716
2024-11-20 04:00:00+00:00,2837.7500000000005,1819.5819,1055.8446409889514,3135.76294767609
2024-11-20 05:00:00+00:00,2211.0,1878.08,1089.7889857386665,3236.5745769788
2024-11-20 06:00:00+00:00,1764.9999999999995,1703.901,988.7188303440134,2936.405370168626
2024-11-20 07:00:00+00:00,1743.4999999999998,1955.6322,1134.7901703756297,3370.224019242446
2024-11-20 08:00:00+00:00,2280.0000000000005,1565.7466,908.5522780817922,2698.3179712594683
2024-11-20 09:00:00+00:00,1908.5000000000002,776.23364,450.42324568206385,1337.7162413504416
2024-11-20 10:00:00+00:00,3105.25,913.79004,530.2427574111915,1574.7729613104782
2024-11-20 11:00:00+00:00,3279.0000000000005,970.4881,563.1429120423238,1672.4834405414374
2024-11-20 12:00:00+00:00,2771.750000000001,1301.2902,755.0968269390299,2242.569181022056
2024-11-20 13:00:00+00:00,2328.499999999999,2283.3286,1324.9421509182482,3934.9581779066675
2024-11-20 14:00:00+00:00,3772.4999999999986,2274.9531,1320.081947814634,3920.52381491542
2024-11-20 15:00:00+00:00,4488.75,3145.3638,1825.1534411285256,5420.5404017948495
2024-11-20 16:00:00+00:00,4118.749999999998,3531.8113,2049.3957000341225,6086.5195993748275
2024-11-20 17:00:00+00:00,3689.7500000000005,4673.8125,2712.061884955727,8054.578145749293
2024-11-20 18:00:00+00:00,2930.7500000000014,4509.573,2616.759189971959,7771.537773955594
2024-11-20 19:00:00+00:00,1661.2500000000002,4380.3403,2541.7706862935825,7548.8287103242255
2024-11-20 20:00:00+00:00,1495.0000000000005,1702.4658,987.8860668286867,2933.9321379579897
2024-11-20 21:00:00+00:00,1132.0000000000002,1100.3573,638.5018856105246,1896.2927661892397
2024-11-20 22:00:00+00:00,1673.0000000000007,1522.242,883.3079196203036,2623.344513207205
2024-11-20 23:00:00+00:00,2045.7499999999998,1621.5271,940.9196710102235,2794.4461964897864
2024-11-21 00:00:00+00:00,3343.2499999999995,1371.6348,795.9155807017534,2363.7971824245815
2024-11-21 01:00:00+00:00,3725.2499999999995,2361.1582,1370.1040423001457,4069.084904646306
2024-11-21 02:00:00+00:00,4443.750000000002,2202.2466,1277.892880457814,3795.2261062584125
2024-11-21 03:00:00+00:00,5260.749999999997,3014.1416,1749.009495169823,5194.399779248328
2024-11-21 04:00:00+00:00,6243.500000000002,2929.9312,1700.1447189087185,5049.275819816597
2024-11-21 05:00:00+00:00,5296.249999999999,3577.9453,2076.1660918626485,6166.025238302453
2024-11-21 06:00:00+00:00,5088.749999999998,3378.2314,1960.2784248304079,5821.8493640662
2024-11-21 07:00:00+00:00,4328.499999999999,3445.9875,1999.5953689311532,5938.617126803254
2024-11-21 08:00:00+00:00,4771.500000000001,3927.9487,2279.262208195617,6769.202307812719
2024-11-21 09:00:00+00:00,5194.0,3746.4265,2173.930659834691,6456.377149880299
2024-11-21 10:00:00+00:00,4826.999999999999,4760.383,2762.2968002366497,8203.771293965712
2024-11-21 11:00:00+00:00,5797.749999999997,4206.7656,2441.0506930119677,7249.699453272862
2024-11-21 12:00:00+00:00,4966.750000000002,3831.9033,2223.529621499537,6603.681573460245
2024-11-21 13:00:00+00:00,5043.0,3235.0466,1877.193292805741,5575.094047621096
2024-11-21 14:00:00+00:00,4167.249999999999,4309.8022,2500.8385156405266,7427.2638710304645
2024-11-21 15:00:00+00:00,3720.7500000000005,4056.2368,2353.7027854586304,6990.2840796204255
2024-11-21 16:00:00+00:00,3282.7500000000005,2843.0715,1649.742291442373,4899.585175582358
2024-11-21 17:00:00+00:00,2711.75,3008.2483,1745.5889154767344,5184.240967388425
2024-11-21 18:00:00+00:00,1664.5000000000005,2303.4097,1336.5942624237496,3969.563893655424
2024-11-21 19:00:00+00:00,836.7499999999998,2016.4009,1170.052544563821,3474.9500765932285
2024-11-21 20:00:00+00:00,233.99999999999994,1322.3422,767.3124304292721,2278.8484169256308
2024-11-21 21:00:00+00:00,211.25000000000003,1188.1859,689.4659162868734,2047.6513210884057
2024-11-21 22:00:00+00:00,730.2500000000001,962.51764,558.5179258766108,1658.7476505503246
2024-11-21 23:00:00+00:00,1389.0000000000002,1199.8267,696.2205021280301,2067.7118292211408
2024-11-22 00:00:00+00:00,2258.0000000000005,1476.3447,864.1390724971069,2522.271139257933
2024-11-22 01:00:00+00:00,3909.9999999999986,1733.0887,1014.417351886445,2960.9072095641463
2024-11-22 02:00:00+00:00,3909.25,2258.8608,1322.1644898202073,3859.167395798521
2024-11-22 03:00:00+00:00,4394.499999999999,3309.0469,1936.8631791913185,5653.365590133527
2024-11-22 04:00:00+00:00,4037.7500000000005,2363.1345,1383.1983463948702,4037.3145712408486
2024-11-22 05:00:00+00:00,4224.75,2741.4565,1604.6392586244287,4683.661947189622
2024-11-22 06:00:00+00:00,4326.750000000001,3613.5935,2115.1206254498634,6173.667965482768
2024-11-22 07:00:00+00:00,4787.999999999997,3628.9028,2124.0820048034,6199.824667836098
2024-11-22 08:00:00+00:00,4544.500000000001,3761.7722,2201.85387942256,6426.827196757227
2024-11-22 09:00:00+00:00,3638.7500000000014,3472.8337,2032.730578604843,5933.185797818229
2024-11-22 10:00:00+00:00,3881.999999999999,2324.3323,1360.4858488170541,3971.0207546969255
2024-11-22 11:00:00+00:00,5003.000000000002,1854.8799,1085.7045400675318,3168.982070508749
2024-11-22 12:00:00+00:00,5343.499999999999,1773.4847,1038.0622766253496,3029.922618259962
2024-11-22 13:00:00+00:00,7045.500000000003,2897.3127,1695.8649982529657,4949.93396004498
2024-11-22 14:00:00+00:00,7398.000000000001,3484.7144,2039.6854948512137,5953.485984538581
2024-11-22 15:00:00+00:00,7332.249999999997,3803.5842,2226.327258121819,6498.260717977867
2024-11-22 16:00:00+00:00,7349.749999999997,4998.6807,2925.8452181091766,8540.031560206718
2024-11-22 17:00:00+00:00,6529.249999999998,5811.7354,3401.744714955229,9929.099135411227
2024-11-22 18:00:00+00:00,6157.000000000001,5161.6787,3021.2518884850197,8818.506980238892
2024-11-22 19:00:00+00:00,6137.000000000003,2912.4866,1704.746448488378,4975.857363252096
2024-11-22 20:00:00+00:00,5685.25,3674.2412,2150.6195564485324,6277.283149637126
2024-11-22 21:00:00+00:00,5697.000000000003,4533.383,2653.4953387747023,7745.089794137222
2024-11-22 22:00:00+00:00,4990.249999999999,4506.2397,2637.6086172644755,7698.719226669909
2024-11-22 23:00:00+00:00,4505.500000000001,4899.459,2867.7684249304702,8370.515536737375
2024-11-23 00:00:00+00:00,3805.2500000000005,4875.67,2853.8447748541084,8329.874832181587
2024-11-23 01:00:00+00:00,3964.0000000000005,5239.3984,3066.743498477542,8951.289050409696
2024-11-23 02:00:00+00:00,3685.499999999998,5020.0786,2938.3704767505237,8576.59060421716
2024-11-23 03:00:00+00:00,3355.749999999999,4361.6045,2552.950012109403,7451.615533217184
2024-11-23 04:00:00+00:00,3109.4999999999995,3668.922,2147.5061412254445,6268.195633967955
2024-11-23 05:00:00+00:00,2985.999999999999,3097.7334,1813.1756266121288,5292.343210654662
2024-11-23 06:00:00+00:00,2721.9999999999995,2904.012,1699.7864602542459,4961.380023235791
2024-11-23 07:00:00+00:00,2847.7499999999995,1045.6722,612.0566519256666,1786.4865481510246
2024-11-23 08:00:00+00:00,4443.000000000002,1855.1691,1085.8739520002393,3169.476554373801
2024-11-23 09:00:00+00:00,5508.250000000002,1461.7501,855.5963931416795,2497.3365491257005
2024-11-23 10:00:00+00:00,5568.249999999997,1715.1884,1003.9402500293453,2930.326377753514
2024-11-23 11:00:00+00:00,5889.500000000001,2448.7,1433.2819137487618,4183.499763540737
2024-11-23 12:00:00+00:00,5673.749999999999,3440.7078,2013.92693844932,5878.301253898864
2024-11-23 13:00:00+00:00,5601.25,4005.6946,2344.6268889989237,6843.556694332311
2024-11-23 14:00:00+00:00,5217.0,3271.8987,1915.1191985432158,5589.898705477574
2024-11-23 15:00:00+00:00,4687.749999999999,4482.7036,2623.831203713232,7658.505361009096
2024-11-23 16:00:00+00:00,3790.5,5508.164,3224.0580890386154,9410.462885017994
2024-11-23 17:00:00+00:00,3866.5000000000005,6169.6807,3611.2593046473876,10540.635657308007
2024-11-23 18:00:00+00:00,3829.9999999999995,5723.257,3349.955720490398,9777.9360990132
2024-11-23 19:00:00+00:00,3688.5,4909.9624,2873.916214126353,8388.459860460744
2024-11-23 20:00:00+00:00,3967.2499999999995,4134.372,2419.944388010058,7063.395329202128
2024-11-23 21:00:00+00:00,3616.500000000002,4303.1567,2518.7388051667517,7351.7589908430255
2024-11-23 22:00:00+00:00,3508.5000000000014,4125.011,2414.4661510279516,7047.4053115375455
2024-11-23 23:00:00+00:00,4447.000000000002,4231.84,2476.9946699019547,7229.915145376555
2024-11-24 00:00:00+00:00,5336.000000000001,4173.5815,2442.8953099433106,7130.3850648286825
2024-11-24 01:00:00+00:00,6176.750000000001,3457.3435,2023.6645879008659,5906.723753190198
2024-11-24 02:00:00+00:00,5818.250000000002,3618.8008,2118.1693294476772,6182.5666003790475
2024-11-24 03:00:00+00:00,5551.999999999999,3292.7234,1927.307897820023,5625.475391440764
2024-11-24 04:00:00+00:00,5573.500000000002,3030.7007,1773.940743202122,5177.823433426571
2024-11-24 05:00:00+00:00,5459.250000000002,3420.5486,2002.127009202539,5843.859319803452
2024-11-24 06:00:00+00:00,5481.000000000001,3322.0793,1944.490469666857,5675.62831988309
2024-11-24 07:00:00+00:00,5952.0,3709.1074,2171.0273446479678,6336.849921733646
2024-11-24 08:00:00+00:00,6368.75,2208.0234,1292.4078269675758,3772.312890196355
2024-11-24 09:00:00+00:00,6309.749999999998,2142.0078,1253.767093118031,3659.527331841639
2024-11-24 10:00:00+00:00,6172.249999999999,882.2433,516.3977160580379,1507.2748091748103
2024-11-24 11:00:00+00:00,6144.000000000001,1297.7794,759.6206230509553,2217.2000263475807
2024-11-24 12:00:00+00:00,5982.499999999998,2102.724,1230.773645367721,3592.4134707768794
2024-11-24 13:00:00+00:00,5830.75,1837.9138,1075.7742375766331,3139.997250618212
2024-11-24 14:00:00+00:00,5218.999999999998,975.99286,571.2716628307646,1667.4422829600385
2024-11-24 15:00:00+00:00,4627.999999999998,987.8969,578.2393183234826,1687.779653317169
2024-11-24 16:00:00+00:00,3609.499999999998,680.1492,398.10718257474247,1162.0053865251716
2024-11-24 17:00:00+00:00,3604.7500000000014,780.8282,457.0370552194039,1334.0114000724218
2024-11-24 18:00:00+00:00,3835.0000000000014,930.99207,544.9316302835886,1590.5603249340375
2024-11-24 19:00:00+00:00,4050.9999999999986,1052.1417,615.8431830978809,1797.5387718005181
2024-11-24 20:00:00+00:00,3998.7499999999986,1564.505,915.7416079639205,2672.8899343824014
2024-11-24 21:00:00+00:00,3869.2499999999986,2058.4167,1204.839570545416,3516.7164325002354
2024-11-24 22:00:00+00:00,4371.0,1523.445,891.7079563276186,2602.7398997154237
2024-11-24 23:00:00+00:00,2156.2499999999995,1008.94916,590.5617304374747,1723.7466237159438
2024-11-25 00:00:00+00:00,2428.9999999999995,1327.3112,776.9064717853203,2267.65440200027
2024-11-25 01:00:00+00:00,2482.25,1451.571,849.6387981571671,2479.9473691117837
2024-11-25 02:00:00+00:00,2524.500000000001,1272.7106,744.9475757964154,2174.3719622168105
2024-11-25 03:00:00+00:00,2621.0000000000005,1553.6709,909.4000390419001,2654.380001457732
2024-11-25 04:00:00+00:00,2035.0,1538.2764,900.3893558860415,2628.079389910135
2024-11-25 05:00:00+00:00,2817.9999999999995,1869.819,1094.449197396365,3194.506199095265
2024-11-25 06:00:00+00:00,1139.7500000000005,3247.8733,1901.0563984568882,5548.851846327774
2024-11-25 07:00:00+00:00,993.2499999999997,4036.7815,2362.8231965639984,6896.668540414539
2024-11-25 08:00:00+00:00,694.5000000000002,3464.2327,2027.6967108730535,5918.492816442038
2024-11-25 09:00:00+00:00,441.5000000000001,3482.1384,2038.1777593125046,5949.085167637777
2024-11-25 10:00:00+00:00,615.7499999999999,3374.5593,1975.2093097236498,5765.291252820773
2024-11-25 11:00:00+00:00,786.7500000000002,3114.128,1822.7717176885765,5320.352525754479
2024-11-25 12:00:00+00:00,1787.7499999999995,2187.0059,1280.1056588614072,3736.405008523343
2024-11-25 13:00:00+00:00,2749.7500000000005,1664.3616,974.189822491276,2843.490071946341
2024-11-25 14:00:00+00:00,3546.7500000000014,2076.9246,1215.673001263488,3548.3373260679505
2024-11-25 15:00:00+00:00,4406.750000000001,3067.1406,1795.2690958490161,5240.077172484236
2024-11-25 16:00:00+00:00,4940.750000000001,2770.323,1621.5346415688357,4732.976621347243
2024-11-25 17:00:00+00:00,5552.749999999998,3930.4163,2300.564631073899,6714.946653389677
2024-11-25 18:00:00+00:00,5143.250000000002,4668.1787,2732.395227998258,7975.384800822474
2024-11-25 19:00:00+00:00,5089.000000000001,4695.676,2748.4895711609097,8022.361379658173
2024-11-25 20:00:00+00:00,4884.499999999999,3532.6663,2067.752685433355,6035.409215437373
2024-11-25 21:00:00+00:00,4802.000000000002,3811.9165,2231.204076488314,6512.4952996657075
2024-11-25 22:00:00+00:00,4702.749999999998,3811.9165,2231.204076488314,6512.4952996657075
2024-11-25 23:00:00+00:00,4939.500000000002,4225.0195,2473.003242624,7218.264865753782
2024-11-26 00:00:00+00:00,5772.249999999997,5348.4517,3130.574276490771,9137.59995140007
2024-11-26 01:00:00+00:00,5578.249999999999,5777.1387,3381.494232933296,9869.991512593067
2024-11-26 02:00:00+00:00,5435.0,5280.3525,3090.714190573686,9021.255317166931
2024-11-26 03:00:00+00:00,5235.750000000002,4875.2954,2853.6249230951703,8329.233123266751
2024-11-26 04:00:00+00:00,5147.500000000002,5124.497,2999.4880346985838,8754.982089360494
2024-11-26 05:00:00+00:00,4326.5,5102.7544,2986.7622580047146,8717.837768150031
2024-11-26 06:00:00+00:00,3724.000000000002,4913.7837,2876.152971830594,8394.988565830556
2024-11-26 07:00:00+00:00,3778.4999999999986,4475.3345,2619.519041704812,7645.918912684142
2024-11-26 08:00:00+00:00,4016.0,4301.888,2517.996807051799,7349.593227842278
2024-11-26 09:00:00+00:00,4340.75,4027.5132,2357.398005571695,6880.83335473638
2024-11-26 10:00:00+00:00,4078.25,3446.926,2017.5670794741661,5888.926190256853
2024-11-26 11:00:00+00:00,4344.499999999998,3443.27,2015.4270166492324,5882.679720364114
2024-11-26 12:00:00+00:00,4155.999999999999,3144.7734,1840.7095555641738,5372.709943922391
2024-11-26 13:00:00+00:00,4349.499999999999,2478.331,1450.6252801190806,4234.122023134542
2024-11-26 14:00:00+00:00,4798.000000000002,2330.2285,1363.9370919603969,3981.094331106096
2024-11-26 15:00:00+00:00,4812.0,2895.2886,1694.6802446695397,4946.475871103406
2024-11-26 16:00:00+00:00,4873.750000000001,3484.24,2039.4079419934685,5952.675856186577
2024-11-26 17:00:00+00:00,5298.499999999999,4567.7925,2673.6363453694707,7803.877877289636
2024-11-26 18:00:00+00:00,5191.000000000002,4348.054,2545.017648553518,7428.462348388795
2024-11-26 19:00:00+00:00,5084.25,4415.2437,2584.3454471078944,7543.253328707337
2024-11-26 20:00:00+00:00,5035.500000000002,3980.0132,2329.595265400551,6799.682008434223
2024-11-26 21:00:00+00:00,5059.750000000001,4369.9165,2557.8146792654534,7465.814647642426
2024-11-26 22:00:00+00:00,4738.249999999999,4540.1797,2657.4736977313864,7756.701929610948
2024-11-26 23:00:00+00:00,4652.749999999998,4154.9683,2432.000751502006,7098.585750105133
2024-11-27 00:00:00+00:00,4286.000000000002,4629.9414,2710.0129935300915,7910.0549646566415
2024-11-27 01:00:00+00:00,3432.2500000000005,3566.7002,2087.672905462942,6093.552861138663
2024-11-27 02:00:00+00:00,2377.7499999999995,3701.7395,2166.714575488029,6324.261701239371
2024-11-27 03:00:00+00:00,2001.5,2192.9258,1283.5706997327065,3746.5188580923777
2024-11-27 04:00:00+00:00,1837.5000000000007,1483.2181,868.1626120260818,2534.0151489370623
2024-11-27 05:00:00+00:00,1508.9999999999993,1720.5951,1007.104624878188,2939.5626356765642
