date,load_rte_actual,load_rte_fitted,load_rte_lower,load_rte_upper
2025-03-07 00:00:00+00:00,49440.25,48431.74664442867,47101.6866529974,49761.80663585994
2025-03-07 01:00:00+00:00,48475.5,47955.97750542208,46625.91751399081,49286.03749685335
2025-03-07 02:00:00+00:00,46725.5,46678.45311019159,45348.39311876033,48008.51310162286
2025-03-07 03:00:00+00:00,46215.0,46612.78941752977,45282.7294260985,47942.84940896103
2025-03-07 04:00:00+00:00,48681.25,49091.39425284373,47761.33426141246,50421.454244275
2025-03-07 05:00:00+00:00,53456.25,53531.87058707248,52201.81059564121,54861.93057850375
2025-03-07 06:00:00+00:00,57510.25,57139.27319808508,55809.21320665381,58469.33318951635
2025-03-07 07:00:00+00:00,58811.75,58711.620038123,57381.560046691724,60041.68002955426
2025-03-07 08:00:00+00:00,58377.75,57876.54938929962,56546.48939786835,59206.60938073088
2025-03-07 09:00:00+00:00,56532.5,57639.38609758191,56309.32610615064,58969.44608901318
2025-03-07 10:00:00+00:00,55334.0,56721.18337122539,55391.12337979412,58051.243362656656
2025-03-07 11:00:00+00:00,55636.75,55510.79086492456,54180.73087349329,56840.85085635583
2025-03-07 12:00:00+00:00,54093.75,54041.3265413359,52711.26654990463,55371.38653276717
2025-03-07 13:00:00+00:00,51979.25,51343.98518122991,50013.92518979864,52674.04517266118
2025-03-07 14:00:00+00:00,49949.75,49420.27682202076,48090.21683058949,50750.33681345203
2025-03-07 15:00:00+00:00,48000.0,48252.88107498493,46922.82108355367,49582.9410664162
2025-03-07 16:00:00+00:00,48744.75,48994.985748640844,47664.925757209574,50325.04574007211
2025-03-07 17:00:00+00:00,53201.0,53109.63075619924,51779.570764767974,54439.69074763051
2025-03-07 18:00:00+00:00,55823.0,54756.19293450809,53426.132943076824,56086.25292593936
2025-03-07 19:00:00+00:00,53617.75,53355.088277026465,52025.028285595195,54685.148268457735
2025-03-07 20:00:00+00:00,51333.5,53289.107778469704,51959.047787038435,54619.167769900974
2025-03-07 21:00:00+00:00,52088.75,53053.22100997371,51723.16101854244,54383.281001404976
2025-03-07 22:00:00+00:00,52335.5,52193.23171306563,50863.17172163436,53523.2917044969
2025-03-07 23:00:00+00:00,49942.75,49439.453762004254,48109.393770572984,50769.51375343552
2025-03-08 00:00:00+00:00,47402.25,47924.11788514884,46594.05789371757,49254.17787658011
2025-03-08 01:00:00+00:00,45892.0,46783.14622086283,45453.08622943156,48113.2062122941
2025-03-08 02:00:00+00:00,43851.5,45689.40391684126,44359.34392540998,47019.46390827252
2025-03-08 03:00:00+00:00,42895.75,44917.205345222814,43587.145353791544,46247.26533665408
2025-03-08 04:00:00+00:00,43812.5,44964.01551353753,43633.95552210626,46294.0755049688
2025-03-08 05:00:00+00:00,45374.25,45727.44891969719,44397.38892826592,47057.50891112846
2025-03-08 06:00:00+00:00,46582.25,48308.49514242993,46978.43515099866,49638.5551338612
2025-03-08 07:00:00+00:00,48373.75,49766.84924654213,48436.78925511086,51096.9092379734
2025-03-08 08:00:00+00:00,49573.0,51811.3547410059,50481.294749574634,53141.41473243717
2025-03-08 09:00:00+00:00,48474.25,52729.616729338864,51399.556737907595,54059.676720770134
2025-03-08 10:00:00+00:00,48578.0,54017.58543079169,52687.52543936042,55347.64542222296
2025-03-08 11:00:00+00:00,50103.75,52746.48556190611,51416.42557047484,54076.54555333738
2025-03-08 12:00:00+00:00,48321.0,49087.11415372036,47757.054162289096,50417.17414515163
2025-03-08 13:00:00+00:00,45692.25,46649.26521882202,45319.205227390754,47979.325210253286
2025-03-08 14:00:00+00:00,43864.0,45301.77216774093,43971.71217630966,46631.8321591722
2025-03-08 15:00:00+00:00,42788.25,43581.65573678465,42251.59574535338,44911.71572821592
2025-03-08 16:00:00+00:00,43806.0,45314.71129191694,43984.65130048567,46644.77128334821
2025-03-08 17:00:00+00:00,48182.0,47867.23233388917,46537.1723424579,49197.29232532044
2025-03-08 18:00:00+00:00,50741.25,49408.31570393374,48078.25571250247,50738.37569536501
2025-03-08 19:00:00+00:00,48804.0,48377.01077508172,47046.95078365045,49707.07076651299
2025-03-08 20:00:00+00:00,46877.0,47372.8549812686,46042.79498983733,48702.91497269987
2025-03-08 21:00:00+00:00,47987.5,46815.984597950766,45485.924606519504,48146.044589382036
2025-03-08 22:00:00+00:00,48819.75,44919.37972661682,43589.31973518555,46249.43971804809
2025-03-08 23:00:00+00:00,47043.0,42554.93732908733,41224.877337656064,43884.997320518596
2025-03-09 00:00:00+00:00,44902.75,40041.14638175401,38711.086390322744,41371.20637318528
2025-03-09 01:00:00+00:00,43260.5,38590.401293760835,37260.34130232957,39920.461285192105
2025-03-09 02:00:00+00:00,41091.0,37469.15276380478,36139.09277237351,38799.21275523605
2025-03-09 03:00:00+00:00,39850.0,37427.45729023504,36097.39729880377,38757.51728166631
2025-03-09 04:00:00+00:00,40330.0,38713.74512316101,37383.68513172974,40043.80511459228
2025-03-09 05:00:00+00:00,41201.25,40642.59150189119,39312.53151045992,41972.65149332246
2025-03-09 06:00:00+00:00,41878.5,42290.276087794366,40960.216096363096,43620.336079225635
2025-03-09 07:00:00+00:00,44008.75,44240.84715153421,42910.78716010294,45570.90714296548
2025-03-09 08:00:00+00:00,46423.75,45897.51567926736,44567.45568783609,47227.57567069863
2025-03-09 09:00:00+00:00,47724.75,48099.20725165436,46769.14726022309,49429.26724308563
2025-03-09 10:00:00+00:00,48940.5,49778.43661119544,48448.37661976417,51108.4966026267
2025-03-09 11:00:00+00:00,50959.25,48519.46475397133,47189.40476254006,49849.5247454026
