date,wind_onshore_rte_actual,wind_onshore_rte_fitted,wind_onshore_rte_lower,wind_onshore_rte_upper
2025-08-09 00:00:00+00:00,1623.5,1796.4126,985.1887950661694,2607.6361506977173
2025-08-09 01:00:00+00:00,1442.5,2670.2068,1858.9830066104123,3481.4303622419593
2025-08-09 02:00:00+00:00,1337.5,2311.5105,1500.2868463637428,3122.7342019952903
2025-08-09 03:00:00+00:00,1266.0,2127.457,1316.2332286007663,2938.680584232314
2025-08-09 04:00:00+00:00,1283.25,2204.001,1392.7773753665615,3015.224730998109
2025-08-09 05:00:00+00:00,1451.75,2365.1262,1553.902431919958,3176.349787551505
2025-08-09 06:00:00+00:00,1210.0,2026.5879,1215.364173539349,2837.811529170897
2025-08-09 07:00:00+00:00,912.75,1049.9468,238.72306072186984,1861.1704163534173
2025-08-09 08:00:00+00:00,702.5,1095.8835,284.65994922042864,1907.107304851976
2025-08-09 09:00:00+00:00,729.25,1041.6599,230.4362023958729,1852.8835580274208
2025-08-09 10:00:00+00:00,823.5,1118.8123,307.5885104300087,1930.0358660615566
2025-08-09 11:00:00+00:00,939.0,1106.9236,295.69983902709373,1918.1471946586416
2025-08-09 12:00:00+00:00,1021.25,1152.6106,341.38685256974804,1963.8342082012955
2025-08-09 13:00:00+00:00,1078.7499999999995,1041.4941,230.27050048507863,1852.7178561166265
2025-08-09 14:00:00+00:00,1241.2499999999995,1293.969,482.74534581236367,2105.192701443911
2025-08-09 15:00:00+00:00,2254.25,1895.3796,1084.1560240743083,2706.6033797058562
2025-08-09 16:00:00+00:00,2630.0,2170.648,1359.4241367637965,2981.871492395344
2025-08-09 17:00:00+00:00,3063.25,2367.9216,1556.6979906197535,3179.145346251301
2025-08-09 18:00:00+00:00,3614.0,2689.1572,1877.9336202195027,3500.3809758510497
2025-08-09 19:00:00+00:00,4037.25,2814.1086,2002.8849801140618,3625.3323357456093
2025-08-09 20:00:00+00:00,4323.5,4120.0947,3308.8711454002832,4931.31850103183
2025-08-09 21:00:00+00:00,4422.75,4940.874,4129.6505492676115,5752.0979048991585
2025-08-09 22:00:00+00:00,4213.25,4580.2544,3769.030722665322,5391.478078296869
2025-08-09 23:00:00+00:00,4051.0,3527.0562,2715.832545163802,4338.279900795349
2025-08-10 00:00:00+00:00,3631.5,2793.6462,1982.4225569172595,3604.8699125488065
2025-08-10 01:00:00+00:00,3147.25,2659.589,1848.3655244673005,3470.812880098848
2025-08-10 02:00:00+00:00,2966.25,2414.6792,1603.455456134001,3225.902811765548
2025-08-10 03:00:00+00:00,2725.25,2069.6538,1258.4301442244264,2880.8774998559743
2025-08-10 04:00:00+00:00,2480.5,1856.3867,1045.1629711008272,2667.610326732375
2025-08-10 05:00:00+00:00,2470.25,1671.1929,859.9692713079976,2482.4166269395455
2025-08-10 06:00:00+00:00,1926.25,1695.9788,884.7551482171589,2507.2025038487063
2025-08-10 07:00:00+00:00,996.0,1286.5803,475.3566270985975,2097.803982730145
2025-08-10 08:00:00+00:00,908.5,1375.0493,563.8255823861509,2186.2729380176984
2025-08-10 09:00:00+00:00,871.5,1228.8203,417.59651063795536,2040.0438662695033
2025-08-10 10:00:00+00:00,884.25,1198.0491,386.8253132462105,2009.272668877758
2025-08-10 11:00:00+00:00,892.7500000000005,1302.1919,490.9683031355271,2113.4156587670745
2025-08-10 12:00:00+00:00,926.4999999999995,1286.5259,475.30220107204605,2097.749556703594
2025-08-10 13:00:00+00:00,988.75,1239.5334,428.309844285317,2050.7571999168645
2025-08-10 14:00:00+00:00,1069.75,1474.231,663.0072102762078,2285.4545659077558
2025-08-10 15:00:00+00:00,1815.75,1711.0945,899.8708202631342,2522.3181758946816
2025-08-10 16:00:00+00:00,2176.25,2186.1494,1374.925638657911,2997.372994289458
2025-08-10 17:00:00+00:00,2471.0,2431.0815,1619.8579621680592,3242.305317799606
2025-08-10 18:00:00+00:00,2908.5,2921.0684,2109.8446821385946,3732.292037770142
2025-08-10 19:00:00+00:00,4116.25,3426.593,2615.3694818186596,4237.8168374502075
2025-08-10 20:00:00+00:00,5510.5,5089.0776,4277.853764343546,5900.301119975093
2025-08-10 21:00:00+00:00,6221.0,4274.298,3463.073960560593,5085.52131619214
2025-08-10 22:00:00+00:00,6199.25,5088.8125,4277.588850617146,5900.036206248693
2025-08-10 23:00:00+00:00,5732.5,5173.6836,4362.459807607476,5984.907163239023
2025-08-11 00:00:00+00:00,5279.5,4525.1445,3713.9209002971743,5336.368255928722
2025-08-11 01:00:00+00:00,5039.25,3722.3015,2911.077872702244,4533.525228333791
2025-08-11 02:00:00+00:00,4765.75,3729.2573,2918.0337172088884,4540.481072840435
2025-08-11 03:00:00+00:00,4543.5,3633.626,2822.4023408969115,4444.849696528459
2025-08-11 04:00:00+00:00,4348.5,3673.0464,2861.822759370373,4484.27011500192
2025-08-11 05:00:00+00:00,4469.0,3529.4294,2718.2059165483297,4340.653272179877
2025-08-11 06:00:00+00:00,3609.5,2880.7715,2069.5478283590373,3691.9951839905843
2025-08-11 07:00:00+00:00,2164.5,1983.3608,1172.1371282574755,2794.5844838890234
2025-08-11 08:00:00+00:00,1448.25,1549.102,737.8784728574956,2360.3258284890435
2025-08-11 09:00:00+00:00,1757.0,1407.3135,596.0898597613295,2218.537215392877
2025-08-11 10:00:00+00:00,2306.0,1750.456,939.2322955701893,2561.679651201737
2025-08-11 11:00:00+00:00,2167.0,1694.1829,882.9590893409836,2505.406444972531
2025-08-11 12:00:00+00:00,1857.0,2608.1206,1796.8967922579845,3419.344147889532
2025-08-11 13:00:00+00:00,1657.25,2418.9106,1607.6870246112517,3230.1343802427987
2025-08-11 14:00:00+00:00,1576.5,1889.353,1078.129278114025,2700.576633745573
2025-08-11 15:00:00+00:00,1665.75,2195.6338,1384.41008991631,3006.8574455478574
