date,wind_onshore_tran_actual,wind_onshore_tran_fitted,wind_onshore_tran_lower,wind_onshore_tran_upper
2025-12-25 00:00:00+00:00,,1164.497405564127,967.0615337488068,1361.9332773794467
2025-12-25 01:00:00+00:00,,1151.4998600744325,954.0639882591125,1348.9357318897523
2025-12-25 02:00:00+00:00,,1147.6678118484692,950.2319400331494,1345.103683663789
2025-12-25 03:00:00+00:00,,1102.5922709419522,905.1563991266322,1300.0281427572722
2025-12-25 04:00:00+00:00,,1043.598569032956,846.1626972176359,1241.0344408482758
2025-12-25 05:00:00+00:00,,991.8674516465392,794.4315798312192,1189.3033234618592
2025-12-25 06:00:00+00:00,,964.0478498624468,766.6119780471267,1161.4837216777669
2025-12-25 07:00:00+00:00,,1014.9627968011465,817.5269249858266,1212.3986686164667
2025-12-25 08:00:00+00:00,,1020.7729763069776,823.3371044916577,1218.2088481222977
2025-12-25 09:00:00+00:00,,924.1403094049213,726.7044375896013,1121.5761812202413
2025-12-25 10:00:00+00:00,,961.8509569704887,764.4150851551688,1159.2868287858087
2025-12-25 11:00:00+00:00,,973.849869377673,776.4139975623531,1171.285741192993
2025-12-25 12:00:00+00:00,,906.060087953364,708.624216138044,1103.4959597686839
2025-12-25 13:00:00+00:00,,872.422827528186,674.9869557128659,1069.858699343506
2025-12-25 14:00:00+00:00,,856.5629132655333,659.1270414502135,1053.9987850808534
2025-12-25 15:00:00+00:00,,913.0385460354008,715.6026742200809,1110.4744178507208
2025-12-25 16:00:00+00:00,,993.2986331194055,795.8627613040856,1190.7345049347255
2025-12-25 17:00:00+00:00,,994.9925735007411,797.5567016854211,1192.4284453160612
2025-12-25 18:00:00+00:00,,958.2085942266335,760.7727224113136,1155.6444660419534
2025-12-25 19:00:00+00:00,,916.9829887762139,719.547116960894,1114.4188605915338
2025-12-25 20:00:00+00:00,,803.2780293301071,605.8421575147871,1000.713901145427
2025-12-25 21:00:00+00:00,,672.5916995141367,475.1558276988168,870.0275713294567
2025-12-25 22:00:00+00:00,,650.2099467054721,452.7740748901521,847.6458185207921
2025-12-25 23:00:00+00:00,,691.791076480499,494.3552046651789,889.2269482958189
2025-12-26 00:00:00+00:00,,674.46049229656,477.0246204812401,871.8963641118801
2025-12-26 01:00:00+00:00,,645.5528177732414,448.1169459579214,842.9886895885613
2025-12-26 02:00:00+00:00,,628.0611397645698,430.62526794924986,825.4970115798898
2025-12-26 03:00:00+00:00,,593.884582360593,396.44871054527306,791.320454175913
2025-12-26 04:00:00+00:00,,622.3949396278499,424.95906781252995,819.8308114431698
2025-12-26 05:00:00+00:00,,527.0810662540102,329.6451944386902,724.5169380693301
2025-12-26 06:00:00+00:00,,424.8543838026186,227.41851198729861,622.2902556179386
2025-12-26 07:00:00+00:00,,571.9879188097307,374.55204699441066,769.4237906250506
2025-12-26 08:00:00+00:00,,508.48050071205245,311.0446288967325,705.9163725273725
2025-12-26 09:00:00+00:00,,448.87204891985505,251.43617710453506,646.307920735175
2025-12-26 10:00:00+00:00,,406.15442621926127,208.7185544039413,603.5902980345812
2025-12-26 11:00:00+00:00,,633.1413274827092,435.7054556673893,830.5771992980292
2025-12-26 12:00:00+00:00,,492.4506173291974,295.0147455138774,689.8864891445173
2025-12-26 13:00:00+00:00,,283.8368453672235,86.40097355190352,481.27271718254343
2025-12-26 14:00:00+00:00,,321.17508990042825,123.73921808510829,518.6109617157482
2025-12-26 15:00:00+00:00,,469.1166481362006,271.68077632088057,666.5525199515205
2025-12-26 16:00:00+00:00,,616.6479266442697,419.21205482894965,814.0837984595896
2025-12-26 17:00:00+00:00,,665.6200697455691,468.1841979302491,863.0559415608891
2025-12-26 18:00:00+00:00,,487.48141937918973,290.0455475638698,684.9172911945097
2025-12-26 19:00:00+00:00,,456.35147138405404,258.9155995687341,653.787343199374
2025-12-26 20:00:00+00:00,,573.7232163647611,376.28734454944123,771.1590881800812
2025-12-26 21:00:00+00:00,,591.4801401646895,394.04426834936953,788.9160119800094
2025-12-26 22:00:00+00:00,,668.9436972370145,471.5078254216945,866.3795690523344
2025-12-26 23:00:00+00:00,,689.8116865307411,492.3758147154211,887.2475583460609
2025-12-27 00:00:00+00:00,,303.80208827834036,106.36621646302041,501.2379600936604
2025-12-27 01:00:00+00:00,,254.7096245913227,57.273752776002766,452.1454964066427
2025-12-27 02:00:00+00:00,,247.95344797666903,50.51757616134904,445.389319791989
2025-12-27 03:00:00+00:00,,243.41191013126567,45.97603831594569,440.84778194658566
2025-12-27 04:00:00+00:00,,266.6279398180001,69.19206800268012,464.0638116333201
2025-12-27 05:00:00+00:00,,240.9331222746647,43.49725045934474,438.36899408998465
2025-12-27 06:00:00+00:00,,189.02400255796027,-8.41186925735974,386.45987437328023
2025-12-27 07:00:00+00:00,,128.22222039924043,-69.21365141607953,325.6580922145604
2025-12-27 08:00:00+00:00,,73.76029878341598,-123.67557303190392,271.19617059873593
2025-12-27 09:00:00+00:00,,49.731396229644986,-147.70447558567503,247.16726804496497
2025-12-27 10:00:00+00:00,,30.98092755207665,-166.4549442632433,228.4167993673966
2025-12-27 11:00:00+00:00,,41.68281292370551,-155.7530588916145,239.1186847390255
2025-12-27 12:00:00+00:00,,18.330911011364492,-179.10496080395546,215.76678282668445
2025-12-27 13:00:00+00:00,,23.575837716828346,-173.8600340984916,221.0117095321483
2025-12-27 14:00:00+00:00,,9.114412158791197,-188.32145965652876,206.55028397411115
2025-12-27 15:00:00+00:00,,15.572229005647444,-181.86364280967246,213.00810082096743
